Id	GroupId	Type	NpcName	NpcHalfIconPath	Contents	CueId	ContentsSkip	OptionTitle	Optionskip
1739	5161	1	七实	Assets/Product/Texture/Image/RoleStory/V2170qsNormal02.png	锵锵！七实有了一个超棒的点子！就送给指挥官一段超级有趣的大冒险！		1740		
1740	5161	1	七实	Assets/Product/Texture/Image/RoleStory/V2170qsNormal02.png	所以，指挥官来做七实海盗团的第一位船员，和七实船长一起，去寻找传说中的宝藏吧！		1741		
1741	5161	1	七实	Assets/Product/Texture/Image/RoleStory/V2170qsNormal02.png	为了迎接指挥官，七实特意做了一面新海盗旗，指挥官已经看到了吧，是不是超级酷！		1742		
1742	5161	1	七实	Assets/Product/Texture/Image/RoleStory/V2170qsNormal02.png	稍等一下哦~七实船长这就出发，亲自来接指挥官上船！				
1743	5119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	明信片我收到了！果然，我就知道你会给我准备惊喜。		1744		
1744	5119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	旅行途中我看到你会留意一些纪念品，所以那个时候就猜到了，是不是很厉害？		1745		
1745	5119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	当然，我也给你准备了礼物，应该快送到了。		1746		
1746	5119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	这可是我精心挑选了很久才找到的礼物哦，是一款外观模拟成海面的音响，它还有水波纹投影的功能。		1747		
1747	5119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	希望你一看到它，就能联想到我们旅行中一起看过的风景。		1748		
1748	5119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	而且这个音响还有夹层可以放置香薰，我选了一款印象中最贴近海水感觉的香味，你试试感觉如何？		1749		
1749	5119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	看着水波投影，还有扑面而来的清香——就好像当时我们一起看过的风景，又出现在了眼前。		1750		
1750	5119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	你送给我的明信片也是一样的！就像两把能打开回忆的钥匙。		1751		
1751	5119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	拥有它们，就可以随时重温当时属于我们两个人的美好。		1752		
1752	5119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	音响的音质效果也很好，我已经录入了旅行中我们一起听过的那首歌，你只要按下开关就可以听到了。				
1753	5120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	明信片我收到了！果然，我就知道你会给我准备惊喜。		1754		
1754	5120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	旅行途中我看到你会留意一些纪念品，所以那个时候就猜到了，是不是很厉害？		1755		
1755	5120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	当然，我也给你准备了礼物，应该快送到了。		1756		
1756	5120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	这可是我精心挑选了很久才找到的礼物哦，是一款外观模拟成海面的音响，它还有水波纹投影的功能。		1757		
1757	5120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	希望你一看到它，就能联想到我们旅行中一起看过的风景。		1758		
1758	5120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	而且这个音响还有夹层可以放置香薰，我选了一款印象中最贴近海水感觉的香味，你试试感觉如何？		1759		
1759	5120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	看着水波投影，还有扑面而来的清香——就好像当时我们一起看过的风景，又出现在了眼前。		1760		
1760	5120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	你送给我的明信片也是一样的！就像两把能打开回忆的钥匙。		1761		
1761	5120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	拥有它们，就可以随时重温当时属于我们两个人的美好。		1762		
1762	5120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	音响的音质效果也很好，我已经录入了旅行中我们一起听过的那首歌，你只要按下开关就可以听到了。				
1763	5121	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	船上的安检环节可真多，兜兜转转一大圈，终于见到了你寄来的明信片。		1764		
1764	5121	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	咳咳，我只是想感叹下船上的安全检查真是严格，没别的意思！		1765		
1765	5121	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	话说回来，你倒是挺有仪式感，明明挨得这么近，偏偏要用邮寄的形式，还，还盖了个奇怪的邮戳……		1766		
1766	5121	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	这也太绕圈子了，直白一些，我来给你示范一次：这是我送给你的礼物，因为今天是那个日子，请、请你收下……		1767		
1767	5121	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	你不要露出奇怪的表情！再强调一遍，我这是示范，认真看，认真学！		1768		
1768	5121	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	最近船上组织了个手工活动，可以自己领取材料拼模型，我看挺有意思的，就顺手拼了几款船模，作为伴手礼，等回去后送给你们。		1769		
1769	5121	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	没错，不只你一个人，我给大家都准备了，只不过你的那款太大，我的行李箱空间不够，所以只能提前今天送给你。		1770		
1770	5121	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	至于为什么你的模型比其他人的大得多……别多想，只是你刚好排在礼物名单的最后一个，当时材料剩的有些多，不想浪费，所以全用上了而已！		1771		
1771	5121	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	总，总之别再问那么多了，赶紧给我收下！				
1772	5122	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	船上的安检环节可真多，兜兜转转一大圈，终于见到了你寄来的明信片。		1773		
1773	5122	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	咳咳，我只是想感叹下船上的安全检查真是严格，没别的意思！		1774		
1774	5122	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	话说回来，你倒是挺有仪式感，明明挨得这么近，偏偏要用邮寄的形式，还，还盖了个奇怪的邮戳……		1775		
1775	5122	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	这也太绕圈子了，直白一些，我来给你示范一次：这是我送给你的礼物，因为今天是那个日子，请、请你收下……		1776		
1776	5122	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	你不要露出奇怪的表情！再强调一遍，我这是示范，认真看，认真学！		1777		
1777	5122	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	最近船上组织了个手工活动，可以自己领取材料拼模型，我看挺有意思的，就顺手拼了几款船模，作为伴手礼，等回去后送给你们。		1778		
1778	5122	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	没错，不只你一个人，我给大家都准备了，只不过你的那款太大，我的行李箱空间不够，所以只能提前今天送给你。		1779		
1779	5122	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	至于为什么你的模型比其他人的大得多……别多想，只是你刚好排在礼物名单的最后一个，当时材料剩的有些多，不想浪费，所以全用上了而已！		1780		
1780	5122	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	总，总之别再问那么多了，赶紧给我收下！				
1781	5123	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal03.png	船上的安检环节可真多，兜兜转转一大圈，终于见到了你寄来的明信片。		1782		
1782	5123	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal03.png	咳咳，我只是想感叹下船上的安全检查真是严格，没别的意思！		1783		
1783	5123	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal03.png	话说回来，你倒是挺有仪式感，明明挨得这么近，偏偏要用邮寄的形式，还，还盖了个奇怪的邮戳……		1784		
1784	5123	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal03.png	这也太绕圈子了，直白一些，我来给你示范一次：这是我送给你的礼物，因为今天是那个日子，请、请你收下……		1785		
1785	5123	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal03.png	你不要露出奇怪的表情！再强调一遍，我这是示范，认真看，认真学！		1786		
1786	5123	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal03.png	最近船上组织了个手工活动，可以自己领取材料拼模型，我看挺有意思的，就顺手拼了几款船模，作为伴手礼，等回去后送给你们。		1787		
1787	5123	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal03.png	没错，不只你一个人，我给大家都准备了，只不过你的那款太大，我的行李箱空间不够，所以只能提前今天送给你。		1788		
1788	5123	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal03.png	至于为什么你的模型比其他人的大得多……别多想，只是你刚好排在礼物名单的最后一个，当时材料剩的有些多，不想浪费，所以全用上了而已！		1789		
1789	5123	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal03.png	总，总之别再问那么多了，赶紧给我收下！				
1790	5124	1	渡边	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	谢谢你组织的这次旅行……我玩得很开心。		1791		
1791	5124	1	渡边	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	谢谢你提醒我，生活里偶然也需要一段这样的时间，让自己调整一下状态，好继续应对生活的挑战。		1792		
1792	5124	1	渡边	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	对了，指挥官，你知道为什么我们看到的那座沙滩是白色的吗？		1793		
1793	5124	1	渡边	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	海砂也叫“白砂”，之所以通体泛白，是因为它们是无数个贝壳被冲到岸上，被海浪拍打碎裂之后形成的。		1794		
1794	5124	1	渡边	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	作为纪念，我从我们停留的那座岸边带回了一瓶白砂。		1795		
1795	5124	1	渡边	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	我把这个玻璃瓶做成了生态缸，这样，那片沙滩就能以瓶中海的形状，永远留在你身边了。		1796		
1796	5124	1	渡边	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	一直到很多年后……瓶中的白砂和海水，都还是那年夏日的模样。		1797		
1797	5124	1	渡边	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	指挥官，我也不会遗忘这个跟你一起共度的夏季的。				
1798	5125	1	渡边	Assets/Product/Texture/Image/RoleStory/R3DubianNormal01.png	谢谢你组织的这次旅行……我玩得很开心。		1799		
1799	5125	1	渡边	Assets/Product/Texture/Image/RoleStory/R3DubianNormal01.png	谢谢你提醒我，生活里偶然也需要一段这样的时间，让自己调整一下状态，好继续应对生活的挑战。		1800		
1800	5125	1	渡边	Assets/Product/Texture/Image/RoleStory/R3DubianNormal01.png	对了，指挥官，你知道为什么我们看到的那座沙滩是白色的吗？		1801		
1801	5125	1	渡边	Assets/Product/Texture/Image/RoleStory/R3DubianNormal01.png	海砂也叫“白砂”，之所以通体泛白，是因为它们是无数个贝壳被冲到岸上，被海浪拍打碎裂之后形成的。		1802		
1802	5125	1	渡边	Assets/Product/Texture/Image/RoleStory/R3DubianNormal01.png	作为纪念，我从我们停留的那座岸边带回了一瓶白砂。		1803		
1803	5125	1	渡边	Assets/Product/Texture/Image/RoleStory/R3DubianNormal01.png	我把这个玻璃瓶做成了生态缸，这样，那片沙滩就能以瓶中海的形状，永远留在你身边了。		1804		
1804	5125	1	渡边	Assets/Product/Texture/Image/RoleStory/R3DubianNormal01.png	一直到很多年后……瓶中的白砂和海水，都还是那年夏日的模样。		1805		
1805	5125	1	渡边	Assets/Product/Texture/Image/RoleStory/R3DubianNormal01.png	指挥官，我也不会遗忘这个跟你一起共度的夏季的。				
1806	5154	1	渡边	Assets/Product/Texture/Image/RoleStory/V280dbNormal01.png	谢谢你组织的这次旅行……我玩得很开心。		1807		
1807	5154	1	渡边	Assets/Product/Texture/Image/RoleStory/V280dbNormal01.png	谢谢你提醒我，生活里偶然也需要一段这样的时间，让自己调整一下状态，好继续应对生活的挑战。		1808		
1808	5154	1	渡边	Assets/Product/Texture/Image/RoleStory/V280dbNormal01.png	对了，指挥官，你知道为什么我们看到的那座沙滩是白色的吗？		1809		
1809	5154	1	渡边	Assets/Product/Texture/Image/RoleStory/V280dbNormal01.png	海砂也叫“白砂”，之所以通体泛白，是因为它们是无数个贝壳被冲到岸上，被海浪拍打碎裂之后形成的。		1810		
1810	5154	1	渡边	Assets/Product/Texture/Image/RoleStory/V280dbNormal01.png	作为纪念，我从我们停留的那座岸边带回了一瓶白砂。		1811		
1811	5154	1	渡边	Assets/Product/Texture/Image/RoleStory/V280dbNormal01.png	我把这个玻璃瓶做成了生态缸，这样，那片沙滩就能以瓶中海的形状，永远留在你身边了。		1812		
1812	5154	1	渡边	Assets/Product/Texture/Image/RoleStory/V280dbNormal01.png	一直到很多年后……瓶中的白砂和海水，都还是那年夏日的模样。		1813		
1813	5154	1	渡边	Assets/Product/Texture/Image/RoleStory/V280dbNormal01.png	指挥官，我也不会遗忘这个跟你一起共度的夏季的。				
1814	5126	1	艾拉	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	旅途中我们一起拍了不少照片，都是特别好的素材。		1815		
1815	5126	1	艾拉	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	这些珍贵的记忆，我可一定要用画笔全——部诉说出来！		1816		
1816	5126	1	艾拉	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	指挥官送给艾拉的明信片，重现了那时的体验。		1817		
1817	5126	1	艾拉	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	当然，我也有最想和指挥官分享的景观！		1818		
1818	5126	1	艾拉	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	这组丙烯画，描绘了鲸群的航迹。		1819		
1819	5126	1	艾拉	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	听说，露脊鲸能够唱出音域宽广的爱之歌，就像月光下的海浪一样柔美。		1820		
1820	5126	1	艾拉	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	声音当然无法通过画面去呈现……		1821		
1821	5126	1	艾拉	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	但我相信，指挥官一定可以体验到相通的心意！				
1822	5127	1	艾拉	Assets/Product/Texture/Image/RoleStory/V200alNormal01.png	旅途中我们一起拍了不少照片，都是特别好的素材。		1823		
1823	5127	1	艾拉	Assets/Product/Texture/Image/RoleStory/V200alNormal01.png	这些珍贵的记忆，我可一定要用画笔全——部诉说出来！		1824		
1824	5127	1	艾拉	Assets/Product/Texture/Image/RoleStory/V200alNormal01.png	指挥官送给艾拉的明信片，重现了那时的体验。		1825		
1825	5127	1	艾拉	Assets/Product/Texture/Image/RoleStory/V200alNormal01.png	当然，我也有最想和指挥官分享的景观！		1826		
1826	5127	1	艾拉	Assets/Product/Texture/Image/RoleStory/V200alNormal01.png	这组丙烯画，描绘了鲸群的航迹。		1827		
1827	5127	1	艾拉	Assets/Product/Texture/Image/RoleStory/V200alNormal01.png	听说，露脊鲸能够唱出音域宽广的爱之歌，就像月光下的海浪一样柔美。		1828		
1828	5127	1	艾拉	Assets/Product/Texture/Image/RoleStory/V200alNormal01.png	声音当然无法通过画面去呈现……		1829		
1829	5127	1	艾拉	Assets/Product/Texture/Image/RoleStory/V200alNormal01.png	但我相信，指挥官一定可以体验到相通的心意！				
1830	5128	1	苏菲亚	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	能见到大海，很高兴。		1831		
1831	5128	1	苏菲亚	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	在列车上的时候，很少能见到海洋。		1832		
1832	5128	1	苏菲亚	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	这次旅行，是重要的回忆。		1833		
1833	5128	1	苏菲亚	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	还有指挥官送来的明信片，我收到了。		1834		
1834	5128	1	苏菲亚	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	我想了很久回礼送什么，还是觉得“记忆”是最宝贵的。		1835		
1835	5128	1	苏菲亚	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	我从书上看到，熟悉的气味会让人联想到过去的画面。		1836		
1836	5128	1	苏菲亚	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	所以，想把这次旅途的记忆用香味呈现。		1837		
1837	5128	1	苏菲亚	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	大海的味道……很难制作。		1838		
1838	5128	1	苏菲亚	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	用了很多材料，才达到这个效果。		1839		
1839	5128	1	苏菲亚	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	希望指挥官能通过这个香味，回忆起我们一起的日子。				
1840	5129	1	库洛姆	Assets/Product/Texture/Image/RoleStory/R2KuluomuNormal01.png	指挥官，休息好了吗？		1841		
1841	5129	1	库洛姆	Assets/Product/Texture/Image/RoleStory/R2KuluomuNormal01.png	昨晚一起在沙滩上共度烛光晚餐，和你聊得太久，道别回房间的时候，已经是后半夜了，		1842		
1842	5129	1	库洛姆	Assets/Product/Texture/Image/RoleStory/R2KuluomuNormal01.png	在烛光的映照下畅谈彼此的心意，这种感觉真是令人难以忘却，		1843		
1843	5129	1	库洛姆	Assets/Product/Texture/Image/RoleStory/R2KuluomuNormal01.png	所以，就这么一直地任由时间流逝，希望能和你共处的时间再多一些，		1844		
1844	5129	1	库洛姆	Assets/Product/Texture/Image/RoleStory/R2KuluomuNormal01.png	我买下了昨晚我们用过的这对酒杯，作为对这段旅途时光的纪念，		1845		
1845	5129	1	库洛姆	Assets/Product/Texture/Image/RoleStory/R2KuluomuNormal01.png	明天游轮就要靠岸了，但感觉和你共度的时刻还远远不够，		1846		
1846	5129	1	库洛姆	Assets/Product/Texture/Image/RoleStory/R2KuluomuNormal01.png	下次属于我们的旅途，一定会比这次更为美好，		1847		
1847	5129	1	库洛姆	Assets/Product/Texture/Image/RoleStory/R2KuluomuNormal01.png	还有更多共度的记忆，等待我们一同塑造。				
1848	5130	1	库洛姆	Assets/Product/Texture/Image/RoleStory/R3kuluomuNormal02.png	指挥官，休息好了吗？		1849		
1849	5130	1	库洛姆	Assets/Product/Texture/Image/RoleStory/R3kuluomuNormal02.png	昨晚一起在沙滩上共度烛光晚餐，和你聊得太久，道别回房间的时候，已经是后半夜了，		1850		
1850	5130	1	库洛姆	Assets/Product/Texture/Image/RoleStory/R3kuluomuNormal02.png	在烛光的映照下畅谈彼此的心意，这种感觉真是令人难以忘却，		1851		
1851	5130	1	库洛姆	Assets/Product/Texture/Image/RoleStory/R3kuluomuNormal02.png	所以，就这么一直地任由时间流逝，希望能和你共处的时间再多一些，		1852		
1852	5130	1	库洛姆	Assets/Product/Texture/Image/RoleStory/R3kuluomuNormal02.png	我买下了昨晚我们用过的这对酒杯，作为对这段旅途时光的纪念，		1853		
1853	5130	1	库洛姆	Assets/Product/Texture/Image/RoleStory/R3kuluomuNormal02.png	明天游轮就要靠岸了，但感觉和你共度的时刻还远远不够，		1854		
1854	5130	1	库洛姆	Assets/Product/Texture/Image/RoleStory/R3kuluomuNormal02.png	下次属于我们的旅途，一定会比这次更为美好，		1855		
1855	5130	1	库洛姆	Assets/Product/Texture/Image/RoleStory/R3kuluomuNormal02.png	还有更多共度的记忆，等待我们一同塑造。				
1856	5131	1	薇拉	Assets/Product/Texture/Image/RoleStory/R2WeilaNormal01.png	哦？还以为你已经翅膀硬到连我的通讯都敢不接了呢。		1857		
1857	5131	1	薇拉	Assets/Product/Texture/Image/RoleStory/R2WeilaNormal01.png	我淘到了一个打火机，居然和我之前那个一模一样，真是巧了。		1858		
1858	5131	1	薇拉	Assets/Product/Texture/Image/RoleStory/R2WeilaNormal01.png	鉴于你这几天在游轮上表现良好，我决定把它送给你。		1859		
1859	5131	1	薇拉	Assets/Product/Texture/Image/RoleStory/R2WeilaNormal01.png	我保证它不会和昨晚一样了，不会再喷出三米高的火焰。		1860		
1860	5131	1	薇拉	Assets/Product/Texture/Image/RoleStory/R2WeilaNormal01.png	只要你乖乖收下，我就附赠一句箴言……		1861		
1861	5131	1	薇拉	Assets/Product/Texture/Image/RoleStory/R2WeilaNormal01.png	箴言就是……“出门前记得照照镜子”……		1862		
1862	5131	1	薇拉	Assets/Product/Texture/Image/RoleStory/R2WeilaNormal01.png	哈哈哈哈……哈哈哈哈！我实在忍不住了！你额前那撮头发都烧焦了，你直到今天都没发现吗？哈哈哈哈！！				
1863	5132	1	薇拉	Assets/Product/Texture/Image/RoleStory/WeilaSNormal01.png	哦？还以为你已经翅膀硬到连我的通讯都敢不接了呢。		1864		
1864	5132	1	薇拉	Assets/Product/Texture/Image/RoleStory/WeilaSNormal01.png	我淘到了一个打火机，居然和我之前那个一模一样，真是巧了。		1865		
1865	5132	1	薇拉	Assets/Product/Texture/Image/RoleStory/WeilaSNormal01.png	鉴于你这几天在游轮上表现良好，我决定把它送给你。		1866		
1866	5132	1	薇拉	Assets/Product/Texture/Image/RoleStory/WeilaSNormal01.png	我保证它不会和昨晚一样了，不会再喷出三米高的火焰。		1867		
1867	5132	1	薇拉	Assets/Product/Texture/Image/RoleStory/WeilaSNormal01.png	只要你乖乖收下，我就附赠一句箴言……		1868		
1868	5132	1	薇拉	Assets/Product/Texture/Image/RoleStory/WeilaSNormal01.png	箴言就是……“出门前记得照照镜子”……		1869		
1869	5132	1	薇拉	Assets/Product/Texture/Image/RoleStory/WeilaSNormal01.png	哈哈哈哈……哈哈哈哈！我实在忍不住了！你额前那撮头发都烧焦了，你直到今天都没发现吗？哈哈哈哈！！				
1870	5166	1	薇拉	Assets/Product/Texture/Image/RoleStory/V3400wlNormal12.png	哦？还以为你已经翅膀硬到连我的通讯都敢不接了呢。		1871		
1871	5166	1	薇拉	Assets/Product/Texture/Image/RoleStory/V3400wlNormal12.png	我淘到了一个打火机，居然和我之前那个一模一样，真是巧了。		1872		
1872	5166	1	薇拉	Assets/Product/Texture/Image/RoleStory/V3400wlNormal12.png	鉴于你这几天在游轮上表现良好，我决定把它送给你。		1873		
1873	5166	1	薇拉	Assets/Product/Texture/Image/RoleStory/V3400wlNormal12.png	我保证它不会和昨晚一样了，不会再喷出三米高的火焰。		1874		
1874	5166	1	薇拉	Assets/Product/Texture/Image/RoleStory/V3400wlNormal12.png	只要你乖乖收下，我就附赠一句箴言……		1875		
1875	5166	1	薇拉	Assets/Product/Texture/Image/RoleStory/V3400wlNormal12.png	箴言就是……“出门前记得照照镜子”……		1876		
1876	5166	1	薇拉	Assets/Product/Texture/Image/RoleStory/V3400wlNormal12.png	哈哈哈哈……哈哈哈哈！我实在忍不住了！你额前那撮头发都烧焦了，你直到今天都没发现吗？哈哈哈哈！！				
1877	5133	1	罗塞塔	Assets/Product/Texture/Image/RoleStory/LuosaitaNormal05.png	极地持续许久的暴风雪今天停息下来了。		1878		
1878	5133	1	罗塞塔	Assets/Product/Texture/Image/RoleStory/LuosaitaNormal05.png	这是个好兆头，或许会有什么好事发生——正当我这样想时，指挥官，我收到了你寄来的明信片。		1879		
1879	5133	1	罗塞塔	Assets/Product/Texture/Image/RoleStory/LuosaitaNormal05.png	更让我惊喜的是，按明信片上的路线，你的下一站离我不远。		1880		
1880	5133	1	罗塞塔	Assets/Product/Texture/Image/RoleStory/LuosaitaNormal05.png	前段时间，新苏菲亚城举办了场抽签活动，为出航的船员占卜运气。		1881		
1881	5133	1	罗塞塔	Assets/Product/Texture/Image/RoleStory/LuosaitaNormal05.png	但说是占卜，实际上签筒里全都是上上签，大家只是想找个机会，将祝福送到每位船员手中。		1882		
1882	5133	1	罗塞塔	Assets/Product/Texture/Image/RoleStory/LuosaitaNormal05.png	“天遂人愿”，这是我当初抽到的内容，现在看来，这支上上签意外灵验。		1883		
1883	5133	1	罗塞塔	Assets/Product/Texture/Image/RoleStory/LuosaitaNormal05.png	不知是不是借了指挥官的好运，但不管怎样，我想把这份祝福也送给你。在启程前，我还额外制作了几支上上签。		1884		
1884	5133	1	罗塞塔	Assets/Product/Texture/Image/RoleStory/LuosaitaNormal05.png	等你读到这封邮件时，我大概已经快到你的身边了。		1885		
1885	5133	1	罗塞塔	Assets/Product/Texture/Image/RoleStory/LuosaitaNormal05.png	就让我将这些上上签，连带最初的那支，全部亲手交给你。相信在这份好运的加持下，今天将会是与指挥官共度的，难忘而美好的一天。				
1886	5134	1	常羽	Assets/Product/Texture/Image/RoleStory/ChangyuNormal03.png	呼，能和你一起旅行，过去吹惯了的海风都变得宝贵了起来。		1887		
1887	5134	1	常羽	Assets/Product/Texture/Image/RoleStory/ChangyuNormal03.png	家书意万重，有心了，你寄的这张特别明信片，我肯定会好好珍藏。		1888		
1888	5134	1	常羽	Assets/Product/Texture/Image/RoleStory/ChangyuNormal03.png	说起来，我这也有很多有趣的游历趣事想分享给你！		1889		
1889	5134	1	常羽	Assets/Product/Texture/Image/RoleStory/ChangyuNormal03.png	当然，想告诉你的可不止故事了，还有……		1890		
1890	5134	1	常羽	Assets/Product/Texture/Image/RoleStory/ChangyuNormal03.png	你知道我喜欢收集些小玩意儿，这古钱币图案雅致，既轻巧，工艺又精细，一枚“伍”，一枚“贰零”。		1891		
1891	5134	1	常羽	Assets/Product/Texture/Image/RoleStory/ChangyuNormal03.png	我淘了很久才寻到一对，特地留在今天作个惊喜。		1892		
1892	5134	1	常羽	Assets/Product/Texture/Image/RoleStory/ChangyuNormal03.png	只希望你带着它时，能多念我几回就好啦，就当是我的特等席茶票吧！		1893		
1893	5134	1	常羽	Assets/Product/Texture/Image/RoleStory/ChangyuNormal03.png	船上风景这么好，来来来，再喝杯茶，我给你演一回新练习的“鱼龙曼延”！				
1894	5135	1	露娜	Assets/Product/Texture/Image/RoleStory/LunaNormal03.png	收到你的明信片时，我正在海上寻找月亮。		1895		
1895	5135	1	露娜	Assets/Product/Texture/Image/RoleStory/LunaNormal03.png	曾经，我不明白月亮为何会被赋予那么多情感。它不过是悬挂在天空中的一颗荒芜死寂的岩石。		1896		
1896	5135	1	露娜	Assets/Product/Texture/Image/RoleStory/LunaNormal03.png	但现在……		1897		
1897	5135	1	露娜	Assets/Product/Texture/Image/RoleStory/LunaNormal03.png	我似乎有些明白月亮的意义。		1898		
1898	5135	1	露娜	Assets/Product/Texture/Image/RoleStory/LunaNormal03.png	今天是个特殊的节日，我记录了此刻的月相，并由此制作了个小小的摆件。		1899		
1899	5135	1	露娜	Assets/Product/Texture/Image/RoleStory/LunaNormal03.png	不管沧海桑田，时移事迁，天空中的月亮亘古不变。		1900		
1900	5135	1	露娜	Assets/Product/Texture/Image/RoleStory/LunaNormal03.png	正如往后在我眼中，它将永恒停驻为你的模样。				
1901	5155	1	露娜	Assets/Product/Texture/Image/RoleStory/V2110lnNormal06.png	收到你的明信片时，我正在海上寻找月亮。		1902		
1902	5155	1	露娜	Assets/Product/Texture/Image/RoleStory/V2110lnNormal06.png	曾经，我不明白月亮为何会被赋予那么多情感。它不过是悬挂在天空中的一颗荒芜死寂的岩石。		1903		
1903	5155	1	露娜	Assets/Product/Texture/Image/RoleStory/V2110lnNormal06.png	但现在……		1904		
