SkipId	Origin	UiName	ParamId	Explain	IsRecord	ConditionId	FunctionalId	TimeId	StartTime	CloseTime	CustomParams	IsHideFunc	IsShowExplain	NotShowUI
13104	8	SkipDormFurnitureBuild		改装家具			902				[2]	True		
13105	8	SkipDormFurnitureBuild		改装家具			902				[2]	True		
13106	8	SkipDormWarehouse		分解家具			902				[1]	True		
13107	8	SkipDormWarehouse		分解家具			902				[1]	True		
13108	8	SkipDormWarehouse		分解家具			902				[1]	True		
13109	8	SkipDormWarehouse		分解家具			902				[1]	True		
13110	8	SkipDormWarehouse		分解家具			902				[1]	True		
13111	8	SkipDormWarehouse		前往宿舍			902				[1]	True		
13112	8	SkipDormWarehouse		前往宿舍			902				[1]	True		
13113	8	SkipDormWarehouse		前往宿舍			902				[1]	True		
13114	8	SkipDormWarehouse		前往宿舍			902				[1]	True		
13115	8	SkipDormWarehouse		前往宿舍			902				[1]	True		
13116	8	SkipDormMain		前往宿舍	True		902					True		
13117	8	SkipDormMain		前往宿舍	True		902					True		
13118	8	SkipDormMain		前往宿舍	True		902					True		
13119	8	SkipDormMain		前往宿舍	True		902					True		
13120	8	SkipDormMain		前往宿舍	True		902					True		
13121	8	SkipDormMain		前往宿舍	True		902					True		
13122	8	SkipDormMain		前往宿舍	True		902					True		
13123	8	SkipDormMain		前往宿舍	True		902					True		
13124	8	SkipDormMain		前往宿舍	True		902					True		
13125	8	SkipDormMain		前往宿舍	True		902					True		
13126	8	SkipDormMain		前往宿舍	True		902					True		
13127	8	SkipDormMain		前往宿舍	True		902					True		
13128	8	SkipDormMain		前往宿舍	True		902					True		
13129	8	SkipDormMain		前往宿舍	True		902					True		
13130	8	SkipDormMain		前往宿舍	True		902					True		
13131	8	SkipDormMain		前往宿舍	True		902					True		
13132	8	SkipDormMain		前往宿舍	True		902					True		
13133	8	SkipDormMain		前往宿舍	True		902					True		
13134	8	SkipDormMain		前往宿舍	True		902					True		
13135	8	SkipDormMain		前往宿舍	True		902					True		
13136	8	SkipDormMain		前往宿舍	True		902					True		
13137	8	SkipDormMain		前往宿舍	True		902					True		
13138	8	SkipDormMain		前往宿舍	True		902					True		
13139	8	SkipDormMain		前往宿舍	True		902					True		
13140	8	SkipDormMain		前往宿舍	True		902					True		
10000	7	OnOpenUiArena		纷争战区	True		10204					True		
10001	6	UiBag		分解4星武器			301				[1, 0, 0]	True		
10002	6	UiBag		分解5星武器			301				[1, 0, 0]	True		
10003	6	UiBag		分解6星武器			301				[1, 0, 0]	True		
10004	6	UiBag		分解4星意识			301				[2, 0, 0]	True		
10005	6	UiBag		分解5星意识			301				[2, 0, 0]	True		
10006	6	UiBag		分解6星意识			301				[2, 0, 0]	True		['UiTemple2Shop']
10007	8	SkipDormMain		宿舍事件			902					True		
10008	6	UiPurchase		礼包获得			5				[2, 0, 0]	True		
10009	7	OnOpenUiFubenBossSingle		幻痛囚笼	True		10203					True		
10010	4			分解基地装备			901					True		
10011	7	OnOpenMainlineSubtab		间章			1701				[2]	True		
10012	7	SkipToNewDrawMain		研发			401					True		
10013	7	OnOpenRepeatChallengeActivity		前往拟战场域	True		10309				[1]	True		
10014	7	OnOpenRepeatChallengeActivity		前往拟战场域	True		10309				[1]	True		
10015	8	SkipDormShop		宿舍商店			902					True		
10016	6	UiShop	3	涂装商店			1001				[1, 0, 501]	True		
10017	1	UiCharacterSystemV2P6		前往成员功能			101				[0]	True		
10018	1	UiSign		登陆礼包			5				[2, 0, 0]	True		
10019	6	UiPurchase		首充获得			3				[1, 0, 0]	True		
10020	8	SkipDormShop		宿舍商店			902					True		
10021	7	OnOpenRepeatChallengeActivity		前往拟战场域	True		10309				[1]	True		
10022	7	OnOpenRepeatChallengeActivity		前往拟战场域	True		10309				[1]	True		
10023	7	OnOpenRepeatChallengeActivity		前往拟战场域	True		10309				[1]	True		
10024	6	UiBag		逆元碎片分解			301				[4, 0, 0]	True		
10025	6	UiPurchase		累积充值			5				[2, 0, 0]	True		
10026	8	SkipDormWork		宿舍执勤			902					True		
10027	8	SkipDormTask		宿舍任务			902				[2]	True		
10028	8	SkipDormMain		宿舍事件			902					True		
10029	6	UiBag		前往使用			301				[3, 0, 0]	True		
10030	6	UiShop	3	武器涂装商店			1001				[1, 0, 503]	True		
10031	6	UiPurchase		限时礼包获得			5				[2, 0, 0]	True		
10032	6	UiBag		出售高级超频晶体			301				[3, 0, 0]	True		
10033	6	UiBag		出售极限级超频晶体			301				[3, 0, 0]	True		
10034	6	UiShop	3	超频共振商店			1001				[1, 0, 407]	True		
10035	1	UiFubenExperiment	18	新涂装·试玩关							[18]	True		
10036	6	UiShop	3	跃升商店			1001				[1, 0, 410]	True		
10037	6	UiShop	3	独域商店			1001				[1, 0, 411]	True		
10038	6	UiShop	3	战区商店			1001				[103, 0, 2001]	True		
10039	6	UiShop	3	凭据兑换台			1001				[3, 0, 6002]	True		
10040	7	OnOpenRepeatChallengeActivity		前往拟战场域	True		10309				[1]	True		
10041	7	SkipToShopByShopId	3	前往纷争战区·商店			1001				[103, 0]	True		
10042	7	OnOpenUiFragment		角色碎片			1701					True		
10043	8	SkipToDormQuestTerminal		宿舍委托			903					True		
10044	7	SkipToShopByShopTypeAndShopId		前往幻痛囚笼·商店			1002				[102, 303]	True		
10045	1	UiExpensiveItemsTips		打开珍惜道具弹窗										
10046	7	SkipToNewDrawMain		联动研发			401		2023/8/24 18:00	2023/9/22 9:59		True		
10047	7	SkipToNewDrawMain		黑岩联动研发			401		2023/8/24 18:00	2023/9/22 9:59	[1, 25, 5508]	True		
10048	6	UiShop	3	凭据-S级·逆元碎片			1003				[3, 0, 6001]	True		['UiShop']
10049	7	SkipToNewDrawMain		前往鬼泣联动维吉尔研发			401		2025/5/22 7:00	2025/7/3 5:00	[1, 31, 5608]	True		
10050	7	SkipToNewDrawMain		前往鬼泣联动但丁研发			401		2025/5/22 7:00	2025/7/3 5:00	[1, 29, 5609]	True		
10051	7	SkipToNewDrawMain		前往鬼泣联动异界装备研发			401		2025/5/22 7:00	2025/7/3 5:00	[1, 34, 7049]	True		
15001	7	OnOpenGuild		前往公会	True		1901					True		
15002	6	UiShop	3	绩点商店			1001				[1, 0, 4001]	True		['UiDlcMultiPlayerShop']
15004	6	UiShop	3	前往矿石商店			1001				[1, 0, 5001]	True		
15005	6	UiShop	3	前往武器共鸣兑换商店			1001				[1, 0, 111]	True		
15006	6	UiShop	3	前往矿石商店			1001		2021/4/15 11:00		[1, 0, 5001]	True		
15007	7	SkipToShopByShopId		前往分解商店			1001				[1, 0]	True		
19000	7	SkipToCharacterV2P6		前往成员功能			101				[1011002]	True		
19001	7	SkipToCharacterV2P6		前往成员功能			101				[1021001]	True		
19002	7	SkipToCharacterV2P6		前往成员功能			101				[1031001]	True		
19003	7	SkipToCharacterV2P6		前往成员功能			101				[1041002]	True		
19004	7	SkipToCharacterV2P6		前往成员功能			101				[1051001]	True		
19005	7	SkipToCharacterV2P6		前往成员功能			101				[1061002]	True		
19006	7	SkipToCharacterV2P6		前往成员功能			101				[1071002]	True		
19007	7	SkipToCharacterV2P6		前往成员功能			101				[1081002]	True		
19008	7	SkipToCharacterV2P6		前往成员功能			101				[1021002]	True		
19009	7	SkipToCharacterV2P6		前往成员功能			101				[1031002]	True		
19010	7	SkipToCharacterV2P6		前往成员功能			101				[1011003]	True		
19011	7	SkipToCharacterV2P6		前往成员功能			101				[1031003]	True		
19012	7	SkipToCharacterV2P6		前往成员功能			101				[1061003]	True		
19013	7	SkipToCharacterV2P6		前往成员功能			101				[1071003]	True		
19014	7	SkipToCharacterV2P6		前往成员功能			101				[1051003]	True		
19015	7	SkipToCharacterV2P6		前往成员功能			101				[1021003]	True		
19016	7	SkipToCharacterV2P6		前往成员功能			101				[1081003]	True		
19017	7	SkipToCharacterV2P6		前往成员功能			101				[1091002]	True		
19018	7	SkipToCharacterV2P6		前往成员功能			101				[1041003]	True		
19019	7	SkipToCharacterV2P6		前往成员功能			101				[1111002]	True		
19020	7	SkipToCharacterV2P6		前往成员功能			101				[1121002]	True		
19021	7	SkipToCharacterV2P6		前往成员功能			101				[1021004]	True		
19022	7	SkipToCharacterV2P6		前往成员功能			101				[1131002]	True		
19023	7	SkipToCharacterV2P6		前往成员功能			101				[1511003]	True		
19024	7	SkipToCharacterV2P6		前往成员功能			101				[1141003]	True		
19025	7	SkipToCharacterV2P6		前往成员功能			101				[1161002]	True		
19026	7	SkipToCharacterV2P6		前往成员功能			101				[1521003]	True		
19027	7	SkipToCharacterV2P6		前往成员功能			101				[1171003]	True		
19028	7	SkipToCharacterV2P6		前往成员功能			101				[1181003]	True		
19029	7	SkipToCharacterV2P6		前往成员功能			101				[1191003]	True		
19030	7	SkipToCharacterV2P6		前往成员功能			101				[1201003]	True		
19031	7	SkipToCharacterV2P6		前往成员功能			101				[1211002]	True		
19032	7	SkipToCharacterV2P6		前往成员功能			101				[1531003]	True		
19033	7	SkipToCharacterV2P6		前往成员功能			101				[1121003]	True		
19034	7	SkipToCharacterV2P6		前往成员功能			101				[1131003]	True		
19035	7	SkipToCharacterV2P6		前往成员功能			101				[1541003]	True		
19036	7	SkipToCharacterV2P6		前往成员功能			101				[1031004]	True		
19037	7	SkipToCharacterV2P6		前往成员功能			101				[1531004]	True		
19038	7	SkipToCharacterV2P6		前往成员功能			101				[1221002]	True		
19039	7	SkipToCharacterV2P6		前往成员功能			101				[1551003]	True		
19040	7	SkipToCharacterV2P6		前往成员功能			101				[1051004]	True		
19041	7	SkipToCharacterV2P6		前往成员功能			101				[1561003]	True		
19042	7	SkipToCharacterV2P6		前往成员功能			101				[1071004]	True		
19043	7	SkipToCharacterV2P6		前往成员功能			101				[1571003]	True		
19044	7	SkipToCharacterV2P6		前往成员功能			101				[1041004]	True		
19045	7	SkipToCharacterV2P6		前往成员功能			101				[1231002]	True		
19046	7	SkipToCharacterV2P6		前往成员功能			101				[1011004]	True		
19047	7	SkipToCharacterV2P6		前往成员功能			101				[1091003]	True		
19048	7	SkipToCharacterV2P6		前往成员功能			101				[1021005]	True		
19049	7	SkipToCharacterV2P6		前往成员功能			101				[1241002]	True		
19050	7	SkipToCharacterV2P6		前往成员功能			101				[1221003]	True		
19051	7	SkipToCharacterV2P6		前往成员功能			101				[1251002]	True		
19052	7	SkipToCharacterV2P6		前往成员功能			101				[1261003]	True		
19053	7	SkipToCharacterV2P6		前往成员功能			101				[1271003]	True		
19054	7	SkipToCharacterV2P6		前往成员功能			101				[1281002]	True		
19055	7	SkipToCharacterV2P6		前往成员功能			101				[1081004]	True		
19056	7	SkipToCharacterV2P6		前往成员功能			101				[1521004]	True		
19057	7	SkipToCharacterV2P6		前往成员功能			101				[1291002]	True		
19058	7	SkipToCharacterV2P6		前往成员功能			101				[1171004]	True		
19059	7	SkipToCharacterV2P6		前往成员功能			101				[1301002]	True		
19060	7	SkipToCharacterV2P6		前往成员功能			101				[1241003]	True		
19061	7	SkipToCharacterV2P6		前往成员功能			101				[1211003]	True		
19062	7	SkipToCharacterV2P6		前往成员功能			101				[1021006]	True		
19063	7	SkipToCharacterV2P6		前往成员功能			101				[1311002]	True		
19064	7	SkipToCharacterV2P6		前往成员功能			101				[1051005]	True		
19065	7	SkipToCharacterV2P6		前往成员功能			101				[1321003]	True		
19066	7	SkipToCharacterV2P6		前往成员功能			101				[1331003]	True		
19067	7	SkipToCharacterV2P6		前往成员功能			101				[1531005]	True		
19068	7	SkipToCharacterV2P6		前往成员功能			101				[1341002]	True		
19069	7	SkipToCharacterV2P6		前往成员功能			101				[1131004]	True		
19070	7	SkipToCharacterV2P6		前往成员功能			101				[1351003]	True		
19071	7	SkipToCharacterV2P6		前往成员功能			101				[1361003]	True		
19072	7	SkipToCharacterV2P6		前往成员功能			101				[1041005]	True		
19073	7	SkipToCharacterV2P6		前往成员功能			101				[1371002]	True		
19074	7	SkipToCharacterV2P6		前往成员功能			101				[1381003]	True		
19075	7	SkipToCharacterV2P6		前往成员功能			101				[1031005]	True		
19076	7	SkipToCharacterV2P6		前往成员功能			101				[1291003]	True		
19077	7	SkipToCharacterV2P6		前往成员功能			101				[1141004]	True		
19078	7	SkipToCharacterV2P6		前往成员功能			101				[1391003]	True		
19079	7	SkipToCharacterV2P6		前往成员功能			101				[1061004]	True		
20000	1	UiNewFuben		活动副本								True		
20001	7	OnOpenUiActivityBossSingle		格式塔								True		
20002	7	OnOpenUiOnlineBoss		协同作战			10302					True		
20003	7	OnOpenMainlineSubtab		间章			1701				[2]	True		
20004	7	OnOpenFestivalActivity		极地暗流			10306				[2, 0, 0]	True		
20005	7	OnOpenUiActivityBranch		极圈之夜			10303				[1]	True		
20006	7	OnOpenUiActivityBossSingle		深蓝伤痕			10304					True		
20007	7	OnOpenUiOnlineBoss		协同作战			10302					True		
20008	7	OnOpenMainlineSubtab		间章			1701				[2]	True		
20009	6	UiActivityBriefBase		极地暗流			10303				[0, 0, 0]	True		
20010	6	UiNewDrawMain		主题限定研发			401				[1, 15]	True		
20011	6	UiPurchase		购买皮肤补给包			3				[2, 0, 4]	True		
20012	7	OnOpenFestivalActivity		圣诞			10306				[1, 0, 0]	True		
20013	6	UiActivityBriefBase		咏叹回声-采样分析室			10306		2021/2/25 5:00		[3, 0, 0]	True		
20014	7	OnOpenMainLineStage		主线 - 第xx章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10140101]	True		
20015	7	OnOpenBabelTower		巴别塔	True		10307					True		
20016	7	OnOpenFestivalActivity		前往预热关			10306				[3]	True		
20017	7	OnOpenRepeatChallengeActivity		版本复刷关（每个版本复用跳转）	True		10309				[1]	True		
20018	7	OnOpenRogueLikeActivity		阿普斯轨道			10310					True		
20019	7	OnOpenUiOnlineBossActivity		协同作战（活动）			10302					True		
20020	6	UiPurchase		涂装礼包			3				[2, 0, 4]	True		
20021	7	OnOpenFestivalActivity		兰夜琢月			10306				[8]	True		
20022	7	OnOpenFestivalActivity		大都会预热			10306				[6]	True		
20023	6	UiNewDrawMain		独域机体研发			401				[1, 16]	True		
20024	2	UiActivityBase	1	打开七夕活动拼图页面							[1, 204]	True		
20025	7	OnOpenFestivalActivity		道长决定战			10306				[9]	True		
20026	7	OnOpenFestivalActivity		罗塞塔预热			10306				[10]	True		
20027	6	UiClickClearGame		小游戏跳转			10319					True		
20028	6	OnOpenFestivalActivity		道长决定战			10306				[9]	True		
20029	4	UiClickClearGame		小游戏跳转			10319					True		
20030	7	OnOpenFestivalActivity		梨园墟跳转			10306				[11]	True		
20031	6	UiPuzzleActivity		拼图跳转			10324				[1]	True		
20032	7	OnOpenFestivalActivity		通关“梨园墟”副本			10306				[11]	True		
20033	6	UiTask		前往任务							[4, 0, 0]	True		
20034	2	UiActivityBase	1	完成活动任务							[1, 207]	True		
20035	7	OnOpenNewCharActivity		银冕折光			10325				[1]	True		
20036	6	UiPuzzleActivity		拼图跳转			10324				[2]	True		
20037	7	OnOpenFestivalActivity		通关“暗潮涌动”副本			10306				[12]	True		
20038	6	UiTask		前往任务			503				[4, 0, 0]	True		
20039	2	UiActivityBase	1	完成活动任务							[1, 207]	True		
20040	2	UiActivityBase	1	累积消费跳转							[1, 213]	True		
20042	7	OnOpenFestivalActivity		通关“暗潮涌动”副本			10306				[12]	True		
20043	2	UiActivityBase	1	银冕折光奖励							[1, 30]	True		
20044	7	OnOpenFestivalActivity		周年意识营救第一期			10306				[15]	True		
20045	7	OnOpenFestivalActivity		周年意识营救第二期			10306				[16]	True		
20046	7	OnOpenFestivalActivity		周年意识营救第三期			10306				[17]	True		
20047	2	UiActivityBase	1	涂装试玩活动							[1, 21]	True		
20048	6	UiChristmasTreeMain		前往“鱼骨松装点作战”			10326				[1]	True		
20049	6	UiYuandan		元旦跳转占位			10327				[1]	True		
20050	7	OnOpenFestivalActivity		通关副本“圣夜与星海之间”			10306				[13]	True		
20051	7	OnOpenFestivalActivity		通关副本“拂旧迎新”			10306				[14]	True		
20052	2	UiPhotograph		拍照模式								True		
20053	7	OnOpenGacha		逆光矩阵获得			403				[1]	True		
20054	7	OnOpenGacha		天赐眷礼跳转			403				[2]	True		
20055	7	OnOpenActivityBriefShop		活动材料商店(限量页签)			1001				[1421]	True		
20056	2	UiActivityBase	1	完成圣诞活动任务							[1, 207]	True		
20057	2	UiActivityBase	1	完成元旦活动任务							[1, 204]	True		
20058	2	UiNierTask		废渊行纪			1305					True		
20059	2	UiFubenNierRepeat		残响记录			1305					True		
20060	6	UiPurchase		购买其他补给包			3				[2, 0, 5]	True		
20061	2	UiActivityBase	1	累积消费跳转					2021/2/4 10:00	2021/2/18 10:00	[1, 213]	True		
20062	6	UiPurchase		购买皮肤补给包			3		2021/2/4 10:00	2021/3/4 9:59	[2, 0, 4]	True		
20063	6	UiFubenNierEnter		寄渊残响神秘兑换处			1305		2021/1/7 5:00	2021/2/4 5:00		True		
20064	6	UiCoupletGame		前往“对联小游戏”			10328		2020/12/7 5:00	2021/2/4 5:00	[1]	True		
20065	2	UiActivityBase	1	完成活动任务							[1, 103]	True		
20066	7	ExtraChapter		前往外篇序章-极地暗流			10314				[2000]	True		
20067	7	OnOpenFestivalActivity		通关副本“春节活动”			10306				[19]	True		
20068	7	OnOpenFestivalActivity		前往愚人节副本			10306				[20]	True		
20069	2	UiActivityBase	1	完成“霸王之拳”活动任务							[1, 202]	True		
20070	6	UiPuzzleActivity		拼图跳转			10324				[3]	True		
20071	7	OnOpenNewCharActivity		新角色主题试玩（CustomParams为当前期数）			10325				[33]	True		
20072	7	OnOpenGachaOrganize		萌战抽卡跳转			403		2021/4/8 10:00	2021/5/6 9:59	[1]	True		
20073	7	OnOpenFestivalActivity		前往S宠物活动			10306				[21]	True		
20074	6	UiMovieAssemble		前往剧情合集							[1]	True		
20075	2	UiActivityBase	1	完成“遗落刻痕”活动任务							[1, 101]	True		
20076	6	UiInvertCardGame		前往翻牌小游戏			10331				[1]	True		
20077	2	UiActivityBase	1	完成“霸王之拳”活动任务							[1, 102]	True		
20078	2	UiActivityBase	1	前往“弈局算章”玩法							[1, 601]	True		
20079	2	UiActivityBase	1	完成“矩海寻标”活动任务							[1, 102]	True		
20080	2	UiActivityBase	1	完成“危机手信”活动任务							[1, 403]	True		
20081	7	OnOpenNewCharActivity		永战者凯歌			10325				[3]	True		
20082	7	OnOpenGachaOrganize		深蓝战域抽卡跳转			403		2021/6/1 5:00	2021/8/5 5:00	[2]	True		
20083	7	SkipToKillZone		远歌深潜			10339					True		
20084	7	SuperTowerJumpTo		深蓝战域主面板			10340					True		
20085	7	SkipToSuperTowerTier		无垠心渊			10340					True		
20086	1	UiSuperTowerShop		插件融聚所			10340					True		
20087	1	UiSuperTowerCall		插件分解			10340					True		
20088	7	OnOpenFestivalActivity		夏活十关			10306				[22]	True		
20089	7	OnOpenMainLineStage		主线 - 第xx章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10150101]	True		
20090	7	OnOpenUiPrequel		"""（示例）前往特定间章,CustomParams填间章ID（Custom-1=Custom-2的前4位；Custom-2=Prequel的Id）"""			1701				[1020, 1012002]	True		
20091	6	UiLivWarmActivityPop		前往超丽芙消除小游戏			10347				[1]	True		
20092	6	UiLivWarmSoundsActivity		前往超丽芙音频小游戏			10348				[1]	True		
20093	6	UiWelfare		完成“暗冬原点”活动任务			1				[1, 91]			
20094	7	OnOpenUiPrequel		"""罗兰间章-一出好戏（示例）前往特定间章,CustomParams填间章ID（Custom-1=Custom-2的前4位；Custom-2=Prequel的Id）"""			1701				[1030, 1021001]	True		
20095	7	OnOpenMainLineStage		主线 - 第十六章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10160101]	True		
20096	7	OnOpenPassport		战略评定手册			10342		2021/8/13 5:00	2021/9/30 4:59		True		
20097	1	UiLivWarmRaceMain		赛跑小游戏跳转			10414					True		
20098	7	SkipToPickFlipRewardActivity		超丽芙涂装翻牌活动							[1]	True		
20099	7	OnOpenUiPrequel		超丽芙间章			1701				[1005, 1002002]	True		
20100	2	UiActivityBase	1	完成“荒日歌谣”活动任务							[1, 101]	True		
20101	6	UiPuzzleActivity		拼图跳转			10324				[4]	True		
20102	7	SkipToAreaWar		全服决战跳转			10349					True		
20103	7	OnOpenNewCharActivity		新角色主题试玩-涂装试玩（CustomParams为当前期数）			10325				[5, 2]	True		
20104	7	SkipToSuperSmashBros		超限乱斗			10350					True		
20105	7	OpenMainLine3DStage		主线 - 第十七章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）							[0, 10170101]	True		
20106	6	UiMemorySave		周年意识大作战跳转			10351					True		
20107	7	SkipToDiceGame		前往骰子小游戏			10415					True		
20108	7	OnOpenUiPrequel		幻奏间章			1701				[1027, 1018002]	True		
20109	7	OnOpenPassport		战略评定手册			10342		2021/11/12 5:00	2021/12/16 4:59		True		
20110	1	UiPartnerMain		辅助机			5001					True		
20111	6	UiPurchase		购买皮肤补给包（每版本角色主题界面用）			3				[2, 0, 4]	True		
20112	7	SkipToNewYearLuck		新年奖券			10417				[4]	True		
20113	6	UiHitMouseMain		打地鼠			10418					True		
20114	2	UiActivityBase	1	完成“岁首捻彩”活动任务							[1, 92]	True		
20115	2	UiActivityBase	1	完成“临别留念”活动任务							[1, 91]	True		
20116	7	ShortStoryChapter		前往浮点纪实序章-游云鲸梦			10314				[2000]	True		
20117	7	OnOpenUiPrequel		蒲牢·华钟间章			1701				[1031, 1022001]	True		
20118	7	SkipToBodyCombineGame		前往触轭寻心小游戏			10419				[1]	True		
20119	2	UiActivityBase	1	完成“触轭寻心”活动任务							[1, 94]	True		
20120	7	SkipToConsumeActivityMain		前往福禄献礼活动								True		
20121	7	SkipToConsumeActivityLuckyBag		前往行运聚宝活动								True		
20122	7	SkipToGoldenMiner		前往新岁淘金活动			10426					True		
20123	7	OnOpenMainLineStage		主线 - 第十八章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10180101]	True		
20124	7	SkipToConsumeActivityShop		前往得福行商商店								True		
20125	6	UiActivityBriefBase		2022春节版本-双面板跳转			10300				[2, 0, 0]	True		
20126	7	OnOpenGuild		前往联合指挥局			1901					True		
20127	7	SkipToGoldenMiner		前往新岁淘金活动			10426					True		
20128	7	SkipToRpgMakerGameMain		前往落梅融雪活动	True		10345					True		
20129	7	OnOpenFestivalActivity		通关副本“琥虎符福”			10306				[23]	True		
20130	1	UiNewFuben		前往主线关卡								True		
20131	6	UiNewDrawMain		前往研发			401				[1]	True		
20132	7	OnOpenPassport		战略评定手册			10342		2022/1/28 5:00	2022/3/10 4:59		True		
20133	7	OnOpenFestivalActivity		通关副本“白情剧情关”			10306				[24]	True		
20134	7	SkipToInvertCardGame		前往翻牌小游戏			10331				[2]	True		
20135	2	UiActivityBase	1	完成“蚀月暗面”活动任务							[1, 91]	True		
20136	7	ShortStoryChapter		前往浮点纪实第一章-遥岸方舟			10314				[2001]	True		
20138	7	OnOpenPassport		战略评定手册			10342		2022/3/11 5:00	2022/4/21 4:59		True		
20139	2	UiActivityBase	1	完成“无声自我”活动任务							[1, 92]	True		
20140	7	SkipToMineSweeping		扫雷								True		
20141	6	UiFubenPractice		通关基础教学			1800				[3, 1, 2]	True		
20142	6	UiFubenPractice		通关基础教学			1800				[3, 3, 1]	True		
20143	7	OnOpenMainLineStage		主线 - 第十九章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10190101]	True		
20144	7	OnOpenGachaOrganize		萌战二期抽卡跳转			403		2022/3/1 10:00	2022/5/6 9:59	[3]	True		
20145	7	OnOpenPassport		战略评定手册			10342		2022/4/21 5:00	2022/6/2 4:59		True		
20146	7	SkipToFavorabilityNew		前往与成员交流			1400	9001				True		
20147	7	OnOpenFestivalActivity		通关副本“端午剧情关”			10306				[25]	True		
20148	2	UiActivityBase	1	完成“秘渊”活动任务							[1, 91]	True		
20149	6	UiPuzzleActivity		拼图跳转			10324				[5]	True		
20150	7	OpenLotto		启程2.0跳转							[4]	True		
20151	7	ShortStoryChapter		前往浮点纪实第二章-枯朽为灯			10314				[2002]	True		
20152	7	OnOpenPassport		战略评定手册			10342		2022/6/2 10:00	2022/7/8 4:59		True		
20153	7	SkipToRepeatChallengeActivityShop		前往拟战场域·意识商店			1001				[1423]	True		
20154	7	SkipToBodyCombineGame		前往璃心誓语小游戏			10419				[2]	True		
20155	2	UiActivityBase	1	完成“璃心誓语”活动任务							[1, 92]	True		
20156	7	SkipToSummerSignInMain		前往2022夏日签到			10434	23601				True		
20157	7	OnOpenFestivalActivity		通关副本“白情剧情关”			10306				[24]	True		
20158	6	UiPurchase		购买皮肤补给包			5				[2, 0, 4]	True		
20159	7	OpenLotto		皮肤卡池跳转							[5]	True		
20160	7	SkipToSpecialShop	1228	涂装返场商店			1001					True		
20161	7	OnOpenFestivalActivity		通关副本“憩梦穹森”			10306				[34]	True		
20162	7	OnOpenPassport		战略评定手册			10342		2022/7/8 10:00	2022/8/18 4:59		True		
20163	7	OnOpenMainLineStage		主线 - 第二十章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10200101]	True		
20164	6	UiInvertCardGame		前往翻牌小游戏			10331				[4]	True		
20165	2	UiActivityBase	1	完成“拓扑流形”活动任务							[1, 91]	True		
20166	7	OnOpenFestivalActivity		通关副本“中秋活动记录”			10306				[27]	True		
20167	7	ShortStoryChapter		前往浮点纪实第三章-未语庭言			10352				[2003]	True		
20168	7	OnOpenPassport		战略评定手册			10342		2022/8/18 10:00	2022/9/29 4:59		True		
20169	2	UiActivityBase	1	完成“映域笔触”活动任务							[1, 92]	True		
20170	6	UiPuzzleActivity		拼图跳转			10324				[9]	True		
20171	7	OnOpenPassport		战略评定手册			10342					True		
20172	6	UiPuzzleActivity		获取涂装			10324				[6]	True		
20173	7	OnOpenMainLineStage		主线 - 第二十一章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10210101]	True		
20174	6	UiWelfare		完成“暗冬原点”活动任务			1				[1, 90]	True		
20175	7	SkipToMineSweeping		扫雷								True		
20176	7	OpenLotto		获取涂装							[6]	True		
20177	7	SkipToGoldenMiner		前往喵星淘金活动	True		10426					True		
20178	7	OnOpenMainLineStage		主线 - 第二十二章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10220100]	True		
20179	7	OnOpenGacha		春节卡池跳转			403				[14]	True		
20180	6	UiWelfare		完成“莫春归兮”活动任务			1				[1, 91]			
20181	7	OnOpenGacha		春节皮肤关跳转			403				[14, 1]	True		
20182	6	UiHitMouseMain		打地鼠			10418				[2]	True		
20183	6	UiWelfare		完成“遂想终页”活动任务			1				[1, 92]	True		
20184	7	OnOpenFestivalActivity		通关副本“除岁列车之夜”			10306				[29]	True		
20185	7	OnOpenMainLineStage		主线 - 第二十三章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10230101]	True		
20186	7	OpenLotto		启程3.0跳转							[7]	True		
20187	7	ShortStoryChapter		前往浮点纪实第四章-浮英枕梦行			10352				[2004]	True		
20188	6	UiWelfare		完成“硝烟庆典”活动任务			1				[1, 90]	True		
20189	7	OnOpenMainLineStage		主线 - 第二十四章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10240101]	True		
20190	7	OpenLotto		末世绀华·复刻							[8]	True		
20191	7	ShortStoryChapter		前往浮点纪实第五章-怒逐沉沙			10352				[2005]	True		
20192	6	UiWelfare		完成“秩序的逆转”活动任务			1				[1, 91]	True		
20193	7	OpenLotto		卡列皮肤卡池跳转							[9]	True		
20194	7	OnOpenMainLineStage		主线 - 第二十五章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10250101]	True		
