Id	ConditionId	Name	Desc	Icon	Priority	Trigger	Duration	Overlay	Type	Params
52023		普通数值道具15	<color=#a46800>木材</color>的生产效率+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 2003, 2000]
52024		普通数值道具15	<color=#a46800>石油</color>的生产效率+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 2003, 1000]
52101		普通道具1	探索获得的金贝量+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					20	[8, 3000]
52102		普通道具2	探索获得的行商经验+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					20	[5, 2000]
52104		普通道具3	<color=#a46800>椰子</color>的库存上限+2000	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2, 2000]
52106		普通道具4	<color=#a46800>木材</color>的库存上限+2000	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 2, 2000]
52108		普通道具5	<color=#a46800>石油</color>的库存上限+2000	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 2, 2000]
52109		数值修改:中级道具21	每过1季度，<b>所有商品</b>的库存上限+100	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					21	[0, 1, 52112]
52110		数值修改:中级道具21	每过1季度，<b>所有商品</b>的库存上限+100	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					21	[0, 1, 52113]
52111		数值修改:中级道具21	每过1季度，<b>所有商品</b>的库存上限+100	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					21	[0, 1, 52114]
52112		普通道具6效果	<color=#a46800>椰子</color>的库存上限+100	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2, 100]
52113		普通道具6效果	<color=#a46800>木材</color>的库存上限+100	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 2, 100]
52114		普通道具6效果	<color=#a46800>石油</color>的库存上限+100	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 2, 100]
52115		普通道具7	椰子的售价+5%；完成城邦任务超过3个，额外+8%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 500]
52116	51002	普通道具7	满足条件额外+8%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 800]
52117		普通道具8	木材的售价+5%；完成城邦任务超过3个，额外+8%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 1003, 500]
52118	51002	普通道具8	满足条件额外+8%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 1003, 800]
52119		普通道具9	石油的售价+5%；完成城邦任务超过3个，额外+8%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 1003, 500]
52120	51002	普通道具9	满足条件额外+8%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 1003, 500]
52121		普通道具10	椰子的生产效率加成+5%；主城超过5级，额外+8%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2003, 500]
52122	51003	普通道具10	满足条件额外+8%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2003, 1000]
52123		普通道具11	木材的生产效率加成+5%；主城超过5级，额外+8%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 2003, 500]
52124	51003	普通道具11	满足条件额外+8%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 2003, 1000]
52125		普通道具12	石油的生产效率加成+5%；主城超过5级，额外+8%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 2003, 500]
52126	51003	普通道具12	满足条件额外+8%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 2003, 800]
53001		数值新增:低级数值道具1	<color=#a46800>椰子</color>的生产效率+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2003, 1000]
53002		数值新增:低级数值道具2	<color=#a46800>木材</color>的生产效率+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 2003, 1000]
53003		数值新增:低级数值道具3	<color=#a46800>石油</color>的生产效率+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 2003, 1000]
53004		数值新增:低级数值道具4	<color=#a46800>椰子</color>的售价+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 1000]
53005		数值新增:低级数值道具5	<color=#a46800>木材</color>的售价+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 1003, 1000]
53006		数值新增:低级数值道具6	<color=#a46800>石油</color>的售价+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 1003, 1000]
53007		数值新增:低级数值道具7	<color=#a46800>椰子</color>的库存上限+500	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2, 500]
53008		数值新增:低级数值道具8	<color=#a46800>木材</color>的库存上限+5000	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 2, 5000]
53009		数值新增:低级数值道具9	<color=#a46800>石油</color>的库存上限+250	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 2, 250]
53010		数值新增:低级数值道具10	<color=#a46800>椰子</color>的生产效率+15%，但售价-5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2003, 1500, 1, 1003, -500]
53011		数值新增:低级数值道具11	<color=#a46800>木材</color>的生产效率+15%，但售价-5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 2003, 1500, 2, 1003, -500]
53012		数值新增:低级数值道具12	<color=#a46800>石油</color>的生产效率+15%，但售价-5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 2003, 1500, 3, 1003, -500]
53013		数值新增:低级数值道具13	<color=#a46800>椰子</color>的生产效率<color=#FF0000>+15%</color>，但库存上限<color=#16D100>-200</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2003, 1500, 1, 2, -1000]
53014		数值新增:低级数值道具14	<color=#a46800>木材</color>的生产效率<color=#FF0000>+15%</color>，但库存上限<color=#16D100>-1600</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 2003, 1500, 2, 2, -1000]
53015		数值新增:低级数值道具15	<color=#a46800>石油</color>的生产效率<color=#FF0000>+15%</color>，但库存上限<color=#16D100>-90</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 2003, 1500, 3, 2, -1000]
53016		数值新增:低级数值道具16	2季度内，<color=#a46800>椰子</color>的生产效率+40%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2003, 4000]
53017		数值新增:低级数值道具17	2季度内，<color=#a46800>木材</color>的生产效率+40%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 2003, 4000]
53018		数值新增:低级数值道具18	2季度内，<color=#a46800>石油</color>的生产效率+40%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 2003, 4000]
53019		数值新增:低级数值道具19	2季度内，<color=#a46800>椰子</color>的售价+40%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 4000]
53020		数值新增:低级数值道具20	2季度内，<color=#a46800>木材</color>的售价+40%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 1003, 4000]
53021		数值新增:低级数值道具21	2季度内，<color=#a46800>石油</color>的售价+40%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 1003, 4000]
53022		数值新增:低级数值道具22	<b>所有商品</b>的季度价格波动上限+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 1000, 2, 1007, 1000, 3, 1007, 1000]
53023		数值新增:低级数值道具23	<b>所有商品</b>的季度价格波动上限+15%，下限-15%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 1500, 1, 1008, -1500, 2, 1007, 1500, 2, 1008, -1500, 3, 1007, 1500, 3, 1008, -1500]
53024		数值新增:低级数值道具24	<b>所有商品</b>的季度价格波动下限+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1008, 1000, 2, 1008, 1000, 3, 1008, 1000]
53025		数值新增:低级数值道具14	<b>所有商品</b>的最终售价额外+2，此加成可以暴击	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1002, 2, 2, 1002, 2, 3, 1002, 2]
54001		数值新增:中级数值道具1	<color=#a46800>椰子</color>的生产效率+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2003, 2000]
54002		数值新增:中级数值道具2	<color=#a46800>木材</color>的生产效率+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 2003, 2000]
54003		数值新增:中级数值道具3	<color=#a46800>石油</color>的生产效率+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 2003, 2000]
54004		数值新增:中级数值道具4	<color=#a46800>椰子</color>的售价+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 2000]
54005		数值新增:中级数值道具5	<color=#a46800>木材</color>的售价+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 1003, 2000]
54006		数值新增:中级数值道具6	<color=#a46800>石油</color>的售价+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 1003, 2000]
54007		数值新增:中级数值道具7	<color=#a46800>椰子</color>的库存上限+1000	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2, 1000]
54008		数值新增:中级数值道具8	<color=#a46800>木材</color>的库存上限+10000	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 2, 10000]
54009		数值新增:中级数值道具9	<color=#a46800>石油</color>的库存上限+500	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 2, 500]
54010		数值新增:中级数值道具10	<color=#a46800>椰子</color>的生产效率+50%，但售价-10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2003, 2500, 1, 1003, -1000]
54011		数值新增:中级数值道具11	<color=#a46800>木材</color>的生产效率+50%，但售价-10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 2003, 2500, 2, 1003, -1000]
54012		数值新增:中级数值道具12	<color=#a46800>石油</color>的生产效率+50%，但售价-10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 2003, 2500, 3, 1003, -1000]
54013		数值新增:中级数值道具13	<color=#a46800>椰子</color>的生产效率<color=#FF0000>+30%</color>，且库存上限<color=#FF0000>+200</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2003, 1500, 1, 1002, 2]
54014		数值新增:中级数值道具14	<color=#a46800>木材</color>的生产效率<color=#FF0000>+30%</color>，且库存上限<color=#FF0000>+1600</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 2003, 1500, 2, 1002, 1]
54015		数值新增:中级数值道具15	<color=#a46800>石油</color>的生产效率<color=#FF0000>+30%</color>，且库存上限<color=#FF0000>+90</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 2003, 1500, 3, 1002, 4]
54016		数值新增:中级数值道具16	3季度内，<color=#a46800>椰子</color>的生产效率+60%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2003, 6000]
54017		数值新增:中级数值道具17	3季度内，<color=#a46800>木材</color>的生产效率+60%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 2003, 6000]
54018		数值新增:中级数值道具18	3季度内，<color=#a46800>石油</color>的生产效率+60%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 2003, 6000]
54019		数值新增:中级数值道具19	3季度内，<color=#a46800>椰子</color>的售价+60%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 6000]
54020		数值新增:中级数值道具20	3季度内，<color=#a46800>木材</color>的售价+60%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 1003, 6000]
54021		数值新增:中级数值道具21	3季度内，<color=#a46800>石油</color>的售价+60%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 1003, 6000]
54022		数值新增:中级数值道具22	<b>所有商品</b>的季度价格波动上限+5%，下限+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 500, 2, 1007, 500, 3, 1007, 500, 1, 1008, 500, 2, 1008, 500, 3, 1008, 500]
54023		数值新增:中级数值道具23	<b>所有商品</b>的季度价格波动上限+25%，下限-10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 1500, 1, 1008, -800, 2, 1007, 1500, 2, 1008, -800, 3, 1007, 1500, 3, 1008, -800]
54024		数值新增:中级数值道具24	<b>所有商品</b>的季度价格波动下限+15%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1008, 1500, 2, 1008, 1500, 3, 1008, 1500]
54025		数值新增:中级数值道具25	<color=#a46800>椰子</color>的生产暴击概率+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2005, 500]
54026		数值新增:中级数值道具26	<color=#a46800>木材</color>的生产暴击概率+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 2005, 500]
54027		数值新增:中级数值道具27	<color=#a46800>石油</color>的生产暴击概率+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 2005, 500]
54028		数值新增:中级数值道具28	<color=#a46800>椰子</color>的销售暴击概率+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 500]
54029		数值新增:中级数值道具29	<color=#a46800>木材</color>的销售暴击概率+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 1005, 500]
54030		数值新增:中级数值道具30	<color=#a46800>石油</color>的销售暴击概率+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 1005, 500]
54031		数值新增:中级数值道具30	<b>所有商品</b>的最终售价额外+4，此加成可以暴击	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1002, 4, 2, 1002, 4, 3, 1002, 4]
55001		数值新增:高级数值道具1	<b>所有商品</b>的生产效率+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2003, 3000, 2, 2003, 3000, 3, 2003, 3000]
55002		数值新增:高级数值道具2	<b>所有商品</b>的售价+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 3000, 2, 1003, 3000, 3, 1003, 3000]
55003		数值新增:高级数值道具3	<b>所有商品</b>的库存上限+99999	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2, 99999, 2, 2, 99999, 3, 2, 99999]
55004		数值新增:高级数值道具4	<b>所有商品</b>生产暴击概率+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2005, 1000, 2, 2005, 1000, 3, 2005, 1000]
55005		数值新增:高级数值道具5	<b>所有商品</b>销售暴击概率+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 1000, 2, 1005, 1000, 3, 1005, 1000]
55006		数值新增:高级数值道具6	<color=#a46800>椰子</color>的生产效率+8%，售价+8%，生产暴击概率+5%，销售暴击概率+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2003, 800, 1, 1003, 800, 1, 2005, 500, 1, 1005, 500]
55007		数值新增:高级数值道具7	<color=#a46800>木材</color>的生产效率+8%，售价+8%，生产暴击概率+5%，销售暴击概率+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[2, 2003, 800, 2, 1003, 800, 2, 2005, 500, 2, 1005, 500]
55008		数值新增:高级数值道具8	<color=#a46800>石油</color>的生产效率+8%，售价+8%，生产暴击概率+5%，销售暴击概率+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 2003, 800, 3, 1003, 800, 3, 2005, 500, 3, 1005, 500]
55009		数值新增:高级数值道具9	<b>所有商品</b>的季度价格波动上限+15%，且下限+15%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 1500, 2, 1007, 1500, 3, 1007, 1500, 1, 1008, 1500, 2, 1008, 1500, 3, 1008, 1500]
55010		数值新增:高级数值道具10	<b>所有商品</b>的季度价格波动下限+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1008, 3000, 2, 1008, 3000, 3, 1008, 3000]
55011		数值新增:高级数值道具11	<b>所有商品</b>的季度价格波动上限+50%，下限-30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 5000, 1, 1008, -3000, 2, 1007, 5000, 2, 1008, -3000, 3, 1007, 5000, 3, 1008, -3000]
55012		数值新增:高级数值道具12	<b>所有商品</b>的最终售价额外+8，此加成可以暴击	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1002, 8, 2, 1002, 8, 3, 1002, 8]
56001		数值保留:高级道具6	<color=#a46800>椰子</color>出售时，必定采用自身的季度价格波动上限值	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					13	[1]
56002		数值保留:高级道具6	<color=#a46800>木材</color>出售时，必定采用自身的季度价格波动上限值	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					13	[2]
56003		数值保留:高级道具6	<color=#a46800>石油</color>出售时，必定采用自身的季度价格波动上限值	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					13	[3]
56004		数值保留:高级道具7	每累计出售1000单位<color=#a46800>椰子</color>，<color=#a46800>椰子</color>的售价+3%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					8	[1, 1, 1000, 1003, 300, 100]
56005		数值保留:高级道具7	每累计出售1000单位<color=#a46800>木材</color>，<color=#a46800>木材</color>的售价+3%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					8	[1, 2, 1000, 1003, 300, 100]
56006		数值保留:高级道具7	每累计出售1000单位<color=#a46800>石油</color>，<color=#a46800>石油</color>的售价+3%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					8	[1, 3, 1000, 1003, 300, 100]
56007		数值保留:高级道具8	每累计生产1000单位<color=#a46800>椰子</color>，<color=#a46800>椰子</color>的生产效率+3%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					8	[2, 1, 1000, 2003, 300, 100]
56008		数值保留:高级道具8	每累计生产1000单位<color=#a46800>木材</color>，<color=#a46800>木材</color>的生产效率+3%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					8	[2, 2, 1000, 2003, 300, 100]
56009		数值保留:高级道具8	每累计生产1000单位<color=#a46800>石油</color>，<color=#a46800>石油</color>的生产效率+3%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					8	[2, 3, 1000, 2003, 300, 100]
56010		数值保留:高级道具9	<color=#a46800>椰子</color>的生产暴击概率会为<color=#a46800>椰子</color>+等量销售暴击概率	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					14	[1, 2005, 100, 1005, 50]
56011		数值保留:高级道具10	<color=#a46800>木材</color>的生产暴击概率会为<color=#a46800>木材</color>+等量销售暴击概率	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					14	[2, 2005, 100, 1005, 50]
56012		数值保留:高级道具11	<color=#a46800>石油</color>的生产暴击概率会为<color=#a46800>石油</color>+等量销售暴击概率	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					14	[3, 2005, 100, 1005, 50]
56015		数值保留:高级道具13	主城消耗金贝-20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					20	[3, 2000]
56016		高级道具	<color=#a46800>椰子</color>的销售暴击概率会为<color=#a46800>椰子</color>+等量生产暴击概率	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					14	[1, 1005, 100, 2005, 50]
56017		高级道具	<color=#a46800>木材</color>的销售暴击概率会为<color=#a46800>木材</color>+等量生产暴击概率	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					14	[2, 1005, 100, 2005, 50]
56018		高级道具	<color=#a46800>石油</color>的销售暴击概率会为<color=#a46800>石油</color>+等量生产暴击概率	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					14	[3, 1005, 100, 2005, 50]
57001		数值修改:高级道具1-特殊事件投放	每季度开始，当前<color=#a46800>椰子</color>数量点<color=#FF0000>+10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					12	[1, 1, 2, 500]
57002		数值修改:高级道具1-特殊事件投放	每季度开始，当前<color=#a46800>木材</color>数量点<color=#FF0000>+10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					12	[1, 2, 2, 500]
57003		数值修改:高级道具1-特殊事件投放	每季度开始，当前<color=#a46800>石油</color>数量点<color=#FF0000>+10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					12	[1, 3, 2, 500]
100001		精灵祝福	2季度内，<color=#a46800>椰子</color>的生产效率+10%，售价+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0121.png			2		7	[1, 2003, 1000, 1, 1003, 1000]
100002		精灵祝福	2季度内，<color=#a46800>木材</color>的生产效率+10%，售价+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0131.png			2		7	[2, 2003, 1000, 2, 1003, 1000]
100003		精灵祝福	2季度内，<color=#a46800>石油</color>的生产效率+10%，售价+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0141.png			2		7	[3, 2003, 1000, 3, 1003, 1000]
100004		精灵祝福	2季度内，<b>所有商品</b>的季度价格波动上限+10%，下限+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1007, 1000, 2, 1007, 1000, 3, 1007, 1000, 1, 1008, 1000, 2, 1008, 1000, 3, 1008, 1000]
100006		精灵祝福	下季度开始时，<color=#a46800>椰子</color>的库存数量增加10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0021.png			2		12	[1, 1, 2, 1000]
100007		精灵祝福	下季度开始时，<color=#a46800>木材</color>的库存数量增加10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0031.png			2		12	[1, 2, 2, 1000]
100008		精灵祝福	下季度开始时，<color=#a46800>石油</color>的库存数量增加10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0041.png			2		12	[1, 3, 2, 1000]
100009		精灵祝福	本季度内，<b>所有商品</b>的生产销售均必定暴击	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0311.png			1		7	[1, 2005, 10000, 1, 1005, 10000, 2, 2005, 10000, 2, 1005, 10000, 3, 2005, 10000, 3, 1005, 10000]
100011		精灵祝福	下季度开始时，<color=#a46800>椰子</color>的库存数量增加10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0021.png			1		21	[0, 50, 100006]
100012		精灵祝福	下季度开始时，<color=#a46800>木材</color>的库存数量增加10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0031.png			1		21	[0, 50, 100007]
100013		精灵祝福	下季度开始时，<color=#a46800>石油</color>的库存数量增加10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0041.png			1		21	[0, 50, 100008]
51020401		声名远扬	2个季度内，<b>所有商品</b>售价+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1003, 2000, 2, 1003, 2000, 3, 1003, 2000]
51020501		内部团结	2个季度内，<b>所有商品</b>生产效率+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0111.png			2		7	[1, 2003, 2000, 2, 2003, 2000, 3, 2003, 2000]
51020701		内部团结	2个季度内，<b>所有商品</b>生产效率+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0111.png			2		7	[1, 2003, 2000, 2, 2003, 2000, 3, 2003, 2000]
51020801		潜龙之助	5个季度内，<b>所有商品</b>生产效率+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0111.png			5		7	[1, 2003, 2000, 2, 2003, 2000, 3, 2003, 2000]
51120101		废弃效果	1个季度内，<b>所有商品</b>生产效率-10%，售价-10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0111.png			2		7	[1, 2003, -1000, 2, 2003, -1000, 3, 2003, -1000, 1, 1003, -1000, 2, 1003, -1000, 3, 1003, -1000]
51120201		内部团结	2个季度内，<b>所有商品</b>生产效率+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0111.png			2		7	[1, 2003, 2000, 2, 2003, 2000, 3, 2003, 2000]
51120401		内部团结	2个季度内，<b>所有商品</b>生产效率+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0111.png			2		7	[1, 2003, 2000, 2, 2003, 2000, 3, 2003, 2000]
51120501		潜龙之助	5个季度内，<b>所有商品</b>生产效率+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0111.png			5		7	[1, 2003, 2000, 2, 2003, 2000, 3, 2003, 2000]
51030201		潜龙之助	5个季度内，<b>所有商品</b>生产效率+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0111.png			5		7	[1, 2003, 3000, 2, 2003, 3000, 3, 2003, 3000]
51030401		潜龙在握	5个季度内，<b>所有商品</b>生产效率+50%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0111.png			5		7	[1, 2003, 5000, 2, 2003, 5000, 3, 2003, 5000]
51130201		潜龙在握	5个季度内，<b>所有商品</b>生产效率+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0111.png			5		7	[1, 2003, 3000, 2, 2003, 3000, 3, 2003, 3000]
61010201		谨慎	1个季度内，<b>所有商品</b>的生产效率-10%，售价+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			1		7	[1, 2003, -1000, 2, 2003, -1000, 3, 2003, -1000, 1, 1003, 1000, 2, 1003, 1000, 3, 1003, 1000]
