Id	EventType	RewardShow	RewardGroupId	Repeatable	Duration	Condition	SuspendDesc	Name	Text	OptionIds	ExpireEffectIds
11501					3	11501	超级友谊店铺	超级友谊店铺	“有一间人类能跟机械体友好相处的商店”，这个传言传遍了海岛的大街小巷，你们的商店不止成为了海岛居民们最爱的聚会点，也成为了许多流浪机械体的家。七实对这个结果非常满意，因为她终于跟你一起实现了她一直以来的梦想——让机械体和人类和谐共处。“那么，接下来我们要怎么做呢？”七实望向了你，向你提问道。	[1150101, 1150102]	
11502					3		超级友谊店铺	超级友谊店铺	“是啊，这间商店已经成为了很多朋友们的家，所以我们一定要守护好呢。”七实对你伸出小指头，拉了一个勾，代表永远不会忘记这个约定。	[1150201]	
11503					3		超级友谊店铺	超级友谊店铺	“更多的？”七实望向你的眼神有点吃惊，但是也充满了期待。然后你给七实描绘了一副美好的理想蓝图，海岛上还有很多空白区域，你们以后可以把这些地方都变成商店，然后让更多机械体都有一份固定的工作……“嗯，七实相信一定会实现的！”七实安静地听你说完了这个漫长的构想，然后对你露出了肯定的笑容。	[1150301]	
11601					3	11601	超级友好店铺	超级友好店铺	“有一间人类能跟机械体友好相处的商店”，这个传言传遍了海岛的大街小巷，你们的商店不止成为了海岛居民们最爱的聚会点，也成为了七实和她的朋友们名副其实的家。“那么，接下来我们要怎么做呢？”七实望向了你，向你提问道。	[1160101]	
11602					3		超级友好店铺	超级友好店铺	“是啊，这间商店已经成为了六八亲和马丁它们的家，所以我们一定要守护好呢。”七实对你伸出小指头，拉了一个勾，代表永远不会忘记这个约定。	[1160201]	
11701					3		最终考验	最终考验	“你们好像在做一些很有趣的事，能让我也来参与吗？”不知道为何，一身游客装扮的伊什梅尔也出现在了店面前，戴着大草帽的她一看就是过来旅游的，但是却主动提出要来帮忙。从她一如既往的平静微笑中，你却感受到了一股无言的压迫感——没错，她绝对是来进行考验的！但是到底是什么内容的考验呢？	[1170101, 1170102]	
11702					3		最终考验	最终考验	你如实相告了店里暂时没有岗位空缺，所以不需要帮忙。但是伊什梅尔没有在意，表示她会自行在这里找到职务，还是在店里留了下来。	[1170201]	
11703					3		最终考验	最终考验	你尽力为她安排了一个岗位， 她在得知了自己要担任的职务之后没有反对，但是表示可能会随兴行动，按照自己喜好来安排工作内容。	[1170301]	
11801					3	11801	最终考验II	最终考验II	伊什梅尔在店里自由地“工作”了一段时间，虽然说是工作，但是大部分时间只是悠闲地在岛上散步。某一天，她来问你能不能给她安排几个工作伙伴，你答应了下来。于是，派谁去跟伊什梅尔一起旅游散心好呢？	[1180101, 1180102]	
11802					3		最终考验II	最终考验II	苏菲亚和常羽带着伊什梅尔去了沙滩边，他们两个都堆出了一个巨大而精致的超级沙堡，并赶在被海浪拍散之前和伊什梅尔一起合影留念了。“沙堡这个东西，正是因为知道最后要被拍散，所以建造的时候才会这么珍惜啊。”伊什梅尔回来之后跟你简单地评价道。	[1180201]	
11803					3		最终考验II	最终考验II	艾拉和卡列尼娜带着伊什梅尔去珊瑚礁附近潜泳，路上还不慎遇到了大白鲨。但是奇怪的是，本来卡列尼娜和艾拉都做好了作战准备，那条鲨鱼在认出她们之后，就飞快地逃走了。“只是运气比较好吗……还是说，这一带的鲨鱼都恰好比较通人性？”伊什梅尔好像完全没发现鲨鱼是被自己吓跑的。	[1180301]	
11901					3	11901	最终考验III	最终考验III	过了几日，伊什梅尔邀请你和她一起出去外出散心一天。你们玩遍了整座海岛上的著名景点和娱乐设施，观赏了海底的珊瑚礁，也一起去捡了沙滩上的贝壳。日落后，夕阳和海色融为一体，她坐在海岸边跟你说了一件其实你早就知道的事，她一开始本打算来考验店里的经营状况，但逐渐变成了只是一场旅游散心，所以很感谢你一直以来包容她的任性，让她玩得那么开心。而现在，短暂的散心旅程即将结束，她也不得不跟你们告别了。在即将分别之时，你想跟她说的话是……	[1190101, 1190102]	
11902					3		最终考验III	最终考验III	“嗯，你也玩得很开心，真是太好了。”她轻轻地压紧了自己的草帽，望向了一望无尽的大洋彼端。“我不会忘记这个夏天的。”	[1190201]	
11903					3		最终考验III	最终考验III	你想起岛上还有一个绝美的地点，但是今天的行程忘记安排了，于是便在赶在太阳彻底落下之前带她前往了那座山丘。在山顶上看去，落日有如缓缓沉进了海底之中，美得让人移不开目光。“虽然已经看过很多景色了，但是这依然是我见过最美的落日。”她转过头，在逆光之中笑着看向了你。“谢谢你为我如此费心，我不会忘记这个夏天的。”	[1190301]	
20100					3		偷椰怪盗	偷椰怪盗	近来厂房内时常发生不少椰子丢失的情况，你怀疑有小偷光顾但蹲守了好几次也没抓到对方。	[2010001, 2010002]	
20101					3		偷椰怪盗	偷椰怪盗	雇佣的专家效率很高，很快从厂房隐秘的角落逮住一个破旧机械体。是一个专门运输椰子的老机械，不过内部芯片似乎损坏了，导致它会偷偷搬运椰子到隐藏地库。专家建议你将它回收熔炼掉。	[2010101, 2010102]	
20102					3		偷椰怪盗	偷椰怪盗	搜查的成本越来越高，已经影响了椰子的生产，你决定就此罢手，再观察观察情况。	[2010201]	
20103					3		偷椰怪盗	偷椰怪盗	你解开了控制机械体的枷锁，跟随它来到了隐藏的地库，从中发现大量椰子。	[2010201]	
20104					3		偷椰怪盗	偷椰怪盗	忙活几个月，终于抓到了小偷，红温的你控制着吊机将它丢进了回收装置。	[2010201]	
30100					3		薯条与时间	薯条与时间	你路过海滩人迹罕至的一隅，突然听到头顶响起了低沉的机械音：“然而，吊诡的是”，一只机械海鸥落在了你的肩上，“我看着眼前的潮起潮落重复了8800个自然时，在此期间，我见证了无数生命的诞生与凋亡，请你告诉我，人类，在无情的自然面前，我们究竟有何自由可言？”	[3010001, 3010002]	
30101					3		薯条与时间	薯条与时间	海鸥陷入了沉思，自那以后，它常会飞到你的肩上，与你探讨自己最新的思考。渐渐地，你们讨论问题的画面吸引了许多游客，成为了本地一道特色的风景。	[3010101]	
30102					3		薯条与时间	薯条与时间	“不，你也堕入了消费主义的享乐陷阱，”海鸥有些恼怒了，“等着，我会重新想办法让你们意识到思考自由的重要意义。”随后，它决然地振动翅膀，飞向了远方。	[3010201]	
30200					3	30200	薯条与时间II	薯条与时间II	陪在你身边的机械海鸥声名鹊起，艺术协会将它聘请为名誉学士，邀请它在各地举行研讨会，在公共场合，这位老朋友对你也不吝赞美，表示是你将它带入了思辨的殿堂，这大大提升了分店的知名度。	[3020001]	
30211					3	30211	薯条与时间II	薯条与时间II	接下来的日子里，机械海鸥每天都会盘旋在海滩上，对着每一位过路人呼叫，呼吁他们思考存在的本质，这一奇景吸引了许多的游客，有人建议不要错过这次商机，你便在海滩上开设了一家薯条店，生意兴隆火爆。	[3021101]	
30300					3		福佑	福佑	你发现了一名奇怪的老人，他整日坐在料峭的海岸上，深情地遥望着地平线。你在老人身旁坐下，听他讲起了自己的故事：老人是一名老兵，曾痴狂地爱上了一名构造体战友。多年来，他委婉地向构造体表达爱意，却从未收到过她的回应。时至今日，他已步入垂垂暮年，但仍相信，总有一天，构造体会理解自己含蓄的表达，来到自己身边，回答自己的爱。	[3030001, 3030002]	
30301					3		福佑	福佑	老人嘴角微扬，点了点头，双眼依旧凝视着被夕阳晕染的汪洋，开口说道：“她说自己需要时间想想，我愿意继续等下去，即便我是人类，我们注定活在不同的时间里。”随后，老人将你带到他的宅邸，让你从他收藏的战利品中选择一样带走。	[3030101]	
30302					3		福佑	福佑	老人没有回应你的话，只是怔怔地望着落日沉入海平面，随后默默地离开了。打那天之后，人们再也没有见过这名老人。	[3030201]	
30400					3	30400	福佑II	福佑II	那位经常看海的老人离世了。许久过后，一名银发女孩找到了你，她就是那位老人追求的构造体，因收到了老人的遗嘱，来到了这座岛上。她希望你能将老人的宅邸改建成博物馆，让世人铭记免疫时代的历史，而自己则将继续投身战斗，用余生去延续两人存在过的痕迹。	[3040001]	
30411					3	30411	福佑II	福佑II	这天，你收到了一封信，它来自那位常坐在海边的老人，他从你的话中受到了启发，决定亲自启程，主动去寻找那位心仪的构造体。老人拍卖了宅邸，并将自己毕生的藏品都捐赠给了商会。	[3041101]	
30500					3		安全撤离	安全撤离	就在刚刚，街边突然窜出了三名壮汉，他们声称自己是来自黄金时代的初中生，现在需要借走你的载具，前去解决太阳系的重大危机。	[3050001, 3050002]	
30501					3		安全撤离	安全撤离	壮汉们激动地感谢着你，在如今缺乏童心的世界里，你是为数不多愿意相信他们的大人。他们吵闹地骑上载具，向着远方奔去，这滑稽的一幕为分店吸引来了不少游客。	[3050101]	
30502					3		安全撤离	安全撤离	听到你的拒绝后，壮汉们失望地低下了头，他们落寞地游荡在陌生的街道上，随后消失在络绎不绝的人群之中。	[3050201]	
30600					3	30600	安全撤离II	安全撤离II	一辆载具急刹在了你的面前，从中走下来了那三位熟悉的壮汉，他们自称完成了反击时代的使命，即将回到黄金时代。离别之际，壮汉们紧紧地抱住了你，在你耳边低语：“你跟别的大人都不一样，你让世界变得更好了。”这一感人的瞬间被艺术协会抓拍，提升了分店的知名度。他们究竟来自何方？你无从得知。但可以确定的是，至少在某一天，你曾向三个天真的灵魂伸出援手，让这个世界变得更好了。	[3060001]	
30611					3	30611	安全撤离II	安全撤离II	你将前些天偶遇三位壮汉的故事投稿给了艺术协会，某位导演得知后思如泉涌，以此为基础创作出了一部优秀的电影。	[3061101]	
30700					3		传说之雀	传说之雀	突如其来的大雨打乱了今天的计划，你为了避雨，推开了附近一家雀庄的大门，只见其中坐着三个男人，两位壮汉凶神恶煞，一名少年银发如雪，他们犀利的目光落在了你身上：“三缺一，来一局吗？”	[3070001, 3070002]	
30701					3		传说之雀	传说之雀	你们坐下玩了几轮，结果那白发少年连战连捷，每次都和中了大牌，两位壮汉勃然大怒，掀桌动手，雀庄老板出面制止二人，就在争执期间，那名少年悄然离场，匿入了磅礴大雨之中。你见两名壮汉身手不凡，便提议雇佣他们当短工。	[3070101]	
30702					3		传说之雀	传说之雀	三人面露凶相，看着就不像好人！你赶快离开雀庄，并反手一个举报送上。赶巧的是，你刚出门，便在雨中目睹了一辆满载水果的货车侧翻在马路上，你帮助果农拾回了散落的水果，果农为了表达谢意，送给你了一些水果。	[3070201]	
30800					3	30800	传说之雀II	传说之雀II	你突然收到了一封匿名信，文字皆由报纸剪切而来，来信人收集了店内雇工对于经营结构的抱怨，并表示他们都是自己的牌友，希望你能够妥善处理。信的落款处，他留下了这样一句话：“只要你远离牌桌，就永远都不会输。”	[3080001]	
30811					3	30811	传说之雀II	传说之雀II	你前阵子的举报受到了当局的高度重视，经过调查之后，他们竟然发现，你偶遇的那位白发少年就是海岛头号的通缉犯“天才雀圣”，他常年靠牌桌千术赚取赃款。此番协助破案，让你荣获当局表彰，旗下分店的知名度也水涨船高。	[3081101]	
30900					3		英雄吉他	英雄吉他	你在路边见到了一位独自演奏着吉他的女孩，她神色紧张，不敢与路人对视。你能感受到她演奏的热情，但可惜在这条忙碌的街道上，没人愿意驻足欣赏梦想。	[3090001, 3090002]	
30901					3		英雄吉他	英雄吉他	作为一名吉他高手，看到女孩困窘的摸样，你情不自禁地伸出援手，将自己的毕生所学倾囊相授。女孩对你感激不尽，邀请你近日观看她们乐队的线下演出。	[3090101]	
30902					3		英雄吉他	英雄吉他	你的鼓励似乎点燃了女孩的信心，她的表情愈发轻松，演奏的旋律也更加明快，引得越来越多的路人围观打赏，演出结束后，女孩坚持要将收入与你平分。	[3090201]	
31000					3	31000	英雄吉他II	英雄吉他II	你如约前来观看吉他少女的演出，几名女孩在舞台上的协作堪称完美，成功调动起了每一名观众的情绪。演出结束后，吉他少女找到了你，希望今后能够出任你分店的形象代言人。	[3100001]	
31011					3	31011	英雄吉他II	英雄吉他II	某一天，你突然在环岛大屏幕上发现了那名与曾你有一面之缘的吉他少女，她借着一场出色的演出名声大振，面对记者的采访，吉他少女表示，是你那天的鼓励让她继续坚持演奏，这给分店赢得了声誉。	[3101101]	
31100					3		漫无止境的X月	漫无止境的X月	你突然听到店铺前传来了激烈的争吵声，循声望去，发现门口正站着一男一女两名学生，女学生环臂抱胸，坚定地认为世界上存在超能力者，男学生则是一脸愁容，摇头否认。见到你来了，女学生坚持要你来评评理——世上到底有没有超能力者？	[3110001, 3110002]	
31101					3		漫无止境的X月	漫无止境的X月	世界上当然存在超能力者，你甚至亲眼见过不少！听到你的回答，女学生兴奋地跳了起来，随后拉着你签名加入了一个被她称作“QOQ团”的神秘组织。女学生看起来很开心，表示之后还会与你继续保持联络。	[3110101]	
31102					3		漫无止境的X月	漫无止境的X月	多讲科学，少谈迷信！听到你的回答后，女学生神情落寞，悄悄转身离开了，一旁的男学生连忙向你表达了感谢，还给你指出了海岛上一片鲜有人知的优质林区。	[3110201]	
31200					3	31200	漫无止境的X月II	漫无止境的X月II	某一天，QOQ团的五名团员来到了你的店里团建，结束后，他们希望你能长期提供一片活动场地，作为报酬，QOQ团将无偿为分店帮工。你答应了他们的请求，虽然这五个学生笨手笨脚的，但好在他们年轻气盛、热情似火，大大改善了分店的工作氛围。	[3120001]	
31211					3	31211	漫无止境的X月II	漫无止境的X月II	人们围着店里的大荧幕呼叫了起来，画面里，一名女学生站在楼顶，你仔细看去，发现她竟然就是前些天偶遇的那位“超能力少女”！她嘴里喊着自己才是世界的主角，随后一跃而下，万幸的是，她刚好落在了楼下的气垫上，随后一群黑衣人蜂拥而上，将她带离了现场。虽然你不知道少女去向如何，但她的奇异举动给海岛带来了不少慕名打卡的游客，提升了你的客流量。	[3121101]	
31300					3		狗狗就是坠好的	狗狗就是坠好的	你平气凝神，目不转睛，已经和眼前这位对手对峙许久了——这条不知道哪里来的小黑狗看上了你手里吃了一半的香肠，于是干脆挡在你身前。但他既没有吠叫，也没有低吼，只是圆睁着一双眼睛可怜巴巴地看着你——手里的食物，时不时还吸一下口水。 多高明的战术！有谁能忍心拒绝这样的一双眼睛吗！	[3130001, 3130002]	
31301					3		狗狗就是坠好的	狗狗就是坠好的	你最终还是败下阵来，把手里的烤肠递了过去——而小黑狗朝前嗅了嗅，在确定你的手确实不会缩回去之后，才小心翼翼地衔过烤肠，几口就吃了个干净。当他终于吃完抬起头来——你居然在一只小狗的脸上看到了明亮之意。它轻轻咬着你的裤脚，把你引到了一个神秘的地点。这个洞窟大概就是它刨出来的，里头全都是它收集的小物件，竟也有一些有趣的稀罕物件。它兴奋地朝你摇着尾巴，似乎在示意你，可以从它的收藏里拿点什么。	[3130101]	
31302					3		狗狗就是坠好的	狗狗就是坠好的	你赢了！你扛住了小狗的攻势！你几口就把烤肠吃掉，而小狗一脸惊奇地看着你，仿佛没想到你竟然是这样意志坚定的人。	[3130201]	
31400					3	31400	狗狗就是坠好的II	狗狗就是坠好的	大概是出于对恩人的喜爱，小狗总是时不时就从外头给你叼来一些稀奇古怪的物件，而其中倒果真有你还能用得上的东西。	[3140001]	
31411					3	31411	狗狗就是坠好的II	狗狗就是坠好的	大概是出于对强者的崇拜，你发现之前遇到过的小黑狗总是出现在你附近的各个地方，像是在等待某个证明自己的机会——而他终于在这天等到了！ 你正拿着新研制的货物，在路上边走边端详，突然一个人影窜将出来，抢过你手上的东西拔腿就走。你一句“有贼”还在喉咙里，身边突然又一道黑影闪电般冲出，狠狠将小偷扑倒在地上——可不就是那只小黑狗。 从此它凭借实力在你的门口博得了一席之地。而它的英勇表现不光是给你，也给路人们留下了深刻的印象，无形中为你的生意也做了宣传。	[3141101]	
31500					3		展会备战记	展会备战记	商会准备举办一次商展。这可是千载难逢的，用来宣传产品的好机会，如果抓得住机会，一定能很赚一笔。但是，按照你现在的货物产量和质量，不足以去竞争一个更好的展位。该怎么办呢？	[3150001, 3150002]	
31501					3		展会备战记	展会备战记	你决定要拼一次，于是颁布了短期加班的命令。所有岗位都加班加点地工作了起来。你们顺利地拿下了展会最中央的摊位，但不少员工都病倒了，后续一段时间的产量可能比较难保证了。	[3150101]	
31502					3		展会备战记	展会备战记	展会年年都有，倒也不必争抢这一时。你决定还是按照自己的节奏来，中央展位争取不到就争取侧边的展位。只要参加了这次商展，总归是会有收获的。	[3150201]	
31600					3	31600	展会备战记II	展会备战记II	展会顺利地举办了。你的产品作为这次展会的压轴，在参展的人们心里留下了深刻的印象。商品知名度很快就提高了，也为你带来了非常可观的利润。	[3160001]	
31611					3	31611	展会备战记II	展会备战记II	展会顺利地举办了。虽然不是在最显眼的位置，但你还是凭借扎实的商品质量，在参展的人们心里留下了正面的印象，从而带动了产品的销售。	[3161101]	
31700					3		神秘黑心工厂	神秘黑心工厂	你无意间闯入了眼前这人的工厂——你看到车间里满是简陋的生产器械、脏污的原料、面色麻木的工人、半泡在泥水里的包装盒，而对方只是抱着双臂似笑非笑地看着你，安抚道：“别惊讶，我的大城主。”说着甚至语带建议地补充：“合作吗？我提供人力和商品，你提供销售的渠道。双赢的买卖——你赢两次。”	[3170001, 3170002]	
31701					3		神秘黑心工厂	神秘黑心工厂	执法人员很快赶到了。那人哪怕已经被押进车里也还是在朝你笑，见你也看了过来，便张大了嘴，夸饰口型，说了一句无声的“再会”。你总觉得这人面熟，可着实想不起来在哪里见过这张脸。	[3170101]	
31702					3		神秘黑心工厂	神秘黑心工厂	你一口答应，对方反而显得非常意外，多次确认你是不是真的愿意合作。见你点头，那人认真盯了你一会儿，才示意要同你握手。	[3170201]	
31800					3	31800	神秘黑心工厂II	神秘黑心工厂II	你因为前段时间举报了黑心工厂而大受赞誉，商品的知名度也迅速得到了提升——虽然你还是没有想明白为什么是你、为什么那人并没有被抓的慌张，还有——那句“再会”究竟是什么意思呢？	[3180001]	
31811					3	31811	神秘黑心工厂II	神秘黑心工厂II	你和黑心工厂合作的事情很快传开了，连你的老主顾们也觉得备受欺骗，纷纷进行了举报。你不得不紧急下调了商品的价格，并且宣布和黑心工厂断绝联系、保证会在原料和工艺上保持一贯的标准，这才平息了事态。	[3181101]	
31900					3		遥远的梦想	遥远的梦想	一个老人正在路边演讲。他挥舞着双手，慷慨激昂地赞美宇宙之宏大，说距地面三百五十公里之外存在着这世上唯一的梦想。他已经为此准备了几十年，几乎已经洞见宇宙的终极奥秘——几乎！可惜的是他现在研究经费已经不够了，要是有好心人可以帮他一把就好了。	[3190001, 3190002]	
31901					3		遥远的梦想	遥远的梦想	你大方地赞助了老人的项目。老人感激涕零，表示表示一定会把所有资金都投入研究，不辜负你的期望，也不会忘记你的恩德。	[3190101]	
31902					3		遥远的梦想	遥远的梦想	虽然嘴上说着不信，你还是在聆听了老人的整场演讲之后，对他表示了支持。不论如何，有梦总是好事。希望他能找到乐意资助他的人吧。	[3190201]	
32000					3	32000	遥远的梦想II	遥远的梦想II	你是被经久不息的欢呼声吵醒的。无数记者围在你的驻地边，大声请求和你见上一面。你努力在声浪中辨认，才发现原来是你之前资助过的老人凭借你的帮助，终于发布了重要的宇宙研究论文，惊爆了整个学术界。他在采访中多次提到你对他的资助，毫不吝啬地表达着自己的感激之情。这无形中也为你打了广告，人们盛赞你的慷慨，并且表示一定会支持你的生意。	[3200001]	
32011					3	32011	遥远的梦想II	遥远的梦想II	你听说之前慷慨演讲的老人最终还是找到了另外的投资人，并发表了重要的研究论文，惊爆了整个学术界。令你感到意外的是，他并没有忘记你——虽然只是一句支持，但他还是感到了莫大的宽慰。他对你的公开感谢也为你带来了知名度的提升，带动了产品的销售。	[3201101]	
32100					3		新的传奇	新的传奇	很好，能来到这里，说明你已经掌握了基本的经营技巧，该前往其他海域大展身手了，愿你能成为新的阿迪莱传奇！	[3210001]	
