Id	Type	NextEvent	NextEventGroup	OptionGroupId	FightId	RewardId	EffectGroupId	RoleIcon	RoleName	RoleContent	RoleEffect	ConfirmContent	IsEnd	IsForcePlay	BgAsset	StoryId	Name	Icon	BlockIcon	Title	TitleContent	Desc	UnOpenDesc
31111	1	31112										数日后			Assets/Product/Texture/Image/BgStory/Bgstory86.png		遭遇	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	遭遇	感染体群	全部人的注意力都被这个宏伟的构想吸引而去了，他们瞬间就忘记了和那些笨重机械体结下的不快，而是改为投向了一个更为现实而紧迫的问题：\n\n到底哪些人会拥有第一批进入住宅区居住的资格？	地下涌进了大量感染体。
31112	3	31119				[12046, 12047, 12048]		Assets/Product/Texture/Image/RoleStory/HeiyeyanjiuyuanNormal01.png	巡逻队员	无需手下留情，将它们全部清理掉吧。		前往清理			Assets/Product/Texture/Image/BgStory/Bgstory198.png		遭遇	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	遭遇	感染体群	巡逻队收到供能站施工队的求助，走进了位于地下的施工场地，只见供能机关已经被小型感染体包围了。	地下涌进了大量感染体。
31119	2			31119								确认状态			Assets/Product/Texture/Image/BgStory/BgStory588.jpg		遭遇	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	遭遇	感染体群	完成机关周边的清理后，众人发现供能机关的两个<color=#FF5826>子站点</color>被感染体占领处于离线状态，先优先处理它们吧。根据坐标显示，<color=#FF5826>子站点</color>分别位于供能机关的<color=#FF5826>西面</color>和<color=#FF5826>南面</color>	地下涌进了大量感染体。
31120	1							Assets/Product/Texture/Image/RoleStory/TatianaNormal013.png	塔季扬娜	啧，这里也有感染体侵入进来了。		前往清理			Assets/Product/Texture/Image/BgStory/BgStory588.jpg		遭遇	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	遭遇	感染体群	子站点上线后，供能中心开始运作，地下的施工噪响吸引了不少在雪原上流浪的感染体。	地下涌进了大量感染体。
31121	1	31122						Assets/Product/Texture/Image/RoleStory/IceArchernomal.png	感染体	呜呜呜……		继续			Assets/Product/Texture/Image/BgStory/BgStory588.jpg		遭遇	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	遭遇	感染体群	在荒野中流浪了许久的它们虽然从未拥有过集体行动的意识，但是一旦侦查到人类活动的踪迹就会围聚到一起，并凭借本能破坏着所有视线范围内的建筑。	地下涌进了大量感染体。
31122	1							Assets/Product/Texture/Image/RoleStory/TatianaNormal013.png	塔季扬娜	！！！		迎战			Assets/Product/Texture/Image/BgStory/BgStory588.jpg		遭遇	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	遭遇	感染体群	“不好意思，这里可不欢迎异乡客，麻烦赶紧从我家里滚出去吧——！”	地下涌进了大量感染体。
31130	2			31130				Assets/Product/Texture/Image/UiTheatre4/UiTheatre4RoleLuosaita.png	罗塞塔	前线营地的供暖系统已经基本铺设完成了。是要现在先回报边境公社索要支援，还是先继续独立建设推进进度，两个决策都各有利弊，好好考虑再做出决定吧。		继续			Assets/Product/Texture/Image/BgStory/BgStory597.jpg		拓荒	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	拓荒	港口区域	旧时代的港口边停泊着不少废弃货轮，它们都曾是能日行千里，移山跨海的好手。\n\n但在时间侵蚀下，它们风化的齿轮已经不能再运转，船舷部件也都被首先拆卸下来，成为搭建临时小屋的建材。	“摩西级”破冰船在此停泊。
31131	3	31135				[12049]						继续			Assets/Product/Texture/Image/BgStory/BgStory597.jpg		拓荒	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	拓荒	港口区域	边境公社接到了关于前线营地的供暖设施已经铺设完成的回报，获知信息的公社成员们都表示了不同程度的惊叹和谢意。\n\n但是因为积雪对道路的封锁，加上食物短缺等原因，使得他们暂时还是无法让大批成员前往这边进行支援，作为弥补，他们让一些精锐成员给营地带来了不少补给物资。	“摩西级”破冰船在此停泊。
31132	3	31135				[12054]						继续			Assets/Product/Texture/Image/BgStory/BgStory597.jpg		拓荒	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	拓荒	港口区域	众人决定先继续独立建设前线基地，这个争分夺秒的决定为建筑铺设加快了不少进度。	“摩西级”破冰船在此停泊。
31133	3	31135				[12013, 12014, 12015]						离开			Assets/Product/Texture/Image/BgStory/BgStory597.jpg		拓荒	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	拓荒	港口区域	公社成员们得知前线营地附近存在着大量野生动物后，感谢前线的队员们贡献了如此珍贵的消息，这正是他们最急需的食物资源。\n\n他们停止了手上的一部分工作并派来了社员作为支援。在充足的食物补给下，前线营地的建设速度也大大推进了。	“摩西级”破冰船在此停泊。
31134	1											迎战					拓荒	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	拓荒	港口区域	营地附近有不少仿生动物在雪林间徘徊，这里失去人类的控制已久，已经彻底成为了仿生动物们新的家园。\n\n为了减少侵扰事件发生，巡逻队决定彻底划分出它们和人类的活动边界。	“摩西级”破冰船在此停泊。
31135	1											离开			Assets/Product/Texture/Image/BgStory/BgStory597.jpg		拓荒	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	拓荒	港口区域	在有条不紊的指挥下，首先走下破冰船来到雪原的社员们都住上了守林人搭建的前线小屋，解决了第一步的过渡问题。\n\n但是冻土严寒的气温依然是迫在眉睫的生存威胁，从船上带下的能源并不能支撑太长时间，接下来得先想办法如何去张罗稳定的燃料和建材了。	“摩西级”破冰船在此停泊。
31140	1	31141										继续			Assets/Product/Texture/Image/BgStory/BgStory698.jpg		建造	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	建造	林间营地	从船上带下的耗材已经基本消耗完毕，为了建设新的基地小屋，众人决定委托能在雪地自由行动的守林人去搜集新的建材和燃料。	守林人们搭建起了简陋的营地。
31141	2			31141								决定			Assets/Product/Texture/Image/BgStory/BgStory698.jpg		建造	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	建造	林间营地	雪原附近有不少高龄雪松，它们健壮的身躯是组成房梁的绝佳材料。也可以按照极地原住民的习俗，只砍伐便于搬运的枯萎老木，但这样效率会低一些。	守林人们搭建起了简陋的营地。
31142	1	31143						Assets/Product/Texture/Image/RoleStory/TatianaNormal012.png	塔季扬娜	嗯……这种香味好久没闻到了。		继续			Assets/Product/Texture/Image/BgStory/BgStory698.jpg		建造	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	建造	林间营地	守林人们砍伐来了不少大小适中的老木，松木散发着舒适宜人的清香，不少极地人的童年就是在这种松木搭成的老房子里面度过的。	守林人们搭建起了简陋的营地。
31143	1	31144						Assets/Product/Texture/Image/UiTheatre4/UiTheatre4RoleLuosaita.png	罗塞塔	我也是，真是令人感到安心的香味呢。		继续			Assets/Product/Texture/Image/BgStory/BgStory698.jpg		建造	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	建造	林间营地	在如今这个严峻寒冷的时刻，每当人们被平原上暴虐的风雪侵袭的时候，他们都会不由自主地想起被老松木的香味和温暖的火光所包围的童年。	守林人们搭建起了简陋的营地。
31144	3	31151				[12054]		Assets/Product/Texture/Image/RoleStory/TatianaNormal019.png	塔季扬娜	没想到你也跟我一样住过这种老松木搭成的老屋，看来我们的童年很相似。等下次我们围坐在茶炉边的时候，也跟我讲讲你的故事吧。		继续			Assets/Product/Texture/Image/BgStory/BgStory698.jpg		建造	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	建造	林间营地	在如今这个严峻寒冷的时刻，每当人们被平原上暴虐的风雪侵袭的时候，他们都会不由自主地想起被老松木的香味和温暖的火光所包围的童年。	守林人们搭建起了简陋的营地。
31145	1	31146						Assets/Product/Texture/Image/RoleStory/TatianaNormal012.png	塔季扬娜	看到这些篝火就让我想起，在我小时候，我的父亲总是不允许我参与守夜……他说，这是大人才需要承担的任务，小孩只需要无忧无虑地一觉睡到天明就好。		继续			Assets/Product/Texture/Image/BgStory/BgStory698.jpg		建造	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	建造	林间营地	守林人们带来了许多被雪冻得酥脆，一折即断的枯萎木枝。这些木枝都是理想的燃料，以前极地的无数个冬夜里，大家都是这样围在燃烧的篝火边度过的。	守林人们搭建起了简陋的营地。
31146	1	31147						Assets/Product/Texture/Image/UiTheatre4/UiTheatre4RoleLuosaita.png	罗塞塔	那现在呢？		继续			Assets/Product/Texture/Image/BgStory/BgStory698.jpg		建造	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	建造	林间营地	守林人们带来了许多被雪冻得酥脆，一折即断的枯萎木枝。这些木枝都是理想的燃料，以前极地的无数个冬夜里，大家都是这样围在燃烧的篝火边度过的。	守林人们搭建起了简陋的营地。
31147	3	31151				[12016, 12017, 12018]		Assets/Product/Texture/Image/RoleStory/TatianaNormal018.png	塔季扬娜	现在？你也看到了，我就也不知不觉也成为了那个需要守护别人梦境的大人了。		继续			Assets/Product/Texture/Image/BgStory/BgStory698.jpg		建造	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	建造	林间营地	守林人们带来了许多被雪冻得酥脆，一折即断的枯萎木枝。这些木枝都是理想的燃料，以前极地的无数个冬夜里，大家都是这样围在燃烧的篝火边度过的。	守林人们搭建起了简陋的营地。
31148	1	31149						Assets/Product/Texture/Image/RoleStory/TatianaNormal017.png	塔季扬娜	状态还不错，看来它们的前主人都保养得很好，那么我就心怀感激地收下了。嗯？这个斧柄上的刻字，莫非……		查看			Assets/Product/Texture/Image/BgStory/BgStory698.jpg		建造	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	建造	林间营地	进行开垦作业的时候，众人路过积雪比较浅的地方，发现足下的土地比较松动，似是以前有人开垦过。\n\n挖开浅浅的积雪，发现雪底下居然藏着一个老旧的工具箱。	守林人们搭建起了简陋的营地。
31149	1	31150						Assets/Product/Texture/Image/RoleStory/TatianaNormal019.png	塔季扬娜	原来如此……罗塞塔，等我们离开这片冻土的时候，也留下一些工具给后来的人吧。		继续			Assets/Product/Texture/Image/BgStory/BgStory698.jpg		建造	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	建造	林间营地	塔季扬娜查看了斧柄上刻下的花纹，是一个古老家族的徽记和一行字：给后来的人们。	守林人们搭建起了简陋的营地。
31150	3	31151				[12049]		Assets/Product/Texture/Image/UiTheatre4/UiTheatre4RoleLuosaita.png	罗塞塔	我也正有这个想法。		继续			Assets/Product/Texture/Image/BgStory/BgStory698.jpg		建造	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	建造	林间营地	塔季扬娜查看了斧柄上刻下的花纹，是一个古老家族的徽记和一行字：给后来的人们。	守林人们搭建起了简陋的营地。
31151	1											离开			Assets/Product/Texture/Image/BgStory/BgStory698.jpg		建造	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	建造	林间营地	一部分的树木被用作建设房梁，一部分的树枝被燃烧为柴薪。每当入夜之后，松木的清香和鹿肉汤的香味都会一起发出信号，催促结束一日劳作的人们回到营地享用晚餐。\n\n前线营地开始陆续燃起了象征人影回归的灯火，摇曳的火光为躯体驱逐了刺骨的寒意，也温暖了它们曾经被这片冻土冰封起来的心房。	守林人们搭建起了简陋的营地。
31160	1											前往清理					建造	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	建造	林间营地	随着营地不断扩建，人们逐渐发现了一些埋葬在雪原上的残垣废墟。\n\n被帕弥什感染的工业机械们至今仍在旧时代的城镇里游荡，\n\n肆意屠戮所有不慎踏入这座死城的旅人。	守林人们搭建起了简陋的营地。
31170	1	31171										继续			Assets/Product/Texture/Image/BgStory/Bgstory462.jpg		决策	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	决策	渔民们请求	边境公社的人陆续都听闻了新苏菲亚城已经开始建设得有模有样的传闻，许多人一开始只是抱着怀疑心态来这边看看，\n\n但是在实际上感受到在此处留下生活会更轻松后，都自愿留了下来，并加入到了新城市的建设中。	城中传来了渔获减产的消息。
31171	1	31172						Assets/Product/Texture/Image/RoleStory/TongyongShihuangzheNormal02.png	瓦列里	很多渔民因为不堪机械角鲸的侵扰，扬言如果再不出面处理，就要放弃捕鱼的工作另谋生路了，因为他们的消极怠工，最近的渔获数量也锐减了不少。		商讨			Assets/Product/Texture/Image/BgStory/Bgstory462.jpg		决策	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	决策	渔民们请求	人员的扩展原本是一件好事，但是随着人数增多，每个人的顾虑和立场各不一致，城中很快就围绕着职能分配问题起了分歧。	城中传来了渔获减产的消息。
31172	2			31172				Assets/Product/Texture/Image/RoleStory/TongyongShihuangzheNormal02.png	瓦列里	总之……这个问题已经迫在眉睫到了需要我们出面表态的地步了，塔季扬娜，你打算如何处理这件事？		决定			Assets/Product/Texture/Image/BgStory/Bgstory462.jpg		决策	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	决策	渔民们请求	塔季扬娜先前粗略进行过调研，机械角鲸其实只是偶尔会干扰他们作业，\n\n但是从外地迁移过来的人都非常盲信“机械角鲸会带来不幸”的流言，再加上各种外部因素的叠加，才导致产量锐减。	城中传来了渔获减产的消息。
31173	1	31174						Assets/Product/Texture/Image/RoleStory/TatianaNormal014.png	塔季扬娜	我会尽快去安抚他们，没事的，机械角鲸是散播凶兆象征的这种事已经早被证实只是愚昧的传闻了，只要认真解释，应该就能得到理解。		继续			Assets/Product/Texture/Image/BgStory/Bgstory462.jpg		决策	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	决策	渔民们请求	为了安抚人们的不安情绪，塔季扬娜只得做出了决定。\n\n突然，一则发生在以前，似乎和当下毫无关联的事情在塔季扬娜的脑海中串联了起来。	城中传来了渔获减产的消息。
31174	3	31175				[12022, 12023, 12024]		Assets/Product/Texture/Image/RoleStory/TatianaNormal019.png	塔季扬娜	但是频繁在城外的冰海上徘徊的机械角鲸确实也打扰了他们正常的渔获，估计他们大多也并不是相信这个传闻，只是因为心怀怨气吧。		继续			Assets/Product/Texture/Image/BgStory/Bgstory462.jpg		决策	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	决策	渔民们请求	如果说仿生白熊是因为仿生学本能的驱使，才做出袭击仓库的行为，那么机械角鲸不停围着城外的冰海徘徊，是否也是出于同一个理由？\n\n但是这个假设由于太缺少理论支撑，塔季扬娜只是将其当作了一个一闪而过不足挂齿的猜想。	城中传来了渔获减产的消息。
31175	1											离开			Assets/Product/Texture/Image/BgStory/Bgstory462.jpg		决策	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	决策	渔民们请求	在后勤部众人奔走的努力下，长期被机械角鲸侵扰的渔民们怨气稍有排解，但还是希望边境公社能尽快处理机械角鲸阻碍捕鱼船工作的问题。\n\n但同时，城内也有少部分老年极地原住民表示，角鲸是冰海的守护神，唐突驱逐他们会遭来上天的报复。\n\n看来过不了多久之后，这两派之间的矛盾还是会再次爆发。	城中传来了渔获减产的消息。
31176	1	31177						Assets/Product/Texture/Image/RoleStory/TatianaNormal014.png	塔季扬娜	虽然我也不相信那些陈腐的传闻……但是，为了让他们放心，还是回应他们我们会尽快进行处理吧。		继续			Assets/Product/Texture/Image/BgStory/Bgstory462.jpg		决策	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	决策	渔民们请求	为了安抚人们的不安情绪，塔季扬娜只得做出了决定。	城中传来了渔获减产的消息。
31177	3	31175				[12022, 12023, 12024]		Assets/Product/Texture/Image/RoleStory/TatianaNormal014.png	塔季扬娜	正如安东诺夫之前说的，大部分人应该也不是因为真正相信这个传闻才选择怠工，大多数人应该只是想要试探我们的态度，想要看到我们表态罢了。		继续			Assets/Product/Texture/Image/BgStory/Bgstory462.jpg		决策	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	决策	渔民们请求	突然，一则发生在以前，似乎和当下毫无关联的事情在塔季扬娜的脑海中串联了起来。\n\n如果说仿生白熊是因为仿生学本能的驱使，才做出袭击仓库的行为，那么机械角鲸不停围着城外的冰海徘徊，是否也是出于同一个理由？\n\n但是这个假设由于太缺少理论支撑，塔季扬娜只是将其当作了一个一闪而过不足挂齿的猜想。	城中传来了渔获减产的消息。
31185	2			31185				Assets/Product/Texture/Image/RoleStory/IceguideNomal.png	狄安娜	如果增派更多的人手去参与捕猎行动，就能获得更多的回报。但是，考虑到营地不久之前也曾经被感染体侵袭过，留下一定的人手负责守卫也是有必要的。		继续			Assets/Product/Texture/Image/BgStory/Bgstory55.jpg		筹备	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	筹备	外敌来袭	随着船上带下的补给差不多消耗完毕，营地的规模也在逐渐变大，为了维持正常的食物供给，守林人们建议对林间的野生动物周期性并有节制计划地进行捕猎。\n\n	螳螂捕蝉。
31186	3	31187				[12050]						检查痕迹			Assets/Product/Texture/Image/BgStory/Bgstory55.jpg		筹备	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	筹备	外敌来袭	雪原围猎行动非常成功，全部人都带着丰硕的成果满载而归，新鲜的肉食不仅填满了人们饥肠辘辘的肚子，在温暖的动物皮毛包裹之下，极地的冬夜好像也变得稍微没那么难熬了。\n\n美中不足之处是，众人回到营地的时候才发现，针对感染体设置的防御措施对仿生动物并没有完全生效，防御屏障只是给它们制造了一些阻拦，但是仿生动物最终还是破坏了仓库大门，并叼走了不少食物扬长而去。	螳螂捕蝉。
31187	1	31192						Assets/Product/Texture/Image/RoleStory/TatianaNormal014.png	塔季扬娜	它们的行动很有规划，只偷走了需要的东西之后便离去了，看来不能将仿生动物和毫无理智的感染体相提并论。		继续追查			Assets/Product/Texture/Image/BgStory/Bgstory55.jpg		筹备	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	筹备	外敌来袭	仔细调查了地上残留的足印，从印掌大小判断，来袭的应该是白熊型仿生动物。	螳螂捕蝉。
31188	1	31189						Assets/Product/Texture/Image/RoleStory/TongyongShihuangzheNormal02.png	瓦列里	之前听人说过，仿生机械会模仿活体动物的行为习惯，所以我才想用以前驱赶白熊的法子对付它们会不会起效，找了几个人对它们一起大喊大叫。		继续			Assets/Product/Texture/Image/BgStory/Bgstory55.jpg		筹备	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	筹备	外敌来袭	众人在雪林中围猎了一些兔子和角鹿，虽然数量不多，但是足以应对接下来几周的消耗。\n\n待到返回基地的时候，几个社员急匆匆跑过来迎接，才知道在众人离开的时候，基地仓库被仿生白熊袭击了。	螳螂捕蝉。
31189	3	31192				[12055]		Assets/Product/Texture/Image/RoleStory/TongyongShihuangzheNormal02.png	瓦列里	没想到还真奏效了，那些仿生机械简直跟真正的白熊别无二致，一听到我们威吓的声音，纷纷落荒而逃。		继续			Assets/Product/Texture/Image/BgStory/Bgstory55.jpg		筹备	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	筹备	外敌来袭	老法子还真奏效了。	螳螂捕蝉。
31190	1	31191										继续			Assets/Product/Texture/Image/BgStory/Bgstory55.jpg		筹备	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	筹备	外敌来袭	在出行之前的一天，众人给基地附近的大门上装上通电的铁网，设下了警报系统。\n\n果不其然，在捕猎行动进行到一半的途中，便收到了仓库边缘有异常情况的警告。	螳螂捕蝉。
31191	1	31195						Assets/Product/Texture/Image/UiTheatre4/UiTheatre4RoleLuosaita.png	罗塞塔	仓库并没有什么重大损失，来犯者在触碰到电网之后就逃跑了。但是很奇怪，从这个特性判断，它们应该不是没有理性的感染体，而是拥有着痛觉，会趋利避害的生物……		继续			Assets/Product/Texture/Image/BgStory/Bgstory55.jpg		筹备	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	筹备	外敌来袭	罗塞塔和几个守林人先行了一步，返回基地查看情况，其他人在狩猎完成后也带着战利品回到了基地。	螳螂捕蝉。
31195	3	31192				[12050, 12055]		Assets/Product/Texture/Image/UiTheatre4/UiTheatre4RoleLuosaita.png	罗塞塔	即使极地的帕弥什浓度再低，也应该不适合如此多的大型动物聚居了，所以我猜测，来袭的是极其聪慧，并且高度模仿了活体动物行动模式的仿生机械。		继续			Assets/Product/Texture/Image/BgStory/Bgstory55.jpg		筹备	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	筹备	外敌来袭	罗塞塔思考了一会，得到了一个最为合理的推断。	
31192	1	31193						Assets/Product/Texture/Image/RoleStory/TatianaNormal016.png	塔季扬娜	真是奇怪，据我所知仿生机械并不需要进食，它们为什么要这样做？		继续			Assets/Product/Texture/Image/BgStory/Bgstory55.jpg		筹备	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	筹备	外敌来袭	仔细检查仓库地上残留下的痕迹，大家都不约而同地得出了它们应该是冲着里面的食物而来的结论。	螳螂捕蝉。
31193	1	31194						Assets/Product/Texture/Image/RoleStory/IceguideNomal.png	狄安娜	也许是出自仿生本能。我们曾经遇到过一些能说话的仿生机械，它们承认过，如果不按照真正生物的习性行动，就会产生程序错误。		继续			Assets/Product/Texture/Image/BgStory/Bgstory55.jpg		筹备	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	筹备	外敌来袭	见多识广的守林人们很快就联想起了，她们以前曾经遇见过不少可以对话的仿生动物。\n\n那些机械曾亲口诉说，它们需要按照真正生物的行动规律那样，按时接受日照，或者建造巢穴。	螳螂捕蝉。
31194	1							Assets/Product/Texture/Image/RoleStory/TatianaNormal011.png	塔季扬娜	所以我们辛辛苦苦贮存的粮食，只是它们为了遵守这个本能而随手盗窃的牺牲品吗？太离谱了，到底是谁专门编写出这种程序的……		离开			Assets/Product/Texture/Image/BgStory/Bgstory55.jpg		筹备	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	筹备	外敌来袭	关于仿生动物为何要大费周章专门来夺取它们不需要的粮食，这个讨论始终未能得出结果，虽然各人心中都有一些推断，但都只是一些未经证伪的猜测。\n\n最终大家还是选择用“运气不好”来定论了这件事。	螳螂捕蝉。
31205	1											迎战					无名凶徒	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	无名凶徒		有社员回报，营地附近的雪林里藏着一个行踪诡秘，出手狠辣的无名凶徒，\n\n已经严重威胁过路人的生命安全。\n\n为了探清这个凶徒的虚实，巡逻队一行来到了报告中的目击位置。	螳螂捕蝉。
31210	1											迎战					铲除蜂笼	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	铲除蜂笼		为了给新苏菲亚城开拓出更多可利用区域，巡逻队一行决定深入废墟都市清除掉其中残留的感染体。	螳螂捕蝉。
31220	1	31221										查看附近		1	Assets/Product/Texture/Image/BgStory/BgStory926.jpg		无上之戒	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	无上之戒		众人感到一股围绕在自己身上的沉重压力尽数消失，像是一个长久以来背负的枷锁突然就被解开了。\n\n塔季扬娜感到掌心传来一股刺痛，低下头，只见那枚神秘的戒指已经裂成碎片，但之前的自己不知为何浑然不觉。紧握的掌心已经被碎片划伤，正在不断流出鲜血。	“我的宝贝！”
31221	1	31222										继续		1	Assets/Product/Texture/Image/BgStory/BgStory926.jpg		无上之戒	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	无上之戒		众人试图寻找那位神秘骑士的踪迹，但只看到冰湖附近的石板上刻着一个远古的传说：\n\n“切尔纳伯格会对旅者抛出各种诱惑，对贫困之人送赠财宝，对体弱之人送以利剑。意志薄弱者俱被自己的软弱摧毁，唯有真正勇敢诚实之人才能克服诱惑，走向胜利。”	“我的宝贝！”
31222	3					[14006]		Assets/Product/Texture/Image/RoleStory/TatianaNormal011.png	塔季扬娜	难道我们一直以来遇到的真的是……？应该不会吧……		离开		1	Assets/Product/Texture/Image/BgStory/BgStory926.jpg		无上之戒	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	无上之戒		思索之中，神话的余韵已经悄悄消散于风里，但她们的冒险之旅还尚未结束。	“我的宝贝！”
40001	1	40002										继续			Assets/Product/Texture/Image/BgStory/Bgstory55.jpg		小游戏	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	小游戏测试	小游戏测试	准备打小游戏	冲冲冲
40002	4	40003			51002							开打			Assets/Product/Texture/Image/BgStory/Bgstory55.jpg		小游戏	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	小游戏测试	小游戏测试		
40003	2			40003								选择			Assets/Product/Texture/Image/BgStory/Bgstory55.jpg		小游戏	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	小游戏测试	小游戏测试	打完根据分数领奖励	
40004	3					[12022]						离开			Assets/Product/Texture/Image/BgStory/Bgstory55.jpg		小游戏	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	小游戏测试	小游戏测试		
40005	3					[12023]						离开			Assets/Product/Texture/Image/BgStory/Bgstory55.jpg		小游戏	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	小游戏测试	小游戏测试		
40006	3					[12024]						离开			Assets/Product/Texture/Image/BgStory/Bgstory55.jpg		小游戏	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	小游戏测试	小游戏测试		
60001	1	60002										继续		1	Assets/Product/Texture/Image/BgStory/Bgstory352.jpg		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		先遣队员带回一条重要情报，他们在雪山深处发现了一座失落的古城，从地理位置和周遭各种信息判断，这座古城极有可能是多年前突然一夜之间销声匿迹的“白银城”。	白银城永远欢迎所有来客
60002	1	60003										继续		1	Assets/Product/Texture/Image/BgStory/Bgstory352.jpg		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		传说中，白银城的统治者拉比利斯女王在雪山深处发现了一座白银矿脉，银矿为她带来了源源不断的财富，也使得这座城池在几十年来免于遭受战火的侵袭。\n\n但富裕达到了极致的白银城贵族们也逐渐不满足于拉比利斯女王的统治，他们发起了一场叛乱，希望把女王赶下皇座，好独占这笔天赐的财富。	白银城永远欢迎所有来客
60003	1	60004										继续		1	Assets/Product/Texture/Image/BgStory/Bgstory352.jpg		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		在故事的最后，拉比利斯女王被处死之后，贵族们依然没有停下内斗的步伐，每个人依然在为了能分到多一枚银币而在不断自相残杀。\n\n于是，这座曾经名噪一时的白银城就这样荒废了，无论是生前身份如何显赫的贵族，最终都在自相残杀中变作了一堆白骨被埋葬在尘土瓦砾之下，不见天日，只剩下无数被匆匆遗弃的财宝静待后人去探寻。	白银城永远欢迎所有来客
