Id	Name	Path	FacePosX	FacePosY
500505	卡列版本BOSS	Assets/Product/Texture/Image/RoleStory/KaliebossNomal01.png	960.0	119.0
500506	诺安SP	Assets/Product/Texture/Image/RoleStory/NuoanNormal01.png	491.7999	-257.0
500507	诺安SP战损	Assets/Product/Texture/Image/RoleStory/NuoanNormal02.png	503.2999	-253.0
500508	诺安伴生皮	Assets/Product/Texture/Image/RoleStory/NuoanNormal03.png	491.2999	-265.5
500509	诺安背面战损	Assets/Product/Texture/Image/RoleStory/NuoanNormal04.png	960.0	119.0
500510	诺安少年	Assets/Product/Texture/Image/RoleStory/NuoanNormal05.png	514.5	-470.0
500511	诺安青年	Assets/Product/Texture/Image/RoleStory/NuoanNormal06.png	499.2	-426.7
500512	菲尔德	Assets/Product/Texture/Image/RoleStory/FeierdeNormal01.png	464.0	-453.5
500513	惑砂带座椅	Assets/Product/Texture/Image/RoleStory/HuoshaNormal01.png	587.0	-459.0
500514	惑砂	Assets/Product/Texture/Image/RoleStory/HuoshaNormal02.png	587.0	-459.0
500515	蕾切尔	Assets/Product/Texture/Image/RoleStory/LeiqieerNormal01.png	516.5	-360.5
500516	蕾切尔战损	Assets/Product/Texture/Image/RoleStory/LeiqieerNormal02.png	516.5	-360.5
500517	塔尔博特与鸟	Assets/Product/Texture/Image/RoleStory/TaerboteNormal01.png	960.0	119.0
500518	朱莉戴面具（诺安妈妈）	Assets/Product/Texture/Image/RoleStory/ZhulimamaNormal01.png	960.0	119.0
500519	朱莉无面具（诺安妈妈）	Assets/Product/Texture/Image/RoleStory/ZhulimamaNormal02.png	960.0	119.0
500520	诺安彩虹头	Assets/Product/Texture/Image/RoleStory/NuoanNormal07.png	476.0	-278.0
500521	诺安少年（破损）	Assets/Product/Texture/Image/RoleStory/NuoanNormal08.png	514.5	-470.0
500522	帕鲁玛	Assets/Product/Texture/Image/RoleStory/PalumaNormal01.png	476.0	-278.0
500523	忒修	Assets/Product/Texture/Image/RoleStory/TexiuNormal01.png	531.5	-315.0
500524	丽芙蝴蝶皮	Assets/Product/Texture/Image/RoleStory/V130lfhdNormal01.png	591.0	-414.0
500525	鲨士碧儿压黑	Assets/Product/Texture/Image/RoleStory/ShashibierNormal03.png	476.0	-278.0
500526	惑砂坐椅子压黑	Assets/Product/Texture/Image/RoleStory/V129HsyhNormal01.png	476.0	-278.0
500527	通用女路人压黑	Assets/Product/Texture/Image/RoleStory/V129TynNormal01.png	476.0	-278.0
500528	菲尔德闭眼微笑	Assets/Product/Texture/Image/RoleStory/FeierdeNormal02.png	476.0	-278.0
500529	神威亚黑	Assets/Product/Texture/Image/RoleStory/ShenweiNormal02.png	476.0	-278.0
500530	莉莲压黑	Assets/Product/Texture/Image/RoleStory/V129LlNormal02.png	476.0	-278.0
500531	丽芙蝴蝶皮战损	Assets/Product/Texture/Image/RoleStory/V130lfhdNormal02.png	591.0	-414.0
500532	超比安卡	Assets/Product/Texture/Image/RoleStory/V130bakNormal01.png	495.0	-315.0
500533	超比安卡伴生皮	Assets/Product/Texture/Image/RoleStory/V130bakNormal02.png	505.0	-326.0
500534	超比安卡伴生皮战损	Assets/Product/Texture/Image/RoleStory/V130bakNormal03.png	505.0	-326.0
500535	超比安卡伴生皮头发带雪	Assets/Product/Texture/Image/RoleStory/V130bakNormal04.png	505.0	-326.0
500536	邦比娜塔	Assets/Product/Texture/Image/RoleStory/V130bbntNormal01.png	495.0	-522.5
500537	凡妮莎战损	Assets/Product/Texture/Image/RoleStory/V130fnsNormal01.png	479.5	-370.5
500538	凡妮莎2.0	Assets/Product/Texture/Image/RoleStory/V130fnsNormal02.png	479.5	-397.5
500539	洛莎	Assets/Product/Texture/Image/RoleStory/V130lsNormal01.png	503.5	-492.0
500540	梅琳娜	Assets/Product/Texture/Image/RoleStory/V130mlnNormal01.png	502.5	-404.5
500541	神婆	Assets/Product/Texture/Image/RoleStory/V130spNormal01.png	617.0	-323.0
500542	维萨里	Assets/Product/Texture/Image/RoleStory/V130wslNormal01.png	519.0	-376.0
500543	仙蒂瑞拉	Assets/Product/Texture/Image/RoleStory/V130xdrlNormal01.png	475.5	-309.0
500544	旧日之女	Assets/Product/Texture/Image/RoleStory/V130jrznNormal01.png	865.5	78.0
500545	梅琳娜压黑	Assets/Product/Texture/Image/RoleStory/V130mlnNormal02.png	502.5	-404.5
500546	比安卡真理压黑	Assets/Product/Texture/Image/RoleStory/R3BiankaNormal02.png	502.5	-404.5
500547	丽芙蝴蝶皮战损闭眼	Assets/Product/Texture/Image/RoleStory/V130lfhdNormal03.png	591.0	-414.0
500548	千子压黑	Assets/Product/Texture/Image/RoleStory/QianziNomal02.png	591.0	-414.0
500549	邦比娜塔芭蕾	Assets/Product/Texture/Image/RoleStory/V131bbntNormal01.png	495.0	-522.5
500550	邦比娜塔洋装	Assets/Product/Texture/Image/RoleStory/V131bbntNormal02.png	495.0	-522.5
500551	邦比娜塔BOSS	Assets/Product/Texture/Image/RoleStory/V131bossNormal01.png	591.0	-414.0
500552	凡妮莎班长	Assets/Product/Texture/Image/RoleStory/V131bzNormal01.png	591.0	-414.0
500553	凡妮莎爸爸	Assets/Product/Texture/Image/RoleStory/V131fnsbNormal01.png	493.5	-294.0
500554	凡妮莎妈妈	Assets/Product/Texture/Image/RoleStory/V131fnsmNormal01.png	516.5	-356.5
500555	凡妮莎眼罩	Assets/Product/Texture/Image/RoleStory/V131fnsNormal01.png	498.0	-403.0
500556	凡妮莎芭蕾	Assets/Product/Texture/Image/RoleStory/V131fnsNormal02.png	484.5	-500.5
500557	凡妮莎青少年	Assets/Product/Texture/Image/RoleStory/V131fnsNormal03.png	484.5	-500.5
500558	凡妮莎幼年	Assets/Product/Texture/Image/RoleStory/V131fnsNormal04.png	487.0	-489.0
500559	希卡举手	Assets/Product/Texture/Image/RoleStory/V131xkNormal01.png	493.0	-412.5
500560	希卡不举手	Assets/Product/Texture/Image/RoleStory/V131xkNormal02.png	493.0	-412.5
500561	尼克拉压黑	Assets/Product/Texture/Image/RoleStory/NikelaNomal02.png	493.0	-412.5
500562	忒修压黑	Assets/Product/Texture/Image/RoleStory/TexiuNormal02.png	493.0	-412.5
500563	邦比娜塔BOSS压黑	Assets/Product/Texture/Image/RoleStory/V131bossNormal02.png	493.0	-412.5
500564	女拾荒者压黑	Assets/Product/Texture/Image/RoleStory/ShihuangzhenvNormal02.png	493.0	-412.5
500565	男地面防卫军	Assets/Product/Texture/Image/RoleStory/DimianfangweinanNormal03.png	493.0	-412.5
500566	新通用构造体红	Assets/Product/Texture/Image/RoleStory/V132gztNormal01.png	491.5	-343.5
500567	新通用构造体蓝	Assets/Product/Texture/Image/RoleStory/V132gztNormal02.png	491.5	-343.5
500568	超里	Assets/Product/Texture/Image/RoleStory/V132lNormal01.png	549.5	-328.0
500569	幼年里	Assets/Product/Texture/Image/RoleStory/V132lNormal02.png	465.0	-393.5
500570	珑	Assets/Product/Texture/Image/RoleStory/V132longNormal01.png	477.5	-238.0
500571	菈斯蒂	Assets/Product/Texture/Image/RoleStory/V132lsdNormal01.png	497.0	-389.5
500572	幼年莫瑞	Assets/Product/Texture/Image/RoleStory/V132mrNormal01.png	509.0	-427.5
500573	幼年莫瑞（病弱）	Assets/Product/Texture/Image/RoleStory/V132mrNormal02.png	509.0	-427.5
500574	年轻里压黑	Assets/Product/Texture/Image/RoleStory/LiqianzhuanNomal03.png	509.0	-427.5
500575	维尔斯	Assets/Product/Texture/Image/RoleStory/V132wesNormal01.png	464.0	-222.5
500576	艾拉S	Assets/Product/Texture/Image/RoleStory/V200alNormal01.png	519.0	-420.5
500577	艾拉S湿身	Assets/Product/Texture/Image/RoleStory/V200alNormal02.png	519.0	-420.5
500578	艾拉S直发	Assets/Product/Texture/Image/RoleStory/V200alNormal03.png	519.0	-420.5
500579	阿丽雅	Assets/Product/Texture/Image/RoleStory/V200alyNormal01.png	503.0	-389.0
500580	度尔茜内娅	Assets/Product/Texture/Image/RoleStory/V200dexnyNormal01.png	464.0	-222.5
500581	回音	Assets/Product/Texture/Image/RoleStory/V200hyNormal01.png	470.5	-408.0
500582	回音姐姐铠甲	Assets/Product/Texture/Image/RoleStory/V200kjNormal01.png	464.0	-222.5
500583	石膏人	Assets/Product/Texture/Image/RoleStory/V200sgrNormal01.png	464.0	-222.5
500584	赛琳娜A兜帽	Assets/Product/Texture/Image/RoleStory/V200slnNormal01.png	464.0	-222.5
500585	塞万提斯	Assets/Product/Texture/Image/RoleStory/V200swtsNormal01.png	497.5	-339.5
500586	特洛伊	Assets/Product/Texture/Image/RoleStory/V200tlyNormal01.png	440.5	-387.0
500587	特洛伊战损	Assets/Product/Texture/Image/RoleStory/V200tlyNormal02.png	464.0	-222.5
500588	伊萨琉斯	Assets/Product/Texture/Image/RoleStory/V200yslsNormal01.png	442.0	-261.5
500589	艾拉S压黑	Assets/Product/Texture/Image/RoleStory/V200alNormal04.png	442.0	-261.5
500590	阿丽雅压黑	Assets/Product/Texture/Image/RoleStory/V200alyNormal02.png	442.0	-261.5
500591	回音压黑	Assets/Product/Texture/Image/RoleStory/V200hyNormal02.png	442.0	-261.5
500592	回音姐姐铠甲压黑	Assets/Product/Texture/Image/RoleStory/V200kjNormal02.png	442.0	-261.5
500593	赛琳娜A兜帽压黑	Assets/Product/Texture/Image/RoleStory/V200slnNormal02.png	442.0	-261.5
500594	塞万提斯压黑	Assets/Product/Texture/Image/RoleStory/V200swtsNormal02.png	442.0	-261.5
500595	特洛伊压黑	Assets/Product/Texture/Image/RoleStory/V200tlyNormal03.png	442.0	-261.5
500596	动画小女孩（没角）	Assets/Product/Texture/Image/RoleStory/XiaonvhaiNormal03.png	497.0	-458.5
500597	希卡举手压黑	Assets/Product/Texture/Image/RoleStory/V131xkNormal03.png	497.0	-458.5
500598	度尔茜内娅（无光环）	Assets/Product/Texture/Image/RoleStory/V200dexnyNormal02.png	497.0	-458.5
500599	艾伦压黑	Assets/Product/Texture/Image/RoleStory/AilunNormal02.png	497.0	-458.5
500600	艾拉S伴生皮	Assets/Product/Texture/Image/RoleStory/V200alNormal05.png	493.5	-382.5
500601	光辉行进者（窄型）	Assets/Product/Texture/Image/RoleStory/V200ghNormal01.png	497.0	-458.5
500602	通用小男孩（无防毒面具）	Assets/Product/Texture/Image/RoleStory/V200xhNormal01.png	497.0	-458.5
500603	通用小女孩（无头）	Assets/Product/Texture/Image/RoleStory/V200xhNormal02.png	497.0	-458.5
500604	小赛琳娜压黑	Assets/Product/Texture/Image/RoleStory/SailinnaNormal11.png	497.0	-458.5
500605	哈卡玛独域压黑	Assets/Product/Texture/Image/RoleStory/HakamaNormal06.png	497.0	-458.5
500606	斯布纳压黑	Assets/Product/Texture/Image/RoleStory/SibunaNormal03.png	497.0	-458.5
500607	希卡不举手压黑	Assets/Product/Texture/Image/RoleStory/V131xkNormal04.png	497.0	-458.5
500608	光辉行进者压黑	Assets/Product/Texture/Image/RoleStory/HakamabossNormal02.png	497.0	-458.5
500609	光辉行进者窄型压黑	Assets/Product/Texture/Image/RoleStory/V200ghNormal02.png	497.0	-458.5
500610	阿尔法新S	Assets/Product/Texture/Image/RoleStory/V210aefNormal01.png	521.0	-367.5
500611	阿尔法新S阴郁脸	Assets/Product/Texture/Image/RoleStory/V210aefNormal02.png	521.0	-367.5
500612	阿尔法新S失控	Assets/Product/Texture/Image/RoleStory/V210aefNormal03.png	521.0	-367.5
500613	阿尔法新S重度失控	Assets/Product/Texture/Image/RoleStory/V210aefNormal04.png	521.0	-367.5
500614	脑花怪	Assets/Product/Texture/Image/RoleStory/V210jxNormal01.png	521.0	-367.5
500615	莉莉丝	Assets/Product/Texture/Image/RoleStory/V210llsNormal01.png	650.0	-372.5
500616	新增通用女拾荒者	Assets/Product/Texture/Image/RoleStory/V210shzNormal01.png	650.0	-372.5
500617	老年研究员	Assets/Product/Texture/Image/RoleStory/V210yjyNormal01.png	650.0	-372.5
500618	指挥官战甲	Assets/Product/Texture/Image/RoleStory/V210zjNormal01.png	650.0	-372.5
500619	阿尔法新S压黑	Assets/Product/Texture/Image/RoleStory/V210aefNormal05.png	650.0	-372.5
500620	阿尔法新S失控压黑	Assets/Product/Texture/Image/RoleStory/V210aefNormal06.png	650.0	-372.5
500621	阿尔法新S重度失控压黑	Assets/Product/Texture/Image/RoleStory/V210aefNormal07.png	650.0	-372.5
500622	脑花怪压黑	Assets/Product/Texture/Image/RoleStory/V210jxNormal02.png	650.0	-372.5
500623	莉莉丝压黑	Assets/Product/Texture/Image/RoleStory/V210llsNormal02.png	650.0	-372.5
500624	新增通用女拾荒者压黑	Assets/Product/Texture/Image/RoleStory/V210shzNormal02.png	650.0	-372.5
500625	老年研究员压黑	Assets/Product/Texture/Image/RoleStory/V210yjyNormal02.png	650.0	-372.5
500626	指挥官战甲压黑	Assets/Product/Texture/Image/RoleStory/V210zjNormal02.png	650.0	-372.5
500627	斜奏	Assets/Product/Texture/Image/RoleStory/V210xzNormal01.png	650.0	-372.5
500628	七实风暴压黑	Assets/Product/Texture/Image/RoleStory/V210qsNormal01.png	650.0	-372.5
500629	含英A机体	Assets/Product/Texture/Image/RoleStory/V220hyNormal01.png	497.0	-369.0
500630	杜衡	Assets/Product/Texture/Image/RoleStory/V220dhNormal01.png	497.5	-423.5
500631	和尚	Assets/Product/Texture/Image/RoleStory/V220hsNormal01.png	650.0	-372.5
500632	龙头人	Assets/Product/Texture/Image/RoleStory/V220lwNormal01.png	489.5	-348.0
500633	龙王BOSS	Assets/Product/Texture/Image/RoleStory/V220lwNormal02.png	960.0	-57.5
500634	龙王BOSS怒	Assets/Product/Texture/Image/RoleStory/V220lwNormal03.png	960.0	-57.5
500635	内维尔无表情	Assets/Product/Texture/Image/RoleStory/V220nweNormal01.png	409.5	-311.5
500636	内维尔得意	Assets/Product/Texture/Image/RoleStory/V220nweNormal02.png	409.5	-311.5
500637	内维尔恼火	Assets/Product/Texture/Image/RoleStory/V220nweNormal03.png	409.5	-311.5
500638	九龙众压黑	Assets/Product/Texture/Image/RoleStory/JiulongzhongNormal07.png	409.5	-311.5
500639	蒲牢幼年压黑	Assets/Product/Texture/Image/RoleStory/PulaoNormal08.png	409.5	-311.5
500640	含英压黑	Assets/Product/Texture/Image/RoleStory/V220hyNormal02.png	409.5	-311.5
500641	老僧	Assets/Product/Texture/Image/RoleStory/V220lsNormal01.png	409.5	-311.5
500642	老僧带斗笠	Assets/Product/Texture/Image/RoleStory/V220lsNormal02.png	409.5	-311.5
500643	老僧压黑	Assets/Product/Texture/Image/RoleStory/V220lsNormal03.png	409.5	-311.5
500644	老僧带斗笠压黑	Assets/Product/Texture/Image/RoleStory/V220lsNormal04.png	409.5	-311.5
500645	龙头人压黑	Assets/Product/Texture/Image/RoleStory/V220lwNormal04.png	409.5	-311.5
500646	内维尔无表情压黑	Assets/Product/Texture/Image/RoleStory/V220nweNormal04.png	409.5	-311.5
500647	维里耶压黑	Assets/Product/Texture/Image/RoleStory/WeiliyeNormal02.png	409.5	-311.5
500648	杜衡压黑	Assets/Product/Texture/Image/RoleStory/V220dhNormal02.png	409.5	-311.5
500649	旧含英压黑	Assets/Product/Texture/Image/RoleStory/HanyingNormal02.png	409.5	-311.5
500650	S21号	Assets/Product/Texture/Image/RoleStory/V23021Normal01.png	458.0	-442.0
500651	S21号战损	Assets/Product/Texture/Image/RoleStory/V23021Normal02.png	459.5	-439.5
500652	S21号抬手	Assets/Product/Texture/Image/RoleStory/V23021Normal03.png	458.0	-442.0
500653	S21号抬手战损	Assets/Product/Texture/Image/RoleStory/V23021Normal04.png	459.5	-439.5
500654	怀斯	Assets/Product/Texture/Image/RoleStory/V230hsNormal01.png	492.0	-285.5
500655	嘉侬	Assets/Product/Texture/Image/RoleStory/V230jnNormal01.png	465.5	-438.0
500656	嘉侬斗篷	Assets/Product/Texture/Image/RoleStory/V230jnNormal02.png	465.5	-438.0
500657	里林	Assets/Product/Texture/Image/RoleStory/V230llNormal01.png	451.0	-364.0
500658	里林（忍痛）	Assets/Product/Texture/Image/RoleStory/V230llNormal02.png	451.0	-364.0
500659	里林（疯狂）	Assets/Product/Texture/Image/RoleStory/V230llNormal03.png	451.0	-364.0
500660	萨伦斯	Assets/Product/Texture/Image/RoleStory/V230slsNormal01.png	447.5	-260.5
500661	薇拉A瑰丽战损	Assets/Product/Texture/Image/RoleStory/R2WeilaNormal02.png	513.5	-382.0
500662	S21号boss	Assets/Product/Texture/Image/RoleStory/V230bossNormal01.png	960.0	9.0
500663	协作子机大型	Assets/Product/Texture/Image/RoleStory/V230xzzjNormal01.png	458.5	-365.5
500664	大灰狼	Assets/Product/Texture/Image/RoleStory/V230dlNormal01.png	458.5	-365.5
500665	大灰狼（警惕）	Assets/Product/Texture/Image/RoleStory/V230dlNormal02.png	458.5	-365.5
500666	大灰狼（攻击）	Assets/Product/Texture/Image/RoleStory/V230dlNormal03.png	458.5	-365.5
500667	小白狼	Assets/Product/Texture/Image/RoleStory/V230xlNormal01.png	458.5	-365.5
500668	小白狼惊恐（立耳朵）	Assets/Product/Texture/Image/RoleStory/V230xlNormal02.png	682.5	-603.5
500669	卡列前传青年压黑	Assets/Product/Texture/Image/RoleStory/KalieqianzhuanNomal02.png	682.5	-603.5
500670	怀斯压黑	Assets/Product/Texture/Image/RoleStory/V230hsNormal02.png	682.5	-603.5
500671	薇拉A战损压黑	Assets/Product/Texture/Image/RoleStory/R2WeilaNormal03.png	682.5	-603.5
500672	大灰狼压黑	Assets/Product/Texture/Image/RoleStory/V230dlNormal04.png	682.5	-603.5
500673	嘉侬斗篷压黑	Assets/Product/Texture/Image/RoleStory/V230jnNormal03.png	682.5	-603.5
500674	里林压黑	Assets/Product/Texture/Image/RoleStory/V230llNormal04.png	682.5	-603.5
500675	萨伦斯压黑	Assets/Product/Texture/Image/RoleStory/V230slsNormal02.png	682.5	-603.5
500676	S21号压黑	Assets/Product/Texture/Image/RoleStory/V23021Normal05.png	682.5	-603.5
500677	无面罩小孩压黑	Assets/Product/Texture/Image/RoleStory/V230xhNormal01.png	682.5	-603.5
500678	指挥官	Assets/Product/Texture/Image/RoleStory/V230zhgNormal01.png	682.5	-603.5
500679	S21号boss压黑	Assets/Product/Texture/Image/RoleStory/V230bossNormal02.png	960.0	9.0
500680	大协作子机压黑	Assets/Product/Texture/Image/RoleStory/V230xzzjNormal02.png	960.0	9.0
500681	库洛姆S压黑	Assets/Product/Texture/Image/RoleStory/KuluomuSNormal04.png	960.0	9.0
500682	诺克提A机体	Assets/Product/Texture/Image/RoleStory/V240nktNormal01.png	467.0	-271.5
500683	诺克提A战损	Assets/Product/Texture/Image/RoleStory/V240nktNormal02.png	467.0	-271.5
500684	诺克提A清理部队时期	Assets/Product/Texture/Image/RoleStory/V240nktNormal03.png	458.0	-267.5
500685	诺克提A伴生皮	Assets/Product/Texture/Image/RoleStory/V240nktNormal04.png	411.0	-283.5
500686	巴拉德	Assets/Product/Texture/Image/RoleStory/V240bldNormal01.png	951.5	-274.5
500687	德蒙	Assets/Product/Texture/Image/RoleStory/V240dmNormal01.png	491.0	-279.5
500688	梵恩	Assets/Product/Texture/Image/RoleStory/V240fnNormal01.png	450.5	-300.0
500689	小混混红毛	Assets/Product/Texture/Image/RoleStory/V240hhNormal01.png	418.0	-394.0
500690	小混混黄毛	Assets/Product/Texture/Image/RoleStory/V240hhNormal02.png	418.0	-394.0
500691	小混混黄毛奉承	Assets/Product/Texture/Image/RoleStory/V240hhNormal03.png	418.0	-394.0
500692	麦克斯	Assets/Product/Texture/Image/RoleStory/V240mksNormal01.png	537.0	-264.0
500693	麦克斯濒死	Assets/Product/Texture/Image/RoleStory/V240mksNormal02.png	537.0	-264.0
500694	奈捷尔	Assets/Product/Texture/Image/RoleStory/V240njeNormal01.png	516.0	-262.5
500695	奈捷尔战损	Assets/Product/Texture/Image/RoleStory/V240njeNormal02.png	516.0	-262.5
500696	粽子 露脸	Assets/Product/Texture/Image/RoleStory/V240zzNormal01.png	501.5	-380.5
500697	菈斯蒂压黑	Assets/Product/Texture/Image/RoleStory/V132lsdNormal02.png	501.5	-380.5
500698	旧诺克提压黑（只压头部）	Assets/Product/Texture/Image/RoleStory/NuoketiNormal03.png	501.5	-380.5
500699	诺克提A机体压黑	Assets/Product/Texture/Image/RoleStory/V240nktNormal05.png	501.5	-380.5
500700	巴拉德压黑	Assets/Product/Texture/Image/RoleStory/V240bldNormal02.png	501.5	-380.5
500701	奈捷尔压黑	Assets/Product/Texture/Image/RoleStory/V240njeNormal03.png	501.5	-380.5
500702	亚里沙回音S机体2阶	Assets/Product/Texture/Image/RoleStory/V250ylsNormal01.png	446.0	-337.5
500703	亚里沙回音S机体3阶	Assets/Product/Texture/Image/RoleStory/V250ylsNormal02.png	442.5	-338.0
500704	亚里沙回音幼年	Assets/Product/Texture/Image/RoleStory/V250ylsNormal03.png	491.0	-559.5
500705	亚里沙回音幼年（伸手）	Assets/Product/Texture/Image/RoleStory/V250ylsNormal04.png	491.0	-559.5
500706	莱娜	Assets/Product/Texture/Image/RoleStory/V250lnNormal01.png	500.0	-540.0
500707	莱娜实验服	Assets/Product/Texture/Image/RoleStory/V250lnNormal02.png	500.0	-540.0
500708	莱娜背身	Assets/Product/Texture/Image/RoleStory/V250lnNormal03.png	500.0	-540.0
500709	黑野苦川（皮克曼）	Assets/Product/Texture/Image/RoleStory/V250hykcNormal01.png	500.0	-540.0
500710	黑野苦川背影（皮克曼）	Assets/Product/Texture/Image/RoleStory/V250hykcNormal02.png	500.0	-540.0
500711	塞西莉	Assets/Product/Texture/Image/RoleStory/V250sxlNormal01.png	500.0	-540.0
500712	极光部队NPC	Assets/Product/Texture/Image/RoleStory/V250jgnpcNormal01.png	500.0	-540.0
500713	克隆女NPC	Assets/Product/Texture/Image/RoleStory/V250npcNormal01.png	500.0	-540.0
500714	黑野苦川压黑（皮克曼）	Assets/Product/Texture/Image/RoleStory/V250hykcNormal03.png	500.0	-540.0
500715	莱娜实验服压黑	Assets/Product/Texture/Image/RoleStory/V250lnNormal04.png	500.0	-540.0
500716	塞西莉压黑	Assets/Product/Texture/Image/RoleStory/V250sxlNormal02.png	500.0	-540.0
500717	塞西莉举手	Assets/Product/Texture/Image/RoleStory/V250sxlNormal03.png	500.0	-540.0
500718	小丽芙压黑	Assets/Product/Texture/Image/RoleStory/LifuNormal07.png	500.0	-540.0
500719	幼年里压黑	Assets/Product/Texture/Image/RoleStory/V132lNormal03.png	500.0	-540.0
500720	万事压黑	Assets/Product/Texture/Image/RoleStory/WanshiNormal04.png	500.0	-540.0
500721	乌托邦实验体	Assets/Product/Texture/Image/RoleStory/V250sytNormal01.png	500.0	-540.0
500722	丽芙哥哥压黑（可当路人）	Assets/Product/Texture/Image/RoleStory/LifugegeNomal02.png	500.0	-540.0
500723	年轻冯内古特	Assets/Product/Texture/Image/RoleStory/V260fNormal01.png	500.0	-540.0
500724	童年灰唁	Assets/Product/Texture/Image/RoleStory/V260hyNormal01.png	500.0	-540.0
500725	童年加奈	Assets/Product/Texture/Image/RoleStory/V260jnNormal01.png	500.0	-540.0
500726	丧服洛莎	Assets/Product/Texture/Image/RoleStory/V260lsNormal01.png	500.0	-540.0
500727	诺安泳装	Assets/Product/Texture/Image/RoleStory/V260naNormal01.png	500.0	-540.0
500728	洁塔薇	Assets/Product/Texture/Image/RoleStory/V260qyNormal01.png	500.0	-540.0
500729	巫毒露脸	Assets/Product/Texture/Image/RoleStory/V260wdNormal01.png	500.0	-540.0
500730	修特罗尔	Assets/Product/Texture/Image/RoleStory/V260xtleNormal01.png	500.0	-540.0
500731	卡列偶像皮	Assets/Product/Texture/Image/RoleStory/V260klnnNormal01.png	960.0	-540.0
500732	卡列偶像皮（拿吉他）	Assets/Product/Texture/Image/RoleStory/V260klnnNormal02.png	960.0	-540.0
500733	苏菲亚灿金扬耀皮肤	Assets/Product/Texture/Image/RoleStory/V260sfyNormal01.png	500.0	-540.0
500734	诺安alter战损	Assets/Product/Texture/Image/RoleStory/NuoanNormal09.png	500.0	-540.0
500735	惑砂短发男	Assets/Product/Texture/Image/RoleStory/V260hsNormal01.png	500.0	-540.0
500736	正太惑砂（拘束服）	Assets/Product/Texture/Image/RoleStory/V260hsNormal02.png	500.0	-540.0
500737	克希拉	Assets/Product/Texture/Image/RoleStory/V260kxlNormal01.png	500.0	-540.0
500738	克希拉抱卵	Assets/Product/Texture/Image/RoleStory/V260kxlNormal02.png	500.0	-540.0
500739	拉弥亚构造体	Assets/Product/Texture/Image/RoleStory/V260lmyNormal01.png	500.0	-540.0
500740	拉弥亚抱卵	Assets/Product/Texture/Image/RoleStory/V260lmyNormal02.png	500.0	-540.0
500741	拉弥亚战损抱卵	Assets/Product/Texture/Image/RoleStory/V260lmyNormal03.png	500.0	-540.0
500742	泳装超里	Assets/Product/Texture/Image/RoleStory/V260lNormal01.png	500.0	-540.0
500743	泳装超里湿身	Assets/Product/Texture/Image/RoleStory/V260lNormal02.png	500.0	-540.0
500744	赛琳娜夏日皮肤幻奏	Assets/Product/Texture/Image/RoleStory/V260slnNormal01.png	500.0	-540.0
500745	2.6精英怪	Assets/Product/Texture/Image/RoleStory/V260gwNormal01.png	500.0	-540.0
500746	压黑诺安alter战损	Assets/Product/Texture/Image/RoleStory/NuoanNormal10.png	500.0	-540.0
500747	拉斯特丽丝压黑	Assets/Product/Texture/Image/RoleStory/V260lstlsNormal02.png	500.0	-540.0
500748	洁塔薇压黑	Assets/Product/Texture/Image/RoleStory/V260qyNormal03.png	500.0	-540.0
500749	人类冯内古特压黑	Assets/Product/Texture/Image/RoleStory/V260fNormal02.png	500.0	-540.0
500750	小灰唁压黑	Assets/Product/Texture/Image/RoleStory/V260hyNormal02.png	500.0	-540.0
500751	小加奈压黑	Assets/Product/Texture/Image/RoleStory/V260jnNormal02.png	500.0	-540.0
500752	小加奈微笑	Assets/Product/Texture/Image/RoleStory/V260jnNormal03.png	500.0	-540.0
500753	拉斯特丽丝完全压黑	Assets/Product/Texture/Image/RoleStory/V260lstlsNormal01.png	500.0	-540.0
500754	卡俄斯	Assets/Product/Texture/Image/RoleStory/V260kesNormal01.png	500.0	-540.0
500755	女操作员压黑	Assets/Product/Texture/Image/RoleStory/YanjiuyuanNormal05.png	500.0	-540.0
500756	超里压黑	Assets/Product/Texture/Image/RoleStory/V132lNormal04.png	500.0	-540.0
500757	常服眼罩凡妮莎压黑	Assets/Product/Texture/Image/RoleStory/V130fnsNormal03.png	500.0	-540.0
500758	黑岩射手	Assets/Product/Texture/Image/RoleStory/V270hyNormal01.png	500.5	-539.0
500759	黑岩射手兜帽	Assets/Product/Texture/Image/RoleStory/V270hyNormal02.png	500.5	-539.0
500760	黑岩射手压黑	Assets/Product/Texture/Image/RoleStory/V270hyNormal03.png	500.5	-539.0
500761	死亡主宰	Assets/Product/Texture/Image/RoleStory/V270swzzNormal01.png	500.0	-720.0
500762	死亡主宰压黑	Assets/Product/Texture/Image/RoleStory/V270swzzNormal02.png	500.0	-540.0
500763	白国王（露娜）	Assets/Product/Texture/Image/RoleStory/V270bgwNormal01.png	500.0	-720.0
500764	菲妲	Assets/Product/Texture/Image/RoleStory/V270fdNormal03.png	500.0	-540.0
500765	菲妲黑兜帽	Assets/Product/Texture/Image/RoleStory/V270fdNormal01.png	500.0	-540.0
500766	菲妲白兜帽	Assets/Product/Texture/Image/RoleStory/V270fdNormal02.png	500.0	-540.0
500767	雷奥妮	Assets/Product/Texture/Image/RoleStory/V270ranNormal01.png	960.0	-540.0
500768	雷奥妮耍匕首	Assets/Product/Texture/Image/RoleStory/V270ranNormal02.png	960.0	-540.0
500769	工匠	Assets/Product/Texture/Image/RoleStory/V270gjNormal01.png	500.0	-540.0
