Id	Name	FightEventId	CharacterId	SynthesisId	SynthesisCount	Capacity	Quality	Icon	ResolveId	ResolveCount	Exp	Description	IsShowInLibrary	Priority
18116011	深红之渊·核心	223601	1021003	18116012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuxiyaaerfa4SS.png	62803	10	10	剑气球暴击时，暴击伤害提升25%（同效果只生效最高）		2061
18116012	深红之渊·核心	223602	1021003	18116013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuxiyaaerfa4SS.png	62803	30	30	剑气球暴击时，暴击伤害提升50%（同效果只生效最高）		3061
18116013	深红之渊·核心	223603	1021003	18116014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuxiyaaerfa4SS.png	62803	90	90	剑气球暴击时，暴击伤害提升75%（同效果只生效最高）		4061
18116014	深红之渊·核心	223604	1021003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuxiyaaerfa4SS.png	62803	300	270	剑气球暴击时，暴击伤害提升100%（同效果只生效最高）	1	5061
18116021	深红之渊·超频一	223605	1021003	18116022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuxiyaaerfa4SS.png	62803	10	10	必杀技结束后进入超算并回复一个蓝球，且暴击率提升20%，持续5秒（同效果只生效最高）		2062
18116022	深红之渊·超频一	223606	1021003	18116023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuxiyaaerfa4SS.png	62803	30	30	必杀技结束后进入超算并回复一个蓝球，且暴击率提升30%，持续6秒（同效果只生效最高）		3062
18116023	深红之渊·超频一	223607	1021003	18116024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuxiyaaerfa4SS.png	62803	90	90	必杀技结束后进入超算并回复一个蓝球，且暴击率提升40%，持续7秒（同效果只生效最高）		4062
18116024	深红之渊·超频一	223608	1021003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuxiyaaerfa4SS.png	62803	300	270	必杀技结束后进入超算并回复一个蓝球，且暴击率提升55%，持续8秒（同效果只生效最高）	1	5062
18116031	深红之渊·超频二	223609	1021003	18116032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuxiyaaerfa4SS.png	62803	10	10	释放剑气球时，恢复2点能量（同效果只生效最高）		2063
18116032	深红之渊·超频二	223610	1021003	18116033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuxiyaaerfa4SS.png	62803	30	30	释放剑气球时，恢复4点能量（同效果只生效最高）		3063
18116033	深红之渊·超频二	223611	1021003	18116034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuxiyaaerfa4SS.png	62803	90	90	释放剑气球时，恢复6点能量（同效果只生效最高）		4063
18116034	深红之渊·超频二	223612	1021003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuxiyaaerfa4SS.png	62803	300	270	释放剑气球时，恢复9点能量（同效果只生效最高）	1	5063
18116041	深红之渊·特种	223613	1021003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuxiyaaerfa4SS.png	62803	300	270	剑气球暴击时，暴击伤害提升100%（同效果只生效最高）可解锁深红之渊增幅	1	6064
18117011	夙星·核心	223701	1081003	18117012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadDubian4SS.png	62803	10	10	化为暗影的攻击伤害提升50%（同效果只生效最高）		2064
18117012	夙星·核心	223702	1081003	18117013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadDubian4SS.png	62803	30	30	化为暗影的攻击伤害提升100%（同效果只生效最高）		3064
18117013	夙星·核心	223703	1081003	18117014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadDubian4SS.png	62803	90	90	化为暗影的攻击伤害提升150%（同效果只生效最高）		4064
18117014	夙星·核心	223704	1081003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadDubian4SS.png	62803	300	270	化为暗影的攻击伤害提升200%（同效果只生效最高）	1	5064
18117021	夙星·超频一	223705	1081003	18117022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadDubian4SS.png	62803	10	10	必杀结束后，回复1个红球，10秒内攻击力提升20%（同效果只生效最高）		2065
18117022	夙星·超频一	223706	1081003	18117023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadDubian4SS.png	62803	30	30	必杀结束后，回复2个红球，10秒内攻击力提升30%（同效果只生效最高）		3065
18117023	夙星·超频一	223707	1081003	18117024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadDubian4SS.png	62803	90	90	必杀结束后，回复3个红球，10秒内攻击力提升40%（同效果只生效最高）		4065
18117024	夙星·超频一	223708	1081003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadDubian4SS.png	62803	300	270	必杀结束后，回复4个红球，10秒内攻击力提升50%（同效果只生效最高）	1	5065
18117031	夙星·超频二	223709	1081003	18117032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadDubian4SS.png	62803	10	10	触发核心被动后，获得4点能量，10秒内攻击力提升20%（同效果只生效最高）		2066
18117032	夙星·超频二	223710	1081003	18117033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadDubian4SS.png	62803	30	30	触发核心被动后，获得8点能量，10秒内攻击力提升30%（同效果只生效最高）		3066
18117033	夙星·超频二	223711	1081003	18117034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadDubian4SS.png	62803	90	90	触发核心被动后，获得12点能量，10秒内攻击力提升40%（同效果只生效最高）		4066
18117034	夙星·超频二	223712	1081003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadDubian4SS.png	62803	300	270	触发核心被动后，获得15点能量，10秒内攻击力提升50%（同效果只生效最高）	1	5066
18117041	夙星·特种	223713	1081003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadDubian4SS.png	62803	300	270	化为暗影的攻击伤害提升200%（同效果只生效最高）可解锁夙星增幅	1	6067
18118011	溢彩·核心	223801	1091002	18118012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadAila4.png	62803	10	10	蓄力或必杀可触发队友QTE，且蓄力攻击伤害提升50%。[装甲型]：命中时使目标总抗性减少5%，持续5秒（同效果只生效最高）		2067
18118012	溢彩·核心	223802	1091002	18118013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadAila4.png	62803	30	30	蓄力或必杀可触发队友QTE，且蓄力攻击伤害提升100%。[装甲型]：命中时使目标总抗性减少10%，持续5秒（同效果只生效最高）		3067
18118013	溢彩·核心	223803	1091002	18118014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadAila4.png	62803	90	90	蓄力或必杀可触发队友QTE，且蓄力攻击伤害提升150%。[装甲型]：命中时使目标总抗性减少15%，持续5秒（同效果只生效最高）		4067
18118014	溢彩·核心	223804	1091002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadAila4.png	62803	300	270	蓄力或必杀可触发队友QTE，且蓄力攻击伤害提升200%。[装甲型]：命中时使目标总抗性减少20%，持续5秒（同效果只生效最高）	1	5067
18118021	溢彩·超频一	223805	1091002	18118022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadAila4.png	62803	10	10	蓄力攻击后进入超算（同效果只生效最高）		2068
18118022	溢彩·超频一	223806	1091002	18118023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadAila4.png	62803	30	30	蓄力攻击后进入超算，并获得1个蓝球（同效果只生效最高）		3068
18118023	溢彩·超频一	223807	1091002	18118024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadAila4.png	62803	90	90	蓄力攻击后进入超算，并获得2个蓝球（同效果只生效最高）		4068
18118024	溢彩·超频一	223808	1091002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadAila4.png	62803	300	270	蓄力攻击后进入超算，并获得3个蓝球（同效果只生效最高）	1	5068
18118031	溢彩·超频二	223809	1091002	18118032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadAila4.png	62803	10	10	释放三消时，额外获得4点能量（同效果只生效最高）		2069
18118032	溢彩·超频二	223810	1091002	18118033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadAila4.png	62803	30	30	释放三消时，额外获得8点能量（同效果只生效最高）		3069
18118033	溢彩·超频二	223811	1091002	18118034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadAila4.png	62803	90	90	释放三消时，额外获得12点能量（同效果只生效最高）		4069
18118034	溢彩·超频二	223812	1091002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadAila4.png	62803	300	270	释放三消时，额外获得15点能量（同效果只生效最高）	1	5069
18118041	溢彩·特种	223813	1091002			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadAila4.png	62803	300	270	蓄力或必杀可触发队友QTE，且蓄力攻击伤害提升200%。[装甲型]：命中时使目标总抗性减少20%，持续5秒（同效果只生效最高）可解锁溢彩增幅	1	6070
18119011	真理·核心	223901	1041003	18119012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	62803	10	10	狙击状态下，普攻每箭伤害比上一箭提高20%，最多6次，退出狙击状态后重置（同效果只生效最高）		2070
18119012	真理·核心	223902	1041003	18119013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	62803	30	30	狙击状态下，普攻每箭伤害比上一箭提高40%，最多6次，退出狙击状态后重置（同效果只生效最高）		3070
18119013	真理·核心	223903	1041003	18119014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	62803	90	90	狙击状态下，普攻每箭伤害比上一箭提高60%，最多6次，退出狙击状态后重置（同效果只生效最高）		4070
18119014	真理·核心	223904	1041003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	62803	300	270	狙击状态下，普攻每箭伤害比上一箭提高80%，最多6次，退出狙击状态后重置（同效果只生效最高）	1	5070
18119021	真理·超频一	223905	1041003	18119022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	62803	10	10	三消伤害提高15%。狙击状态下，每4秒获得一组红三消（同效果只生效最高）		2071
18119022	真理·超频一	223906	1041003	18119023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	62803	30	30	三消伤害提高25%。狙击状态下，每4秒获得一组红三消（同效果只生效最高）		3071
18119023	真理·超频一	223907	1041003	18119024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	62803	90	90	三消伤害提高35%。狙击状态下，每4秒获得一组红三消（同效果只生效最高）		4071
18119024	真理·超频一	223908	1041003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	62803	300	270	三消伤害提高50%。狙击状态下，每4秒获得一组红三消（同效果只生效最高）	1	5071
18119031	真理·超频二	223909	1041003	18119032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	62803	10	10	狙击箭矢30%概率造成2次伤害，并获得一个蓝球（同效果只生效最高）		2072
18119032	真理·超频二	223910	1041003	18119033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	62803	30	30	狙击箭矢50%概率造成2次伤害，并获得一个蓝球（同效果只生效最高）		3072
18119033	真理·超频二	223911	1041003	18119034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	62803	90	90	狙击箭矢70%概率造成2次伤害，并获得一个蓝球（同效果只生效最高）		4072
18119034	真理·超频二	223912	1041003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	62803	300	270	狙击箭矢造成2次伤害，并获得一个蓝球（同效果只生效最高）	1	5072
18119041	真理·特种	223913	1041003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka4SS.png	62803	300	270	狙击状态下，普攻每箭伤害比上一箭提高80%，最多6次，退出狙击状态后重置（同效果只生效最高）可解锁真理增幅	1	6073
18120011	银牙·核心	224001	1111002	18120012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	10	10	拾取能量球时，对范围敌人造成70%额外伤害。[辅助型]：治疗后5秒全队伤害提升10%（同效果只生效最高）		2073
18120012	银牙·核心	224002	1111002	18120013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	30	30	拾取能量球时，对范围敌人造成150%额外伤害。[辅助型]：治疗后5秒全队伤害提升20%（同效果只生效最高）		3073
18120013	银牙·核心	224003	1111002	18120014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	90	90	拾取能量球时，对范围敌人造成220%额外伤害。[辅助型]：治疗后5秒全队伤害提升35%（同效果只生效最高）		4073
18120014	银牙·核心	224004	1111002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	300	270	拾取能量球时，对范围敌人造成300%额外伤害。[辅助型]：治疗后5秒全队伤害提升50%（同效果只生效最高）	1	5073
18120021	银牙·超频一	224005	1111002	18120022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	10	10	释放必杀时，额外掉落1个能量球（同效果只生效最高）		2074
18120022	银牙·超频一	224006	1111002	18120023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	30	30	释放必杀时，额外掉落2个能量球（同效果只生效最高）		3074
18120023	银牙·超频一	224007	1111002	18120024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	90	90	释放必杀时，额外掉落3个能量球（同效果只生效最高）		4074
18120024	银牙·超频一	224008	1111002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	300	270	释放必杀时，额外掉落4个能量球（同效果只生效最高）	1	5074
18120031	银牙·超频二	224009	1111002	18120032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	10	10	拾取能量球时，额外回复6点能量（同效果只生效最高）		2075
18120032	银牙·超频二	224010	1111002	18120033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	30	30	拾取能量球时，额外回复9点能量（同效果只生效最高）		3075
18120033	银牙·超频二	224011	1111002	18120034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	90	90	拾取能量球时，额外回复12点能量（同效果只生效最高）		4075
18120034	银牙·超频二	224012	1111002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	300	270	拾取能量球时，额外回复15点能量（同效果只生效最高）	1	5075
18120041	银牙·特种	224013	1111002			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya4.png	62803	300	270	拾取能量球时，对范围敌人造成300%额外伤害。[辅助型]：治疗后5秒全队伤害提升50%（同效果只生效最高）可解锁银牙增幅	1	6076
18121011	弧光·核心	224101	1121002	18121012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	10	10	存在弧光之盾时，伤害提升70%。[装甲型]：命中时使目标总抗性减少5%，持续5秒（同效果只生效最高）		2076
18121012	弧光·核心	224102	1121002	18121013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	30	30	存在弧光之盾时，伤害提升150%。[装甲型]：命中时使目标总抗性减少10%，持续5秒（同效果只生效最高）		3076
18121013	弧光·核心	224103	1121002	18121014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	90	90	存在弧光之盾时，伤害提升220%。[装甲型]：命中时使目标总抗性减少15%，持续5秒（同效果只生效最高）		4076
18121014	弧光·核心	224104	1121002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	300	270	存在弧光之盾时，伤害提升300%。[装甲型]：命中时使目标总抗性减少20%，持续5秒（同效果只生效最高）	1	5076
18121021	弧光·超频一	224105	1121002	18121022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	10	10	存在弧光之盾时，每秒恢复5点能量（同效果只生效最高）		2077
18121022	弧光·超频一	224106	1121002	18121023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	30	30	存在弧光之盾时，每秒恢复10点能量（同效果只生效最高）		3077
18121023	弧光·超频一	224107	1121002	18121024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	90	90	存在弧光之盾时，每秒恢复15点能量（同效果只生效最高）		4077
18121024	弧光·超频一	224108	1121002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	300	270	存在弧光之盾时，每秒恢复20点能量（同效果只生效最高）	1	5077
18121031	弧光·超频二	224109	1121002	18121032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	10	10	必杀结束后，进入超算（同效果只生效最高）		2078
18121032	弧光·超频二	224110	1121002	18121033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	30	30	必杀结束后，进入超算并恢复1个蓝色信号球（同效果只生效最高）		3078
18121033	弧光·超频二	224111	1121002	18121034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	90	90	必杀结束后，进入超算并恢复2个蓝色信号球（同效果只生效最高）		4078
18121034	弧光·超频二	224112	1121002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	300	270	必杀结束后，进入超算并恢复3个蓝色信号球（同效果只生效最高）	1	5078
18121041	弧光·特种	224113	1121002			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadKuluomu4.png	62803	300	270	存在弧光之盾时，伤害提升300%。[装甲型]：命中时使目标总抗性减少20%，持续5秒（同效果只生效最高）可解锁弧光增幅	1	6079
18122011	鸦羽·核心	224201	1021004	18122012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	10	10	释放必杀技时，30%概率增加必杀伤害20%，该效果在一场战斗内可叠加，最多100%（同效果只生效最高）		2079
18122012	鸦羽·核心	224202	1021004	18122013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	30	30	释放必杀技时，40%概率增加必杀伤害40%，该效果在一场战斗内可叠加，最多200%（同效果只生效最高）		3079
18122013	鸦羽·核心	224203	1021004	18122014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	90	90	释放必杀技时，50%概率增加必杀伤害60%，该效果在一场战斗内可叠加，最多300%（同效果只生效最高）		4079
18122014	鸦羽·核心	224204	1021004			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	300	270	释放必杀技时，60%概率增加必杀伤害80%，该效果在一场战斗内可叠加，最多400%（同效果只生效最高）	1	5079
18122021	鸦羽·超频一	224205	1021004	18122022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	10	10	切换到物理形态时，7秒内三消伤害增加20%，且30%概率回满被动能量值（同效果只生效最高）		2080
18122022	鸦羽·超频一	224206	1021004	18122023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	30	30	切换到物理形态时，7秒内三消伤害增加30%，且40%概率回满被动能量值（同效果只生效最高）		3080
18122023	鸦羽·超频一	224207	1021004	18122024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	90	90	切换到物理形态时，7秒内三消伤害增加40%，且50%概率回满被动能量值（同效果只生效最高）		4080
18122024	鸦羽·超频一	224208	1021004			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	300	270	切换到物理形态时，7秒内三消伤害增加50%，且60%概率回满被动能量值（同效果只生效最高）	1	5080
18122031	鸦羽·超频二	224209	1021004	18122032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	10	10	切换到冰形态时，获得一组随机三消球，且30%概率必杀点数+1（同效果只生效最高）		2081
18122032	鸦羽·超频二	224210	1021004	18122033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	30	30	切换到冰形态时，获得一组随机三消球，且40%概率必杀点数+1（同效果只生效最高）		3081
18122033	鸦羽·超频二	224211	1021004	18122034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	90	90	切换到冰形态时，获得一组随机三消球，且50%概率必杀点数+2（同效果只生效最高）		4081
18122034	鸦羽·超频二	224212	1021004			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	300	270	切换到冰形态时，获得一组随机三消球，且60%概率必杀点数+3（同效果只生效最高）	1	5081
18122041	鸦羽·特种	224213	1021004			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya4.png	62803	300	270	释放必杀技时，60%概率增加必杀伤害80%，该效果在一场战斗内可叠加，最多400%（同效果只生效最高）可解锁鸦羽增幅	1	6082
18123011	瑰丽·核心	224301	1131002	18123012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	10	10	消耗超频值的核心攻击，伤害提升50%。[辅助型]：治疗后5秒全队伤害提升10%（同效果只生效最高）		2082
18123012	瑰丽·核心	224302	1131002	18123013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	30	30	消耗超频值的核心攻击，伤害提升100%。[辅助型]：治疗后5秒全队伤害提升20%（同效果只生效最高）		3082
18123013	瑰丽·核心	224303	1131002	18123014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	90	90	消耗超频值的核心攻击，伤害提升150%。[辅助型]：治疗后5秒全队伤害提升35%（同效果只生效最高）		4082
18123014	瑰丽·核心	224304	1131002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	300	270	消耗超频值的核心攻击，伤害提升200%。[辅助型]：治疗后5秒全队伤害提升50%（同效果只生效最高）	1	5082
18123021	瑰丽·超频一	224305	1131002	18123022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	10	10	释放必杀后，恢复15点超频值（同效果只生效最高）		2083
18123022	瑰丽·超频一	224306	1131002	18123023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	30	30	释放必杀后，恢复30点超频值（同效果只生效最高）		3083
18123023	瑰丽·超频一	224307	1131002	18123024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	90	90	释放必杀后，恢复45点超频值（同效果只生效最高）		4083
18123024	瑰丽·超频一	224308	1131002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	300	270	释放必杀后，恢复60点超频值（同效果只生效最高）	1	5083
18123031	瑰丽·超频二	224309	1131002	18123032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	10	10	消耗超频值的核心攻击，额外回复8点能量（同效果只生效最高）		2084
18123032	瑰丽·超频二	224310	1131002	18123033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	30	30	消耗超频值的核心攻击，额外回复12点能量（同效果只生效最高）		3084
18123033	瑰丽·超频二	224311	1131002	18123034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	90	90	消耗超频值的核心攻击，额外回复16点能量（同效果只生效最高）		4084
18123034	瑰丽·超频二	224312	1131002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	300	270	消耗超频值的核心攻击，额外回复20点能量（同效果只生效最高）	1	5084
18123041	瑰丽·特种	224313	1131002			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila4.png	62803	300	270	消耗超频值的核心攻击，伤害提升200%。[辅助型]：治疗后5秒全队伤害提升50%（同效果只生效最高）可解锁瑰丽增幅	1	6085
18124011	狂犬·核心	224401	1511003	18124012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	10	10	开启必杀时，清空所有球，每个球提供10%伤害加成。（同效果只生效最高）		2085
18124012	狂犬·核心	224402	1511003	18124013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	30	30	开启必杀时，清空所有球，每个球提供20%伤害加成。（同效果只生效最高）		3085
18124013	狂犬·核心	224403	1511003	18124014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	90	90	开启必杀时，清空所有球，每个球提供30%伤害加成。（同效果只生效最高）		4085
18124014	狂犬·核心	224404	1511003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	300	270	开启必杀时，清空所有球，每个球提供40%伤害加成。（同效果只生效最高）	1	5085
18124021	狂犬·超频一	224405	1511003	18124022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	10	10	非狂嗜状态下，每9秒获得一层狂气和一组三消（同效果只生效最高）		2086
18124022	狂犬·超频一	224406	1511003	18124023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	30	30	非狂嗜状态下，每7秒获得一层狂气和一组三消（同效果只生效最高）		3086
18124023	狂犬·超频一	224407	1511003	18124024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	90	90	非狂嗜状态下，每5秒获得一层狂气和一组三消（同效果只生效最高）		4086
18124024	狂犬·超频一	224408	1511003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	300	270	非狂嗜状态下，每3秒获得一层狂气和一组三消（同效果只生效最高）	1	5086
18124031	狂犬·超频二	224409	1511003	18124032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	10	10	非狂嗜状态下，每9秒获得25点能量和一组三消（同效果只生效最高）		2087
18124032	狂犬·超频二	224410	1511003	18124033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	30	30	非狂嗜状态下，每7秒获得25点能量和一组三消（同效果只生效最高）		3087
18124033	狂犬·超频二	224411	1511003	18124034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	90	90	非狂嗜状态下，每5秒获得25点能量和一组三消（同效果只生效最高）		4087
18124034	狂犬·超频二	224412	1511003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	300	270	非狂嗜状态下，每3秒获得25点能量和一组三消（同效果只生效最高）	1	5087
18124041	狂犬·特种	224413	1511003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu4.png	62803	300	270	开启必杀时，清空所有球，每个球提供40%伤害加成。（同效果只生效最高）可解锁狂犬增幅	1	6088
18125011	凛冽·核心	224501	1141003	18125012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	10	10	三消伤害提高50%。[装甲型]：命中时使目标总抗性减少5%，持续5秒（同效果只生效最高）		2088
18125012	凛冽·核心	224502	1141003	18125013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	30	30	三消伤害提高100%。[装甲型]：命中时使目标总抗性减少10%，持续5秒（同效果只生效最高）		3088
18125013	凛冽·核心	224503	1141003	18125014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	90	90	三消伤害提高150%。[装甲型]：命中时使目标总抗性减少15%，持续5秒（同效果只生效最高）		4088
