Id	SourceGroupId	Type	Priority	Title	Desc	Icon	PreTaskId	ActivateCondition	Condition	Result	DropId	RewardId	SkipId	StartTime	EndTime	Suffix	ShowAfterTaskId	AchvType	GroupId	ShowAfterGroup	GroupTheme	ShowType	ShowCondition
85362		64	10060	三轮挑战 (4)-崎岖	累计挑战众志行征12次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85362]	12		550614											
85363		64	10061	三轮挑战 (5)-崎岖	累计挑战众志行征15次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85363]	15		550615											
85364		64	10062	三轮挑战 (6)-崎岖	累计挑战众志行征18次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85364]	18		550616											
85365		64	10063	三轮挑战 (7)-崎岖	累计挑战众志行征21次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85365]	21		550617											
85366		64	10064	首轮积分 (1)-平坦	累积获得2000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85366]	2000		550621											
85367		64	10065	首轮积分 (2)-平坦	累积获得4000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85367]	4000		550622											
85368		64	10066	首轮积分 (3)-平坦	累积获得6000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85368]	6000		550623											
85369		64	10067	首轮积分 (4)-平坦	累积获得8000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85369]	8000		550624											
85370		64	10068	首轮积分 (5)-平坦	累积获得10000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85370]	10000		550625											
85371		64	10069	次轮积分 (1)-平坦	累积获得2000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85371]	2000		550621											
85372		64	10070	次轮积分 (2)-平坦	累积获得4000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85372]	4000		550622											
85373		64	10071	次轮积分 (3)-平坦	累积获得6000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85373]	6000		550623											
85374		64	10072	次轮积分 (4)-平坦	累积获得8000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85374]	8000		550624											
85375		64	10073	次轮积分 (5)-平坦	累积获得10000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85375]	10000		550625											
85376		64	10074	三轮积分 (1)-平坦	累积获得2000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85376]	2000		550621											
85377		64	10075	三轮积分 (2)-平坦	累积获得4000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85377]	4000		550622											
85378		64	10076	三轮积分 (3)-平坦	累积获得6000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85378]	6000		550623											
85379		64	10077	三轮积分 (4)-平坦	累积获得8000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85379]	8000		550624											
85380		64	10078	三轮积分 (5)-平坦	累积获得10000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85380]	10000		550625											
85381		64	10079	首轮积分 (1)-险要	累积获得2000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85381]	2000		550621											
85382		64	10080	首轮积分 (2)-险要	累积获得4000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85382]	4000		550622											
85383		64	10081	首轮积分 (3)-险要	累积获得6000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85383]	6000		550623											
85384		64	10082	首轮积分 (4)-险要	累积获得8000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85384]	8000		550624											
85385		64	10083	首轮积分 (5)-险要	累积获得10000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85385]	10000		550625											
85386		64	10084	次轮积分 (1)-险要	累积获得2000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85386]	2000		550621											
85387		64	10085	次轮积分 (2)-险要	累积获得4000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85387]	4000		550622											
85388		64	10086	次轮积分 (3)-险要	累积获得6000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85388]	6000		550623											
85389		64	10087	次轮积分 (4)-险要	累积获得8000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85389]	8000		550624											
85390		64	10088	次轮积分 (5)-险要	累积获得10000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85390]	10000		550625											
85391		64	10089	三轮积分 (1)-险要	累积获得2000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85391]	2000		550621											
85392		64	10090	三轮积分 (2)-险要	累积获得4000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85392]	4000		550622											
85393		64	10091	三轮积分 (3)-险要	累积获得6000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85393]	6000		550623											
85394		64	10092	三轮积分 (4)-险要	累积获得8000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85394]	8000		550624											
85395		64	10093	三轮积分 (5)-险要	累积获得10000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85395]	10000		550625											
85396		64	10094	首轮积分 (1)-崎岖	累积获得2000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85396]	2000		550621											
85397		64	10095	首轮积分 (2)-崎岖	累积获得4000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85397]	4000		550622											
85398		64	10096	首轮积分 (3)-崎岖	累积获得6000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85398]	6000		550623											
85399		64	10097	首轮积分 (4)-崎岖	累积获得8000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85399]	8000		550624											
85400		64	10098	首轮积分 (5)-崎岖	累积获得10000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85400]	10000		550625											
85401		64	10099	次轮积分 (1)-崎岖	累积获得2000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85401]	2000		550621											
85402		64	10100	次轮积分 (2)-崎岖	累积获得4000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85402]	4000		550622											
85403		64	10101	次轮积分 (3)-崎岖	累积获得6000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85403]	6000		550623											
85404		64	10102	次轮积分 (4)-崎岖	累积获得8000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85404]	8000		550624											
85405		64	10103	次轮积分 (5)-崎岖	累积获得10000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85405]	10000		550625											
85406		64	10104	三轮积分 (1)-崎岖	累积获得2000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85406]	2000		550621											
85407		64	10105	三轮积分 (2)-崎岖	累积获得4000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85407]	4000		550622											
85408		64	10106	三轮积分 (3)-崎岖	累积获得6000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85408]	6000		550623											
85409		64	10107	三轮积分 (4)-崎岖	累积获得8000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85409]	8000		550624											
85410		64	10108	三轮积分 (5)-崎岖	累积获得10000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85410]	10000		550625											
85411		64	10109	首轮累计击破3个普通点-平坦	累计击破3个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85411]	3		550625											
85412		64	10110	首轮累计击破6个普通点-平坦	累计击破6个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85412]	6		550625											
85413		64	10111	首轮累计击破9个普通点-平坦	累计击破9个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85413]	9		550625											
85414		64	10112	首轮累计击破3个普通点-险要	累计击破3个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85414]	3		550625											
85415		64	10113	首轮累计击破6个普通点-险要	累计击破6个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85415]	6		550625											
85416		64	10114	首轮累计击破9个普通点-险要	累计击破9个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85416]	9		550625											
85417		64	10115	首轮累计击破3个普通点-崎岖	累计击破3个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85417]	3		550625											
85418		64	10116	首轮累计击破6个普通点-崎岖	累计击破6个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85418]	6		550625											
85419		64	10117	首轮累计击破9个普通点-崎岖	累计击破9个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85419]	9		550625											
85420		64	10109	次轮累计击破3个普通点-平坦	累计击破3个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85420]	3		550625											
85421		64	10110	次轮累计击破6个普通点-平坦	累计击破6个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85421]	6		550625											
85422		64	10111	次轮累计击破9个普通点-平坦	累计击破9个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85422]	9		550625											
85423		64	10112	次轮累计击破3个普通点-险要	累计击破3个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85423]	3		550625											
85424		64	10113	次轮累计击破6个普通点-险要	累计击破6个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85424]	6		550625											
85425		64	10114	次轮累计击破9个普通点-险要	累计击破9个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85425]	9		550625											
85426		64	10115	次轮累计击破3个普通点-崎岖	累计击破3个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85426]	3		550625											
85427		64	10116	次轮累计击破6个普通点-崎岖	累计击破6个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85427]	6		550625											
85428		64	10117	次轮累计击破9个普通点-崎岖	累计击破9个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85428]	9		550625											
85429		64	10109	三轮累计击破3个普通点-平坦	累计击破3个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85429]	3		550625											
85430		64	10110	三轮累计击破6个普通点-平坦	累计击破6个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85430]	6		550625											
85431		64	10111	三轮累计击破9个普通点-平坦	累计击破9个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85431]	9		550625											
85432		64	10112	三轮累计击破3个普通点-险要	累计击破3个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85432]	3		550625											
85433		64	10113	三轮累计击破6个普通点-险要	累计击破6个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85433]	6		550625											
85434		64	10114	三轮累计击破9个普通点-险要	累计击破9个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85434]	9		550625											
85435		64	10115	三轮累计击破3个普通点-崎岖	累计击破3个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85435]	3		550625											
85436		64	10116	三轮累计击破6个普通点-崎岖	累计击破6个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85436]	6		550625											
85437		64	10117	三轮累计击破9个普通点-崎岖	累计击破9个普通点	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85437]	9		550625											
85438		64	10118	首轮基地血量高于100%-平坦	基地血量高于100%-平坦	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85438]	1		550625											
85439		64	10119	首轮基地血量高于100%-险要	基地血量高于100%-险要	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85439]	1		550625											
85440		64	10120	首轮基地血量高于100%-崎岖	基地血量高于100%-崎岖	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85440]	1		550625											
85441		64	10118	次轮基地血量高于100%-平坦	基地血量高于100%-平坦	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85441]	1		550625											
85442		64	10119	次轮基地血量高于100%-险要	基地血量高于100%-险要	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85442]	1		550625											
85443		64	10120	次轮基地血量高于100%-崎岖	基地血量高于100%-崎岖	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85443]	1		550625											
85444		64	10118	三轮基地血量高于100%-平坦	基地血量高于100%-平坦	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85444]	1		550625											
85445		64	10119	三轮基地血量高于100%-险要	基地血量高于100%-险要	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85445]	1		550625											
85446		64	10120	三轮基地血量高于100%-崎岖	基地血量高于100%-崎岖	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85446]	1		550625											
85447		64	10121	通关难度大于1的公会战	通关难度大于1的公会战	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85447]	1		550625											
85448		64	10122	通关难度大于2的公会战	通关难度大于2的公会战	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85448]	1		550625											
85449		64	10123	通关难度大于3的公会战	通关难度大于3的公会战	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85449]	1		550625											
85450		64	10124	公会排名	累计进入前1%	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85450]	1		550625											
85451		64	10125	公会排名	累计进入前10%	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85451]	1		550625											
85452		64	10126	公会排名	累计进入前25%	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85452]	1		550625											
85453		65	10128	首轮挑战 (2)-平坦	累计挑战众志行征6次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85453]	6		15000											
85454		65	10130	首轮挑战 (4)-平坦	累计挑战众志行征12次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85454]	12		15001											
85455		65	10132	首轮挑战 (6)-平坦	累计挑战众志行征18次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85455]	18		15002											
85456		65	10133	首轮挑战 (7)-平坦	累计挑战众志行征21次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85456]	21		15003											
85457		65	10134	首轮挑战 (8)-平坦	累计挑战众志行征24次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85457]	24		15004											
85458		65	10136	次轮挑战 (2)-平坦	累计挑战众志行征6次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85458]	6		15005											
85459		65	10138	次轮挑战 (4)-平坦	累计挑战众志行征12次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85459]	12		15006											
85460		65	10140	次轮挑战 (6)-平坦	累计挑战众志行征18次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85460]	18		15007											
85461		65	10141	次轮挑战 (7)-平坦	累计挑战众志行征21次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85461]	21		15008											
85462		65	10142	次轮挑战 (8)-平坦	累计挑战众志行征24次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85462]	24		15009											
85463		65	10144	三轮挑战 (2)-平坦	累计挑战众志行征6次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85463]	6		15010											
85464		65	10146	三轮挑战 (4)-平坦	累计挑战众志行征12次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85464]	12		15011											
85465		65	10148	三轮挑战 (6)-平坦	累计挑战众志行征18次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85465]	18		15012											
85466		65	10149	三轮挑战 (7)-平坦	累计挑战众志行征21次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85466]	21		15013											
85467		65	10150	三轮挑战 (8)-平坦	累计挑战众志行征24次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85467]	24		15014											
85468		65	10151	首轮挑战 (1)-险要	累计挑战众志行征3次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85468]	3		15015											
85469		65	10152	首轮挑战 (2)-险要	累计挑战众志行征6次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85469]	6		15016											
85470		65	10153	首轮挑战 (3)-险要	累计挑战众志行征9次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85470]	9		15017											
85471		65	10154	首轮挑战 (4)-险要	累计挑战众志行征12次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85471]	12		15018											
85472		65	10155	首轮挑战 (5)-险要	累计挑战众志行征15次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85472]	15		15019											
85473		65	10156	首轮挑战 (6)-险要	累计挑战众志行征18次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85473]	18		15020											
85474		65	10157	首轮挑战 (7)-险要	累计挑战众志行征21次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85474]	21		15021											
85475		65	10158	首轮挑战 (8)-险要	累计挑战众志行征24次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85475]	24		15022											
85476		65	10159	首轮挑战 (9)-险要	累计挑战众志行征27次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85476]	27		15023											
85477		65	10160	次轮挑战 (1)-险要	累计挑战众志行征3次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85477]	3		15024											
85478		65	10161	次轮挑战 (2)-险要	累计挑战众志行征6次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85478]	6		15025											
85479		65	10162	次轮挑战 (3)-险要	累计挑战众志行征9次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85479]	9		15026											
85480		65	10163	次轮挑战 (4)-险要	累计挑战众志行征12次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85480]	12		15027											
85481		65	10164	次轮挑战 (5)-险要	累计挑战众志行征15次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85481]	15		15028											
85482		65	10165	次轮挑战 (6)-险要	累计挑战众志行征18次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85482]	18		15029											
85483		65	10166	次轮挑战 (7)-险要	累计挑战众志行征21次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85483]	21		15030											
85484		65	10167	次轮挑战 (8)-险要	累计挑战众志行征24次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85484]	24		15031											
85485		65	10168	次轮挑战 (9)-险要	累计挑战众志行征27次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85485]	27		15032											
85486		65	10169	三轮挑战 (1)-险要	累计挑战众志行征3次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85486]	3		15033											
85487		65	10170	三轮挑战 (2)-险要	累计挑战众志行征6次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85487]	6		15034											
85488		65	10171	三轮挑战 (3)-险要	累计挑战众志行征9次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85488]	9		15035											
85489		65	10172	三轮挑战 (4)-险要	累计挑战众志行征12次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85489]	12		15036											
85490		65	10173	三轮挑战 (5)-险要	累计挑战众志行征15次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85490]	15		15037											
85491		65	10174	三轮挑战 (6)-险要	累计挑战众志行征18次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85491]	18		15038											
85492		65	10175	三轮挑战 (7)-险要	累计挑战众志行征21次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85492]	21		15039											
85493		65	10176	三轮挑战 (8)-险要	累计挑战众志行征24次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85493]	24		15040											
85494		65	10177	三轮挑战 (9)-险要	累计挑战众志行征27次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85494]	27		15041											
85495		65	10178	次轮挑战 (1)-崎岖	累计挑战众志行征3次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85495]	3		15042											
85496		65	10179	次轮挑战 (2)-崎岖	累计挑战众志行征6次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85496]	6		15043											
85497		65	10180	次轮挑战 (3)-崎岖	累计挑战众志行征9次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85497]	9		15044											
85498		65	10181	次轮挑战 (4)-崎岖	累计挑战众志行征12次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85498]	12		15045											
85499		65	10182	次轮挑战 (5)-崎岖	累计挑战众志行征15次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85499]	15		15046											
85500		65	10183	次轮挑战 (6)-崎岖	累计挑战众志行征18次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85500]	18		15047											
85501		65	10184	次轮挑战 (7)-崎岖	累计挑战众志行征21次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85501]	21		15048											
85502		65	10185	次轮挑战 (8)-崎岖	累计挑战众志行征24次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85502]	24		15049											
85503		65	10186	次轮挑战 (9)-崎岖	累计挑战众志行征27次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85503]	27		15050											
85504		65	10187	三轮挑战 (1)-崎岖	累计挑战众志行征3次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85504]	3		15051											
85505		65	10188	三轮挑战 (2)-崎岖	累计挑战众志行征6次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85505]	6		15052											
85506		65	10189	三轮挑战 (3)-崎岖	累计挑战众志行征9次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85506]	9		15053											
85507		65	10190	三轮挑战 (4)-崎岖	累计挑战众志行征12次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85507]	12		15054											
85508		65	10191	三轮挑战 (5)-崎岖	累计挑战众志行征15次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85508]	15		15055											
85509		65	10192	三轮挑战 (6)-崎岖	累计挑战众志行征18次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85509]	18		15056											
85510		65	10193	三轮挑战 (7)-崎岖	累计挑战众志行征21次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85510]	21		15057											
85511		65	10194	三轮挑战 (8)-崎岖	累计挑战众志行征24次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85511]	24		15058											
85512		65	10195	三轮挑战 (9)-崎岖	累计挑战众志行征27次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85512]	27		15059											
85513		65	10196	首轮积分 (1)-平坦	累积获得2000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85513]	2000		15060											
85514		65	10197	首轮积分 (2)-平坦	累积获得4000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85514]	4000		15061											
85515		65	10198	首轮积分 (3)-平坦	累积获得6000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85515]	6000		15062											
85516		65	10199	首轮积分 (4)-平坦	累积获得8000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85516]	8000		15063											
85517		65	10200	首轮积分 (5)-平坦	累积获得10000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85517]	10000		15064											
85518		65	10201	首轮积分 (6)-平坦	累积获得12000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85518]	12000		15065											
85519		65	10202	次轮积分 (1)-平坦	累积获得2000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85519]	2000		15066											
85520		65	10203	次轮积分 (2)-平坦	累积获得4000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85520]	4000		15067											
85521		65	10204	次轮积分 (3)-平坦	累积获得6000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85521]	6000		15068											
85522		65	10205	次轮积分 (4)-平坦	累积获得8000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85522]	8000		15069											
85523		65	10206	次轮积分 (5)-平坦	累积获得10000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85523]	10000		15070											
85524		65	10207	次轮积分 (6)-平坦	累积获得12000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85524]	12000		15071											
85525		65	10208	三轮积分 (1)-平坦	累积获得2000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85525]	2000		15072											
85526		65	10209	三轮积分 (2)-平坦	累积获得4000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85526]	4000		15073											
85527		65	10210	三轮积分 (3)-平坦	累积获得6000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85527]	6000		15074											
85528		65	10211	三轮积分 (4)-平坦	累积获得8000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85528]	8000		15075											
85529		65	10212	三轮积分 (5)-平坦	累积获得10000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85529]	10000		15076											
85530		65	10213	三轮积分 (6)-平坦	累积获得12000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85530]	12000		15077											
85531		65	10214	首轮积分 (1)-险要	累积获得4000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85531]	4000		15078											
85532		65	10215	首轮积分 (2)-险要	累积获得8000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85532]	8000		15079											
85533		65	10216	首轮积分 (3)-险要	累积获得12000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85533]	12000		15080											
85534		65	10217	首轮积分 (4)-险要	累积获得16000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85534]	16000		15081											
85535		65	10218	首轮积分 (5)-险要	累积获得20000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85535]	20000		15082											
85536		65	10219	首轮积分 (6)-险要	累积获得22000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85536]	22000		15083											
85537		65	10220	首轮积分 (7)-险要	累积获得24000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85537]	24000		15084											
85538		65	10221	次轮积分 (1)-险要	累积获得4000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85538]	4000		15085											
85539		65	10222	次轮积分 (2)-险要	累积获得8000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85539]	8000		15086											
85540		65	10223	次轮积分 (3)-险要	累积获得12000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85540]	12000		15087											
85541		65	10224	次轮积分 (4)-险要	累积获得16000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85541]	16000		15088											
85542		65	10225	次轮积分 (5)-险要	累积获得20000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85542]	20000		15089											
85543		65	10226	次轮积分 (6)-险要	累积获得22000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85543]	22000		15090											
85544		65	10227	次轮积分 (7)-险要	累积获得24000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85544]	24000		15091											
85545		65	10228	三轮积分 (1)-险要	累积获得4000行征积分	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[85545]	4000		15092											
