Id	StageId	Title	WebUrl	Icon	TeachIcon	HeadLine	Description
1261003	30030301	双生回响	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Yalisha.png	Assets/Product/Texture/Image/IconGuide/GuideR3Yalisha.png	{1: '连携密语— <color=#0d70bc>长按普攻</color>', 2: '罪灭审判—<color=#0d70bc>战术密语+连续消除密语球</color>', 3: '浩然威光— <color=#0d70bc>审判领域中+消球</color>', 4: '灵动射术— <color=#0d70bc>审判领域中+点击闪避键</color>', 5: '裁定合击 —<color=#0d70bc>审判领域中+90威光值+消除一颗特定信号球</color>', 6: '坚毅祝福 — <color=#0d70bc>受到治疗 </color>'}	{1: '<color=#D91414>塞西莉</color>会伴随回音一同作战。长按普攻后，回音进入<color=#D91414>战术密语</color>。在<color=#D91414>战术密语</color>中，信号球会短暂更换为<color=#D91414>密语球</color>。消除<color=#D91414>密语球</color>时，<color=#D91414>塞西莉</color>会向敌方释放剑气造成物理伤害。随后<color=#D91414>塞西莉</color>会根据<color=#D91414>密语球</color>的颜色进行对应行动。', 2: '进入<color=#D91414>战术密语</color>后，回音开始蓄力，期间受击时<color=#D91414>塞西莉</color>会帮忙阻挡并击退怪物，之后回音获得1.5秒的霸体<color=#D91414>40%</color>的伤害减免，冷却时间为<color=#D91414>5</color>秒。连续消除<color=#D91414>密语球</color>或拖拽方向键可以维持蓄力，直到停止消球或松开方向键时，结束蓄力，此时回音会射出<color=#D91414>罪灭箭矢</color>，造成物理伤害，动作过程带有闪避判定。随后，<color=#D91414>塞西莉</color>会按照输入的<color=#D91414>密语球</color>顺序依次进行攻击，每次攻击消耗一颗<color=#D91414>密语球</color>。回音退场后，<color=#D91414>塞西莉</color>仍会留在场上继续攻击，直至所有<color=#D91414>密语球</color>消耗完。', 3: '在<color=#D91414>审判领域</color>中，回音每消1颗球会获得<color=#D91414>10</color>点<color=#D91414>威光值</color>。<color=#D91414>威光值</color>上限为<color=#D91414>90</color>点。', 4: '在<color=#D91414>审判领域</color>中点击闪避时释放<color=#D91414>灵动射术</color>，造成物理伤害。', 5: '<color=#D91414>威光值</color>到达上限后，在<color=#D91414>审判领域</color>中消除一颗与<color=#D91414>密语球</color>同色的信号球可以施放<color=#D91414>合击</color>。在展开<color=#D91414>审判领域</color>后的首次<color=#D91414>合击</color>会释放<color=#D91414>合击·锁魂裁定</color>，之后若拥有<color=#D91414>碎魄印记</color>，可在<color=#D91414>审判领域</color>的剩余时间内再一次<color=#D91414>合击</color>以释放<color=#D91414>合击·碎魄之弓</color>。', 6: '受到治疗的友方单位获得物理伤害提高<color=#D91414>10%</color>的<color=#D91414>超限力矩</color>效果，持续<color=#D91414>8</color>秒，重新触发刷新持续时间。'}
1271003	30030301	海沫幻象	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Lamiya.png	Assets/Product/Texture/Image/IconGuide/GuideR3Lamiya.png	{1: '二律背反', 2: '浪间泡影', 3: '构象汩没 — <color=#0d70bc>原初形态+消除潮涌球/溯汐球</color>', 4: '暗潮波动 — <color=#0d70bc>暗潮形态+消除潮涌球/溯汐球</color>'}	{1: '拉弥亚处于<color=#D91414>原初形态</color>时，只能使用黄色或蓝色信号球技能，普攻仅能获得黄色或蓝色信号球。处于<color=#D91414>暗潮形态</color>时，只能使用红色或蓝色信号球技能，普攻仅能获得红色或蓝色信号球，黄色信号球将随机转换成红色或蓝色信号球。', 2: '当拉弥亚处于<color=#D91414>原初形态</color>，三消释放信号球技能时，在一定时间内再次进行三消或消除<color=#D91414>潮涌球</color>及<color=#D91414>溯汐球</color>，可以连续释放技能。当拉弥亚处于<color=#D91414>暗潮形态</color>时，释放红色信号球技能后，连续消除红色信号球，可在技能动作期间直接释放红色信号球技能，释放蓝色信号球后，拉弥亚开始在水中游动，游动过程中再次消除蓝色信号球技能可以更快速地释放水弹对目标进行攻击。', 3: '处于<color=#D91414>原初形态</color>时，拉弥亚消球释放技能会积攒<color=#D91414>幻渊值</color>，每拥有<color=#D91414>30</color>点<color=#D91414>幻渊值</color>会获得<color=#D91414>潮涌球</color>，当存在两个<color=#D91414>潮涌球</color>时合成一个<color=#D91414>溯汐球</color>，当<color=#D91414>幻渊值</color>处于已满状态时消除<color=#D91414>潮涌球</color>或<color=#D91414>溯汐球</color>时会清空<color=#D91414>幻渊值</color>。拉弥亚消除<color=#D91414>潮涌球</color>时释放<color=#D91414>潮涌崩浪</color>，对面前敌人造成暗属性伤害，海啸也会对拉弥亚造成少量伤害。消除<color=#D91414>溯汐球</color>时释放<color=#D91414>溯汐溺没</color>，吸附周围敌人，随后引爆暗涌之力，造成暗属性伤害。释放<color=#D91414>潮涌崩浪</color>及<color=#D91414>溯汐溺没</color>后获得<color=#D91414>渊海刻痕</color>。消除<color=#D91414>潮涌球</color>后将天气转换为<color=#D91414>暴雨</color>，消除<color=#D91414>溯汐球</color>或消除两颗<color=#D91414>潮涌球</color>后将天气转换为<color=#D91414>暴风雨</color>。释放<color=#D91414>潮涌崩浪</color>及<color=#D91414>溯汐溺没</color>期间获得霸体和伤害减免。', 4: '处于<color=#D91414>暗潮形态</color>时，拉弥亚消球释放技能会积攒<color=#D91414>幻渊值</color>，每拥有<color=#D91414>30</color>点<color=#D91414>幻渊值</color>会获得<color=#D91414>潮涌球</color>，当存在两个<color=#D91414>潮涌球</color>时合成一个<color=#D91414>溯汐球</color>，当同时存在<color=#D91414>潮涌球</color>及<color=#D91414>溯汐球</color>时，将会消除<color=#D91414>潮涌球</color>强化<color=#D91414>溯汐球</color>，强化为<color=#D91414>沧浪溯汐球</color>，当<color=#D91414>幻渊值</color>处于已满状态时消除<color=#D91414>潮涌球</color>、<color=#D91414>溯汐球</color>或<color=#D91414>沧浪溯汐球</color>时会清空<color=#D91414>幻渊值</color>。拉弥亚消除<color=#D91414>潮涌球</color>时释放<color=#D91414>潮涌裂流</color>，挥斩强力气流，对面前敌人造成暗属性伤害并进入<color=#D91414>涌浪状态</color>。消除<color=#D91414>溯汐球</color>及<color=#D91414>沧浪溯汐球</color>时释放<color=#D91414>溯汐深漩</color>，造成暗属性伤害，释放<color=#D91414>溯汐深漩</color>时，若未处于<color=#D91414>涌浪状态</color>，则会先上升至最高处再释放<color=#D91414>溯汐深漩</color>，释放结束后退出<color=#D91414>涌浪状态</color>。释放<color=#D91414>潮涌裂流</color>及<color=#D91414>溯汐深漩</color>后获得<color=#D91414>渊海刻痕</color>。释放<color=#D91414>潮涌裂流</color>及<color=#D91414>溯汐深漩</color>期间获得霸体和伤害减免。'}
1281002	30030301	无尽斗争	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Blackrock.png	Assets/Product/Texture/Image/IconGuide/GuideR2Blackrock.png	{1: '反射星云', 2: '全制限解放', 3: '增强冲击'}	{1: '释放红/黄三消时，可在技能释放动作中继续消除红/黄信号球打断当前技能并重新释放，根据打断时消球数量造成伤害，并在释放<color=#D91414>闪焰打击</color>或<color=#D91414>星脉刺刀</color>时获得等同于该次消球数量的蓝球。', 2: '释放<color=#D91414>闪焰打击</color>或<color=#D91414>星脉刺刀</color>时，根据本轮消球总数，额外造成火属性伤害。', 3: '释放<color=#D91414>普通攻击-光子飓风、普通攻击-光子强袭、普通攻击-光子加农、星曜利剑、星刻十字</color>时均可积蓄冲击能量，当冲击能量条充满时，释放<color=#D91414>闪焰打击</color>或<color=#D91414>星脉刺刀</color>，可提高其基础伤害并清空冲击能量条。'}
1081004	30030301	竭战反射	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Dubian.png	Assets/Product/Texture/Image/IconGuide/GuideR4Dubian.png	{1: '复合结构', 2: '引擎优化 — <color=#0d70bc>任意3消或进入超算空间</color>', 3: '踏火疾行 — <color=#0d70bc>强袭模式中+长按闪避键</color>', 4: '逆势掣肘 — <color=#0d70bc>触发招架</color>', 5: '热焰喷涌 — <color=#0d70bc>强袭模式中+拥有3点实弹填充+长按普攻</color>'}	{1: '处于<color=#D91414>巡弋模式</color>中时，只能使用黄色或蓝色信号球，普攻仅能获得黄色或蓝色信号球。进入<color=#D91414>强袭模式</color>后，只能使用红色信号球和<color=#D91414>炽能球</color>，普攻仅能获得红色信号球。', 2: '任意3消球后，渡边·尘铭获得<color=#D91414>1</color>点<color=#D91414>实弹填充</color>，上限为<color=#D91414>3</color>点。进入超算空间时，获得1颗<color=#D91414>炽能球</color>。<color=#D91414>炽能球</color>最多只能同时存在<color=#D91414>3</color>颗，超出的<color=#D91414>炽能球</color>将会被转化成随机信号球。', 3: '使用钩爪将目标从远处拉近，造成火属性伤害。如果目标无法被抓取，则改为渡边·尘铭自身向目标突进。释放期间获得霸体和<color=#D91414>40%</color>的伤害减免。在牵引过程中，释放普通攻击或红色信号球时会立即触发<color=#D91414>招架</color>。', 4: '<color=#D91414>招架</color>时触发<color=#D91414>横垣坚盾</color>，获得最大生命值<color=#D91414>30%</color>的护盾，并造成火属性伤害，同时附加降低目标火属性抗性的<color=#D91414>灼热侵袭</color>效果。重复触发<color=#D91414>横垣坚盾</color>时刷新护盾值。触发时若超算空间未进入冷却，则会进入超算空间。', 5: '使用钩爪盘旋后从空中下落攻击，聚集周围的敌方单位并造成火属性伤害，需要消耗<color=#D91414>3</color>点实弹填充。释放<color=#D91414>热焰喷涌</color>过程中无敌且无法释放<color=#D91414>必杀-爆裂荡涤</color>。释放后获得<color=#D91414>12</color>点必杀能量。'}
1521004	30030301	执铭化刃	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Qu.png	Assets/Product/Texture/Image/IconGuide/GuideR3Qu.png	{1: '散虞— <color=#0d70bc>任意三消信号球+任意信号球</color>', 2: '唤岳— <color=#0d70bc>入阵+铭刻值满+长按普攻</color>', 3: '启星册魂 — <color=#0d70bc>70必杀能量+点击必杀</color>', 4: '君临镇魄— <color=#0d70bc>践阼+点击必杀或践阼结束时自动释放</color>'}	{1: '释放三消后，立即消除任意信号球，可释放<color=#D91414>万世铭-刻</color>并召唤徽羽攻击目标，期间获得霸体和伤害减免并将信号球按3消规则排列，曲·启明<color=#D91414>入阵</color>并获得一点<color=#D91414>铭刻值</color>和一枚信号球。<color=#D91414>入阵</color>期间，任意三消均可获得<color=#D91414>铭刻值</color>，三消信号球或释放普攻四、五段时，徽羽额外造成冰属性伤害。', 2: '立即退出<color=#D91414>入阵</color>并将所有<color=#D91414>铭刻值</color>转换为<color=#D91414>铭文</color>，召唤冰山短暂冻结目标，随后劈碎冰山，聚集敌方单位并造成冰属性伤害，持续获得必杀能量，曲·启明在此期间无敌。下次释放<color=#D91414>君临镇魄</color>时，获得强化效果。', 3: '开始<color=#D91414>践阼</color>，期间短暂触发<color=#D91414>时滞演算</color>，持续对周围大范围内单位造成冰属性伤害，同时将每个<color=#D91414>铭文</color>，转换为一组三消信号球，并置于球槽前列。<color=#D91414>践阼</color>期间可消球或普攻，召唤万铭残像对目标造成冰属性伤害，但无法获得必杀能量，且每次三消信号球时，获得<color=#D91414>魂涟</color>。', 4: '曲·启明凝聚九龙意志，消耗所有<color=#D91414>魂涟</color>，对大范围内敌人造成冰属性伤害，期间触发<color=#D91414>时滞演算</color>；若处于入阵期间，将立即退出入阵；若<color=#D91414>魂涟</color>层数不满四层，清空所有通过<color=#D91414>铭文</color>转换的信号球。'}
1291002	30030301	源路渗透	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Buouxiong.png	Assets/Product/Texture/Image/IconGuide/GuideR2Buouxiong.png	{1: '频段欺诈', 2: '骇入 — <color=#0d70bc>任意3消或QTE</color>', 3: '即算堆栈 — <color=#0d70bc>消除信号球</color>', 4: '重音集成 — <color=#0d70bc>消除重音球</color>', 5: '漏洞迭变 — <color=#0d70bc>熊脑袋飞来+点击普攻或点击必杀</color>'}	{1: '<color=#D91414>非解析状态</color>下只会获得红色和黄色信号球，且只能使用红色和黄色信号球。<color=#D91414>解析状态</color>下获得无限的蓝色信号球，且只能使用蓝色信号球 。', 2: '3消和QTE会对首个命中的目标施加<color=#D91414>骇破标记</color>，持续<color=#D91414>10秒</color>。被骇入的目标受到伤害时，布偶熊·觅语持续恢复必杀能量。\\n-场上最多同时存在1枚<color=#D91414>骇破标记</color>。被骇入的目标死亡时，<color=#D91414>骇破标记</color>会就近传播并重置持续时间。', 3: '每消除1个信号球会获得<color=#D91414>1即算点</color>，最多储存<color=#D91414>9即算点</color>。释放3消后，布偶熊·觅语算力短暂过载，下一次释放1或2消时，可以点击必杀并消耗必杀能量，将该次消球的伤害提升至3消并额外获得<color=#D91414>3即算点</color>。', 4: '拥有<color=#D91414>9即算点</color>时会获得1颗<color=#D91414>重音球</color>，最多储存1颗<color=#D91414>重音球</color>。消除<color=#D91414>重音球</color>，布偶熊·觅语少女跳跃并趁机丢出熊脑袋，落地时轰炸目标，造成暗属性伤害。期间获得霸体和伤害减免。\\n-<color=#D91414>非解析状态</color>下消除<color=#D91414>重音球</color>还会为布偶熊·觅语恢复必杀能量。', 5: '消球连段3会召唤熊脑袋飞向自身。可以极限闪避触发超算空间，或通过熊爪爪或熊腿腿将其击飞追加协同攻击。\\n-熊爪爪拍飞的熊脑袋造成暗属性伤害。\\n-<color=#D91414>非解析状态</color>下，熊腿腿踢飞的熊脑袋造成暗属性伤害并为布偶熊·觅语恢复必杀能量；<color=#D91414>解析状态</color>下，则造成暗属性伤害并延长<color=#D91414>2秒</color><color=#D91414>解析状态</color>。'}
1171004	30030301	月冕权能	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Luna.png	Assets/Product/Texture/Image/IconGuide/GuideR4Luna.png	{1: '月阶升恒', 2: '终月值 — <color=#0d70bc>释放信号球技能/残月值达到上限释放碎月时自动获取</color>', 3: '始序惩斥 — <color=#0d70bc>主序+激活终月之势+敛月+松开普攻</color>', 4: '终临惩斥 — <color=#0d70bc>终临+激活终月之势+长按普攻</color>', 5: '月界临现 — <color=#0d70bc>释放必杀-终临</color>', 6: '紊态信标'}	{1: '入场时进入<color=#D91414>初星</color>。处于<color=#D91414>初星</color>中时，所有信号球转化为黄色信号球，普攻仅能获得黄色信号球。进入<color=#D91414>主序</color>后，所有信号球转化为红色和蓝色信号球，普攻仅能获得红色或蓝色信号球。进入<color=#D91414>终临</color>后，普攻无法获得信号球，无法使用信号球，仅能使用<color=#D91414>终临球</color>。', 2: '每次释放信号球技能、<color=#D91414>残月值</color>达到上限释放<color=#D91414>碎月</color>或<color=#D91414>始序惩斥</color>时，可获得<color=#D91414>终月值</color>。终月值将增幅<color=#D91414>主序</color>中<color=#D91414>必杀-月堕</color>的基础伤害和<color=#D91414>终临</color>中<color=#D91414>终临惩斥</color>的基础伤害。', 3: '处于<color=#D91414>主序</color>中并已激活<color=#D91414>终月之势</color>时，在<color=#D91414>敛月</color>中松开普攻，将释放<color=#D91414>始序惩斥</color>，旋聚能量后冲向目标身边，聚集周围的敌方单位并引爆，造成空属性伤害并回复<color=#D91414>24</color>点必杀能量，释放期间无敌，无法回复闪避值且无法释放<color=#D91414>必杀-月堕</color>。', 4: '处于<color=#D91414>终临</color>中并已激活<color=#D91414>终月之势</color>时，长按普攻将释放<color=#D91414>终临惩斥</color>，旋聚能量后冲向目标身边，聚集周围的敌方单位并引爆，造成空属性伤害并消耗所有<color=#D91414>终月值</color>增幅此次伤害，释放期间无敌，无法回复闪避值且无法释放<color=#D91414>必杀-月堕</color>。', 5: '处于<color=#D91414>终临</color>中时，<color=#D91414>残月值</color>将持续扣除，无法通过<color=#D91414>敛月</color>持续获得<color=#D91414>残月值</color>。每次普通攻击会获得<color=#D91414>终临球</color>，每次释放<color=#D91414>碎月</color>时回复<color=#D91414>30点残月值</color>并获得3个<color=#D91414>终临球</color>。<color=#D91414>残月值</color>降至0时，退出<color=#D91414>终临</color>。<color=#D91414>终临球</color>将在退出<color=#D91414>终临</color>后消失。', 6: '露娜·终焉处于<color=#D91414>主序</color>/<color=#D91414>终临</color>中时，对稳态力场的基础伤害效率提升<color=#D91414>100%</color>。'}
1301002	30030301	灵巧身形	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Bulijite02.png	Assets/Product/Texture/Image/IconGuide/GuideR2Bulijite.png	{1: '坚守 — <color=#0d70bc>非移动状态+长按闪避</color>', 2: '释能', 3: '效应：焚烧'}	{1: '使用战术旋棍格挡攻击，期间无法移动和恢复闪避值，受击时根据伤害和最大生命值消耗闪避值（精准格挡不消耗闪避值）。\\n-格挡成功时，若闪避值充足则免疫当次受击，不足则当次受击获得伤害减免。\\n-格挡成功后恢复<color=#D91414>100坚守值</color>，精准格挡则额外恢复<color=#D91414>50坚守值</color>。最多储存<color=#D91414>300坚守值</color>。\\n-每次入场时若当前<color=#D91414>坚守值</color>不足<color=#D91414>150</color>，则恢复至<color=#D91414>150</color>。', 2: '能量护盾会在投掷后留场且具有6耐久度。\\n-星激迅掣和回旋格击可以击飞能量护盾，恢复<color=#D91414>50坚守值</color>，消耗1耐久度。\\n-能量护盾可以触发识绽反击和坚守，消耗1耐久度。\\n-极限闪避能量护盾会触发未冷却的超算空间。\\n-布丽姬特·耀炎回收能量护盾时会获得护盾，并获得1个蓝色信号球。', 3: '易燃：易燃积蓄值会增加易燃层数，最多20层。\\n焚烧：被焚烧的单位每秒受到基于焚烧层数的焚烧伤害（不触发装甲型职业技），持续10秒。\\n-场上最后一名单位死亡时，后续刷新的单位会继承其易燃/焚烧状态。'}
1241003	30030301	殊庭曲	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Hanying.png	Assets/Product/Texture/Image/IconGuide/GuideR3Hanying.png	{1: '轻鸿倩影', 2: '空一弦 — <color=#0d70bc>消除泛音球</color>', 3: '瑶碧华琚 — <color=#0d70bc>袭式+30繁音+点击必杀</color>', 4: '凤尾龙香— <color=#0d70bc>月音之域+瑶碧华琚·满</color>', 5: '鸣珂 — <color=#0d70bc>袭式+槐梦标记+点击普通攻击</color>', 6: '效应：真意斩'}	{1: '处于<color=#D91414>琴式</color>中时，所有信号球转化为白色信号球。处于<color=#D91414>袭式</color>中时，所有信号球转化为蓝色信号球。含英·檀心拥有护盾时，获得<color=#D91414>30%</color>伤害减免。', 2: '在<color=#D91414>琴式</color>中消除6颗白色信号球后，将获得<color=#D91414>泛音球</color>。<color=#D91414>泛音球</color>存在期间暂时隐藏红色及黄色信号球。消除<color=#D91414>泛音球</color>后将展开<color=#D91414>月音之域</color>。<color=#D91414>月音之域</color>存在时，将削弱领域中的敌方单位，并增强友方单位。<color=#D91414>含英·檀心</color>离场或释放<color=#D91414>必杀-月寒一声</color>后，将退出<color=#D91414>月音之域</color>。', 3: '普通攻击或信号球技能可以获得<color=#D91414>繁音</color>，上限为<color=#D91414>120点</color>。<color=#D91414>袭式</color>下点击必杀键将消耗<color=#D91414>30点繁音</color>释放<color=#D91414>瑶碧华琚</color>，对目标造成物理伤害，命中时可触发<color=#D91414>真意斩</color>。释放过程中获得霸体且带有闪避判定。连续释放时每次提升<color=#D91414>瑶碧华琚50%</color>的基础伤害，最多可叠加<color=#D91414>2</color>次，达到最高倍率后，后续的连续释放将维持在最高倍率。释放后获得<color=#D91414>5</color>点必杀能量，连续释放时每次获得的必杀能量翻倍，单次释放最高获得<color=#D91414>40</color>点必杀能量。', 4: '在<color=#D91414>月音之域</color>中触发<color=#D91414>瑶碧华琚·满</color>时将触发<color=#D91414>凤尾龙香</color>。震荡领域，向四周发出音波后聚集周围的敌方单位，造成真意斩伤害并附加1层<color=#D91414>槐梦标记</color>，同一目标最多叠加3层。同时自身获得1层<color=#D91414>霜破竹</color>，最多可叠加3层。含英·檀心可以通过闪避<color=#D91414>凤尾龙香</color>进入超算空间。', 5: '对带有<color=#D91414>槐梦标记</color>的怪物进行普攻时将释放<color=#D91414>鸣珂</color>，释放时获得霸体，命中时消耗目标身上所有<color=#D91414>槐梦标记</color>和自身的<color=#D91414>霜破竹</color>层数，根据<color=#D91414>槐梦标记</color>层数造成真意斩伤害，根据<color=#D91414>霜破竹</color>层数回复信号球。', 6: '部分技能可以累积<color=#D91414>藏锋值</color>。<color=#D91414>藏锋值</color>可继承至下一个真意斩效应角色，上限为<color=#D91414>999</color>点。'}
1211003	30030301	明镜止水	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Wanshi.png	Assets/Product/Texture/Image/IconGuide/GuideR3Wanshi.png	{1: '尘雪消声—<color=#0d70bc>长按红球或长按闪避</color>', 2: '一息冰暴—<color=#0d70bc>校准量表满+松开红色信号球或松开闪避</color>', 3: '液氮速冻', 4: '射效矫正', 5: '空腔侵裂', 6: '效应：覆冰'}	{1: '进入蓄力状态，持续积累<color=#D91414>校准值</color>，期间获得霸体和伤害减免。', 2: '依据蓄力方式，进入不同<color=#D91414>校准模式</color>，聚集并削弱敌人，造成伤害，获得必杀能量和一把<color=#D91414>备用左轮</color>，释放时触发未冷却的超算空间。在<color=#D91414>校准模式</color>下释放<color=#D91414>驰风瞬击</color>或<color=#D91414>弹雨曳霜</color>时，获得护盾。', 3: '每次切换入场时，将自动填满<color=#D91414>弹巢</color>。', 4: '每次消耗<color=#D91414>冷凝弹</color>时，可获得<color=#D91414>修正弹</color>并为辅助机充能。', 5: '消耗<color=#D91414>冷凝弹</color>造成伤害时，可削弱敌人。', 6: '部分技能可积攒<color=#D91414>覆冰槽</color>，攒满后清空并释放<color=#D91414>极冰</color>，造成覆冰伤害并积累<color=#D91414>极冰层</color>。释放特定技能，可消耗所有<color=#D91414>极冰层</color>生成<color=#D91414>冰刺</color>，对周围造成覆冰伤害。<color=#D91414>冰刺</color>存续一段时间，期间造成覆冰伤害时，会引发<color=#D91414>冰聚</color>，额外造成覆冰伤害并积累<color=#D91414>冰结值</color>。<color=#D91414>冰刺</color>存续时间结束时，将引发<color=#D91414>冰破</color>，依据当前<color=#D91414>冰结值</color>，造成覆冰伤害。<color=#D91414>覆冰槽</color>、<color=#D91414>极冰层</color>、<color=#D91414>冰刺</color>、<color=#D91414>冰结值</color>可继承至下一个覆冰效应角色。'}
1021006	30030301	泽芒照夜	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR6Luxiya.png	Assets/Product/Texture/Image/IconGuide/GuideR6Luxiya.png	{1: '鸦行 — <color=#0d70bc>长按闪避</color>', 2: '百炼 — <color=#0d70bc>消除信号球</color>', 3: '逐光 — <color=#0d70bc>三消信号球 + 点击普通攻击</color>', 4: '绯刃 — <color=#0d70bc>焰雷形态+普通攻击/消除信号球</color>', 5: '效应：电束'}	{1: '露西亚·誓焰所有的信号球将转化为白色信号球。部分技能释放后可以短暂滞留于空中。闪避获得额外效果。', 2: '露西亚·誓焰持续自动回复<color=#D91414>淬炼值</color>，每次消除信号球可额外获得<color=#D91414>淬炼值</color>。', 3: '三消信号球后可以点击普攻追加<color=#D91414>飞光续斩</color>，释放<color=#D91414>飞光续斩</color>后可以获得<color=#D91414>辉光值</color>。', 4: '<color=#D91414>焰雷形态</color>下，每次释放<color=#D91414>普攻-炽刃斩击</color>/信号球技能/<color=#D91414>飞光续斩</color>时，都会触发<color=#D91414>绯刃</color>辅助攻击，造成火属性伤害。', 5: '效应充能：电流积蓄值上限1000点。'}
1311002	30030301	镜御雷流	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Bazhi.png	Assets/Product/Texture/Image/IconGuide/GuideR2Bazhi.png	{1: '涡流汲息', 2: '天取修验', 3: '镜返 — <color=#0d70bc>非移动状态+点按闪避格挡成功+点按普攻</color>', 4: '夜途冲 — <color=#0d70bc>拥有照引+长按普攻</color>', 5: '效应：覆冰'}	{1: '普攻仅能获得红色或黄色信号球。可以通过消除红色或黄色信号球获取<color=#D91414>心流</color>。', 2: '八咫·徊闪可以通过<color=#D91414>心流</color>强化自身。\\n-八咫·徊闪出场时处于<color=#D91414>虚</color>境，获得<color=#D91414>90</color>点<color=#D91414>心流</color>后进入<color=#D91414>御</color>境，获得<color=#D91414>奥义球</color>，并让八咫·徊闪在释放<color=#D91414>镜御雷流-夜途冲</color>时获得霸体。\\n-处于<color=#D91414>御</color>境时，获得<color=#D91414>60</color>点<color=#D91414>心流</color>会进入<color=#D91414>悟</color>境，获得<color=#D91414>奥义球</color>和攻击力加成，之后每<color=#D91414>30</color>点<color=#D91414>心流</color>可获得<color=#D91414>奥义球</color>。\\n-在拥有<color=#D91414>奥义球</color>时再次获得<color=#D91414>奥义球</color>会将其强化。\\n-下场后会重新回到<color=#D91414>虚</color>境，并清除八咫·徊闪的<color=#D91414>心流</color>、<color=#D91414>照引</color>层数和<color=#D91414>奥义球</color>。', 3: '不拖动摇杆并点击闪避可以格挡，成功格挡后点按普攻可以发动反击，造成雷属性伤害。如果闪避或格挡触发了超算，<color=#D91414>镜返</color>会额外回复一组信号球。', 4: '八咫·徊闪可以通过施展<color=#D91414>奥义·切</color>获得<color=#D91414>照引</color>，最多存在<color=#D91414>2</color>层。 存在<color=#D91414>照引</color>时长按普攻，消耗所有<color=#D91414>照引</color>，释放<color=#D91414>夜途冲</color>，根据消耗的<color=#D91414>照引</color>层数造成伤害。', 5: '部分技能可积攒<color=#D91414>覆冰槽</color>，攒满后清空并释放<color=#D91414>极冰</color>，造成覆冰伤害并积累<color=#D91414>极冰层</color>。释放特定技能，可消耗所有<color=#D91414>极冰层</color>生成<color=#D91414>冰刺</color>，对周围造成覆冰伤害。<color=#D91414>冰刺</color>存续一段时间，期间造成覆冰伤害时，会引发<color=#D91414>冰聚</color>，额外造成覆冰伤害并积累<color=#D91414>冰结值</color>。<color=#D91414>冰刺</color>存续时间结束时，将引发<color=#D91414>冰破</color>，依据当前<color=#D91414>冰结值</color>，造成覆冰伤害。<color=#D91414>覆冰槽</color>、<color=#D91414>极冰层</color>、<color=#D91414>冰刺</color>、<color=#D91414>冰结值</color>可继承至下一个覆冰效应角色。'}
