Id	TemplateId	Count	Params
901571	8940012	8	
901572	8940013	2	
901573	8940014	1	
901574	8940015	4	
901575	8940016	2	
901576	8940017	2	
901580	62502	20	
901581	3	150	
901582	90030	1	
901583	1	10000	
901590	62502	120	
901591	3	750	
901592	90030	2	
901593	29	150	
901600	62502	88	
901610	62502	294	
901620	62502	754	
901630	62502	754	
901640	50009	2500	
901641	3	1000	
901650	6001404	1	
901651	9010225	1	
901660	80012	1	
901670	6710307	1	
901680	80013	1	
901690	50005	5000	
901691	3005	1	
901692	90030	2	
901700	50005	10000	
901701	3	5000	
901702	3005	2	
901710	40301	300	
901711	30113	50	
901712	40201	50	
901713	40200	100	
901720	6001504	1	
901730	94031	1	
901740	29	900	
901741	40103	28	
901742	40113	16	
901743	31104	79	
901744	40104	84	
901745	40114	48	
901746	40100	80	
901747	40110	64	
901748	31204	474	
901749	30014	25	
901739	12	352	
901738	1	5000000	
901750	6000805	1	
901751	9010226	1	
901760	80015	1	
901770	6410305	1	
901771	9010703	1	
901780	80002	1	
901790	50005	2500	
901791	50003	2500	
901792	90030	2	
901793	12	20	
901800	546	320	
901801	90030	2	
901802	1	100000	
901810	50005	5000	
901811	3002	1	
901812	3005	1	
901820	95152	1	
901830	95152	3	
901831	95153	1	
901832	95154	20	
901840	8970001	1	
901841	8970002	1	
901842	8970003	1	
901843	8970004	1	
901844	8970005	1	
901845	8970006	1	
901846	8970007	4	
901847	8970008	7	
901848	8970009	1	
901849	8970010	1	
901850	8970011	1	
901851	8970012	1	
901852	8970013	1	
901853	8970014	2	
901854	8970015	1	
901855	8970016	1	
901856	8970017	1	
901857	8970018	1	
901858	8970019	4	
901860	6001604	1	
901870	50005	2500	
901871	3002	1	
901872	90030	2	
901880	50005	1000	
901881	50003	1000	
901882	3005	1	
901890	6510307	1	
901891	9010229	1	
901900	80018	1	
901910	6001704	1	
901920	6001102	1	
901930	6001002	1	
901940	50010	1000	
901950	50010	2500	
901960	50010	5000	
901970	50011	5000	
901980	50005	5000	
901981	90030	2	
901982	1	50000	
901990	2	680	
902000	2	1280	
902010	50005	500	
902020	50003	500	
902030	50005	150	
902031	90030	5	
902032	31204	10	
902033	31104	5	
902040	50005	450	
902041	29	300	
902042	40104	12	
902043	40114	6	
902050	50005	750	
902060	50005	350	
902070	50005	1500	
902080	50005	2500	
902081	30013	5	
902082	12	50	
902090	50005	5000	
902091	3	500	
902092	29	150	
902100	50005	10000	
902101	3	5000	
902102	3005	1	
902110	95155	1	
902120	95155	3	
902121	95156	1	
902122	95157	20	
902130	8981001	1	
902131	8981002	2	
902132	8981003	1	
902133	8981005	1	
902134	8981006	1	
902135	8981007	1	
902136	8981008	1	
902137	8981009	1	
902138	8981010	1	
902139	8981011	2	
902140	8981012	1	
902141	8981013	1	
902142	8981014	1	
902143	8981015	1	
902144	8981016	1	
902145	8981017	1	
902146	8981018	1	
902147	8981019	1	
902148	8981020	4	
902150	6000405	1	
902160	95158	1	
902170	95158	3	
902171	95159	1	
902172	95160	20	
902180	8981101	1	
902181	8981102	1	
902182	8981103	1	
902183	8981104	1	
902184	8981106	1	
902185	8981107	1	
902186	8981108	1	
902187	8981109	1	
902188	8981110	5	
902189	8981111	1	
902190	8981112	1	
902191	8981113	2	
902192	8981114	2	
902193	8981115	1	
902194	8981116	1	
902200	26	450	
902201	3	2500	
902210	6001904	1	
902220	6001405	1	
902221	9010231	1	
902230	80022	1	
902240	6002004	1	
902250	6710308	1	
902251	9010232	1	
902260	80024	1	
902270	94033	1	
902280	50005	2500	
902281	96004	75	
902290	6002104	1	
902300	6410307	1	
902301	9010233	1	
902310	80026	1	
902320	95161	1	
902330	95161	3	
902331	95162	1	
902332	95163	20	
902340	8981401	1	
902341	8981402	1	
902342	8981403	1	
902343	8981404	3	
902344	8981405	1	
902345	8981406	1	
902346	8981407	2	
902347	8981408	2	
902348	8981409	4	
902349	8981410	1	
902350	8981411	1	
902351	8981412	2	
902352	8981413	2	
902353	8981414	1	
902354	8981415	4	
902355	8981416	3	
902356	8981417	2	
902357	8981418	4	
902358	8981419	4	
902360	50005	500	
902361	50003	500	
902362	50009	250	
902370	50005	2500	
902371	50003	2500	
902372	50009	1250	
902380	50005	5000	
902381	50003	2500	
902382	50009	2500	
902390	50005	1000	
902391	3005	1	
902400	50005	1000	
902401	50003	1000	
902402	50009	1000	
902410	3005	1	
902411	102	3000	
902412	70002	30	
902413	70001	180	
902414	90030	5	
902420	6002204	1	
902430	6110307	1	
902431	9010235	1	
902440	80029	1	
902450	50005	500	
902451	50003	500	
902460	3	1280	
902470	6002304	1	
902480	6001705	1	
902490	40803	1	
902491	50005	250	
902500	40803	3	
902501	50005	1000	
902510	40803	8	
902511	50005	3000	
902520	40803	11	
902521	50005	5000	
902530	50005	1750	
902531	3005	1	
902532	62512	200	
902540	50003	1750	
902541	3005	1	
902542	62512	200	
902550	50009	1750	
902551	3005	1	
902552	62512	200	
902560	94036	1	
902561	62512	2400	
902570	3	150	
902571	90030	1	
902572	1	10000	
902573	62512	40	
902580	3	750	
902581	90030	2	
902582	29	150	
902583	62512	240	
902590	60818	300	
902591	102	300	
902592	90030	2	
902600	60818	50	
902601	90030	1	
902602	1	10000	
902610	50005	2500	
902611	30013	5	
902612	12	50	
902613	62512	400	
902620	50005	5000	
902621	3	500	
902622	29	150	
902623	62512	900	
902630	50005	10000	
902631	3	5000	
902632	3005	1	
902633	62512	2400	
902640	50003	5000	
902641	3002	1	
902642	50001	1000	
902643	62512	1240	
902650	6002404	1	
902660	6002005	1	
902661	9010236	1	
902670	80032	1	
902680	6410305	1	
902681	9010703	1	
902690	80002	1	
902700	6000805	1	
902701	9010226	1	
902710	80015	1	
902720	50005	1000	
902721	3005	1	
902730	50005	1000	
902731	50003	1000	
902732	50009	1000	
902740	50005	500	
902741	50003	500	
902750	50005	1500	
902751	50003	1500	
902752	50009	1000	
902760	50005	2500	
902761	50003	2500	
902762	3005	2	
902770	6002504	1	
902771	9010237	1	
902780	80036	1	
902790	6001605	1	
902791	9010238	1	
902800	80034	1	
902810	95164	1	
902820	95164	3	
902821	95165	1	
902822	95166	20	
902830	8981801	1	
902831	8981802	1	
902832	8981803	1	
902833	8981804	2	
902834	8981805	2	
902835	8981806	1	
902836	8981807	1	
902837	8981808	1	
902838	8981809	2	
902839	8981810	2	
902840	8981811	1	
902841	8981812	1	
902842	8981813	5	
902843	8981814	1	
902844	8981815	2	
902845	8981816	2	
902850	50005	650	
902851	90030	2	
902860	50003	650	
902861	90030	2	
902870	50009	650	
902871	90030	2	
902880	50005	2500	
902881	50003	1000	
902882	50009	1000	
902890	50005	500	
902900	50005	1000	
902901	3005	1	
902910	50005	2500	
902911	50003	2500	
902912	3005	2	
902920	6002604	1	
902930	6000506	1	
902931	9010240	1	
902940	80038	1	
902950	557	320	
902951	90030	2	
902952	1	100000	
902960	32000	2100	
902961	32001	650	
902962	12	200	
902963	90015	25	
902970	50005	500	
902971	50003	500	
902980	50005	1000	
902981	3005	1	
902990	50005	1250	
902991	50003	1250	
903000	50005	1000	
903001	50003	1000	
903002	50009	1000	
903010	50005	2500	
903011	50003	2500	
903012	3005	2	
903020	3	1280	
903030	6002704	1	
903040	6001406	1	
903041	9010241	1	
903050	80041	1	
903060	95167	1	
903070	95167	3	
903071	95168	1	
903072	95169	20	
903080	8982001	1	
903081	8982002	1	
903082	8982003	1	
903083	8982004	1	
903084	8982005	1	
903085	8982006	3	
903086	8982007	1	
903087	8982008	1	
903088	8982009	1	
903089	8982010	1	
903090	8982011	1	
903091	8982012	1	
903092	8982013	1	
903093	8982014	1	
903094	8982015	2	
903095	8982016	2	
903096	8982017	1	
903097	8982018	1	
903098	8982019	1	
903100	50005	1000	
903101	3005	1	
903110	50005	2500	
903111	50003	2500	
903112	50009	1250	
903120	50005	7500	
903121	50003	2500	
903122	3005	1	
903130	94051	1	
903140	94033	1	
903150	50005	500	
903151	50003	500	
903160	50005	2000	
903161	3005	1	
903200	6002804	1	
903210	6000806	1	
903211	9010242	1	
903220	80043	1	
903230	6001905	1	
903231	9010243	1	
903240	80044	1	
903250	95170	1	
903260	95170	3	
903261	95171	1	
903262	95172	20	
903270	8982101	1	
903271	8982102	1	
903272	8982103	1	
903273	8982104	2	
903274	8982105	1	
903275	8982106	2	
903276	8982107	1	
903277	8982108	1	
903278	8982109	1	
903279	8982110	1	
903280	8982111	3	
903281	8982112	2	
903282	8982113	2	
903283	8982114	1	
903284	8982115	4	
903285	8982116	4	
903286	8982117	2	
903287	8982118	8	
903290	50005	2000	
903291	3005	1	
903300	50005	2500	
903310	50005	2500	
903311	50003	2500	
903312	3005	2	
903320	50005	1000	
903321	3005	1	
903330	50005	2500	
903331	3	1000	
903340	50005	3500	
903341	50003	2500	
903350	50005	5000	
903351	50003	2500	
903352	50009	2500	
903370	6002904	1	
903371	9010244	1	
903380	80048	1	
903390	6002305	1	
903391	9010246	1	
903400	80046	1	
903410	95173	1	
903420	95173	3	
903421	95174	1	
903422	95175	20	
903430	8982201	1	
903431	8982202	1	
903432	8982203	1	
903433	8982204	1	
903434	8982205	1	
903435	8982206	1	
903436	8982207	2	
903437	8982208	6	
903438	8982209	1	
903439	8982210	2	
903440	8982211	4	
903441	8982212	2	
903442	8982213	1	
903443	8982214	4	
903444	8982215	1	
903445	8982216	1	
903446	8982217	2	
903447	8982218	7	
903448	8982219	2	
903450	50005	2000	
903451	3005	1	
903460	50005	2500	
903461	3	1500	
903470	50005	3000	
903471	50003	1000	
903472	50009	1000	
903480	50005	1000	
903481	3005	1	
903490	50005	2500	
903491	3	1000	
903500	50005	2500	
903501	3	2500	
903502	3005	1	
903510	3	1280	
903520	6003004	1	
903530	6001606	1	
903531	9010247	1	
903540	80049	1	
903550	561	320	
903551	90030	2	
903552	1	100000	
903560	50005	1000	
903561	3005	1	
903570	50005	2500	
903571	50003	1500	
903572	3	1000	
903580	50005	7500	
903581	50003	2500	
903582	3005	1	
903590	50005	500	
903591	50003	500	
903600	50005	2000	
903601	3005	1	
903610	50005	2500	
903611	3	2500	
903612	3005	1	
903620	3	2500	
903630	6003104	1	
903640	6210406	1	
903641	9010248	1	
903650	80051	1	
903660	50005	2000	
903661	3005	1	
903670	50005	2500	
903671	50003	1500	
903680	50005	3000	
903681	50003	1000	
903682	50009	1000	
903690	50005	1000	
903691	3005	1	
903700	50005	2000	
903701	3	1000	
903710	50005	2500	
903711	50003	2500	
903712	3005	2	
903720	3	1280	
903730	50005	2500	
903731	30013	5	
903732	12	50	
903740	50005	5000	
903741	3	500	
903742	29	150	
903750	50005	10000	
903751	3	5000	
903752	3005	1	
903760	50003	5000	
903761	3002	1	
903762	50001	1000	
903733	97009	150	
903743	97009	340	
903753	97009	945	
903763	97009	485	
903770	50005	1000	
903771	3005	1	
903772	97009	50	
903780	50005	2500	
903781	50003	1500	
903782	97009	195	
903790	50005	5000	
903791	3	5000	
903792	97009	485	
903800	97009	150	
903810	50005	2200	
903811	3005	1	
903820	50005	2500	
903821	3	500	
903830	50005	2500	
903831	50003	1250	
903832	50009	1250	
903840	40805	1	
903841	50005	250	
903850	40805	3	
903851	50005	1000	
903860	40805	8	
903861	50005	3000	
903870	563	320	
903871	90030	2	
903872	1	100000	
903880	50005	2200	
903881	3005	1	
903890	50005	2500	
903891	3	1500	
903900	50005	7500	
903901	3	2500	
903910	50005	500	
903911	50003	500	
903920	50005	2500	
903921	3	500	
903930	50005	2500	
903931	3	2500	
903932	3005	1	
903940	6003404	1	
903941	9010250	1	
903950	80060	1	
903960	6001906	1	
903961	9010251	1	
903970	80056	1	
903980	6002705	1	
903981	9010252	1	
903990	80059	1	
904000	95176	1	
904010	95176	3	
904011	95177	1	
904012	95178	20	
904020	8982701	1	
904021	8982702	1	
904022	8982703	1	
904023	8982704	1	
904024	8982705	1	
904025	8982706	1	
904026	8982707	1	
904027	8982708	3	
904028	8982709	2	
904029	8982710	2	
904030	8982711	1	
904031	8982712	1	
904032	8982713	1	
904033	8982714	1	
904034	8982715	1	
904035	8982716	1	
904036	8982717	4	
904037	8982718	2	
904040	50005	2200	
904041	3005	1	
904050	50005	2500	
904051	3	1500	
904060	50005	2700	
904061	50003	2500	
904070	50005	5000	
904071	3	5000	
904080	50005	500	
904081	50003	500	
904090	50005	2500	
904091	3	500	
904100	50005	2500	
904101	3	2500	
904102	3005	1	
904110	6003502	1	
904120	6002905	1	
904121	9010254	1	
904130	80061	1	
904140	6410305	1	
904141	9010703	1	
904150	80002	1	
904160	6310307	1	
904170	94057	1	
904180	50012	1000	
904181	3	500	
904190	50012	1500	
904191	3	1000	
904200	50012	2500	
904201	50013	1500	
904202	3005	1	
904210	50012	5000	
904211	3	5000	
904220	50005	2200	
904221	3005	1	
904230	50005	2500	
904231	3	500	
904240	50005	2500	
904241	50003	1250	
904242	3	1250	
904250	6003604	1	
904260	6002805	1	
904261	9010255	1	
904270	80065	1	
904280	50005	2200	
904281	3005	1	
904290	50005	2500	
904291	3	1500	
904300	50005	7500	
904301	3	2500	
904310	50005	500	
904311	50003	500	
904320	50005	2500	
904321	3	500	
904330	50005	2500	
904331	3	2500	
904332	3005	1	
904340	6003704	1	
904341	9010256	1	
904350	80066	1	
904360	6003105	1	
904361	9010258	1	
904370	80068	1	
904380	95179	1	
904390	95179	3	
904391	95180	1	
904392	95181	21	
904400	8983001	1	
904401	8983002	1	
904402	8983003	1	
904403	8983004	1	
904404	8983005	1	
904405	8983006	1	
904406	8983007	1	
904407	8983008	1	
904408	8983009	1	
904409	8983010	1	
904410	8983011	2	
904411	8983012	1	
904412	8983013	2	
904413	8983014	1	
904414	8983015	1	
904415	8983016	2	
904416	8983017	6	
904417	8983018	2	
904418	8983019	1	
904419	8983020	1	
904420	8983021	1	
904430	50005	2500	
904431	3	1500	
904440	50005	2700	
904441	50003	2500	
904450	50005	5000	
904451	3	5000	
904460	50005	2200	
904461	3005	1	
904470	50005	2500	
904471	3	500	
904480	50005	2500	
904481	50003	1250	
904482	3	1250	
904490	6003804	1	
904500	6001205	1	
904510	569	320	
904511	90030	2	
904512	1	100000	
904520	50005	1000	
904521	3005	1	
904530	50005	2500	
904531	50003	1500	
904540	50005	5000	
904541	3	5000	
904550	50005	2200	
904551	3005	1	
904560	50005	2500	
904561	3	500	
904570	50005	2500	
904571	50003	1250	
904572	50009	1250	
904580	1	1000	
904590	6003904	1	
904600	80074	1	
904610	6002906	1	
904620	80071	1	
904630	95182	1	
904640	95182	3	
904641	95183	1	
904642	95184	20	
904650	8983038	1	
904651	8983039	1	
904652	8983040	1	
904653	8983041	1	
904654	8983042	1	
904655	8983043	1	
904656	8983044	1	
904657	8983045	1	
904658	8983046	1	
904659	8983047	1	
904660	8983048	1	
904661	8983049	5	
904662	8983050	5	
904663	8983051	4	
904664	8983052	3	
904665	8983053	2	
904666	8983054	2	
904670	50005	2200	
904671	3005	1	
904680	50005	2500	
904681	3	1500	
904690	50005	2700	
904691	50003	2500	
904700	50005	5000	
904701	3	5000	
904710	50005	9000	
904711	3	10000	
904720	50005	2200	
904721	3005	1	
904730	50005	2500	
904731	3	500	
904740	50005	2500	
904741	50003	1250	
904742	3	1250	
904750	6004004	1	
904760	6002605	1	
904770	6002506	1	
904780	80075	1	
904790	571	320	
904791	90030	2	
904792	1	100000	
904800	50005	1000	
904801	3005	1	
904810	50005	2500	
904811	50003	1500	
904820	50005	5000	
904821	3	5000	
904830	50005	2200	
904831	3005	1	
904840	50005	2500	
904841	3	500	
904850	50005	2500	
904851	50003	1250	
904852	50009	1250	
904860	50005	2200	
904861	3005	1	
904870	50005	2500	
904871	3	1500	
904880	50005	5000	
904881	3	5000	
904890	50005	350	
904900	50005	1500	
904910	50005	500	
904911	50003	500	
904920	50005	2500	
904921	3	500	
904930	50005	2500	
904931	3	2500	
904932	3005	1	
904940	50005	250	
904941	40807	1	
904950	50005	1000	
904951	40807	3	
904960	50005	3000	
904961	40807	8	
904970	50005	2500	
904971	30013	5	
904972	12	50	
904980	50005	5000	
904981	3	500	
904982	29	150	
904990	50005	10000	
904991	3	5000	
904992	3005	1	
905000	50003	5000	
905001	3002	1	
905002	50001	1000	
905010	6004104	1	
905020	80079	1	
905030	6003305	1	
905040	80077	1	
905050	50005	500	
905051	50003	500	
905060	50005	2500	
905061	3	1500	
905070	50005	5000	
905071	3	5000	
905080	50005	350	
905090	50005	1500	
905100	50005	2200	
905101	3005	1	
905110	50005	2500	
905111	3	500	
905120	50005	2500	
905121	3	2500	
905122	3005	1	
905130	50005	2500	
905131	30013	5	
905132	12	50	
905140	50005	5000	
905141	3	500	
905142	29	150	
905150	50005	10000	
905151	3	5000	
905152	3005	1	
905160	50003	5000	
905161	3002	1	
905162	50001	1000	
905170	6004204	1	
905180	6003106	1	
905190	80081	1	
905200	50005	500	
905201	50003	500	
905210	50005	2500	
905211	3	1500	
905220	50005	5000	
905221	3	5000	
905230	50005	9000	
905231	3	10000	
905240	50005	350	
905250	50005	1500	
905260	50005	2200	
905261	3005	1	
905270	50005	2500	
905271	3	500	
905280	50005	2500	
905281	3	2500	
905282	3005	1	
905290	50005	2500	
905291	30013	5	
905292	12	50	
905300	50005	5000	
905301	3	500	
905302	29	150	
905310	50005	10000	
905311	3	5000	
905312	3005	1	
905320	50003	5000	
905321	3002	1	
905322	50001	1000	
905330	6004304	1	
905340	80085	1	
905350	6004105	1	
905360	80086	1	
905370	6003905	1	
905380	80087	1	
905390	95185	1	
905400	95185	3	
905401	95186	1	
905402	95187	20	
905410	8983106	1	
905411	8983107	1	
905412	8983108	1	
905413	8983109	1	
905414	8983110	2	
905415	8983111	4	
905416	8983112	1	
905417	8983113	1	
905418	8983114	1	
905419	8983115	1	
905420	8983116	1	
905421	8983117	1	
905422	8983118	1	
905423	8983119	1	
905424	8983120	1	
905425	8983121	2	
905426	8983122	2	
905427	8983123	1	
905428	8983124	4	
905430	50005	1000	
905431	90030	10	
905440	50005	2250	
905441	70001	480	
905442	70002	80	
905450	50005	5000	
905451	3	5000	
905452	3005	1	
905460	575	320	
905461	90030	2	
905462	1	100000	
905470	50005	1000	
905471	90030	10	
905480	3	3000	
905481	3005	1	
905490	50005	2500	
905491	50003	1500	
905500	50005	2500	
905501	29	300	
905510	50005	3000	
905511	70001	480	
905512	70002	80	
905520	50003	5000	
905521	3002	1	
905522	50001	1000	
905530	50005	10000	
905531	3	5000	
905532	3005	1	
905540	6004404	1	
905550	6002307	1	
905560	80089	1	
905570	50005	1000	
905571	90030	10	
905580	50005	2500	
905581	50003	1500	
905582	3005	1	
905590	50005	2500	
905591	3	2500	
905592	70001	480	
905593	70002	80	
905600	50005	350	
905610	50005	1500	
905620	50005	2500	
905621	3005	1	
905630	50005	2500	
905631	50003	1500	
905640	50005	5000	
905641	3	5000	
905642	70001	960	
905643	70002	160	
905650	50005	2500	
905651	29	300	
905660	50005	3000	
905661	70001	480	
905662	70002	80	
905670	50003	5000	
905671	3002	1	
905672	50001	1000	
905680	50005	10000	
905681	3	5000	
905682	3005	1	
905690	6004504	1	
905700	80091	1	
905710	6003605	1	
905720	80092	1	
905730	6002906	1	
905740	80071	1	
905750	6002904	1	
905760	80048	1	
905770	30013	10	
905771	31204	40	
905772	31104	16	
905780	30014	5	
905781	31204	160	
905782	31104	25	
905790	30014	20	
905791	31204	280	
905792	31104	35	
905800	94038	1	
905801	90015	5	
905810	50005	500	
905811	30014	5	
905812	31204	90	
905813	12	70	
905820	50003	500	
905821	31104	25	
905822	60002	40	
905823	60001	60	
905830	50009	500	
905831	40301	80	
905832	1	300000	
905840	50005	1000	
905841	3005	1	
905850	50005	4000	
905851	70001	960	
905852	70002	160	
905860	50005	5000	
905861	3	5000	
905862	3005	1	
905870	50005	7500	
905871	50003	2500	
905872	3	9000	
905880	50005	350	
905890	50005	1500	
905900	50005	2500	
905901	3005	1	
905910	50005	2500	
905911	50003	1500	
905920	50005	5000	
905921	3	5000	
905922	70001	960	
905923	70002	160	
905930	50005	2500	
905931	29	300	
905940	50005	3000	
905941	70001	480	
905942	70002	80	
905950	50003	5000	
905951	3002	1	
905952	50001	1000	
905960	50005	10000	
905961	3	5000	
905962	3005	1	
905970	6004604	1	
905980	80096	1	
905990	6003406	1	
906000	80094	1	
906010	14000010	1	
906020	95188	1	
906030	95188	3	
906031	95189	1	
906032	95190	16	
906040	8983153	1	
906041	8983154	1	
906042	8983155	1	
906043	8983156	1	
906044	8983157	2	
906045	8983158	1	
906046	8983159	4	
906047	8983160	1	
906048	8983161	1	
906049	8983162	1	
906050	8983163	1	
906051	8983164	1	
906060	50005	1000	
906061	90030	10	
906070	50005	2500	
906071	50003	1500	
906072	3005	1	
906080	50005	2500	
906081	3	2500	
906082	70001	480	
906083	70002	80	
906090	50005	350	
906100	50005	1500	
906110	50005	2500	
906111	3005	1	
906120	50005	2500	
906121	50003	1500	
906130	50005	5000	
906131	3	5000	
906132	70001	960	
906133	70002	160	
906140	50005	2500	
906141	29	300	
906150	50005	3000	
906151	70001	480	
906152	70002	80	
906160	50003	5000	
906161	3002	1	
906162	50001	1000	
906170	50005	10000	
906171	3	5000	
906172	3005	1	
906180	6004704	1	
906200	6003705	1	
906210	80097	1	
906220	50005	4000	
906221	70001	960	
906222	70002	160	
906230	50005	5000	
906231	3	5000	
906232	3005	1	
906240	50005	7500	
906241	50003	2500	
906242	3	9000	
906250	50005	350	
906260	50005	1500	
906270	50005	2500	
906271	3005	1	
906280	50005	2500	
906281	50003	1500	
906290	50005	5000	
906291	3	5000	
906292	70001	960	
906293	70002	160	
906300	50005	2500	
906301	29	300	
906310	50005	3000	
906311	70001	480	
906312	70002	80	
906320	50003	5000	
906321	3002	1	
906322	50001	1000	
906330	50005	10000	
906331	3	5000	
906332	3005	1	
906340	6004804	1	
906350	80102	1	
906360	6004106	1	
906370	80100	1	
906380	95191	1	
906390	95191	3	
906391	95192	1	
906392	95193	13	
906400	8983179	1	
906401	8983180	1	
906402	8983181	1	
906403	8983182	1	
906404	8983183	1	
906405	8983184	1	
906406	8983185	5	
906407	8983186	1	
906408	8983187	1	
906409	8983188	1	
906410	8983189	1	
906411	8983190	1	
906412	8983191	1	
906413	50005	1000	
906414	90030	10	
906420	50005	2250	
906421	70001	480	
906422	70002	80	
906430	50005	5000	
906431	3	5000	
906432	3005	1	
906440	580	320	
906441	90030	2	
906442	1	100000	
906450	50005	1000	
906451	90030	10	
906460	3	3000	
906461	3005	1	
906470	50005	2500	
906471	50003	1500	
906480	50005	2500	
906481	29	300	
906490	50005	3000	
906491	70001	480	
906492	70002	80	
906500	50003	5000	
906501	3002	1	
906502	50001	1000	
906510	50005	10000	
906511	3	5000	
906512	3005	1	
906520	6004904	1	
906530	6004705	1	
906540	80103	1	
906550	50005	1000	
906551	90030	10	
906560	50005	2500	
906561	50003	1500	
906562	3005	1	
906570	50005	2500	
906571	3	2500	
906572	70001	480	
906573	70002	80	
906580	50005	350	
906590	50005	1500	
906600	50005	250	
906601	40809	1	
906610	50005	1000	
906611	40809	3	
906620	50005	3000	
906621	40809	8	
906630	50005	2500	
906631	3005	1	
906640	50005	2500	
906641	50003	1500	
906650	50005	5000	
906651	3	5000	
906652	70001	960	
906653	70002	160	
906660	50005	2500	
906661	29	300	
906670	50005	3000	
906671	70001	480	
906672	70002	80	
906680	50003	5000	
906681	3002	1	
906682	50001	1000	
906690	50005	10000	
906691	3	5000	
906692	3005	1	
906700	6005004	1	
906710	80107	1	
906720	6004505	1	
906730	80106	1	
906740	6002805	1	
906750	80065	1	
906760	6003605	1	
906770	80092	1	
906780	50014	1000	
906781	90030	10	
906790	50014	2500	
906791	50015	1500	
906792	3005	1	
906800	50014	2500	
906801	3	2500	
906802	70001	480	
906803	70002	80	
906810	50014	9000	
906811	3	10000	
906820	50014	350	
906830	50014	1500	
906840	582	30	
906841	3005	1	
906842	29	150	
906850	583	30	
906851	3005	1	
906852	29	150	
906860	50005	2500	
906861	3005	1	
906870	50005	2500	
906871	3	1500	
906880	50005	5000	
906881	3	5000	
906882	70001	960	
906883	70002	160	
906890	50014	2500	
906891	29	300	
906900	50014	3000	
906901	70001	480	
906902	70002	80	
906910	50015	5000	
906911	3002	1	
906912	50001	1000	
906920	50014	10000	
906921	3	5000	
906922	3005	1	
906930	6004605	1	
906940	80109	1	
906950	6003705	1	
906960	80097	1	
906970	6003105	1	
906980	80068	1	
906990	95194	1	
907000	95194	3	
907001	95195	1	
907002	95196	20	
907010	8983236	1	
907011	8983237	1	
907012	8983238	1	
907013	8983239	1	
907014	8983240	1	
907015	8983241	2	
907016	8983242	1	
907017	8983243	1	
907018	8983244	1	
907019	8983245	1	
907020	8983246	1	
907021	8983247	4	
907022	8983248	3	
907023	50005	4000	
907024	70001	960	
907025	70002	160	
907030	50005	5000	
907031	3	5000	
907032	3005	1	
907040	50005	7500	
907041	50003	2500	
907042	3	9000	
907050	50005	350	
907060	50005	1500	
907070	50005	2500	
907071	3005	1	
907080	50005	2500	
907081	50003	1500	
907090	50005	5000	
907091	3	5000	
907092	70001	960	
907093	70002	160	
907100	50005	2500	
907101	29	300	
907110	50005	3000	
907111	70001	480	
907112	70002	80	
907120	50003	5000	
907121	3002	1	
907122	50001	1000	
907130	50005	10000	
907131	3	5000	
907132	3005	1	
907140	6005304	1	
907150	80114	1	
907160	6004306	1	
907170	80111	1	
907180	50005	1000	
907181	90030	10	
907190	50005	2250	
907191	70001	480	
907192	70002	80	
907200	50005	5000	
907201	3	5000	
907202	3005	1	
907210	585	320	
907211	90030	2	
907212	1	100000	
907220	50005	1000	
907221	90030	10	
907230	3	3000	
907231	3005	1	
907240	50005	2500	
907241	50003	1500	
907250	50005	2500	
907251	29	300	
907260	50005	3000	
907261	70001	480	
907262	70002	80	
907270	50003	5000	
907271	3002	1	
907272	50001	1000	
907280	50005	10000	
907281	3	5000	
907282	3005	1	
907290	6005404	1	
907300	6004205	1	
907310	80116	1	
907320	6003706	1	
907330	80115	1	
907340	6003106	1	
907350	80081	1	
907360	6004705	1	
907370	80103	1	
907380	50005	1000	
907381	90030	10	
907390	50005	2500	
907391	50003	1500	
907392	3005	1	
907400	50005	2500	
907401	3	2500	
907402	70001	480	
907403	70002	80	
907410	50005	350	
907420	50005	1500	
907430	50005	2500	
907431	3005	1	
907440	50005	2500	
907441	50003	1500	
907450	50005	5000	
907451	3	5000	
907452	70001	960	
907453	70002	160	
907460	50005	2500	
907461	29	300	
907470	50005	3000	
907471	70001	480	
907472	70002	80	
907480	50003	5000	
907481	3002	1	
907482	50001	1000	
907490	50005	10000	
907491	3	5000	
907492	3005	1	
907500	6005504	1	
907510	80120	1	
907520	6004706	1	
907530	80119	1	
907540	6004106	1	
907550	80100	1	
907560	6004605	1	
907570	80109	1	
907580	50005	1000	
907581	3005	1	
907590	50005	4000	
907591	70001	960	
907592	70002	160	
907600	50005	5000	
907601	3	5000	
907602	3005	1	
907610	50005	7500	
907611	50003	2500	
907612	3	9000	
907620	50005	350	
907630	50005	1500	
907640	50005	2500	
907641	3005	1	
907650	50005	2500	
907651	50003	1500	
907660	50005	5000	
907661	3	5000	
907662	70001	960	
907663	70002	160	
907670	50005	2500	
907671	29	300	
907680	50005	3000	
907681	70001	480	
907682	70002	80	
907690	50003	5000	
907691	3002	1	
907692	50001	1000	
907700	50005	10000	
907701	3	5000	
907702	3005	1	
907710	6005604	1	
907720	80124	1	
907730	6004505	1	
907740	80106	1	
907750	6003705	1	
907760	80097	1	
907770	14000014	1	
907780	94071	1	
907790	94072	1	
907791	50003	1200	
907800	94073	1	
907801	50009	750	
907810	50005	1000	
907811	90030	10	
907820	50005	2500	
907821	50003	1500	
907822	3005	1	
907830	50005	2500	
907831	3	2500	
907832	70001	480	
907833	70002	80	
907840	50005	350	
907850	50005	1500	
907860	50005	2500	
907861	3005	1	
