Id	CharacterId	Name	Icon	StoryId	StageId	UnlockLv	ConditionDescript	SectionNumber	TaskId	ExtraDescript	Tips	StageDetailType	StageDetailParams
318	1521004	曲·启明·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage01.png	HG14202BA		2	信赖度<color=#C14F38>2</color>级解锁	2					
319	1521004	曲·启明·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png	HG14203BA		3	信赖度<color=#C14F38>3</color>级解锁	3					
320	1521004	曲·启明·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage152100402.png	HG14204BA		4	信赖度<color=#C14F38>4</color>级解锁	4					
321	1521004	曲·启明·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png	HG14205BA		5	信赖度<color=#C14F38>5</color>级解锁	5					
322	1521004	曲·启明·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage152100403.png	HG14206BA		6	信赖度<color=#C14F38>6</color>级解锁	6					
323	1291002	布偶熊·觅语·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage129100201.png	HG14301BA		1	信赖度<color=#C14F38>1</color>级解锁	1					
324	1291002	布偶熊·觅语·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png	HG14302BA		2	信赖度<color=#C14F38>2</color>级解锁	2					
325	1291002	布偶熊·觅语·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage02.png	HG14303BA		3	信赖度<color=#C14F38>3</color>级解锁	3					
326	1291002	布偶熊·觅语·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage129100202.png	HG14304BA		4	信赖度<color=#C14F38>4</color>级解锁	4					
327	1291002	布偶熊·觅语·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage06.png	HG14305BA		5	信赖度<color=#C14F38>5</color>级解锁	5					
328	1291002	布偶熊·觅语·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage129100203.png	HG14306BA		6	信赖度<color=#C14F38>6</color>级解锁	6					
329	1171004	露娜·终焉·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage117100401.png	HG14401BA		1	信赖度<color=#C14F38>1</color>级解锁	1					
330	1171004	露娜·终焉·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png	HG14402BA		2	信赖度<color=#C14F38>2</color>级解锁	2					
331	1171004	露娜·终焉·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png	HG14403BA		3	信赖度<color=#C14F38>3</color>级解锁	3					
332	1171004	露娜·终焉·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage117100402.png	HG14404BA		4	信赖度<color=#C14F38>4</color>级解锁	4					
333	1171004	露娜·终焉·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png	HG14405BA		5	信赖度<color=#C14F38>5</color>级解锁	5					
334	1171004	露娜·终焉·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage117100403.png	HG14406BA		6	信赖度<color=#C14F38>6</color>级解锁	6					
335	1301002	布丽姬特·耀炎·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage130100201.png	HG14501BA		1	信赖度<color=#C14F38>1</color>级解锁	1					
336	1301002	布丽姬特·耀炎·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png	HG14502BA		2	信赖度<color=#C14F38>2</color>级解锁	2					
337	1301002	布丽姬特·耀炎·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png	HG14503BA		3	信赖度<color=#C14F38>3</color>级解锁	3					
338	1301002	布丽姬特·耀炎·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage130100202.png	HG14504BA		4	信赖度<color=#C14F38>4</color>级解锁	4					
339	1301002	布丽姬特·耀炎·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png	HG14505BA		5	信赖度<color=#C14F38>5</color>级解锁	5					
340	1301002	布丽姬特·耀炎·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage130100203.png	HG14506BA		6	信赖度<color=#C14F38>6</color>级解锁	6					
341	1241003	含英·檀心·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage124100301.png	HG14601BA		1	信赖度<color=#C14F38>1</color>级解锁	1					
342	1241003	含英·檀心·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png	HG14602BA		2	信赖度<color=#C14F38>2</color>级解锁	2					
343	1241003	含英·檀心·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png	HG14603BA		3	信赖度<color=#C14F38>3</color>级解锁	3					
344	1241003	含英·檀心·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage124100302.png	HG14604BA		4	信赖度<color=#C14F38>4</color>级解锁	4					
345	1241003	含英·檀心·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png	HG14605BA		5	信赖度<color=#C14F38>5</color>级解锁	5					
346	1241003	含英·檀心·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage124100303.png	HG14606BA		6	信赖度<color=#C14F38>6</color>级解锁	6					
347	1211003	万事·明晰梦·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage121100301.png	HG14701BA		1	信赖度<color=#C14F38>1</color>级解锁	1					
348	1211003	万事·明晰梦·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png	HG14702BA		2	信赖度<color=#C14F38>2</color>级解锁	2					
349	1211003	万事·明晰梦·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png	HG14703BA		3	信赖度<color=#C14F38>3</color>级解锁	3					
350	1211003	万事·明晰梦·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage121100302.png	HG14704BA		4	信赖度<color=#C14F38>4</color>级解锁	4					
351	1211003	万事·明晰梦·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png	HG14705BA		5	信赖度<color=#C14F38>5</color>级解锁	5					
352	1211003	万事·明晰梦·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage121100303.png	HG14706BA		6	信赖度<color=#C14F38>6</color>级解锁	6					
353	1021006	露西亚·誓焰·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage102100601.png	HG14801BA		1	信赖度<color=#C14F38>1</color>级解锁	1					
354	1021006	露西亚·誓焰·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png	HG14802BA		2	信赖度<color=#C14F38>2</color>级解锁	2					
355	1021006	露西亚·誓焰·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png	HG14803BA		3	信赖度<color=#C14F38>3</color>级解锁	3					
356	1021006	露西亚·誓焰·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage102100602.png	HG14804BA		4	信赖度<color=#C14F38>4</color>级解锁	4					
357	1021006	露西亚·誓焰·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png	HG14805BA		5	信赖度<color=#C14F38>5</color>级解锁	5					
358	1021006	露西亚·誓焰·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage01.png	HG14806BA		6	信赖度<color=#C14F38>6</color>级解锁	6					
359	1021006	露西亚·誓焰·其之七	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage102100603.png	HG14807BA		7	信赖度<color=#C14F38>7</color>级解锁	7					
360	1311002	八咫·徊闪·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage131100201.png	HG14901BA		1	信赖度<color=#C14F38>1</color>级解锁	1					
361	1311002	八咫·徊闪·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png	HG14902BA		2	信赖度<color=#C14F38>2</color>级解锁	2					
362	1311002	八咫·徊闪·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png	HG14903BA		3	信赖度<color=#C14F38>3</color>级解锁	3					
363	1311002	八咫·徊闪·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage131100202.png	HG14904BA		4	信赖度<color=#C14F38>4</color>级解锁	4					
364	1311002	八咫·徊闪·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png	HG14905BA		5	信赖度<color=#C14F38>5</color>级解锁	5					
365	1311002	八咫·徊闪·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage131100203.png	HG14906BA		6	信赖度<color=#C14F38>6</color>级解锁	6					
366	1051005	七实·芒星之迹·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage105100501.png	HG15001BA		1	信赖度<color=#C14F38>1</color>级解锁	1					
367	1051005	七实·芒星之迹·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png	HG15002BA		2	信赖度<color=#C14F38>2</color>级解锁	2					
368	1051005	七实·芒星之迹·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png	HG15003BA		3	信赖度<color=#C14F38>3</color>级解锁	3					
369	1051005	七实·芒星之迹·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage105100502.png	HG15004BA		4	信赖度<color=#C14F38>4</color>级解锁	4					
370	1051005	七实·芒星之迹·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png	HG15005BA		5	信赖度<color=#C14F38>5</color>级解锁	5					
371	1051005	七实·芒星之迹·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage105100503.png	HG15006BA		6	信赖度<color=#C14F38>6</color>级解锁	6					
372	1321003	伊什梅尔·幻日·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage132100301.png		13020101			1			[1, 2]	1	
373	1321003	伊什梅尔·幻日·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png		13020102		通关上一关卡解锁	2			[1]	1	
374	1321003	伊什梅尔·幻日·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage132100302.png		13020103		通关上一关卡解锁	3	99000		[1]	1	
375	1321003	伊什梅尔·幻日·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png		13020104		通关上一关卡解锁	4		*推荐通关主线【锈夜逐光】后观看	[1, 2]	1	
376	1321003	伊什梅尔·幻日·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage132100303.png		13020105		通关上一关卡解锁	5			[1]	1	
377	1321003	伊什梅尔·幻日·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png		13020106		通关上一关卡解锁	6	99001		[1]	2	['Assets/Product/Texture/Image/UiFavorability/UiFavorabilityStoryDetailBgV300.png']
378	1331003	莉莉丝·谬影·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage133100301.png		13020201			1			[1]	1	
379	1331003	莉莉丝·谬影·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png		13020202		通关上一关卡解锁	2			[1]	1	
380	1331003	莉莉丝·谬影·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage133100302.png		13020203		通关上一关卡解锁	3	99002		[1]	1	
381	1331003	莉莉丝·谬影·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png		13020204		通关上一关卡解锁	4			[1, 2]	1	
382	1331003	莉莉丝·谬影·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage133100303.png		13020205		通关上一关卡解锁	5			[1]	2	['Assets/Product/Texture/Image/UiFavorability/UiFavorabilityStoryDetailBgV301.png']
383	1331003	莉莉丝·谬影·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png		13020206		通关上一关卡解锁	6	99003		[1, 2]	1	
384	1531005	赛琳娜·希声·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage153100501.png		13020301			1			[1]	1	
385	1531005	赛琳娜·希声·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png		13020302		通关上一关卡解锁	2			[1, 2]	1	
386	1531005	赛琳娜·希声·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage153100502.png		13020303		通关上一关卡解锁	3	99004		[1]	1	
387	1531005	赛琳娜·希声·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png		13020304		通关上一关卡解锁	4			[1]	1	
388	1531005	赛琳娜·希声·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage153100503.png		13020305		通关上一关卡解锁	5			[1]	1	
389	1531005	赛琳娜·希声·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png		13020306		通关上一关卡解锁	6	99005		[1, 2]	2	['Assets/Product/Texture/Image/UiFavorability/UiFavorabilityStoryDetailBgV302.png']
390	1341002	洁塔薇·破晓·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage134100201.png	HG15601BA		1	信赖度<color=#C14F38>1</color>级解锁	1					
391	1341002	洁塔薇·破晓·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png	HG15602BA		2	信赖度<color=#C14F38>2</color>级解锁	2					
392	1341002	洁塔薇·破晓·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png	HG15603BA		3	信赖度<color=#C14F38>3</color>级解锁	3					
393	1341002	洁塔薇·破晓·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage134100202.png	HG15604BA		4	信赖度<color=#C14F38>4</color>级解锁	4					
394	1341002	洁塔薇·破晓·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png	HG15605BA		5	信赖度<color=#C14F38>5</color>级解锁	5					
395	1341002	洁塔薇·破晓·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage134100203.png	HG15606BA		6	信赖度<color=#C14F38>6</color>级解锁	6					
396	1131004	薇拉·灼惘·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage113100401.png		13020401			1			[1, 2]	1	
397	1131004	薇拉·灼惘·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png		13020402		通关上一关卡解锁	2			[1]	1	
398	1131004	薇拉·灼惘·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage113100402.png		13020403		通关上一关卡解锁	3	99006		[1]	1	
399	1131004	薇拉·灼惘·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png		13020404		通关上一关卡解锁	4		*推荐通关主线【末路燎原】后观看	[1]	1	
400	1131004	薇拉·灼惘·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage113100403.png		13020405		通关上一关卡解锁	5			[1, 2]	2	['Assets/Product/Texture/Image/UiFavorability/UiFavorabilityStoryDetailBgV304.png']
401	1131004	薇拉·灼惘·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png		13020406		通关上一关卡解锁	6	99007		[1]	1	
402	1041005	比安卡·晖暮·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage104100501.png		13020501			1			[1]	1	
403	1041005	比安卡·晖暮·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png		13020502		通关上一关卡解锁	2			[1]	1	
404	1041005	比安卡·晖暮·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage104100502.png		13020503		通关上一关卡解锁	3	99008		[1]	2	['Assets/Product/Texture/Image/UiFavorability/UiFavorabilityStoryDetailBgV306.png']
405	1041005	比安卡·晖暮·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png		13020504		通关上一关卡解锁	4			[1]	1	
406	1041005	比安卡·晖暮·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage104100503.png		13020505		通关上一关卡解锁	5			[1, 2]	1	
407	1041005	比安卡·晖暮·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png		13020506		通关上一关卡解锁	6	99009		[1, 2]	1	
408	1371002	斜奏·裁律·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage137100201.png	HG15901BA		1	信赖度<color=#C14F38>1</color>级解锁	1					
409	1371002	斜奏·裁律·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png	HG15902BA		2	信赖度<color=#C14F38>2</color>级解锁	2					
410	1371002	斜奏·裁律·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png	HG15903BA		3	信赖度<color=#C14F38>3</color>级解锁	3					
411	1371002	斜奏·裁律·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage137100202.png	HG15904BA		4	信赖度<color=#C14F38>4</color>级解锁	4					
412	1371002	斜奏·裁律·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png	HG15905BA		5	信赖度<color=#C14F38>5</color>级解锁	5					
413	1371002	斜奏·裁律·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage137100203.png	HG15906BA		6	信赖度<color=#C14F38>6</color>级解锁	6					
414	1381003	维罗妮卡·铮骨·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage138100301.png		13020601			1			[1]	1	
415	1381003	维罗妮卡·铮骨·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png		13020602		通关上一关卡解锁	2			[1]	1	
416	1381003	维罗妮卡·铮骨·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png		13020603		通关上一关卡解锁	3	99027		[1]	1	
417	1381003	维罗妮卡·铮骨·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage138100302.png		13020604		通关上一关卡解锁	4			[1, 2]	2	['Assets/Product/Texture/Image/UiFavorability/UiFavorabilityStoryDetailBgV308.png']
418	1381003	维罗妮卡·铮骨·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage138100303.png		13020605		通关上一关卡解锁	5			[1]	1	
419	1381003	维罗妮卡·铮骨·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png		13020606		通关上一关卡解锁	6	99028		[1]	1	
420	1031005	丽芙·霁梦·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png		13020701			1			[1]	1	
421	1031005	丽芙·霁梦·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage02.png		13020702		通关上一关卡解锁	2			[1]	1	
422	1031005	丽芙·霁梦·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage103100501.png		13020703		通关上一关卡解锁	3	99029		[1]	2	['Assets/Product/Texture/Image/UiFavorability/UiFavorabilityStoryDetailBgV400.png']
423	1031005	丽芙·霁梦·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png		13020704		通关上一关卡解锁	4			[1]	1	
424	1031005	丽芙·霁梦·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png		13020705		通关上一关卡解锁	5			[1]	1	
425	1031005	丽芙·霁梦·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage103100502.png		13020706		通关上一关卡解锁	6			[1, 2]	1	
426	1031005	丽芙·霁梦·其之七	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage103100503.png		13020707		通关上一关卡解锁	7	99030		[1, 2]	1	
427	1291003	布偶熊·骇影·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png		13020801			1			[1]	1	
428	1291003	布偶熊·骇影·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage02.png		13020802		通关上一关卡解锁	2			[1]	1	
429	1291003	布偶熊·骇影·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage129100301.png		13020803		通关上一关卡解锁	3	99031		[1]	1	
430	1291003	布偶熊·骇影·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png		13020804		通关上一关卡解锁	4			[1]	1	
431	1291003	布偶熊·骇影·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png		13020805		通关上一关卡解锁	5			[1, 2]	1	
432	1291003	布偶熊·骇影·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage129100302.png		13020806		通关上一关卡解锁	6			[1]	1	
433	1291003	布偶熊·骇影·其之七	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage129100303.png		13020807		通关上一关卡解锁	7	99032		[1, 2]	2	['Assets/Product/Texture/Image/UiFavorability/UiFavorabilityStoryDetailBgV401.png']
434	1141004	罗塞塔·极锋·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage114100401.png		13020901			1			[1]	1	
435	1141004	罗塞塔·极锋·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png		13020902		通关上一关卡解锁	2			[1]	1	
436	1141004	罗塞塔·极锋·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png		13020903		通关上一关卡解锁	3	99033		[1]	1	
437	1141004	罗塞塔·极锋·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png		13020904		通关上一关卡解锁	4			[1]	1	
438	1141004	罗塞塔·极锋·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage114100402.png		13020905		通关上一关卡解锁	5			[1]	2	['Assets/Product/Texture/Image/UiFavorability/UiFavorabilityStoryDetailBgV402.png']
439	1141004	罗塞塔·极锋·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage114100403.png		13020906		通关上一关卡解锁	6	99034		[1, 2]	1	
440	1391003	涅缇娅·亡歌·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png		13021001			1			[1]	1	
441	1391003	涅缇娅·亡歌·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage139100301.png		13021002		通关上一关卡解锁	2			[1]	1	
442	1391003	涅缇娅·亡歌·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png		13021003		通关上一关卡解锁	3	99035		[1]	1	
443	1391003	涅缇娅·亡歌·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png		13021004		通关上一关卡解锁	4			[1]	1	
444	1391003	涅缇娅·亡歌·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage139100302.png		13021005		通关上一关卡解锁	5			[1]	2	['Assets/Product/Texture/Image/UiFavorability/UiFavorabilityStoryDetailBgV403.png']
445	1391003	涅缇娅·亡歌·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage139100303.png		13021006		通关上一关卡解锁	6	99036		[1, 2]	1	
446	1061004	神威·不落日·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage02.png		13021101			1			[1]	1	
447	1061004	神威·不落日·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage106100401.png		13021102		通关上一关卡解锁	2			[1]	1	
448	1061004	神威·不落日·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage06.png		13021103		通关上一关卡解锁	3	99038		[1]	1	
449	1061004	神威·不落日·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png		13021104		通关上一关卡解锁	4			[1]	1	
450	1061004	神威·不落日·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage106100402.png		13021105		通关上一关卡解锁	5			[1]	2	['Assets/Product/Texture/Image/UiFavorability/UiFavorabilityStoryDetailBgV404.png']
451	1061004	神威·不落日·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage106100403.png		13021106		通关上一关卡解锁	6	99039		[1, 2]	1	
452	1021007	露西亚·逆冕·其之一	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage05.png		13021201			1			[1]	1	
453	1021007	露西亚·逆冕·其之二	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage02.png		13021202		不明	2			[1]	1	
454	1021007	露西亚·逆冕·其之三	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage129100301.png		13021203		不明	3	99040		[1]	1	
455	1021007	露西亚·逆冕·其之四	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage03.png		13021204		不明	4			[1]	1	
456	1021007	露西亚·逆冕·其之五	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage04.png		13021205		不明	5			[1]	1	
457	1021007	露西亚·逆冕·其之六	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage129100302.png		13021206		不明	6			[1]	1	
458	1021007	露西亚·逆冕·其之七	Assets/Product/Texture/Image/UiFavorability/UiFStoryStage129100303.png		13021207		不明	7	99041		[1, 2]	2	['Assets/Product/Texture/Image/UiFavorability/UiFavorabilityStoryDetailBgV403.png']
