Id	SkillId	Level	Name	Icon	Desc
6602003	66020	3	白虹贯翼	Assets/Product/Texture/Image/IconPetSkill/Pet3GriffonSkillbeidong03.png	昼翼释放主动技后，携带角色额外伤害加成提高<color=#0f70bc>3%</color>，持续8秒，重复触发刷新持续时间。
6602004	66020	4	白虹贯翼	Assets/Product/Texture/Image/IconPetSkill/Pet3GriffonSkillbeidong03.png	昼翼释放主动技后，携带角色额外伤害加成提高<color=#0f70bc>4%</color>，持续8秒，重复触发刷新持续时间。
6602005	66020	5	白虹贯翼	Assets/Product/Texture/Image/IconPetSkill/Pet3GriffonSkillbeidong03.png	昼翼释放主动技后，携带角色额外伤害加成提高<color=#0f70bc>5%</color>，持续8秒，重复触发刷新持续时间。
6603001	66030	1	恣游翱翔	Assets/Product/Texture/Image/IconPetSkill/Pet3GriffonSkillbeidong04.png	携带角色物理伤害提高<color=#0f70bc>2%</color>
6603002	66030	2	恣游翱翔	Assets/Product/Texture/Image/IconPetSkill/Pet3GriffonSkillbeidong04.png	携带角色物理伤害提高<color=#0f70bc>4%</color>
6603003	66030	3	恣游翱翔	Assets/Product/Texture/Image/IconPetSkill/Pet3GriffonSkillbeidong04.png	携带角色物理伤害提高<color=#0f70bc>6%</color>
6603004	66030	4	恣游翱翔	Assets/Product/Texture/Image/IconPetSkill/Pet3GriffonSkillbeidong04.png	携带角色物理伤害提高<color=#0f70bc>8%</color>
6603005	66030	5	恣游翱翔	Assets/Product/Texture/Image/IconPetSkill/Pet3GriffonSkillbeidong04.png	携带角色物理伤害提高<color=#0f70bc>10%</color>
6604001	66040	1	昼晦明暗之时	Assets/Product/Texture/Image/IconPetSkill/Pet3GriffonSkillbeidong05.png	亚里莎·回音携带昼翼释放<color=#0f70bc>必杀-天刻宏耀之锋</color>时，暴击伤害提升<color=#0f70bc>15%</color>；释放<color=#0f70bc>合击·锁魂裁定</color>及<color=#0f70bc>合击·碎魄之弓</color>时将召唤昼翼释放协同攻击，造成<color=#0f70bc>500%</color>的物理伤害。
6604002	66040	2	昼晦明暗之时	Assets/Product/Texture/Image/IconPetSkill/Pet3GriffonSkillbeidong05.png	亚里莎·回音携带昼翼释放<color=#0f70bc>必杀-天刻宏耀之锋</color>时，暴击伤害提升<color=#0f70bc>30%</color>；释放<color=#0f70bc>合击·锁魂裁定</color>及<color=#0f70bc>合击·碎魄之弓</color>时将召唤昼翼释放协同攻击，造成<color=#0f70bc>1000%</color>的物理伤害。
6604003	66040	3	昼晦明暗之时	Assets/Product/Texture/Image/IconPetSkill/Pet3GriffonSkillbeidong05.png	亚里莎·回音携带昼翼释放<color=#0f70bc>必杀-天刻宏耀之锋</color>时，暴击伤害提升<color=#0f70bc>45%</color>；释放<color=#0f70bc>合击·锁魂裁定</color>及<color=#0f70bc>合击·碎魄之弓</color>时将召唤昼翼释放协同攻击，造成<color=#0f70bc>1500%</color>的物理伤害。
6604004	66040	4	昼晦明暗之时	Assets/Product/Texture/Image/IconPetSkill/Pet3GriffonSkillbeidong05.png	亚里莎·回音携带昼翼释放<color=#0f70bc>必杀-天刻宏耀之锋</color>时，暴击伤害提升<color=#0f70bc>60%</color>；释放<color=#0f70bc>合击·锁魂裁定</color>及<color=#0f70bc>合击·碎魄之弓</color>时将召唤昼翼释放协同攻击，造成<color=#0f70bc>2000%</color>的物理伤害。
6604005	66040	5	昼晦明暗之时	Assets/Product/Texture/Image/IconPetSkill/Pet3GriffonSkillbeidong05.png	亚里莎·回音携带昼翼释放<color=#0f70bc>必杀-天刻宏耀之锋</color>时，暴击伤害提升<color=#0f70bc>75%</color>；释放<color=#0f70bc>合击·锁魂裁定</color>及<color=#0f70bc>合击·碎魄之弓</color>时将召唤昼翼释放协同攻击，造成<color=#0f70bc>2500%</color>的物理伤害。
135101	1351	1	骇浪涡流·物	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>320%</color>物理伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135102	1351	2	骇浪涡流·物	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>640%</color>物理伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135103	1351	3	骇浪涡流·物	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>960%</color>物理伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135104	1351	4	骇浪涡流·物	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>1280%</color>物理伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135105	1351	5	骇浪涡流·物	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>1600%</color>物理伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135201	1352	1	骇浪涡流·火	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>320%</color>火属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135202	1352	2	骇浪涡流·火	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>640%</color>火属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135203	1352	3	骇浪涡流·火	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>960%</color>火属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135204	1352	4	骇浪涡流·火	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>1280%</color>火属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135205	1352	5	骇浪涡流·火	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>1600%</color>火属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135301	1353	1	骇浪涡流·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>320%</color>冰属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135302	1353	2	骇浪涡流·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>640%</color>冰属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135303	1353	3	骇浪涡流·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>960%</color>冰属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135304	1353	4	骇浪涡流·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>1280%</color>冰属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135305	1353	5	骇浪涡流·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>1600%</color>冰属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135401	1354	1	骇浪涡流·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>320%</color>雷属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135402	1354	2	骇浪涡流·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>640%</color>雷属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135403	1354	3	骇浪涡流·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>960%</color>雷属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135404	1354	4	骇浪涡流·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>1280%</color>雷属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135405	1354	5	骇浪涡流·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>1600%</color>雷属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135501	1355	1	骇浪涡流·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>320%</color>暗属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135502	1355	2	骇浪涡流·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>640%</color>暗属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135503	1355	3	骇浪涡流·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>960%</color>暗属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135504	1355	4	骇浪涡流·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>1280%</color>暗属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135505	1355	5	骇浪涡流·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>1600%</color>暗属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135601	1356	1	骇浪涡流·空	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>320%</color>空属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135602	1356	2	骇浪涡流·空	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>640%</color>空属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135603	1356	3	骇浪涡流·空	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>960%</color>空属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135604	1356	4	骇浪涡流·空	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>1280%</color>空属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
135605	1356	5	骇浪涡流·空	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽跃起并向目标位置俯冲，产生漩涡，造成<color=#FF6347>1600%</color>空属性伤害，并使目标僵固。<color=#935ee1>僵固</color>：使敌人静止2秒。
136101	1361	1	恶浪狂涛·物	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>350%</color>物理伤害并推动怪物到角色面前。
136102	1361	2	恶浪狂涛·物	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>700%</color>物理伤害并推动怪物到角色面前。
136103	1361	3	恶浪狂涛·物	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>1050%</color>物理伤害并推动怪物到角色面前。
136104	1361	4	恶浪狂涛·物	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>1400%</color>物理伤害并推动怪物到角色面前。
136105	1361	5	恶浪狂涛·物	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>1750%</color>物理伤害并推动怪物到角色面前。
136201	1362	1	恶浪狂涛·火	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>350%</color>火属性伤害并推动怪物到角色面前。
136202	1362	2	恶浪狂涛·火	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>700%</color>火属性伤害并推动怪物到角色面前。
136203	1362	3	恶浪狂涛·火	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>1050%</color>火属性伤害并推动怪物到角色面前。
136204	1362	4	恶浪狂涛·火	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>1400%</color>火属性伤害并推动怪物到角色面前。
136205	1362	5	恶浪狂涛·火	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>1750%</color>火属性伤害并推动怪物到角色面前。
136301	1363	1	恶浪狂涛·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>350%</color>冰属性伤害并推动怪物到角色面前。
136302	1363	2	恶浪狂涛·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>700%</color>冰属性伤害并推动怪物到角色面前。
136303	1363	3	恶浪狂涛·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>1050%</color>冰属性伤害并推动怪物到角色面前。
136304	1363	4	恶浪狂涛·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>1400%</color>冰属性伤害并推动怪物到角色面前。
136305	1363	5	恶浪狂涛·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>1750%</color>冰属性伤害并推动怪物到角色面前。
136401	1364	1	恶浪狂涛·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>350%</color>雷属性伤害并推动怪物到角色面前。
136402	1364	2	恶浪狂涛·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>700%</color>雷属性伤害并推动怪物到角色面前。
136403	1364	3	恶浪狂涛·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>1050%</color>雷属性伤害并推动怪物到角色面前。
136404	1364	4	恶浪狂涛·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>1400%</color>雷属性伤害并推动怪物到角色面前。
136405	1364	5	恶浪狂涛·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>1750%</color>雷属性伤害并推动怪物到角色面前。
136501	1365	1	恶浪狂涛·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>350%</color>暗属性伤害并推动怪物到角色面前。
136502	1365	2	恶浪狂涛·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>700%</color>暗属性伤害并推动怪物到角色面前。
136503	1365	3	恶浪狂涛·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>1050%</color>暗属性伤害并推动怪物到角色面前。
136504	1365	4	恶浪狂涛·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>1400%</color>暗属性伤害并推动怪物到角色面前。
136505	1365	5	恶浪狂涛·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>1750%</color>暗属性伤害并推动怪物到角色面前。
136601	1366	1	恶浪狂涛·空	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>350%</color>空属性伤害并推动怪物到角色面前。
136602	1366	2	恶浪狂涛·空	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>700%</color>空属性伤害并推动怪物到角色面前。
136603	1366	3	恶浪狂涛·空	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>1050%</color>空属性伤害并推动怪物到角色面前。
136604	1366	4	恶浪狂涛·空	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>1400%</color>空属性伤害并推动怪物到角色面前。
136605	1366	5	恶浪狂涛·空	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后潜泽向前方游动，甩尾空翻，在目标后方产生海浪，造成<color=#FF6347>1750%</color>空属性伤害并推动怪物到角色面前。
6700001	67000	1	海豚战术·巡游	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong01.png	潜泽主动技伤害提高<color=#0f70bc>14%</color>
6700002	67000	2	海豚战术·巡游	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong01.png	潜泽主动技伤害提高<color=#0f70bc>28%</color>
6700003	67000	3	海豚战术·巡游	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong01.png	潜泽主动技伤害提高<color=#0f70bc>42%</color>
6700004	67000	4	海豚战术·巡游	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong01.png	潜泽主动技伤害提高<color=#0f70bc>56%</color>
6700005	67000	5	海豚战术·巡游	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong01.png	潜泽主动技伤害提高<color=#0f70bc>70%</color>
6701001	67010	1	海豚战术·护航	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong02.png	携带角色攻击力提高<color=#0f70bc>20</color>
6701002	67010	2	海豚战术·护航	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong02.png	携带角色攻击力提高<color=#0f70bc>40</color>
6701003	67010	3	海豚战术·护航	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong02.png	携带角色攻击力提高<color=#0f70bc>60</color>
6701004	67010	4	海豚战术·护航	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong02.png	携带角色攻击力提高<color=#0f70bc>80</color>
6701005	67010	5	海豚战术·护航	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong02.png	携带角色攻击力提高<color=#0f70bc>100</color>
6702001	67020	1	海豚战术·潜袭	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong03.png	潜泽释放主动技后，携带角色额外伤害加成提高<color=#0f70bc>1%</color>，持续8秒，重复触发刷新持续时间。
6702002	67020	2	海豚战术·潜袭	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong03.png	潜泽释放主动技后，携带角色额外伤害加成提高<color=#0f70bc>2%</color>，持续8秒，重复触发刷新持续时间。
6702003	67020	3	海豚战术·潜袭	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong03.png	潜泽释放主动技后，携带角色额外伤害加成提高<color=#0f70bc>3%</color>，持续8秒，重复触发刷新持续时间。
6702004	67020	4	海豚战术·潜袭	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong03.png	潜泽释放主动技后，携带角色额外伤害加成提高<color=#0f70bc>4%</color>，持续8秒，重复触发刷新持续时间。
6702005	67020	5	海豚战术·潜袭	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong03.png	潜泽释放主动技后，携带角色额外伤害加成提高<color=#0f70bc>5%</color>，持续8秒，重复触发刷新持续时间。
6703001	67030	1	晦冥暗礁	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong04.png	携带角色暗属性伤害提高<color=#0f70bc>2%</color>
6703002	67030	2	晦冥暗礁	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong04.png	携带角色暗属性伤害提高<color=#0f70bc>4%</color>
6703003	67030	3	晦冥暗礁	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong04.png	携带角色暗属性伤害提高<color=#0f70bc>6%</color>
6703004	67030	4	晦冥暗礁	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong04.png	携带角色暗属性伤害提高<color=#0f70bc>8%</color>
6703005	67030	5	晦冥暗礁	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong04.png	携带角色暗属性伤害提高<color=#0f70bc>10%</color>
6704001	67040	1	昔时泡影	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong05.png	拉弥亚·深谣携带潜泽释放<color=#0f70bc>必杀-沉渊终局</color>时，基础伤害提升<color=#0f70bc>16%</color>；释放<color=#0f70bc>蓝色信号球技能-寰洋断绝</color>及<color=#0f70bc>普攻-潜渊暗流</color>时，将召唤潜泽释放协同攻击，造成<color=#0f70bc>500%</color>的暗属性伤害。
6704002	67040	2	昔时泡影	Assets/Product/Texture/Image/IconPetSkill/Pet3DolphinSkillbeidong05.png	拉弥亚·深谣携带潜泽释放<color=#0f70bc>必杀-沉渊终局</color>时，基础伤害提升<color=#0f70bc>32%</color>；释放<color=#0f70bc>蓝色信号球技能-寰洋断绝</color>及<color=#0f70bc>普攻-潜渊暗流</color>时，将召唤潜泽释放协同攻击，造成<color=#0f70bc>1000%</color>的暗属性伤害。
