Id	Type	Name	Details	Desc	WorldDesc	Quality	Priority	Icon	SmallIcon	Coffee	Review	IsReDraw	DefaultNum	NpcId	IsShow	UseConditions	Tags	Effects	UnlockDesc
1310111		神秘的慷慨常客-4	自身获得加成时，本时段的座位+2<color=#35ce4e>（上限6）</color>。	自身获得加成时，本时段的座位+2。	付费保留座位亦是常规操作。	4	890	Assets/Product/Texture/Image/RoleStory/V2170woldierNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2170woldierNormal01.png					101028				[1320301]	
1310112		神秘的慷慨常客-5	自身获得加成时，下一位顾客<Icon=IconCafeCoffee/>+15。	自身获得加成时，下一位顾客<Icon=IconCafeCoffee/>+15。	充值余额即将过期？那就直接送给下一位客人吧。	4	880	Assets/Product/Texture/Image/RoleStory/V2170woldierNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2170woldierNormal01.png					101088				[1320401]	
1310113		神秘的慷慨常客-6	自身的<Icon=IconCafeCoffee/>≥25时，本时段的座位+1，使<color=#CC1C1C>露西亚</color>入座后获得永久<Icon=IconCafeCoffee/>+10。	自身的<Icon=IconCafeCoffee/>≥25时，本时段的座位+1，使<color=#CC1C1C>露西亚</color>入座后获得永久<Icon=IconCafeCoffee/>+10。	今天全场消费由这位小姐买单！	4	870	Assets/Product/Texture/Image/RoleStory/V2170woldierNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2170woldierNormal01.png	5				101061				[1320501, 1320502]	
1310114		西蒙	使下一座位的顾客获得<Icon=IconCafeCoffee/>+10。	使下一座位的顾客获得<Icon=IconCafeCoffee/>+10。	好喝爱喝多喝。	4	860	Assets/Product/Texture/Image/RoleStory/XimengNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/XimengNormal01.png	15				101030				[1320601]	
1310201		社交狂人-1	本时段的座位+1<color=#35ce4e>（上限6）</color>；\n使下一位顾客获得<Icon=IconCafeCoffee/>+15。	本时段的座位+1；\n使下一位顾客获得<Icon=IconCafeCoffee/>+15。	满座时和其他桌陌生人热聊五分钟后成功交友，获得座位。	4	850	Assets/Product/Texture/Image/RoleStory/GongzuonvNomal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/GongzuonvNomal01.png					101010				[1330101, 1330102]	
1310203		蕾奥妮			休假时喝咖啡消遣，工作时喝咖啡续命。	4	830	Assets/Product/Texture/Image/RoleStory/V270ranNormal04.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V270ranNormal04.png	35	-15			101019					
1310204		社交狂人-2	本时段的座位+1<color=#35ce4e>（上限6）</color>；\n自身<Icon=IconCafeCoffee/>≥0时，本时段所有顾客不消耗<Icon=IconCafeReview/>。	本时段的座位+1；\n自身<Icon=IconCafeCoffee/>≥0时，本时段所有顾客不消耗<Icon=IconCafeReview/>。	经常用好评交换优惠和增杯。	4	820	Assets/Product/Texture/Image/RoleStory/GongzuonvNomal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/GongzuonvNomal01.png					101050				[1330401, 1330402, 1330403]	
1310205		麦卡	使下一位座位的顾客获得<Icon=IconCafeCoffee/>+50%。	使下一位座位的顾客获得<Icon=IconCafeCoffee/>+50%。	经常一个人来帮工程部队全员订购咖啡。	4	810	Assets/Product/Texture/Image/RoleStory/V2100mkNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2100mkNormal01.png					101057				[1330501]	
1410101		蕾奥妮			休假时喝咖啡消遣，工作时喝咖啡续命。	4	750	Assets/Product/Texture/Image/RoleStory/V270ranNormal04.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V270ranNormal04.png	35	-15			101046					
1410102		莱亚-1	本时段的座位+1<color=#35ce4e>（上限6）</color>；\n若<color=#CC1C1C>卡列尼娜</color>在座位1，则额外获得本时段的座位+1<color=#35ce4e>（上限6）</color>。	本时段的座位+1；\n若<color=#CC1C1C>卡列尼娜</color>在座位1，则额外获得本时段的座位+1。	莱亚宣传过的饮品会销量倍增。	4	740	Assets/Product/Texture/Image/RoleStory/V2140lyNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2140lyNormal01.png					101051				[1440201, 1440202]	
1410103		兴奋的顾客	与<color=#CC1C1C>卡列尼娜</color>同时入座时，自身的<Icon=IconCafeCoffee/>/<Icon=IconCafeReview/>+100%<color=#35ce4e>（{1001}</color>/<color=#35ce4e>{1002}）</color>。	与<color=#CC1C1C>卡列尼娜</color>同时入座时，自身的<Icon=IconCafeCoffee/>/<Icon=IconCafeReview/>+100%。	我不是粉丝，不是的。	4	730	Assets/Product/Texture/Image/RoleStory/V3000womanNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3000womanNormal01.png	15	5			101083				[1440301]	
1410104		莱亚-2	自身前每入座一位顾客，<Icon=IconCafeCoffee/>+15<color=#35ce4e>（{1399}）</color>。	自身前每入座一位顾客，<Icon=IconCafeCoffee/>+15。	“莱亚强烈推荐的店肯定不错！”	4	720	Assets/Product/Texture/Image/RoleStory/V2140lyNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2140lyNormal01.png					101094				[1440401]	
1410105		哈桑	本时段获得的<Icon=IconCafeCoffee/>≥50时，自身<Icon=IconCafeReview/>+100%<color=#35ce4e>（{1002}）</color>。	本时段获得的<Icon=IconCafeCoffee/>≥50时，自身<Icon=IconCafeReview/>+100%。	名人效应营销成功案例喜添一。	4	710	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/HasangNomal01.png		25			101019				[1440501]	
1410106		西蒙	入座后，使座位1的顾客获得<Icon=IconCafeCoffee/>+20%<color=#35ce4e>（{1001}）</color>。	入座后，使座位1的顾客获得<Icon=IconCafeCoffee/>+20%。	在咖啡推荐这件事上是十分可靠的存在。	4	700	Assets/Product/Texture/Image/RoleStory/XimengNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/XimengNormal01.png	10	5			101051				[1440601]	
1410107		莱亚-3	自身前每入座一位顾客，<Icon=IconCafeReview/>+10<color=#35ce4e>（{1399}）</color>。	自身前每入座一位顾客，<Icon=IconCafeReview/>+10。	邀请莱亚小姐成为店里的推销员如何？	4	690	Assets/Product/Texture/Image/RoleStory/V2140lyNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2140lyNormal01.png					101029				[1440701]	
1410201		神秘的顾客	自身前每入座一位顾客，<Icon=IconCafeCoffee/>+5，<Icon=IconCafeReview/>-5。	自身前每入座一位顾客，<Icon=IconCafeCoffee/>+5，<Icon=IconCafeReview/>-5。	有得必有失。	4	670	Assets/Product/Texture/Image/RoleStory/TongyongnvgouzaotiNormal02.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/TongyongnvgouzaotiNormal02.png					101059				[1440901, 1440903]	
1410202		研究员-1	本时段的座位+1<color=#35ce4e>（上限6）</color>；\n与<color=#A81CDA>研究员-2</color>同时入座时，额外获得座位+1<color=#35ce4e>（上限6）</color>。	本时段的座位+1；\n与<color=#A81CDA>研究员-2</color>同时入座时，额外获得座位+1。	首先，要规范下流程。	4	660	Assets/Product/Texture/Image/RoleStory/YanjiuyuanNomal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/YanjiuyuanNomal01.png		5			101010				[1441001, 1441002]	
1410203		研究员-2	与<color=#A81CDA>研究员-1</color>同时入座时，<Icon=IconCafeCoffee/>+15<color=#35ce4e>（{1001}）</color>。	与<color=#A81CDA>研究员-1</color>同时入座时，<Icon=IconCafeCoffee/>+15。	其次，要做好分工。	4	650	Assets/Product/Texture/Image/RoleStory/BoshiNomal02.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/BoshiNomal02.png	5				101091				[1441101]	
1410204		蕾奥妮			喝一杯咖啡会有一个新的灵感诞生。	4	640	Assets/Product/Texture/Image/RoleStory/V270ranNormal04.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V270ranNormal04.png	25	-10			101050					
1410205		麦卡	使下一位座位的顾客获得<Icon=IconCafeCoffee/>+50%。	使下一位座位的顾客获得<Icon=IconCafeCoffee/>+50%。	经常一个人来帮工程部队全员订购咖啡。	4	630	Assets/Product/Texture/Image/RoleStory/V2100mkNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2100mkNormal01.png					101046				[1441201]	
1410207		莱亚	入座座位1或座位2时，<Icon=IconCafeReview/>+25；\n入座座位3或座位4时，<Icon=IconCafeCoffee/>+25。	入座座位1或座位2时，<Icon=IconCafeReview/>+25；\n入座座位3或座位4时，<Icon=IconCafeCoffee/>+25。	邀请莱亚小姐成为店里的推销员如何？	4	610	Assets/Product/Texture/Image/RoleStory/V2140lyNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2140lyNormal01.png					101030				[1441401, 1441402, 1441403, 1441404]	
1410208		哈桑	当前持有<Icon=IconCafeReview/>＜20时，<Icon=IconCafeReview/>+20<color=#35ce4e>（{1002}）</color>，否则<Icon=IconCafeCoffee/>+30<color=#35ce4e>（{1001}）</color>。	当前持有<Icon=IconCafeReview/>＜20时，<Icon=IconCafeReview/>+20，否则<Icon=IconCafeCoffee/>+30。	感恩的心，感谢有议长提供帮助。	4	600	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/HasangNomal01.png					101044				[200502, 200501]	
1410301		莱亚-1	入座座位1时，<Icon=IconCafeReview/>+20，<Icon=IconCafeCoffee/>+20。	入座座位1时，<Icon=IconCafeReview/>+20，<Icon=IconCafeCoffee/>+20。	莱亚宣传过的饮品会销量倍增。	4	580	Assets/Product/Texture/Image/RoleStory/V2140lyNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2140lyNormal01.png					101062				[1540101]	
1410302		尼科拉-1	时段每增加1，<Icon=IconCafeCoffee/>+5<color=#35ce4e>（{1001}）</color>，<Icon=IconCafeReview/>-5<color=#ff4747>（{1002}）</color>。	时段每增加1，<Icon=IconCafeCoffee/>+5，<Icon=IconCafeReview/>-5。	“持久战”让人会忍不住多点几杯，但也会逐渐不爽。	4	570	Assets/Product/Texture/Image/RoleStory/NikelaNomal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/NikelaNomal01.png	20	15			101088				[1661001, 1661002]	
1410303		莱亚-2	自身前每入座一位顾客，<Icon=IconCafeReview/>+15<color=#35ce4e>（{1399}）</color>。	自身前每入座一位顾客，<Icon=IconCafeReview/>+15。	“莱亚强烈推荐的店肯定不错！”	4	560	Assets/Product/Texture/Image/RoleStory/V2140lyNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2140lyNormal01.png					101029				[1540201]	
1410306		社交狂人	本时段的座位+1<color=#35ce4e>（上限6）</color>。	本时段的座位+1。	喝着咖啡聊天简直是人生享受！	4	530	Assets/Product/Texture/Image/RoleStory/GongzuonvNomal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/GongzuonvNomal01.png	10	-5			101049				[11301]	
1410307		莱亚-3	本时段的座位+1<color=#35ce4e>（上限6）</color>；\n与<color=#CC1C1C>卡列尼娜</color>同时入座时，额外获得座位+1<color=#35ce4e>（上限6）</color>。	本时段的座位+1；\n与<color=#CC1C1C>卡列尼娜</color>同时入座时，额外获得座位+1。	邀请莱亚小姐成为店里的推销员如何？	4	520	Assets/Product/Texture/Image/RoleStory/V2140lyNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2140lyNormal01.png					101087				[1540501, 1540502]	
1410403		尼科拉-2	时段每增加1，<Icon=IconCafeCoffee/>+10<color=#35ce4e>（{1001}）</color>。	时段每增加1，<Icon=IconCafeCoffee/>+10。	“持久战”让人会忍不住多点几杯，但也会逐渐不爽。	4	490	Assets/Product/Texture/Image/RoleStory/NikelaNomal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/NikelaNomal01.png					101011				[1540801]	
1410404		蕾奥妮			喝一杯咖啡会有一个新的灵感诞生。	4	480	Assets/Product/Texture/Image/RoleStory/V270ranNormal04.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V270ranNormal04.png	25	-10			101049					
1410405		莱亚-4	自身前每入座一位顾客，<Icon=IconCafeCoffee/>+15<color=#35ce4e>（{1399}）</color>。	自身前每入座一位顾客，<Icon=IconCafeCoffee/>+15。	“店里好像很热闹的样子，我们去瞧瞧吧。”	4	470	Assets/Product/Texture/Image/RoleStory/V2140lyNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2140lyNormal01.png					101058				[1540901]	
1410406		社交狂人	本时段的座位+1<color=#35ce4e>（上限6）</color>。	本时段的座位+1。	喝着咖啡聊天简直是人生享受！	4	460	Assets/Product/Texture/Image/RoleStory/GongzuonvNomal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/GongzuonvNomal01.png		-5			101087				[1541001]	
5002		比安卡	本时段的座位+1<color=#35ce4e>（上限6）</color>；\n入座前，每个入座的顾客使自身永久获得<Icon=IconCafeCoffee/>+3；\n入座后，获得<color=#C29F6D>加入</color>效果。	本时段的座位+1；\n入座前，每个入座的顾客使自身永久获得<Icon=IconCafeCoffee/>+3；\n入座后，获得<color=#C29F6D>加入</color>效果。	把咖啡当水喝这种说法还是过于夸张了。	5	4020	Assets/Product/Texture/Image/RoleStory/V3600BiankaNormal04.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V130bakNormal01.png	20	15			101201			[2, 3, 7]	[400202, 400203, 400204, 400205, 400207, 400208, 400209, 400210]	
1510101		社交狂人-1	本时段顾客+1<color=#35ce4e>（上限7）</color>；\n本时段的座位+1<color=#35ce4e>（上限6）</color>。	本时段顾客+1；\n本时段的座位+1。	经常碰到路过的朋友并为店里揽客。	4	440	Assets/Product/Texture/Image/RoleStory/GongzuonvNomal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/GongzuonvNomal01.png		-10			101044				[1610101, 1610102]	
1510103		社交狂人-2	本时段的座位+1<color=#35ce4e>（上限6）</color>；\n入座座位≥3时，额外获得座位+1<color=#35ce4e>（上限6）</color>。	本时段的座位+1；\n入座座位≥3时，额外获得座位+1。	满座时和其他桌陌生人热聊五分钟后成功交友，获得座位。	4	420	Assets/Product/Texture/Image/RoleStory/GongzuonvNomal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/GongzuonvNomal01.png		-5			101019				[101701, 101702]	
1510104		蕾奥妮			喝一杯咖啡会有一个新的灵感诞生。	4	410	Assets/Product/Texture/Image/RoleStory/V270ranNormal04.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V270ranNormal04.png	25	-10			101059					
1510105		哈桑	当前持有<Icon=IconCafeReview/>＜20时，<Icon=IconCafeReview/>+20<color=#35ce4e>（{1002}）</color>，否则<Icon=IconCafeCoffee/>+30<color=#35ce4e>（{1001}）</color>。	当前持有<Icon=IconCafeReview/>＜20时，<Icon=IconCafeReview/>+20，否则<Icon=IconCafeCoffee/>+30。	感恩的心，感谢有议长提供帮助。	4	400	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/HasangNomal01.png					101051			[3]	[200502, 200501, 109998]	
1510106		挑剔的顾客	入座座位≥4时，<Icon=IconCafeReview/>+20<color=#35ce4e>（{1002}）</color>。	入座座位≥4时，<Icon=IconCafeReview/>+20。	我的梦中情椅…	4	390	Assets/Product/Texture/Image/RoleStory/KongzhonghuayuanrenleinanNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/KongzhonghuayuanrenleinanNormal01.png					101084				[1610301]	
1510107		分享达人	本时段顾客+1<color=#35ce4e>（上限7）</color>。	本时段顾客+1。	如果能更优惠一点，我还能再叫来几个朋友！	4	380	Assets/Product/Texture/Image/RoleStory/Tongyonggouzaoti01Nomal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/Tongyonggouzaoti01Nomal01.png	10	-5			101056				[1610401]	
1510108		瑞贝卡	将未入座的<Icon=IconCafeBlue/>替换为其他顾客，替换前<Icon=IconCafeBlue/>不少于3位时，本时段的座位+1<color=#35ce4e>（上限6）</color>。	将未入座的<Icon=IconCafeBlue/>替换为其他顾客，替换前<Icon=IconCafeBlue/>不少于3位时，本时段的座位+1。	别说几个座位，天花板掉下来一点灰都得姓黑野。	4	370	Assets/Product/Texture/Image/RoleStory/RuibeikaNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/RuibeikaNormal01.png					101087				[1624002, 1624001, 1624003]	
1510110		1号顾客				3	350	Assets/Product/Texture/Image/RoleStory/V210yjyNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V210yjyNormal01.png	15				101011					
1510111		2号顾客				3	340	Assets/Product/Texture/Image/RoleStory/V3000womanNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3000womanNormal01.png	15				101058					
1510112		3号顾客				3	330	Assets/Product/Texture/Image/RoleStory/V3200airhostessNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3200airhostessNormal01.png		10			101089					
1510113		西蒙-1	下一位座位的顾客<Icon=IconCafeReview/>+20。	下一位座位的顾客<Icon=IconCafeReview/>+20。	库洛洛咖啡的外援销冠。	4	320	Assets/Product/Texture/Image/RoleStory/XimengNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/XimengNormal01.png					101057				[1641031]	
1510114		西蒙-2	下一位座位的顾客<Icon=IconCafeCoffee/>+15。	下一位座位的顾客<Icon=IconCafeCoffee/>+15。	黑眼圈真的不是喝咖啡喝出来的啊。	4	310	Assets/Product/Texture/Image/RoleStory/XimengNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/XimengNormal01.png		10			101046				[1330102]	
1510115		社交狂人-3	本时段顾客+1<color=#35ce4e>（上限7）</color>；\n本时段的座位+1<color=#35ce4e>（上限6）</color>。	本时段顾客+1；\n本时段的座位+1。	经常碰到路过的朋友并为店里揽客。	4	300	Assets/Product/Texture/Image/RoleStory/GongzuonvNomal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/GongzuonvNomal01.png		-10			101031				[1610101, 1610102]	
1510116		莱亚-1	本时段<color=#CC1C1C>比安卡</color>未入座时，额外获得<Icon=IconCafeCoffee/>+20。	本时段<color=#CC1C1C>比安卡</color>未入座时，额外获得<Icon=IconCafeCoffee/>+20。	莱亚宣传过的饮品会销量倍增。	4	290	Assets/Product/Texture/Image/RoleStory/V2140lyNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2140lyNormal01.png	15				101083				[1610501, 1610502]	
1510125		莱亚-2	本时段<color=#CC1C1C>比安卡</color>入座时，获得<Icon=IconCafeCoffee/>+20，<Icon=IconCafeReview/>+10。	本时段<color=#CC1C1C>比安卡</color>入座时，获得<Icon=IconCafeCoffee/>+20，<Icon=IconCafeReview/>+10。	“莱亚强烈推荐的店肯定不错！”	4	200	Assets/Product/Texture/Image/RoleStory/V2140lyNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2140lyNormal01.png					101013				[1610901, 1610902]	
1510126		麦卡	使下一位顾客的<Icon=IconCafeCoffee/>和<Icon=IconCafeReview/>+30%。	使下一位顾客的<Icon=IconCafeCoffee/>和<Icon=IconCafeReview/>+30%。	经常一个人来帮工程部队全员订购咖啡。	4	190	Assets/Product/Texture/Image/RoleStory/V2100mkNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2100mkNormal01.png					101010				[1611001]	
1510129		莱亚-3	本时段<color=#CC1C1C>比安卡</color>入座时，本时段的座位+2<color=#35ce4e>（上限6）</color>。	本时段<color=#CC1C1C>比安卡</color>入座时，本时段的座位+2。	邀请莱亚小姐成为店里的推销员如何？	4	160	Assets/Product/Texture/Image/RoleStory/V2140lyNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2140lyNormal01.png		-5			101081				[1611201]	
1510130		洛莎	消耗至多30<Icon=IconCafeReview/>转化为等量<Icon=IconCafeCoffee/><color=#35ce4e>（{1102}）</color>。	消耗至多30<Icon=IconCafeReview/>转化为等量<Icon=IconCafeCoffee/>。	莱亚不在时会化身店里的销量救星。	4	150	Assets/Product/Texture/Image/RoleStory/V130lsNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V130lsNormal01.png					101047			[1, 3]	[2009, 109999, 109998]	
1610101		莫瑞			能满足我的要求么？	4	110	Assets/Product/Texture/Image/RoleStory/MoruiNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/MoruiNormal01.png	80	-80			101082					
1610105		好心的顾客-1	下一位顾客不消耗<Icon=IconCafeReview/>，但其<Icon=IconCafeCoffee/>-50%。	下一位顾客不消耗<Icon=IconCafeReview/>，但其<Icon=IconCafeCoffee/>-50%。	本来是想帮忙的…	4	70	Assets/Product/Texture/Image/RoleStory/V3000womanNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3000womanNormal01.png					101048				[1611901, 1611902]	
1610107		莱亚	自身前每入座一位顾客，<Icon=IconCafeReview/>+5<color=#35ce4e>（{1399}）</color>。	自身前每入座一位顾客，<Icon=IconCafeReview/>+5。	“莱亚强烈推荐的店肯定不错！”	4	50	Assets/Product/Texture/Image/RoleStory/V2140lyNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2140lyNormal01.png					101061				[1612001]	
1610108		随性的顾客	自身<Icon=IconCafeCoffee/>为0时，下一位顾客获得<Icon=IconCafeReview/>+40<color=#35ce4e>（{1002}）</color>。	自身<Icon=IconCafeCoffee/>为0时，下一位顾客获得<Icon=IconCafeReview/>+40。	不瞒您说，我也是做服务业的。	4	40	Assets/Product/Texture/Image/RoleStory/V3200airhostessNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3200airhostessNormal01.png	40	-40			101060				[1613001]	
1610109		好心的顾客-2	使自身和下一位顾客获得<Icon=IconCafeCoffee/>+20；\n使上一位顾客<Icon=IconCafeCoffee/>-20。	使自身和下一位顾客获得<Icon=IconCafeCoffee/>+20；\n使上一位顾客<Icon=IconCafeCoffee/>-20。	您就说帮没帮到吧。	4	30	Assets/Product/Texture/Image/RoleStory/V3000womanNormal02.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3000womanNormal02.png					101029				[1614001, 1614002, 1614003]	
1610110		神秘的慷慨常客	自身获得<Icon=IconCafeCoffee/>加成时，额外获得<Icon=IconCafeReview/>+10<color=#35ce4e>（{1002}）</color>。	自身获得<Icon=IconCafeCoffee/>加成时，额外获得<Icon=IconCafeReview/>+10。	薪水还没发，先给个好评吧。	4	20	Assets/Product/Texture/Image/RoleStory/V2170woldierNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2170woldierNormal01.png		5			101091				[1631001]	
1610121	631	幸运顾客-1	入座后，使自身在以下加成中随机获得3个：\n<Icon=IconCafeCoffee/>+100     <Icon=IconCafeCoffee/>+50\n<Icon=IconCafeCoffee/>+20        <Icon=IconCafeCoffee/>+10	入座后，使自身在以下加成中随机获得3个：\n<Icon=IconCafeCoffee/>+100     <Icon=IconCafeCoffee/>+50\n<Icon=IconCafeCoffee/>+20       <Icon=IconCafeCoffee/>+10	试试运气吧？	5	9999	Assets/Product/Texture/Image/RoleStory/V3200airhostessNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3200airhostessNormal01.png					101045				[1621501]	
1610122	632	幸运顾客-2	入座后，使自身在以下加成中随机获得3个：\n<Icon=IconCafeCoffee/>+100     <Icon=IconCafeCoffee/>+50\n<Icon=IconCafeCoffee/>+20        <Icon=IconCafeCoffee/>+10	入座后，使自身在以下加成中随机获得3个：\n<Icon=IconCafeCoffee/>+100     <Icon=IconCafeCoffee/>+50\n<Icon=IconCafeCoffee/>+20       <Icon=IconCafeCoffee/>+10	试试运气吧？	5	9999	Assets/Product/Texture/Image/RoleStory/V3000xuezheNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3000xuezheNormal01.png					101090				[1621601]	
1610123	633	幸运顾客-3	入座后，使自身在以下加成中随机获得3个：\n<Icon=IconCafeCoffee/>+100     <Icon=IconCafeCoffee/>+50\n<Icon=IconCafeCoffee/>+20        <Icon=IconCafeCoffee/>+10	入座后，使自身在以下加成中随机获得3个：\n<Icon=IconCafeCoffee/>+100     <Icon=IconCafeCoffee/>+50\n<Icon=IconCafeCoffee/>+20       <Icon=IconCafeCoffee/>+10	试试运气吧？	5	9999	Assets/Product/Texture/Image/RoleStory/V290npcNormal03.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V290npcNormal03.png					101049				[1621701]	
1610124		库洛洛咖啡店员			指挥官，经营辛苦了。	5	9999	Assets/Product/Texture/Image/RoleStory/TongyongnvgouzaotiNormal02.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/TongyongnvgouzaotiNormal02.png					101012		[2]	[8]		
1610125	6310	巨额小费	出现时，<color=#CC1C1C>幸运顾客-1</color>获得<Icon=IconCafeCoffee/>+100。	出现时，<color=#CC1C1C>幸运顾客-1</color>获得<Icon=IconCafeCoffee/>+100。		5	500	Assets/Product/Texture/Image/RoleStory/V3200airhostessNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3200airhostessNormal01.png					101094		[2]	[8]	[1621901]	
1610126	6310	大量小费	出现时，<color=#CC1C1C>幸运顾客-1</color>获得<Icon=IconCafeCoffee/>+50。	出现时，<color=#CC1C1C>幸运顾客-1</color>获得<Icon=IconCafeCoffee/>+50。		4	400	Assets/Product/Texture/Image/RoleStory/V3200airhostessNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3200airhostessNormal01.png					101062		[2]	[8]	[1622001]	
1610127	6310	普通小费	出现时，<color=#CC1C1C>幸运顾客-1</color>获得<Icon=IconCafeCoffee/>+20。	出现时，<color=#CC1C1C>幸运顾客-1</color>获得<Icon=IconCafeCoffee/>+20。		3	300	Assets/Product/Texture/Image/RoleStory/V3200airhostessNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3200airhostessNormal01.png					101093		[2]	[8]	[1622101]	
