DrawId	IsUp	Name	Type	ProbShow	Sort
6054		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
6055		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
6056		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
6057		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
6058		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
6059		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
6060		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
7029		['S级支援单位(含保底)', 'S级支援单位(基础掉落)', 'A级支援单位', '支援单位经验材料', '支援单位突破材料', '支援技能元件', '支援单位碎片', '螺母箱']		['8.33%', '5.82%', '14.14%', '20.72%', '11.02%', '16.31%', '13.42%', '16.06%']	
7030		['S级支援单位(含保底)', 'S级支援单位(基础掉落)', 'A级支援单位', '支援单位经验材料', '支援单位突破材料', '支援技能元件', '支援单位碎片', '螺母箱']		['8.33%', '5.82%', '14.14%', '20.72%', '11.02%', '16.31%', '13.42%', '16.06%']	
355	[True, True]	['【6星】骇客锐音', '【5星】白夜噪点', '【6星】时隧之钥-斯托克斯', '【6星】玛纳加尔姆', '【5星】核子熔断·δ', '【5星】三重奏', '紫色武器', '蓝色武器', '螺母箱', '突破材料']		['4.00%', '12.00%', '0.50%', '0.50%', '1.50%', '1.50%', '33.40%', '27.90%', '9.35%', '9.35%']	
1281		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1282		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1283		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1284		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1285		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1286		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1287		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1288		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1289		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2275		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2276		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2277		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2278		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2279		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2280		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2281		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2282		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2283		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
3027		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
3028		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
356	[True, True]	['【6星】律条重塑', '【5星】黯月摧朽', '【6星】赤红咆哮', '【6星】暗夜猎隼', '【5星】FPT-II改', '【5星】苍白羽赫', '紫色武器', '蓝色武器', '螺母箱', '突破材料']		['4.00%', '12.00%', '0.50%', '0.50%', '1.50%', '1.50%', '33.40%', '27.90%', '9.35%', '9.35%']	
1290		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1291		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1292		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1293		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1294		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1295		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1296		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1297		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1298		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1299		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2284		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2285		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2286		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2287		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2288		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2289		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2290		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2291		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2292		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2293		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
7031		['S级支援单位(含保底)', 'S级支援单位(基础掉落)', 'A级支援单位', '支援单位经验材料', '支援单位突破材料', '支援技能元件', '支援单位碎片', '螺母箱']		['8.33%', '5.82%', '14.14%', '20.72%', '11.02%', '16.31%', '13.42%', '16.06%']	
7032		['S级支援单位(含保底)', 'S级支援单位(基础掉落)', 'A级支援单位', '支援单位经验材料', '支援单位突破材料', '支援技能元件', '支援单位碎片', '螺母箱']		['8.33%', '5.82%', '14.14%', '20.72%', '11.02%', '16.31%', '13.42%', '16.06%']	
357	[True, True]	['【6星】塞斯特斯', '【5星】不毁玓光', '【6星】墨提斯', '【6星】骇客锐音', '【5星】逆行交点', '【5星】白夜噪点', '紫色武器', '蓝色武器', '螺母箱', '突破材料']		['4.00%', '12.00%', '0.50%', '0.50%', '1.50%', '1.50%', '33.40%', '27.90%', '9.35%', '9.35%']	
1300		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1301		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1302		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1303		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1304		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1305		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1306		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1307		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1308		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2294		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2295		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2296		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2297		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2298		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2299		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2300		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2301		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2302		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
3029		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
3030		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
358	[True, True]	['【6星】鹏游蝶梦', '【5星】月上海棠', '【6星】今古', '【6星】铭钥阙影', '【5星】风回', '【5星】鸿浩锋羽', '紫色武器', '蓝色武器', '螺母箱', '突破材料']		['4.00%', '12.00%', '0.50%', '0.50%', '1.50%', '1.50%', '33.40%', '27.90%', '9.35%', '9.35%']	
7033		['S级支援单位(含保底)', 'S级支援单位(基础掉落)', 'A级支援单位', '支援单位经验材料', '支援单位突破材料', '支援技能元件', '支援单位碎片', '螺母箱']		['8.33%', '5.82%', '14.14%', '20.72%', '11.02%', '16.31%', '13.42%', '16.06%']	
7034		['S级支援单位(含保底)', 'S级支援单位(基础掉落)', 'A级支援单位', '支援单位经验材料', '支援单位突破材料', '支援技能元件', '支援单位碎片', '螺母箱']		['8.33%', '5.82%', '14.14%', '20.72%', '11.02%', '16.31%', '13.42%', '16.06%']	
1309		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1310		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1311		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1312		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1313		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1314		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1315		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1316		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1317		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2303		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2304		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2305		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2306		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2307		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2308		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2309		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2310		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2311		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1318		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2312		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8047		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8048		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8049		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8050		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8051		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8052		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8053		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8054		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
