Id	CharacterId	Quality	Phase	Name	Level	Intro	SkillId
234	1031005	4	3	苦海揽镜	1	释放<color=#D91414>潜梦</color>后，额外获得<color=#D91414>2</color>枚<color=#D91414>白球</color>和<color=#D91414>12</color>点必杀能量。满层释放<color=#D91414>必杀-镜映新生</color>后，获得<color=#D91414>2</color>枚<color=#D91414>飞刃</color>。<color=#D91414>千芒一刹</color>及<color=#D91414>晓梦寻光</color>基础伤害提升<color=#D91414>80%</color>。释放<color=#D91414>必杀-镜映新生</color>后，本场战斗中QTE基础伤害提升<color=#D91414>1000%</color>。	103525
235	1031005	5		苦海揽镜	2	释放<color=#D91414>晓梦寻光-觅光时</color>期间触发<color=#D91414>时滞演算</color>，并额外获得<color=#D91414>50</color>点<color=#D91414>晴音</color>。<color=#D91414>必杀-于万象中重生</color>造成的伤害提升<color=#D91414>90%</color>。<color=#D91414>长天谐舞</color>期间，自身额外伤害提升<color=#D91414>100%</color>。	103525
236	1031005	5	3	万劫擎灯	1	<color=#D91414>千芒一刹</color>及<color=#D91414>晓梦寻光</color>的额外伤害提升<color=#D91414>50%</color>。	103526
237	1031005	5	6	万劫擎灯	2	<color=#D91414>天闪霆光</color>及<color=#D91414>镜刃球</color>的额外伤害提升<color=#D91414>50%</color>。	103526
238	1031005	6		万劫擎灯	3	<color=#D91414>必杀-于万象中重生</color>的额外伤害提升<color=#D91414>40%</color>。	103526
239	1291003	3	5	失真补偿	1	释放<color=#D91414>霓虹球</color>和<color=#D91414>必杀-数域空间·势垒裂隙</color>时，激活未冷却的QTE。	129324
240	1291003	4		失真补偿	2	切换入场时获得三颗白噪信号球，<color=#D91414>普攻-逆变换</color>基础伤害提升<color=#D91414>125%</color>，<color=#D91414>普攻-前级放大</color>基础伤害提升<color=#D91414>75%</color>，<color=#D91414>核心被动-流镜矩阵</color>基础伤害提升<color=#D91414>100%</color>，霓虹球激活期间，获得无敌状态，释放<color=#D91414>黄色霓虹球-脉噪声贯通</color>期间会自动消除白噪信号球，每消除<color=#D91414>1</color>颗白噪信号球，<color=#D91414>脉冲爆震</color>获得<color=#D91414>5%</color>的基础伤害加成。	129324
241	1291003	4	3	平滑阻抗	1	受到布偶熊·骇影治疗的友方单位获得<color=#D91414>极凝霜晶</color>效果提升<color=#D91414>10%</color>，<color=#D91414>频闪光伏</color>效果提升<color=#D91414>11.25%</color>。<color=#D91414>霓虹球</color>和<color=#D91414>核心被动-模数转换</color>的基础伤害提升<color=#D91414>60%</color>，<color=#D91414>核心被动-骇破印记</color>的基础伤害提升<color=#D91414>50%</color>。	129325
242	1291003	5		平滑阻抗	2	全队切换入场时，重置QTE技能冷却时间。 受到布偶熊·骇影治疗的友方单位获得<color=#D91414>极凝霜晶</color>效果提升<color=#D91414>10%</color>，<color=#D91414>频闪光伏</color>效果提升<color=#D91414>11.25%</color>。每记录一种霓虹球，<color=#D91414>必杀-数域空间·势垒裂隙</color>基础伤害提升<color=#D91414>30%</color>。如果布偶熊·骇影在队伍中，<color=#D91414>光冕层数</color>上限增加<color=#D91414>10</color>。<color=#D91414>必杀-数域空间·闪烁留存</color>基础伤害提升<color=#D91414>100%</color>。	129325
243	1291003	5	3	共源级超频	1	<color=#D91414>普攻-逆变换</color>，<color=#D91414>普攻-前级放大</color>，<color=#D91414>核心被动-流镜矩阵</color>的额外伤害加成提升<color=#D91414>100%</color>，<color=#D91414>核心被动-骇破印记</color>的额外伤害加成提升<color=#D91414>50%</color>。	129326
244	1291003	5	6	共源级超频	2	<color=#D91414>霓虹球</color>和<color=#D91414>核心被动-模数转换</color>的额外伤害加成提升<color=#D91414>100%</color>。	129326
245	1291003	6		共源级超频	3	<color=#D91414>必杀-数域空间·势垒裂隙</color>的额外伤害加成提升<color=#D91414>80%</color>，<color=#D91414>必杀-数域空间·闪烁留存</color>的额外伤害加成提升<color=#D91414>50%</color>。	129326
246	1141004	3	5	遂影速决	1	释放<color=#D91414>必杀-万维归葬·踏</color>或拥有<color=#D91414>2</color>个<color=#D91414>灰度链接</color>切换到<color=#D91414>涅索斯拟态</color>时，激活未冷却的QTE。	114424
247	1141004	4		遂影速决	2	退场时自动使用QTE。<color=#D91414>守林者拟态</color>下<color=#D91414>信号球技能</color>与<color=#D91414>直刃破</color>、<color=#D91414>横刃斩</color>、<color=#D91414>朔刃截</color>的基础伤害提升。极锋在场时触发主动超算获取的<color=#D91414>超维预演</color>持续时间内持续激活未冷却的QTE。释放<color=#D91414>必杀</color>后，未消耗的<color=#D91414>覆态馈赠</color>可转化为<color=#D91414>必杀能量</color>。队伍未携带<color=#D91414>真意斩</color>效应时，消耗<color=#D91414>覆态馈赠</color>可返还白色信号球。队伍携带<color=#D91414>真意斩</color>效应时，释放<color=#D91414>必杀</color>时消耗真意值返还白色信号球。极锋在场时触发队友的<color=#D91414>QTE</color>，可获得<color=#D91414>藏锋值</color>。	114424
248	1141004	4	3	焕瞬夺势	1	<color=#D91414>连锁聚变</color>减抗效果提升<color=#D91414>10%</color>。极锋入队时，全队成员在<color=#D91414>超维预演</color>持续时间内触发qte时可将其持续时间延长<color=#D91414>1</color>秒。<color=#D91414>游弋剿猎</color>、<color=#D91414>统御视野</color>、<color=#D91414>核心震动</color>的基础伤害提升<color=#D91414>20%</color>。每次入场<color=#D91414>守林者拟态</color>下<color=#D91414>信号球技能</color>获得的<color=#D91414>必杀能量</color>翻倍，<color=#D91414>直刃破</color>、<color=#D91414>横刃斩</color>、<color=#D91414>朔刃截</color>获得的<color=#D91414>必杀能量</color>、<color=#D91414>灰度链接</color>与<color=#D91414>藏锋值</color>翻倍。队伍携带<color=#D91414>真意斩</color>效应时，释放<color=#D91414>必杀-万维归葬·踏</color>后返还等同于消耗的<color=#D91414>真意值</color>一半的<color=#D91414>藏锋值</color>。	114425
249	1141004	5		焕瞬夺势	2	<color=#D91414>连锁聚变</color>减抗效果提升<color=#D91414>10%</color>。极锋入队时，全队成员<color=#D91414>QTE</color>可储存充能次数，充能次数上限提高到<color=#D91414>2</color>次。队伍中所有角色的切换冷却时间减少<color=#D91414>3</color>秒，无法与同类效果叠加。有<color=#D91414>2</color>个<color=#D91414>灰度链接</color>（无论是否同色）切换到<color=#D91414>涅索斯拟态</color>时点按、长按变形球均可以不消耗<color=#D91414>必杀能量</color>获得<color=#D91414>罪痕印刻</color>强化效果。<color=#D91414>必杀-万维归葬·踏</color>的基础伤害提升<color=#D91414>30%</color>。队伍携带<color=#D91414>真意斩</color>效应时，领域的基础伤害提升<color=#D91414>100%</color>。	114425
250	1141004	5	3	全态拟合	1	<color=#D91414>直刃破</color>、<color=#D91414>横刃斩</color>、<color=#D91414>朔刃截</color>的额外伤害加成提升<color=#D91414>50%</color>，<color=#D91414>信念持戟</color>、<color=#D91414>去幻环生</color>、<color=#D91414>合择归势</color>的额外伤害加成提升<color=#D91414>50%</color>。	114426
251	1141004	5	6	全态拟合	2	<color=#D91414>守林者拟态</color>下<color=#D91414>信号球技能</color>的额外伤害加成提升<color=#D91414>100%</color>，<color=#D91414>游弋剿猎</color>、<color=#D91414>统御视野</color>、<color=#D91414>核心震动</color>的额外伤害加成提升<color=#D91414>20%</color>。	114426
252	1141004	6		全态拟合	3	<color=#D91414>必杀-万维归葬·踏</color>的额外伤害加成提升<color=#D91414>30%</color>。队伍携带<color=#D91414>真意斩</color>效应时，领域的额外伤害加成提升<color=#D91414>30%</color>。	114426
253	1391003	3	5	惘局入彀	1	释放<color=#D91414>死与吻</color>或<color=#D91414>归墟悼曲</color>时，激活未冷却的QTE。	139324
254	1391003	4		惘局入彀	2	每次入场时立即获得<color=#D91414>60兆丧值</color>和<color=#D91414>12必杀能量</color>。	139324
255	1391003	4	3	迷途引灯	1	受到涅缇娅治疗的友方单位获得的虚空崩解效果提升<color=#D91414>10%</color>，一朝暮乱、夺心一吻、赴亡末约基础伤害提升<color=#D91414>100%</color>。	139325
256	1391003	5		迷途引灯	2	全队切换入场时，重置QTE技能冷却时间。受到涅缇娅治疗的友方单位空属性伤害增加效果提升<color=#D91414>10%</color>。消除红球/蓝球时，根据消球数额外获得<color=#D91414>20/40/60</color><color=#D91414>兆丧值</color>。释放绞刑幽灵时，每段伤害额外增加<color=#D91414>1</color>次<color=#D91414>300%</color>空属性伤害。涅缇娅·亡歌处于寻血异客状态中时，对稳态力场的基础伤害效率提升效果增加至150%。	139325
257	1391003	5	3	共赴终途	1	绞刑幽灵额外伤害提升<color=#D91414>70%</color>	139326
258	1391003	5	6	共赴终途	2	一朝暮乱、红色信号球、蓝色信号球额外伤害提升<color=#D91414>70%</color>	139326
259	1391003	6		共赴终途	3	夺心一吻、赴亡末约的额外伤害提升<color=#D91414>70%</color>	139326
260	1061004	3	5	日轮脉博	1	释放<color=#D91414>熔心旭燃</color>或消耗<color=#D91414>输出值</color>的<color=#D91414>冕弧</color>时，激活未冷却的QTE。	106424
261	1061004	4		日轮脉博	2	退场时自动使用QTE。不落日在场时触发主动超算获取的<color=#D91414>超维预演</color>持续时间内持续激活未冷却的QTE。红球获取的<color=#D91414>输出值</color>和<color=#D91414>耀斑值</color>增加。释放<color=#D91414>聚能斩击</color>后，不落日下一次<color=#D91414>引火至晖</color>获取的必杀能量增加，<color=#D91414>沉蓄日轮</color>的基础伤害提升。	106424
262	1061004	4	3	澄心晓日	1	<color=#D91414>灼热侵袭</color>和<color=#D91414>斥荷缠雷</color>效果提升。不落日入队时，全队成员在<color=#D91414>超维预演</color>持续时间内触发QTE时可将其持续时间延长。红色信号球和蓝色信号球的基础伤害提升，<color=#D91414>引火至晖</color>的基础伤害提升。释放<color=#D91414>聚能斩击</color>后，返还信号球（不落日每次入场最多触发一次）。	106425
263	1061004	5		澄心晓日	2	<color=#D91414>灼热侵袭</color>和<color=#D91414>斥荷缠雷</color>效果提升。不落日入队时，全队成员QTE可储存充能次数，充能次数上限提高到<color=#D91414>2</color>次。队伍中所有角色的切换冷却时间减少<color=#D91414>3</color>秒，无法与同类效果叠加。<color=#D91414>必杀-熔心旭燃</color>基础伤害增加，<color=#D91414>领域</color>的基础伤害增加。	106425
264	1061004	5	3	恒昼磁云	1	<color=#D91414>冕弧</color>、<color=#D91414>引火至晖</color>的额外伤害加成提升。	106426
265	1061004	5	6	恒昼磁云	2	<color=#D91414>红/蓝信号球技能</color>的额外伤害加成提升。	106426
266	1061004	6		恒昼磁云	3	<color=#D91414>必杀-熔心旭燃</color>的额外伤害加成提升。<color=#D91414>领域</color>的额外伤害加成提升。	106426
267	1021007	3	5	繁时·源起	1	释放<color=#D91414>必杀-诸光尽默之渊</color>拔刀时或满蓄力的<color=#D91414>源响</color>、<color=#D91414>终声</color>时，激活未冷却的QTE。	102724
268	1021007	4		繁时·源起	2	<color=#D91414>深渊相</color>期间获得<color=#D91414>20%</color>额外伤害加成提升。逆冕每次释放三消<color=#D91414>寂夜</color>或满蓄力的<color=#D91414>源响</color>、<color=#D91414>终声</color>时获得<color=#D91414>1</color>层<color=#D91414>恶道磨砺</color>效果，每层提升<color=#D91414>5%</color>攻击力，最多<color=#D91414>6</color>层，持续<color=#D91414>9</color>秒，重复触发刷新持续时间，释放必杀结束或退场后清空层数。释放满蓄力的<color=#D91414>源响</color>、<color=#D91414>终声</color>后获得<color=#D91414>1</color>层<color=#D91414>残心·无我</color>，最多拥有<color=#D91414>2</color>层，拥有<color=#D91414>残心·无我</color>时释放<color=#D91414>必杀-诸光尽默之渊</color>获得对应层数的<color=#D91414>残心·蓄发</color>，退场后逆冕进入<color=#D91414>踏碎</color>状态。根据<color=#D91414>残心·蓄发</color>的层数每隔<color=#D91414>2</color>秒对周围的敌方单位发动一次攻击，造成<color=#D91414>2000%/4000%</color>冰属性伤害，<color=#D91414>4</color>次攻击后退出<color=#D91414>踏碎</color>状态。	102724
269	1021007	4	3	繁时·归一	1	释放<color=#D91414>必杀-诸光尽默之渊</color>后，本场战斗中QTE基础伤害提升<color=#D91414>1000%</color>。满蓄力的<color=#D91414>源响</color>、<color=#D91414>终声</color>追击基础伤害提升<color=#D91414>60%</color>。<color=#D91414>踏破</color>最后一段期间，可点按黄色信号球或者长按普攻额外输入一组信号球，根据消球数使<color=#D91414>破碎界痕</color>爆炸的基础伤害提升<color=#D91414>40%/80%/120%</color>，并额外获得<color=#D91414>60/120/180</color>点<color=#D91414>厄债</color>、<color=#D91414>25/50/75</color>点<color=#D91414>航迹</color>和<color=#D91414>2/4/6</color>层<color=#D91414>恶道磨砺</color>效果。携带焚烧效应时，<color=#D91414>狱火·淬身</color>效果提升为每有<color=#D91414>1</color>层<color=#D91414>焚身层</color>，自身造成的伤害基础倍率提升<color=#D91414>3.5%</color>。	102725
270	1021007	5		繁时·归一	2	<color=#D91414>踏碎</color>状态期间，逆冕的额外伤害提升<color=#D91414>100%</color>。<color=#D91414>断念</color>的斩切球增加<color=#D91414>4</color>颗，每颗球的基础伤害提升<color=#D91414>20%</color>。<color=#D91414>万劫</color>的基础伤害提升<color=#D91414>64%</color>。释放<color=#D91414>必杀-诸光尽默之渊</color>时额外获得<color=#D91414>50</color>点<color=#D91414>航迹</color>。携带焚烧效应时，<color=#D91414>狱火·燎原</color>造成的额外伤害提升效果翻倍。	102725
271	1021007	5	3	无神誓约	1	满蓄力的<color=#D91414>源响</color>、<color=#D91414>终声</color>的追击额外伤害加成提升<color=#D91414>80%</color>。	102726
272	1021007	5	6	无神誓约	2	三消<color=#D91414>寂夜</color>额外伤害加成提升<color=#D91414>120%</color>，<color=#D91414>踏破</color>额外伤害加成提升<color=#D91414>80%</color>。	102726
273	1021007	6		无神誓约	3	<color=#D91414>必杀-诸光尽默之渊</color>额外伤害加成提升<color=#D91414>80%</color>。	102726
