Id	GroupId	PositionId	Color	Name	Type	Icon	TipIcon	PointDesc	EffectDesc	Params
167	13	7	1	艺术点评	2	Assets/Product/Texture/Image/UiColorTable/UiColorTableMedicalRed.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableMedicalRedTips.png	降低红方大师的等级	<color=#00FFFF>议论：</color>消耗1行动点，红方大师等级-1，作品展览6级后，可将红方大师等级设置为1     <color=#00FFFF>瑕疵抨击：</color>消耗1行动点和1红色颜料，红方大师等级-2	[1, 1, 1, 1]
168	13	8	1	颜料工坊	3	Assets/Product/Texture/Image/UiColorTable/UiColorTableEnergyRed.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableEnergyRedTips.png	获得红色颜料	每回合只能获取一次红色颜料     <color=#00FFFF>获取：</color>消耗1行动力，随机获得3~5点红色颜料	[1, 3, 3, 3, 4, 4, 5]
169	13	9	1	作品展览	1	Assets/Product/Texture/Image/UiColorTable/UiColorTableStudyRed.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableStudyRedTips.png	提升该流派的理解！	<color=#00FFFF>展览：</color>消耗7点红色颜料，提升1级展览等级	[1, 7, 1]
170	13	10	1	核心区域	4	Assets/Product/Texture/Image/UiColorTable/UiColorTableMedicalRed.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableBossMiddleTips.png	康斯塔雷耶核心区域	偶尔会出现颜料，经过此区域可获取     <color=#00FFFF>注：</color>度尔茜技能触发时，此点位视作红方区域	
171	13		1	派系大师(红)	101	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1RobotarmorMd030001.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableBossRedTips.png	超现实机械野兽派大师	击破阶段1后可进行作战	
172	13		2	派系大师(绿)	101	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1AolajiangMd010002.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableBossGreenTips.png	多维机械立体派大师	击破阶段1后可进行作战	
173	13		3	派系大师(蓝)	101	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1JiegouqiutuMd010001.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableBossBlueTips.png	幻想机械印象派大师	击破阶段1后可进行作战	
174	13			隐藏大师	102	Assets/Product/Texture/Image/UiColorTable/UiColorTableMedicalRed.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableBossRedTips.png	隐藏大师	触发特殊通关后可进行作战	
175	14	1	2	颜料工坊	3	Assets/Product/Texture/Image/UiColorTable/UiColorTableEnergyGreen.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableEnergyGreenTips.png	获得绿色颜料	每回合只能获取一次绿色颜料     <color=#00FFFF>获取：</color>消耗1行动力，随机获得3~5点绿色颜料	[1, 3, 3, 3, 4, 4, 5]
176	14	2	2	艺术点评	2	Assets/Product/Texture/Image/UiColorTable/UiColorTableMedicalGreen.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableMedicalGreenTips.png	降低绿方大师的等级	<color=#00FFFF>议论：</color>消耗1行动点，绿方大师等级-1，作品展览6级后，可将绿方大师等级设置为1     <color=#00FFFF>瑕疵抨击：</color>消耗1行动点和1绿色颜料，绿方大师等级-2     <color=#00FFFF>压制：</color>彻底驳斥，大师不再提升等级	[1, 1, 1, 1]
177	14	3	2	作品展览	1	Assets/Product/Texture/Image/UiColorTable/UiColorTableStudyGreen.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableStudyGreenTips.png	提升该流派的理解！	<color=#00FFFF>展览：</color>消耗7点绿色颜料，提升1级展览等级	[1, 7, 1]
178	14	4	3	作品展览	1	Assets/Product/Texture/Image/UiColorTable/UiColorTableStudyBlue.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableStudyBlueTips.png	提升该流派的理解！	<color=#00FFFF>展览：</color>消耗7点蓝色颜料，提升1级展览等级	[1, 7, 1]
179	14	5	3	艺术点评	2	Assets/Product/Texture/Image/UiColorTable/UiColorTableMedicalBlue.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableMedicalBlueTips.png	降低蓝方大师的等级	<color=#00FFFF>议论：</color>消耗1行动点，蓝方大师等级-1，作品展览6级后，可将蓝方大师等级设置为1     <color=#00FFFF>瑕疵抨击：</color>消耗1行动点和1蓝色颜料，蓝方大师等级-2     <color=#00FFFF>压制：</color>彻底驳斥，大师不再提升等级	[1, 1, 1, 1]
180	14	6	3	颜料工坊	3	Assets/Product/Texture/Image/UiColorTable/UiColorTableEnergyBlue.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableEnergyBlueTips.png	获得蓝色颜料	每回合只能获取一次蓝色颜料     <color=#00FFFF>获取：</color>消耗1行动力，随机获得3~5点蓝色颜料	[1, 3, 3, 3, 4, 4, 5]
181	14	7	1	艺术点评	2	Assets/Product/Texture/Image/UiColorTable/UiColorTableMedicalRed.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableMedicalRedTips.png	降低红方大师的等级	<color=#00FFFF>议论：</color>消耗1行动点，红方大师等级-1，作品展览6级后，可将红方大师等级设置为1     <color=#00FFFF>瑕疵抨击：</color>消耗1行动点和1红色颜料，红方大师等级-2     <color=#00FFFF>压制：</color>彻底驳斥，大师不再提升等级	[1, 1, 1, 1]
182	14	8	1	颜料工坊	3	Assets/Product/Texture/Image/UiColorTable/UiColorTableEnergyRed.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableEnergyRedTips.png	获得红色颜料	每回合只能获取一次红色颜料     <color=#00FFFF>获取：</color>消耗1行动力，随机获得3~5点红色颜料	[1, 3, 3, 3, 4, 4, 5]
183	14	9	1	作品展览	1	Assets/Product/Texture/Image/UiColorTable/UiColorTableStudyRed.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableStudyRedTips.png	提升该流派的理解！	<color=#00FFFF>展览：</color>消耗7点红色颜料，提升1级展览等级	[1, 7, 1]
184	14	10	1	核心区域	4	Assets/Product/Texture/Image/UiColorTable/UiColorTableMedicalRed.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableBossMiddleTips.png	康斯塔雷耶核心区域	偶尔会出现颜料，经过此区域可获取     <color=#00FFFF>注：</color>度尔茜技能触发时，此点位视作红方区域	
185	14		1	派系大师(红)	101	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1SkaterboyMd010001.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableBossRedTips.png	超现实机械野兽派大师	击破阶段1后可进行作战	
186	14		2	派系大师(绿)	101	Assets/Product/Texture/Image/UiArchiveMonsterHead/Mb1XigeluenMd010001.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableBossGreenTips.png	多维机械立体派大师	击破阶段1后可进行作战	
187	14		3	派系大师(蓝)	101	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1ShengtangMd010001.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableBossBlueTips.png	幻想机械印象派大师	击破阶段1后可进行作战	
188	14			隐藏大师	102	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1AolajiangMd010002.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableBossRedTips.png	隐藏大师	触发特殊通关后可进行作战	
189	15	1	2	颜料工坊	3	Assets/Product/Texture/Image/UiColorTable/UiColorTableEnergyGreen.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableEnergyGreenTips.png	获得绿色颜料	每回合只能获取一次绿色颜料     <color=#00FFFF>获取：</color>消耗1行动力，随机获得3~5点绿色颜料	[1, 3, 3, 3, 4, 4, 5]
190	15	2	2	艺术点评	2	Assets/Product/Texture/Image/UiColorTable/UiColorTableMedicalGreen.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableMedicalGreenTips.png	降低绿方大师的等级	<color=#00FFFF>议论：</color>消耗1行动点，绿方大师等级-1，作品展览6级后，可将绿方大师等级设置为1     <color=#00FFFF>瑕疵抨击：</color>消耗1行动点和1绿色颜料，绿方大师等级-2	[1, 1, 1, 1]
191	15	3	2	作品展览	1	Assets/Product/Texture/Image/UiColorTable/UiColorTableStudyGreen.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableStudyGreenTips.png	提升该流派的理解！	<color=#00FFFF>展览：</color>消耗7点绿色颜料，提升1级展览等级	[1, 7, 1]
192	15		2	派系大师(绿)	101	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1SuanyegongyiMd000001.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableBossGreenTips.png	多维机械立体派大师	击破阶段1后可进行作战	
193	16	1	2	颜料工坊	3	Assets/Product/Texture/Image/UiColorTable/UiColorTableEnergyGreen.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableEnergyGreenTips.png	获得绿色颜料	每回合只能获取一次绿色颜料     <color=#00FFFF>获取：</color>消耗1行动力，随机获得3~5点绿色颜料	[1, 3, 3, 3, 4, 4, 5]
194	16	2	2	艺术点评	2	Assets/Product/Texture/Image/UiColorTable/UiColorTableMedicalGreen.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableMedicalGreenTips.png	降低绿方大师的等级	<color=#00FFFF>议论：</color>消耗1行动点，绿方大师等级-1，作品展览6级后，可将绿方大师等级设置为1     <color=#00FFFF>瑕疵抨击：</color>消耗1行动点和1绿色颜料，绿方大师等级-2	[1, 1, 1, 1]
195	16	3	2	作品展览	1	Assets/Product/Texture/Image/UiColorTable/UiColorTableStudyGreen.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableStudyGreenTips.png	提升该流派的理解！	<color=#00FFFF>展览：</color>消耗7点绿色颜料，提升1级展览等级	[1, 7, 1]
196	16	4	3	作品展览	1	Assets/Product/Texture/Image/UiColorTable/UiColorTableStudyBlue.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableStudyBlueTips.png	提升该流派的理解！	<color=#00FFFF>展览：</color>消耗7点蓝色颜料，提升1级展览等级	[1, 7, 1]
197	16	5	3	艺术点评	2	Assets/Product/Texture/Image/UiColorTable/UiColorTableMedicalBlue.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableMedicalBlueTips.png	降低蓝方大师的等级	<color=#00FFFF>议论：</color>消耗1行动点，蓝方大师等级-1，作品展览6级后，可将蓝方大师等级设置为1     <color=#00FFFF>瑕疵抨击：</color>消耗1行动点和1蓝色颜料，蓝方大师等级-2	[1, 1, 1, 1]
198	16	6	3	颜料工坊	3	Assets/Product/Texture/Image/UiColorTable/UiColorTableEnergyBlue.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableEnergyBlueTips.png	获得蓝色颜料	每回合只能获取一次蓝色颜料     <color=#00FFFF>获取：</color>消耗1行动力，随机获得3~5点蓝色颜料	[1, 3, 3, 3, 4, 4, 5]
199	16	7	1	艺术点评	2	Assets/Product/Texture/Image/UiColorTable/UiColorTableMedicalRed.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableMedicalRedTips.png	降低红方大师的等级	<color=#00FFFF>议论：</color>消耗1行动点，红方大师等级-1，作品展览6级后，可将红方大师等级设置为1     <color=#00FFFF>瑕疵抨击：</color>消耗1行动点和1红色颜料，红方大师等级-2	[1, 1, 1, 1]
200	16	8	1	颜料工坊	3	Assets/Product/Texture/Image/UiColorTable/UiColorTableEnergyRed.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableEnergyRedTips.png	获得红色颜料	每回合只能获取一次红色颜料     <color=#00FFFF>获取：</color>消耗1行动力，随机获得3~5点红色颜料	[1, 3, 3, 3, 4, 4, 5]
201	16	9	1	作品展览	1	Assets/Product/Texture/Image/UiColorTable/UiColorTableStudyRed.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableStudyRedTips.png	提升该流派的理解！	<color=#00FFFF>展览：</color>消耗7点红色颜料，提升1级展览等级	[1, 7, 1]
202	16		1	派系大师(红)	101	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1RobotarmorMd030001.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableBossRedTips.png	超现实机械野兽派大师	击破阶段1后可进行作战	
203	16		2	派系大师(绿)	101	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1SuanyegongyiMd000001.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableBossGreenTips.png	多维机械立体派大师	击破阶段1后可进行作战	
204	16		3	派系大师(蓝)	101	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1BioMd004040.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableBossBlueTips.png	幻想机械印象派大师	击破阶段1后可进行作战	
205	16			隐藏大师	102	Assets/Product/Texture/Image/UiColorTable/UiColorTableMedicalRed.png	Assets/Product/Texture/Image/UiColorTable/tips/UiColorTableBossRedTips.png	隐藏大师	触发特殊通关后可进行作战	
