Id	CharacterId	ResourcesId	Name	Quality	Series	Description	WorldDescription	FashionSuitRare	FashionSuitVideo	FashionSuitResourcePicPath	FashionSuitResourceSpinePath	FashionSuitPic	Icon	BigIcon	SkipIdParams	Priority	ItemKey	ItemCount	SmallHeadIcon	SmallHeadIconLiberation	SmallHeadIconFashion	BigHeadIcon	BigHeadIconFashion	RoundnessNotItemHeadIcon	RoundnessNotItemHeadIconLiberation	RoundnessHeadIcon	BigRoundnessHeadIcon	HalfBodyImage	RoleCharacterBigImage	BigHeadIconLiberation	CharacterIcon	GachaIcon	ShowTimeStr	SceneModelId	EffectRootName	EffectPath	AureoleId	SubItem	GiftId	FashionColorIds	FashionColorHex	DefaultHide
6001403	1121003	1120303	泛用式·终	2	9000	初始系列——库洛姆·荣光	构造体[高阶]解放后，根据个人意愿修改的服装，完好的体现了本人意识海的特征。						Assets/Product/Texture/Image/IconToolsSp/Clo11210030103Sp.png	Assets/Product/Texture/Image/IconTools/Clo11210030103.png	[19033]	112397	32	9	Assets/Product/Texture/Image/Role/RoleHeadR3Kuluomu.png	Assets/Product/Texture/Image/Role/RoleHeadR3Kuluomu6.png	Assets/Product/Texture/Image/Role/RoleHeadR3Kuluomu.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Kuluomu1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Kuluomu1.png	Assets/Product/Texture/Image/Role/RoleHeadR3Kuluomu3.png	Assets/Product/Texture/Image/Role/RoleHeadR3Kuluomu5.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadR3Kuluomu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadR3Kuluomu2.png	Assets/Product/Texture/Image/RoleStory/R3kuluomuNormal02.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3KuluomuNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Kuluomu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000704.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3KuluomuPrefab/Common/FxR3KuluomuPinzhiGuadianBip001RForearm.prefab	34					
6001404	1121003	1120304	荣勋典范	6	1023	往昔重绽系列——库洛姆·荣光	法奥斯优秀毕业生的定做制服，贴身却不阻碍行动，华贵却不张扬，适用于出席多种场合。胸前沉淀的纯金挂链时刻警醒着装者肩负起精英的使命，将荣誉与责任挂在心头，成为引领众人的光荣典范。						Assets/Product/Texture/Image/IconToolsSp/Clo11210039231Sp.png	Assets/Product/Texture/Image/IconTools/Clo11210039231.png	[80012, 80013]	112396	32	84	Assets/Product/Texture/Image/Role/RoleHeadR3Kuluomu.png	Assets/Product/Texture/Image/Role/RoleHeadR3Kuluomu6.png	Assets/Product/Texture/Image/Role/RoleHeadSquare6001404.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Kuluomu1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHead6001404.png	Assets/Product/Texture/Image/Role/RoleHeadSquare6001404.png	Assets/Product/Texture/Image/Role/RoleHeadR3Kuluomu5.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadR3Kuluomu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadR3Kuluomu2.png	Assets/Product/Texture/Image/RoleStory/R3kuluomuNormal02.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3KuluomuNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Kuluomu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6001404.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3KuluomuPrefab/R3KuluomuMd019091/FxR3KuluomuPinzhiGuadianBip001RForearmH.prefab	91		9010225			
6001405	1121003	1120305	长夜魅影	6	1028	放逐乐园系列——库洛姆·荣光	在黑夜中畅饮一杯鲜红，众生也为他献上赞歌。虽已无法拥抱光明，但他仍会在黑暗中默默守护着你。						Assets/Product/Texture/Image/IconToolsSp/Clo11210039281Sp.png	Assets/Product/Texture/Image/IconTools/Clo11210039281.png	[80039]	112395	32	84	Assets/Product/Texture/Image/Role/RoleHeadR3Kuluomu.png	Assets/Product/Texture/Image/Role/RoleHeadR3Kuluomu6.png	Assets/Product/Texture/Image/Role/RoleHeadR3Kuluomu8.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Kuluomu1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Kuluomu8.png	Assets/Product/Texture/Image/Role/RoleHeadR3Kuluomu8.png	Assets/Product/Texture/Image/Role/RoleHeadR3Kuluomu5.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadR3Kuluomu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadR3Kuluomu2.png	Assets/Product/Texture/Image/RoleStory/R3kuluomuNormal02.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3KuluomuNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Kuluomu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6001405.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3KuluomuPrefab/R3KuluomuMd019281/FxR3KuluomuPinzhiGuadianBip001RForearmH.prefab	67		9010231			
6001406	1121003	1120306	余暇沐日	6	1009	新生活系列——库洛姆·荣光	虽然并非出行的提议者，但他仍然安排了一场称得上完美的行程。夜色渐临，路灯之下他挥手致意，微笑伴以晚风将为约定画上句号。在告别之前，轻轻将他快要滑落的围巾拢紧——做好了一切准备的周密者，未曾料想过自己会因为你的随手之举而短暂失措。						Assets/Product/Texture/Image/IconToolsSp/Clo10410049011Sp.png	Assets/Product/Texture/Image/IconTools/Clo10410049011.png	[80074]	112394	32	84	Assets/Product/Texture/Image/Role/RoleHeadR3Kuluomu.png	Assets/Product/Texture/Image/Role/RoleHeadR3Kuluomu6.png	Assets/Product/Texture/Image/Role/RoleHeadR3Kuluomu9.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Kuluomu1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Kuluomu9.png	Assets/Product/Texture/Image/Role/RoleHeadR3Kuluomu9.png	Assets/Product/Texture/Image/Role/RoleHeadR3Kuluomu5.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadR3Kuluomu2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadR3Kuluomu2.png	Assets/Product/Texture/Image/RoleStory/R3kuluomuNormal02.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3KuluomuNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Kuluomu2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6001406.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3KuluomuPrefab/R3KuluomuMd019011/FxR3KuluomuPinzhiGuadianBip001RForearmH.prefab	68		9010241			
6001501	1221002	1220201	泛用式	1	9000	初始系列——21号·XXI	构造体生产出来时配给的服装。						Assets/Product/Texture/Image/IconToolsSp/Clo12210020101Sp.png	Assets/Product/Texture/Image/IconTools/Clo12210020101.png	[19038]	122299	32	3	Assets/Product/Texture/Image/Role/RoleHeadTwentyone.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone6.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadTwentyone1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadTwentyone1.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone3.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone5.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadTwentyone2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadTwentyone2.png	Assets/Product/Texture/Image/RoleStory/21haoNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2TwentyoneNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadTwentyone2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000704.png				Bip001RCalf	Assets/Product/Effect/Prefab/FxR2TwentyonePrefab/Common/FxR2TwentyonePinzhiGuadianBip001RCalf.prefab	35					
6001502	1221002	1220202	泛用式·改	2	9000	初始系列——21号·XXI	构造体[初阶]解放后，获得权限根据爱好修改的服装。						Assets/Product/Texture/Image/IconToolsSp/Clo12210020102Sp.png	Assets/Product/Texture/Image/IconTools/Clo12210020102.png	[19038]	122298	32	6	Assets/Product/Texture/Image/Role/RoleHeadTwentyone.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone6.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadTwentyone1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadTwentyone1.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone3.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone5.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadTwentyone2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadTwentyone2.png	Assets/Product/Texture/Image/RoleStory/21haoNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2TwentyoneNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadTwentyone2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000704.png				Bip001RCalf	Assets/Product/Effect/Prefab/FxR2TwentyonePrefab/Common/FxR2TwentyonePinzhiGuadianBip001RCalf.prefab	35					
6001503	1221002	1220203	泛用式·终	2	9000	初始系列——21号·XXI	构造体[高阶]解放后，根据个人意愿修改的服装，完好的体现了本人意识海的特征。						Assets/Product/Texture/Image/IconToolsSp/Clo12210020103Sp.png	Assets/Product/Texture/Image/IconTools/Clo12210020103.png	[19038]	122297	32	9	Assets/Product/Texture/Image/Role/RoleHeadTwentyone.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone6.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadTwentyone1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadTwentyone1.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone3.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone5.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadTwentyone2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadTwentyone2.png	Assets/Product/Texture/Image/RoleStory/21haoNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2TwentyoneNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadTwentyone2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000704.png				Bip001RCalf	Assets/Product/Effect/Prefab/FxR2TwentyonePrefab/Common/FxR2TwentyonePinzhiGuadianBip001RCalf.prefab	35					
6001504	1221002	1220204	齿轮红帽	5	1009	新生活系列——21号·XXI	以某篇童话为基调设计的涂装。短裙，蝴蝶结，娇小的红帽。空白的少女并不知晓这身打扮的含义，也不曾考虑过为什么需要“打扮”。然而当她看到他人见到她露出的笑容时，却会觉得“暖洋洋的”。						Assets/Product/Texture/Image/IconToolsSp/Clo12210029091Sp.png	Assets/Product/Texture/Image/IconTools/Clo12210029091.png	[80018, 80019]	122296	32	14	Assets/Product/Texture/Image/Role/RoleHeadTwentyone.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone6.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadTwentyone1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadTwentyone1.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone3.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone5.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadTwentyone2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadTwentyone2.png	Assets/Product/Texture/Image/RoleStory/21haoNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2TwentyoneNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadTwentyone2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6001504.png				Bip001RCalf	Assets/Product/Effect/Prefab/FxR2TwentyonePrefab/Common/FxR2TwentyonePinzhiGuadianBip001RCalf.prefab	35					
6001505	1221002	1220205	夏雪微鸣	5	1027	阔海秘闻系列——21号·XXI	犹如盛夏之雪，白色的身影被狂乱的鼓点所包裹，在惊涛骇浪之中，她以微弱之音念出歌词。童谣般的歌唱仿佛要抹平摇滚乐的狂澜，毫无起伏地沿着直线向前。技巧，思考，她为歌声所注入的灵魂，都如盛夏之雪一般，虚无缥缈。尽管如此，观众们仍然在为那片娇小的雪花摇旗呐喊。						Assets/Product/Texture/Image/IconToolsSp/Clo12210029331Sp.png	Assets/Product/Texture/Image/IconTools/Clo12210029331.png	[80064]	122295	32	14	Assets/Product/Texture/Image/Role/RoleHeadTwentyone.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone6.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadTwentyone1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila7.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone3.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone5.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadTwentyone2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadTwentyone2.png	Assets/Product/Texture/Image/RoleStory/21haoNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2TwentyoneNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadTwentyone2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6001505.png				Bip001RCalf	Assets/Product/Effect/Prefab/FxR2TwentyonePrefab/Common/FxR2TwentyonePinzhiGuadianBip001RCalf.prefab	35					
6001506	1221002	1220206	玄符不语	5	1028	放逐乐园系列——21号·XXI	玄符不语，姑妄听之。 以九龙坊间流传的故事为主题制作的涂装，据说是21号某次友情出演所获得的报酬。 “嗯，商业街那里新开了一家鬼屋，老板让21号去那里做演员，不过我什么都不用干，只需要跳出来用微笑迎接顾客，21号，做得很好。”						Assets/Product/Texture/Image/IconToolsSp/Clo12210029201Sp.png	Assets/Product/Texture/Image/IconTools/Clo12210029201.png	[80104]	122294	32	14	Assets/Product/Texture/Image/Role/RoleHeadTwentyone.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone6.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadTwentyone1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila7.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone3.png	Assets/Product/Texture/Image/Role/RoleHeadTwentyone5.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadTwentyone2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadTwentyone2.png	Assets/Product/Texture/Image/RoleStory/21haoNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2TwentyoneNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadTwentyone2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6001506.png				Bip001RCalf	Assets/Product/Effect/Prefab/FxR2TwentyonePrefab/Common/FxR2TwentyonePinzhiGuadianBip001RCalf.prefab	35					
6001601	1131003	1130301	泛用式	1	9000	初始系列——薇拉·绯耀	构造体生产出来时配给的服装。						Assets/Product/Texture/Image/IconToolsSp/Clo11310030101Sp.png	Assets/Product/Texture/Image/IconTools/Clo11310030101.png	[19034]	113399	32	3	Assets/Product/Texture/Image/Role/RoleHeadR3Weila.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila6.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila1.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila3.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila5.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadR3Weila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadR3Weila2.png	Assets/Product/Texture/Image/RoleStory/WeilaSNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3WeilaNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000704.png				Bip001LUpperArm	Assets/Product/Effect/Prefab/FxR3WeilaPrefab/Common/FxR3WeilaPinzhiGuadianBip001LForearm.prefab	36					
6001602	1131003	1130302	泛用式·改	2	9000	初始系列——薇拉·绯耀	构造体[初阶]解放后，获得权限根据爱好修改的服装。						Assets/Product/Texture/Image/IconToolsSp/Clo11310030102Sp.png	Assets/Product/Texture/Image/IconTools/Clo11310030102.png	[19034]	113398	32	6	Assets/Product/Texture/Image/Role/RoleHeadR3Weila.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila6.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila1.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila3.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila5.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadR3Weila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadR3Weila2.png	Assets/Product/Texture/Image/RoleStory/WeilaSNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3WeilaNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000704.png				Bip001LUpperArm	Assets/Product/Effect/Prefab/FxR3WeilaPrefab/Common/FxR3WeilaPinzhiGuadianBip001LForearm.prefab	36					
6001603	1131003	1130303	泛用式·终	2	9000	初始系列——薇拉·绯耀	构造体[高阶]解放后，根据个人意愿修改的服装，完好的体现了本人意识海的特征。						Assets/Product/Texture/Image/IconToolsSp/Clo11310030103Sp.png	Assets/Product/Texture/Image/IconTools/Clo11310030103.png	[19034]	113397	32	9	Assets/Product/Texture/Image/Role/RoleHeadR3Weila.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila6.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila1.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila3.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila5.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadR3Weila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadR3Weila2.png	Assets/Product/Texture/Image/RoleStory/WeilaSNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3WeilaNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000704.png				Bip001LUpperArm	Assets/Product/Effect/Prefab/FxR3WeilaPrefab/Common/FxR3WeilaPinzhiGuadianBip001LForearm.prefab	36					
6001604	1131003	1130304	黯言蔷薇	5	1028	放逐乐园系列——薇拉·绯耀	黑纱，是为隐藏杀意，藏匿于黑夜。 荆棘，是为不忘苦难，宽恕其罪孽。 烙印，是为铭刻信条，永守那誓言。 “愿灵魂于杀戮中安息……”						Assets/Product/Texture/Image/IconToolsSp/Clo11310039091Sp.png	Assets/Product/Texture/Image/IconTools/Clo11310039091.png	[80023, 80024]	113396	32	14	Assets/Product/Texture/Image/Role/RoleHeadR3Weila.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila6.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila1.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila3.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila5.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadR3Weila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadR3Weila2.png	Assets/Product/Texture/Image/RoleStory/WeilaSNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3WeilaNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6001604.png				Bip001LUpperArm	Assets/Product/Effect/Prefab/FxR3WeilaPrefab/Common/FxR3WeilaPinzhiGuadianBip001LForearm.prefab	36					
6001605	1131003	1130305	绯澜盛律	6	1027	阔海秘闻系列——薇拉·绯耀	将装甲减少到了最低限度，以确保她能够在音乐的盛会里追逐浪花。但本人似乎更倾向于背靠遮阳伞的阴影，尽情欣赏你在人潮中束手无措的样子。并在合适的时机发出呼唤：“指挥官，帮我把那个拿过来。”作为奖励，她会允许你共享遮阳伞下不怎么宽敞的空间。						Assets/Product/Texture/Image/IconToolsSp/Clo11310039331Sp.png	Assets/Product/Texture/Image/IconTools/Clo11310039331.png	[80065]	113395	32	84	Assets/Product/Texture/Image/Role/RoleHeadR3Weila.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila6.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila7.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila7.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila7.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila5.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadR3Weila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadR3Weila2.png	Assets/Product/Texture/Image/RoleStory/WeilaSNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3WeilaNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila2.png	Assets/Product/Texture/Image/IconCoating/IconCoatin6001605.png				Bip001LUpperArm	Assets/Product/Effect/Prefab/FxR3WeilaPrefab/R3WeilaMd019331/FxR3WeilaPinzhiGuadianBip001LForearmH.prefab	65		9010238			
6001606	1131003	1130306	冥夜日冕	6	1029	游诗歌谣系列——薇拉·绯耀	她如煌煌烈阳，逐光展旗，照亮幽邃深沉的天幕。她如冥域之风，呼啸苍穹，宣示生死界限的真谕。她是众神的先锋，是英灵的终点，是静候长夜的神祇。当太阳落下，圣鹮展翼之时，面对她的邀请，你是否愿意同行，去见证那永无止境的远征，守护你们共同铭刻的誓言？						Assets/Product/Texture/Image/IconToolsSp/Clo11310039251Sp.png	Assets/Product/Texture/Image/IconTools/Clo11310039251.png	[80093]	113394	32	84	Assets/Product/Texture/Image/Role/RoleHeadR3Weila.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila6.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila8.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila8.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila8.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila5.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadR3Weila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadR3Weila2.png	Assets/Product/Texture/Image/RoleStory/WeilaSNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3WeilaNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6001606.png				Bip001LForearm	Assets/Product/Effect/Prefab/FxR3WeilaPrefab/R3WeilaMd019251/FxR3WeilaPinzhiGuadianBip001LForearmH.prefab	66		9010247			
6001607	1131003	1130307	绮影凛然	6	1014	霓裳系列——薇拉·绯耀	秀鸾枪破天门阵，桃花马踏西夏川。 “相传从前有一位骁勇善战的女将，巾帼须眉，建功无数，从皇城退下之后，成了空都里的女锦卫。自从空都有了这位女锦卫，寇盗鼠辈们都倒了大霉，百姓们的安稳终于有了保障，大伙儿都喜溢眉梢……” ——出自评书《空都话本》						Assets/Product/Texture/Image/IconToolsSp/Clo11310039141Sp.png	Assets/Product/Texture/Image/IconTools/Clo11310039141.png	[80138]	113393	32	84	Assets/Product/Texture/Image/Role/RoleHeadR3Weila.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila6.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila9.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila9.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila9.png	Assets/Product/Texture/Image/Role/RoleHeadR3Weila5.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadR3Weila2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadR3Weila2.png	Assets/Product/Texture/Image/RoleStory/WeilaSNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3WeilaNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Weila2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6001607.png				Bip001LForearm	Assets/Product/Effect/Prefab/FxR3WeilaPrefab/R3WeilaMd019141/FxR3WeilaPinzhiGuadianBip001LForearm.prefab	111	[50117]				
6001701	1541003	1540301	泛用式	1	9000	初始系列——罗兰·戏炎	构造体配给到的初始涂装。						Assets/Product/Texture/Image/IconToolsSp/Clo15410030101Sp.png	Assets/Product/Texture/Image/IconTools/Clo15410030101.png	[19035]	154399	32	3	Assets/Product/Texture/Image/Role/RoleHeadLuolannew.png	Assets/Product/Texture/Image/Role/RoleHeadLuolan6.png	Assets/Product/Texture/Image/Role/RoleHeadLuolannew.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuolan1.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuolan1.png	Assets/Product/Texture/Image/Role/RoleHeadLuolan3.png	Assets/Product/Texture/Image/Role/RoleHeadLuolan5.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLuolan2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLuolan2.png	Assets/Product/Texture/Image/RoleStory/LuolanNormal04.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2LuolanNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuolan2.png	Assets/Product/Texture/Image/IconCoating/IconCoating6000704.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR2LuolanPrefab/Common/FxR2LuolanPinzhiGuadianBip001RForearm.prefab	37					
