Id	EventId	StepId	NextStepId	Type	FightNodeId	EffectGroupId	StepRewardItemType	StoryId	StepRewardItemId	StepRewardItemCount	OptionDesc	OptionDownDesc	OptionIcon	OptionType	OptionItemType	OptionItemId	OptionItemCount	OptionNextStepGroupId	OptionCondition	Title	TitleContent	RoleIcon	RoleName	RoleContent	EventDesc	ConfirmContent	BgAsset
130	137	1371		2							{1: '做好准备，不留遗憾'}	{1: '仔细寻觅'}		{1: 3}	{1: 0}	{1: 0}	{1: 0}	{1: 13711}		潮声将至	你眼神坚毅		幽暗隧道	反复拍打帷幕的水声，仿佛像起伏的潮水	旅途的终点就在前方，潮声的低鸣愈演愈近，再次确认身上的负担，你确认自己是否做好了完全的准备？	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory623.jpg
131	137	1372		3			4		{1: 9001}	{1: 1}										潮声将至	你准备完全		幽暗隧道	反复拍打帷幕的水声，仿佛像起伏的潮水	你彻底扫荡了一圈周围，将所有可能用到的都收入你的囊中，加强自己的实力。	招募同伴	Assets/Product/Texture/Image/BgStory/Bgstory623.jpg
132	138	1381		2							{1: '接受烙印', 2: '拒绝并离开'}	{1: '获得祝福', 2: '离开这里'}		{1: 3, 2: 3}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 13811, 2: 13812}		无限之烙印	你发现了神圣的殿堂		圣洁的殿堂	天使的雕像矗立于此	在这幽深诡秘的海底一隅，你意外发现了一间散发着浓郁神圣气息的殿堂。一尊圣洁的天使雕像屹立在殿堂中央，她手持永不熄灭的烙铁，似乎要为发现这里的人刻上祝福。	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory506.jpg
133	138	1382		3			2		{1: 95}	{1: 1}										无限之烙印	你接受了烙印		圣洁的殿堂	雕像变的洁白	你伸出右臂，让古老的祝福在你的体内降临。永不磨灭的烙痕无时无刻不在净化着你的身体。你体会着无与伦比的轻盈感，离开了这里。	吸收烙印	Assets/Product/Texture/Image/BgStory/Bgstory506.jpg
134	138	1383		1																无限之烙印	你拒绝了烙印		圣洁的殿堂	是时候离开了	柯蕾多尔阻止了你的举动，眼前的祝福也许对你而言并非善事。	继续旅途	Assets/Product/Texture/Image/BgStory/Bgstory506.jpg
135	139	1391		2							{1: '帮助他解脱（进入艰难的战斗）', 2: '避开它'}	{1: '进行挑战', 2: '离开这里'}		{1: 3, 2: 3}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 13911, 2: 13912}		受深渊引诱者	你发现了远处的威胁	Assets/Product/Texture/Image/RoleStory/KamuNomal01.png	格雷	。。。是谁把我变成了这副模样…	在幽邃的海底，你听到迷途者的悲鸣自不远处传来。游荡在深渊彼岸的战鬼渴求着最后的解脱。	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory626.jpg
136	139	1392		5	70051															受深渊引诱者	你决定发起挑战	Assets/Product/Texture/Image/RoleStory/KamuNomal01.png	格雷	是你。。。就是你。。。一定是你干的	你不忍留下他独自悲鸣，决定给他最后的解脱	准备战斗！	Assets/Product/Texture/Image/BgStory/Bgstory626.jpg
137	139	1393		1																受深渊引诱者	你决定避开挑战	Assets/Product/Texture/Image/RoleStory/KamuNomal01.png	格雷	我要回到真正的家。。。。	如此的悲鸣必将非常危险，还是绕开前行吧	继续旅途	Assets/Product/Texture/Image/BgStory/Bgstory626.jpg
138	140	1401	1402	1																大海守卫	大海守卫在高高的塔尖凝视着你	Assets/Product/Texture/Image/RoleStory/LamiyaNormal01.png	入海口		你抵达了要塞的尽头，连接入海通道的地方。那名守护者似乎已经等候你多时了。	面对她	Assets/Product/Texture/Image/BgStory/Bgstory399.jpg
139	140	1402	1403	1																大海守卫	大海守卫举起了长矛	Assets/Product/Texture/Image/RoleStory/LamiyaNormal01.png	大海守卫	大海的守护者，禁忌的守门人	被无知囚禁命运的悲哀之人……	继续	Assets/Product/Texture/Image/BgStory/Bgstory399.jpg
140	140	1403	1404	1																大海守卫	大海守卫发出了警告	Assets/Product/Texture/Image/RoleStory/LamiyaNormal01.png	大海守卫	大海的守护者，禁忌的守门人	你的痴想，必须被掐灭……	继续	Assets/Product/Texture/Image/BgStory/Bgstory399.jpg
141	140	1404	1405	1																大海守卫	大海守卫从塔尖上跳下，天气也随之变糟	Assets/Product/Texture/Image/RoleStory/V130mlnNormal06.png	柯蕾多尔	引导者	……	继续	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg
142	140	1405		5	30081															大海守卫	大海守卫进入战斗姿态	Assets/Product/Texture/Image/RoleStory/V130mlnNormal03.png	柯蕾多尔	引导者	唯有打倒她才能前进了。	准备战斗！	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg
143	141	1411	1412	1																苦战之后	大树守卫已经没有了气息		入海口	正在缓缓开启	守护者的气息已消失殆尽，通往海底的入口也随之打开。	继续	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg
144	141	1412		2							{1: '进入隧道（继续旅途）', 2: '观察四周（未来抉择）'}	{1: '继续旅途', 2: '观察四周'}		{1: 3, 2: 3}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 14121, 2: 14122}		苦战之后	入海口正在缓缓开启	Assets/Product/Texture/Image/RoleStory/V130mlnNormal04.png	柯蕾多尔	引导者	走吧。我们离目的地又近一步了。	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg
145	141	1413		2							{1: '拾起匕首（未来抉择）', 2: '不拾起匕首（继续旅途）'}	{1: '拾起匕首', 2: '不拾起匕首'}		{1: 3, 2: 3}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 14131, 2: 14132}		苦战之后	似乎有什么东西在闪烁		入海口	地上的不远处	你留心观察四周，发现在打倒守护者的地方，掉落了一把做工精致的匕首。	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg
146	141	1414		1																苦战之后	隧道入口		入海口	入海隧道已完全张开	你不做多想，和柯蕾多尔一起进入了入海隧道。	继续旅途	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg
147	141	1415		3			2		{1: 93}	{1: 1}										苦战之后	你拿起了它		入海口	你走了过去	你回想起守护者的话语，她似乎对柯蕾多尔有着莫名的敌视与执着。被这样的思绪牵动着，你鬼使神差地捡起了那柄匕首。随后进入了入海隧道	捡起匕首	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg
148	141	1416		1																苦战之后	你无视了它		入海口	入海隧道已完全张开	你不做多想，没有拾起那把匕首，便和柯蕾多尔一起进入了入海隧道。	继续旅途	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg
149	142	1421	1422	1																厄愿潮声	终局在此展开	Assets/Product/Texture/Image/RoleStory/V130mlnNormal02.png	柯蕾多尔	指引渡厄者的少女	你成功抵达了深海的最底端，世界的起源。一点幽光在尽头常亮。你清楚，那是灾厄的胚胎，是唤来潮声的始作俑者。	继续	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
150	142	1422		2							{1: '遵从柯蕾多尔的指示', 2: '拒绝柯蕾多尔', 3: '但我还没有知道世界的真相', 4: '我想探寻更多（需激活灵智）'}	{1: '听从', 2: '拒绝', 3: '询问真相', 4: '探寻'}		{1: 3, 2: 2, 3: 2, 4: 2}	{1: 0, 2: 2, 3: 2, 4: 2}	{1: 0, 2: 93, 3: 94, 4: 139}	{1: 0, 2: 1, 3: 1, 4: 1}	{1: 14221, 2: 14222, 3: 14223, 4: 14224}	{4: 1005046}	厄愿潮声	终局在此展开	Assets/Product/Texture/Image/RoleStory/V130mlnNormal01.png	柯蕾多尔	指引渡厄者的少女	破碎的光影收拢成一束——厄愿的轮回也即将停止……触碰它吧。如此一来，您和我的使命也就达成了。	继续	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
151	142	1423		5	50071															厄愿潮声	终局在此展开	Assets/Product/Texture/Image/RoleStory/V130mlnNormal01.png	柯蕾多尔	指引渡厄者的少女	你遵从柯蕾多尔的指示，伸手触碰那团光芒，你知道，这将是最后的战斗了。	准备战斗！	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
152	142	1424	1425	1																厄愿潮声	终局在此展开	Assets/Product/Texture/Image/RoleStory/V130mlnNormal01.png	柯蕾多尔	指引渡厄者的少女	少女的使命是为何呢？潮声的真相又为何呢？在跨过漫长的旅途后，你依旧没能得到任何答案。种种猜疑在你的心底里爆发，或许，你不该再由她摆布你的命运了……	下定决心	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
153	142	1425		5	50072															厄愿潮声	开始吧	Assets/Product/Texture/Image/RoleStory/V130mlnNormal02.png	柯蕾多尔	你。。为什么。。。要这样。。。	你刺向了柯蕾多尔，少女的血液沿着刀柄不断滴落。。。这些血液开始向远方流淌，变化，升华，变为了另外一幅模样。。	准备战斗！	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
154	142	1426		2							{1: '“我不那么认为”', 2: '“重新思考”'}	{1: '继续', 2: '重新选择'}		{1: 2, 2: 3}	{1: 2, 2: 0}	{1: 95, 2: 0}	{1: 1, 2: 0}	{1: 14261, 2: 14262}		厄愿潮声	终局在此展开	Assets/Product/Texture/Image/RoleStory/V130mlnNormal06.png	柯蕾多尔	指引渡厄者的少女	世界的真相……？这个世界没有所谓的真相，有的只是无意义的挣扎。	继续	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
155	142	1427		2							{1: '继续前进'}	{1: '继续'}		{1: 3}	{1: 0}	{1: 0}	{1: 0}	{1: 14271}		厄愿潮声	终局在此展开	Assets/Product/Texture/Image/RoleStory/V130mlnNormal05.png	柯蕾多尔	您的双臂。。。为什么在闪烁。。。	从双臂上传来的炽热感似乎在诉说着另一个故事。你清楚柯蕾多尔所说的并非事实，而现在的你，已经具备了踏入更深处的资格。	继续前进	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
156	142	1428		1																厄愿潮声	进入“现实”	Assets/Product/Texture/Image/RoleStory/V130mlnNormal05.png	柯蕾多尔	渡厄者。。。您。。?	你越过柯蕾多尔，在黑暗的更深处伸出双手，2枚烙印散发出强烈的光芒，刺眼到仿佛要将整个世界照亮。当你再度睁开眼时，已经身处在一个不同的世界。	进入现实	Assets/Product/Texture/Image/BgStory/BgStory00.png
157	142	1429		2							{1: '我决定好了'}	{1: '继续'}		{1: 3}	{1: 0}	{1: 0}	{1: 0}	{1: 14291}		厄愿潮声	感受“灵智”	Assets/Product/Texture/Image/RoleStory/V130mlnNormal01.png	柯蕾多尔	指引渡厄者的少女	没想到……您已经决定好迈出这一步了吗？	继续前进	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
158	142	14210		1																厄愿潮声	感受“灵智”	Assets/Product/Texture/Image/RoleStory/V130mlnNormal01.png	柯蕾多尔	指引渡厄者的少女	你牵起柯蕾多尔的手，让她带领你走向这个世界的最深处	继续前进	Assets/Product/Texture/Image/BgStory/BgStory00.png
159	143	1431	1432	1																名为“现实”	面对“现实”	Assets/Product/Texture/Image/RoleStory/KaliebossNomal02.png	吞噬明日之兽	。。。。。。。。。。。	远离大地的荒芜世界，微微抬眼，便可望到那颗水蓝色的星球。	继续	Assets/Product/Texture/Image/BgStory/BgStory594.jpg
160	143	1432	1433	1																名为“现实”	面对“现实”	Assets/Product/Texture/Image/RoleStory/KaliebossNomal02.png	吞噬明日之兽	。。。。。?。。。。。。	你清楚这并非“真实”，不过是一场须臾消逝的噩梦。	下定决心	Assets/Product/Texture/Image/BgStory/BgStory594.jpg
161	143	1433		5	60031															名为“现实”	面对“现实”	Assets/Product/Texture/Image/RoleStory/KaliebossNomal02.png	吞噬明日之兽	。。。。。！。。。。。。	此刻，最后的试炼就在前方，若要达到“现实”，这是关键的最后一步。为了抵达真正的终点，击败它吧！	准备战斗！	Assets/Product/Texture/Image/BgStory/BgStory594.jpg
162	144	1441		2							{1: '喝下2瓶秘血后探索', 2: '停在原地，什么也不做'}	{1: '花费秘血', 2: '尝试醒来'}		{1: 1, 2: 3}	{1: 1, 2: 0}	{1: 96120, 2: 0}	{1: 2, 2: 0}	{1: 14411, 2: 14412}		迷雾之梦	要不要继续前行？		你被迷雾包裹	。。。。。。。。。。。。	异样的疲倦感突然袭来，你结束了今天的旅途，找了个歇脚的地方，沉沉睡去。等再次睁开眼时，却发现自己已然置身于一阵迷雾之中，你感到头晕目眩，如果不治疗自己将无法行动	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory439.jpg
163	144	1442	1448	3			1		{1: 96120}	{1: 3}										迷雾之梦	要不要继续前行？		枯萎的大树	。。。。。。。。。。。。	你走到了一颗枯死的大树前，那彻底腐烂的树心之中，正不断地缓缓流出银白色的液体。	收集秘血	Assets/Product/Texture/Image/BgStory/Bgstory446.jpg
164	144	1443	1448	3			1		{1: 96119}	{1: 10}										迷雾之梦	要不要继续前行？		破败的旧屋	。。。。。。。。。。。。	你走到了一座破败的小屋前，屋内空无一人，只在储物箱内留下了少许钱币。	收集钱币	Assets/Product/Texture/Image/BgStory/Bgstory352.jpg
165	144	1444	1448	3			3		{1: 2}	{1: 1}										迷雾之梦	要不要继续前行？		血腥的荒丘	。。。。。。。。。。。。	你走到了一座遭受战争洗礼的荒丘前，白骨遍野的战场上，似乎还遗留着一些可堪一用的物资。	收集秘藏品	Assets/Product/Texture/Image/BgStory/Bgstory346.jpg
166	144	1445	1448	3			4		{1: 9002}	{1: 1}										迷雾之梦	要不要继续前行？		残破的墓碑	。。。。。。。。。。。。	你走到了一座只剩半截的墓碑前，墓碑上的铭文似乎昭示着逝者生前的同伴所在。	招募同伴	Assets/Product/Texture/Image/BgStory/Bgstory359.png
167	144	1446		3			1		{1: 96120}	{1: 6}										迷雾之梦	是时候醒来了		你被迷雾吞噬	是时候醒来了	迷雾之后还是迷雾，你一不小心跌下了秘血池中，猛然警醒，原来那只是个诡异的梦境，但原本空着的秘血瓶已经被填满。。。	醒来	Assets/Product/Texture/Image/BgStory/BgStory00.png
168	144	1447	1448	1																迷雾之梦	要不要继续前行？		迷雾依旧存在	。。。。。。。。。。。。	迷雾过于浓厚，你未能探索到任何有用的东西。	自认倒霉	Assets/Product/Texture/Image/BgStory/Bgstory439.jpg
169	144	1448		2							{1: '喝下2瓶秘血后探索', 2: '停在原地，什么也不做'}	{1: '花费秘血', 2: '尝试醒来'}		{1: 1, 2: 3}	{1: 1, 2: 0}	{1: 96120, 2: 0}	{1: 2, 2: 0}	{1: 14411, 2: 14412}		迷雾之梦	要不要继续前行？		迷雾依旧存在	。。。。。。。。。。。。	迷雾还未散去，你似乎还能继续前进。	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory439.jpg
170	144	1449		1																迷雾之梦	是时候继续旅途了		迷雾退散了	是时候醒来了	肆虐的狂风骤起，迷雾消散，你发现自己又回到了之前歇息的地方。原来那只是个诡异的梦境。	醒来	Assets/Product/Texture/Image/BgStory/BgStory00.png
171	145	1451		2							{1: '投入7个姜饼', 2: '感觉不值，该走了'}	{1: '花费姜饼', 2: '离开这里'}		{1: 1, 2: 3}	{1: 1, 2: 0}	{1: 96119, 2: 0}	{1: 7, 2: 0}	{1: 14511, 2: 14512}		鲨鲨置物箱	要不要继续前进？		奇怪的置物箱	。。。似乎在期待着姜饼。。。	一个鲨鱼形状的置物箱被遗落在道路旁，那是以远古的科技铸造而成的机械装置。鲨鱼的大口张开，你似乎可以往其中投入钱币，换取一些物资。	下定决心	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
172	145	1452	1458	3			1		{1: 96119}	{1: 10}										鲨鲨置物箱	要不要继续前进？		奇怪的置物箱	轰隆作响	你往置物箱中投入了一些钱币，开关闭合，随后，从鲨鱼口中吐出了更多的钱币。	收集钱币	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
173	145	1453	1458	3			1		{1: 96120}	{1: 3}										鲨鲨置物箱	要不要继续前进？		奇怪的置物箱	轰隆作响	你往置物箱中投入了一些钱币，开关闭合，随后，从鲨鱼口中吐出了一些装满秘血的瓶子。	收集秘血	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
174	145	1454	1458	3			3		{1: 2}	{1: 1}										鲨鲨置物箱	要不要继续前进？		奇怪的置物箱	轰隆轰隆作响	你往置物箱中投入了一些钱币，开关闭合，一阵剧烈的摇晃后，鲨鱼口中吐出了一些零散的秘藏。	收集秘藏品	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
175	145	1455	1458	3			4		{1: 9002}	{1: 1}										鲨鲨置物箱	要不要继续前进？		奇怪的置物箱	轰隆轰隆作响	你往置物箱中投入了一些钱币，开关闭合，一阵剧烈的摇晃后，鲨鱼口中吐出了一张邀请函	招募同伴	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
176	145	1456		3			1		{1: 96119}	{1: 20}										鲨鲨置物箱	要不要继续前进？		奇怪的置物箱	是时候醒来了	你往置物箱中投入了一些钱币，开关闭合，鲨鱼口一下吐出了大量姜饼，但不再动弹，你只能离开这里	真走运	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
177	145	1457	1458	1																鲨鲨置物箱	要不要继续前进？		奇怪的置物箱	是时候醒来了	你往置物箱中投入了一些钱币，开关闭合，但是鲨鱼口中什么也没有…。	真倒霉	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
178	145	1458		2							{1: '继续投入7个姜饼', 2: '感觉不值，该走了'}	{1: '花费姜饼', 2: '离开这里'}		{1: 1, 2: 3}	{1: 1, 2: 0}	{1: 96119, 2: 0}	{1: 7, 2: 0}	{1: 14511, 2: 14512}		鲨鲨置物箱	要不要继续前进？		奇怪的置物箱	是时候醒来了	你似乎可以往这个置物箱里投入更多的钱币。	下定决心	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
179	145	1459		1																鲨鲨置物箱	要不要继续前进？		奇怪的置物箱	是时候醒来了	你放下那个奇形怪状的置物箱，离开了这里。	继续旅途	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
180	146	1461	1462	1																苦战之后	大树守卫已经没有了气息		入海口	正在缓缓开启	守护者的气息已消失殆尽，通往海底的入口也随之打开。	继续	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg
181	146	1462		2							{1: '进入隧道（继续旅途）'}	{1: '继续旅途'}		{1: 3}	{1: 0}	{1: 0}	{1: 0}	{1: 14621}		苦战之后	入海口正在缓缓开启	Assets/Product/Texture/Image/RoleStory/V130mlnNormal04.png	柯蕾多尔	引导者	走吧。我们离目的地又近一步了。	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg
182	146	1463		1																苦战之后	隧道入口		入海口	入海隧道已完全张开	你不做多想，和柯蕾多尔一起进入了入海隧道。	继续旅途	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg
183	147	1471	1472	1																厄愿潮声	终局在此展开	Assets/Product/Texture/Image/RoleStory/V130mlnNormal02.png	柯蕾多尔	引导者	你成功抵达了深海的最底端，世界的起源。一点幽光在尽头常亮。你清楚，那是灾厄的胚胎，是唤来潮声的始作俑者。	继续	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
184	147	1472		2							{1: '遵从柯蕾多尔的指示'}	{1: '听从'}		{1: 3}	{1: 0}	{1: 0}	{1: 0}	{1: 14721}		厄愿潮声	终局在此展开	Assets/Product/Texture/Image/RoleStory/V130mlnNormal01.png	柯蕾多尔	引导者	破碎的光影收拢成一束——厄愿的轮回也即将停止……触碰它吧。如此一来，您和我的使命也就达成了。	继续	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
185	147	1473		5	50071															厄愿潮声	终局在此展开	Assets/Product/Texture/Image/RoleStory/V130mlnNormal01.png	柯蕾多尔	引导者	你遵从柯蕾多尔的指示，伸手触碰那团光芒，你知道，这将是最后的战斗了。	准备战斗！	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
186	148	1481		2							{1: '探索周围'}	{1: '确定行动'}		{1: 3}	{1: 0}	{1: 0}	{1: 0}	{1: 14811}		遗骨之滨	你走近了密林深处		密林深处	幽深的密林深处	密林深处坐落着一池浑浊的沼泽，这里埋葬着无数被教会驱逐的不义者的遗骨。这些窃贼与流氓曾经拥有过一个规模巨大的组织，然而如今已没有人记得他们的过去。	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory444.jpg
187	148	1482		3			3		{1: 1}	{1: 1}										遗骨之滨	你走近了沼泽深处		腐败沼泽	遗迹和遗骨散落一地	你在沼泽深处寻找到了一些尚可堪一用的材料，它们或许对你的旅途有所帮助。	收集物资	Assets/Product/Texture/Image/BgStory/Bgstory444.jpg
188	149	1491		2							{1: '上前试试', 2: '对猜谜没有兴趣'}	{1: '确定行动', 2: '离开这里'}		{1: 3, 2: 3}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 14911, 2: 14912}		街头艺人	你走近了城镇街头	Assets/Product/Texture/Image/RoleStory/RuritianNormal01.png	代号:日天	来啊来啊，本大王可是猜谜高手，有谁来敢跟我过两招~	一名来自邻镇的街头艺人正在路旁摆设摊贩，似乎能支付一些姜饼与他进行纸牌猜谜游戏，获取奖赏。	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory361.png
189	149	1492		2							{1: '猜大', 2: '猜小', 3: '冷静思考(灵智达到30)'}	{1: '确定行动', 2: '确定行动', 3: '询问真相'}		{1: 3, 2: 3, 3: 3}	{1: 0, 2: 0, 3: 0}	{1: 0, 2: 0, 3: 0}	{1: 0, 2: 0, 3: 0}	{1: 14921, 2: 14922, 3: 14923}	{3: 1005046}	街头艺人	你坐在了牌桌前	Assets/Product/Texture/Image/RoleStory/RuritianNormal01.png	代号:日天	我看你骨骼惊奇，今天就由你来当本大王的对手了	你兴致盎然地坐在艺人面前，在支付了入场费后，你需要与他在铺列开的纸牌中选择一张，猜其各自的大小。	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory361.png
190	149	1493		1																街头艺人	你离开了这里		城镇街头	城镇街头的一角	你没有兴趣理会这些糊弄人的把戏，便径直离开了。	离开这里	Assets/Product/Texture/Image/BgStory/Bgstory361.png
191	149	1494		3			3		{1: 1}	{1: 1}										街头艺人	你的运气不佳	Assets/Product/Texture/Image/RoleStory/RuritianNormal01.png	代号:日天	胜败乃兵家常事，欢迎下次再来挑战本大王！	你的牌运似乎并不是很好，连玩了几把，输多赢少，出于安慰，艺人给了你一些做工精巧的纪念品。	离开这里	Assets/Product/Texture/Image/BgStory/Bgstory361.png
192	149	1495		2							{1: '将钱赢回来', 2: '大声揭穿他的伎俩'}	{1: '确定行动', 2: '确定行动'}		{1: 3, 2: 3}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 14951, 2: 14952}		街头艺人	你感知到了一丝阴谋	Assets/Product/Texture/Image/RoleStory/RuritianNormal01.png	代号:日天	"""他似乎正在死死盯着你的牌背"""	你的智慧使你察觉到了一些难以发现的细节——艺人在出千。面对这个事实，你选择？	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory361.png
193	149	1496		3			3		{1: 1}	{1: 1}										街头艺人	你反制了他的行动	Assets/Product/Texture/Image/RoleStory/RuritianNormal02.png	代号:日天	完蛋了，要没钱给她交保护费了，跑路要紧	你反制了艺人的出千，连战连胜，将他一天的收入都赚了回来，艺人也灰溜溜地收摊离开了。	离开这里	Assets/Product/Texture/Image/BgStory/Bgstory361.png
194	149	1497		3			3		{1: 1}	{1: 1}										街头艺人	你大声揭穿了他	Assets/Product/Texture/Image/RoleStory/RuritianNormal02.png	代号:日天	好兄弟别别别别，收下这个，收下这个，就我们之间当什么都没有发生好不好	艺人见你要揭穿他，连忙制止了你。他将自己一直珍藏的某样珍宝赔给你，以此让你保守他的秘密。	离开这里	Assets/Product/Texture/Image/BgStory/Bgstory361.png
195	150	1501		2							{1: '闯过封锁，一探究竟', 2: '看起来十分诡异，还是算了'}	{1: '确定行动', 2: '确定行动'}		{1: 3, 2: 3}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 15011, 2: 15012}		禁忌教堂	你接近了被封锁的教堂		禁忌教堂	被封锁的教堂	一座被封锁的废弃教堂坐落在小镇的边界上，这里曾聚集着研究猩红生物的异端者。如今，这些有关猩红生物的知识已被废弃，研究更是无从下手。	下定决心	Assets/Product/Texture/Image/BgStory/BgStory710.jpg
196	150	1502	1503	3			5													禁忌教堂	你感到一阵眩晕		禁忌教堂	被封锁的教堂	你怀着强烈的好奇心进入了废弃的教堂，在这里，你找到了一卷尚未被处理的残卷	阅读残卷	Assets/Product/Texture/Image/BgStory/BgStory710.jpg
197	150	1503		3			2		{1: 138}	{1: 1}										禁忌教堂	你..感受到了更多....		禁忌教堂	被封锁的教堂	残卷上的文字引导着你去探求所谓世界的本质，你似乎离这个世界的本质更加接近了..	收下残卷	Assets/Product/Texture/Image/BgStory/BgStory710.jpg
198	150	1504		1																禁忌教堂	你果断离开了这里		禁忌教堂	被封锁的教堂	你对这些禁忌的知识怀着一份莫名的抵触，便离开了这里。	离开这里	Assets/Product/Texture/Image/BgStory/BgStory710.jpg
199	151	1511		2							{1: '登陆海岸，开始清理', 2: '拒绝试炼，击退红潮'}	{1: '进入战斗', 2: '进入战斗'}		{1: 3, 2: 3}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 15111, 2: 15112}		无之试炼	迈向新生的必经之路		尚有人类幸存的港口	准备清理	在迈向真正的新生之前，你必须通过来自猩红的试炼。	接受试炼	Assets/Product/Texture/Image/BgStory/Bgstory612.jpg
200	151	1512		5	86411															无之试炼	迈向新生的必经之路		尚有人类幸存的港口	开始清理	第一项试炼为“无”，所有攫取的智慧将归于原型，成为重塑一切的基础。	开始试炼	Assets/Product/Texture/Image/BgStory/Bgstory612.jpg
201	151	1513		5	86461															无之试炼	迈向新生的必经之路		尚有人类幸存的港口	保护人类	你最终拒绝了来自猩红的试炼，你所攫取的智慧在此刻凝结。	保护人类	Assets/Product/Texture/Image/BgStory/Bgstory612.jpg
202	152	1521		2							{1: '破除障碍，开始清理', 2: '守护生命，直面红潮'}	{1: '进入战斗', 2: '进入战斗'}		{1: 3, 2: 3}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 15211, 2: 15212}	{2: 1005052}	无限之试炼	迈向新生的必经之路		尚有人类幸存的城市	准备清理	清除意志的残渣，让猩红弥漫这个有待摧毁的世界。	接受试炼	Assets/Product/Texture/Image/BgStory/Bgstory301.png
203	152	1522		5	86421															无限之试炼	迈向新生的必经之路		尚有人类幸存的城市	开始清理	第二项试炼为“无限”，崭新的生命即将孕育而出，旧世的一切将平等地迎来终末。	开始试炼	Assets/Product/Texture/Image/BgStory/Bgstory301.png
204	152	1523		5	86471															无限之试炼	迈向新生的必经之路		尚有人类幸存的城市	保护人类	你不愿放弃旧世的一切，你将为守护已有的生命而战。	保护人类	Assets/Product/Texture/Image/BgStory/Bgstory301.png
205	153	1531		2							{1: '一个不留，全部清除', 2: '坚守信念，重铸意志'}	{1: '进入战斗', 2: '进入战斗'}		{1: 3, 2: 3}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 15311, 2: 15312}	{2: 1005053}	无限暗之试炼	迈向新生的必经之路		人类最后的藏身处	准备清理	新世界的诞生只差最后一步，此刻只需消灭一切剩余的阻碍。	接受试炼	Assets/Product/Texture/Image/BgStory/Bgstory317.png
206	153	1532		5	86431															无限暗之试炼	迈向新生的必经之路		人类最后的藏身处	开始清理	第三项试炼为“无限暗”，拥抱猩红，成为新世界的一份子吧。	开始试炼	Assets/Product/Texture/Image/BgStory/Bgstory317.png
207	153	1533	1534	3			2		{1: 143}	{1: 1}										无限暗之试炼	迈向新生的必经之路		人类最后的藏身处	保护人类	原本的猩红烙印此时闪烁出了耀眼的光芒	保护人类	Assets/Product/Texture/Image/BgStory/Bgstory317.png
