Id	Name	Icon	SimpleDes	Des	StarLevel	AddScore	Condition	BuffIds	MutexId	TeamLimit	FightEventIds
108021104	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760252]			
108021201	刚体I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760271]			
108021202	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			60		[760453]			
108021203	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
108021204	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760252]			
108021301	刚体I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760271]			
108021302	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			60		[760453]			
108021303	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
108021304	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760252]			
108021401	刚体I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760271]			
108021402	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			60		[760453]			
108021403	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
108021404	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760252]			
108022101	刚体I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760271]			
108022102	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			60		[760453]			
108022103	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
108022104	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760252]			
108022201	刚体I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760271]			
108022202	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			60		[760453]			
108022203	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
108022204	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760252]			
108022301	刚体I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760271]			
108022302	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			60		[760453]			
108022303	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
108022304	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760252]			
108023101	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			40		[760453]			
108023102	统领III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760333]			
108023103	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760252]			
108023104	霜盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受到伤害降低，受到普通攻击时降低攻击者移速			80		[712004]			
108023201	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			40		[760453]			
108023202	统领III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760333]			
108023203	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760252]			
108023204	霜盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受到伤害降低，受到普通攻击时降低攻击者移速			80		[712004]			
108023301	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			40		[760453]			
108023302	统领III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760333]			
108023303	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760252]			
108023304	霜盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受到伤害降低，受到普通攻击时降低攻击者移速			80		[712004]			
108024101	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			40		[760453]			
108024102	统领III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760333]			
108024103	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760252]			
108024104	霜盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受到伤害降低，受到普通攻击时降低攻击者移速			80		[712004]			
108024201	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			40		[760453]			
108024202	统领III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760333]			
108024203	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760252]			
108024204	霜盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受到伤害降低，受到普通攻击时降低攻击者移速			80		[712004]			
108024301	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			40		[760453]			
108024302	统领III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760333]			
108024303	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760252]			
108024304	霜盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受到伤害降低，受到普通攻击时降低攻击者移速			80		[712004]			
108031101	自暴虫	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[772601]			
108031102	治愈	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[772587]			
108031103	祝福III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760313]			
108031104	致命	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[776102]			
108031201	自暴虫	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[772601]			
108031202	治愈	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[772587]			
108031203	祝福III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760313]			
108031204	致命	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[776102]			
108032101	破甲II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760072]			
108032102	统领III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[760333]			
108032103	护盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[760242]			
108032104	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760252]			
108032201	破甲II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760072]			
108032202	统领III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[760333]			
108032203	护盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[760242]			
108032204	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760252]			
109011101	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760093]			
109011102	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760263]			
109011103	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760213]			
109011104	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80	97398	[760221]			
109011201	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760093]			
109011202	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760263]			
109011203	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760213]			
109011204	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760221]			
109011301	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760093]			
109011302	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760263]			
109011303	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760213]			
109011304	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760221]			
109012101	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760093]			
109012102	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760263]			
109012103	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760213]			
109012104	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760221]			
109012201	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760093]			
109012202	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760263]			
109012203	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760213]			
109012204	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760221]			
109012301	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760093]			
109012302	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760263]			
109012303	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760213]			
109012304	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760221]			
109013101	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760093]			
109013102	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760263]			
109013103	闪现I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较长			60		[760391]			
109013104	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760221]			
109013201	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760093]			
109013202	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760263]			
109013203	闪现I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较长			60		[760391]			
109013204	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760221]			
109013301	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760093]			
109013302	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760263]			
109013303	闪现I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较长			60		[760391]			
109013304	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760221]			
109014101	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760093]			
109014102	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760263]			
109014103	闪现I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较长			60		[760391]			
109014104	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760221]			
109014201	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760093]			
109014202	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760263]			
109014203	闪现I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较长			60		[760391]			
109014204	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760221]			
109014301	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760093]			
109014302	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760263]			
109014303	闪现I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较长			60		[760391]			
109014304	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760221]			
109021101	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760093]			
109021102	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760263]			
109021103	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760213]			
109021104	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[760221]			
109021201	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760093]			
109021202	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760263]			
109021203	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760213]			
109021204	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[760221]			
109021301	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760093]			
109021302	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760263]			
109021303	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760213]			
109021304	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[760221]			
109022101	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760093]			
109022102	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760263]			
109022103	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760213]			
109022104	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[760221]			
109022201	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760093]			
109022202	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760263]			
109022203	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760213]			
109022204	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[760221]			
109022301	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760093]			
109022302	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760263]			
109022303	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760213]			
109022304	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[760221]			
109023101	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760093]			
109023102	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760263]			
109023103	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760213]			
109023104	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760221]			
109023201	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760093]			
109023202	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760263]			
109023203	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760213]			
109023204	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760221]			
109023301	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760093]			
109023302	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760263]			
109023303	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760213]			
109023304	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760221]			
109024101	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760093]			
109024102	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760263]			
109024103	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760213]			
109024104	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760221]			
109024201	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760093]			
109024202	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760263]			
109024203	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760213]			
109024204	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760221]			
109024301	虚弱III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760093]			
109024302	炸弹III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760263]			
109024303	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760213]			
109024304	不动	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760221]			
110011101	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			40		[760352]			
110011102	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760243]			
110011103	黑洞I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760411]			
110011104	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			80	97399	[760392]			
110011201	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			40		[760352]			
110011202	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760243]			
110011203	黑洞I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760411]			
110011204	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			80		[760392]			
110011301	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			40		[760352]			
110011302	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760243]			
110011303	黑洞I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760411]			
110011304	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			80		[760392]			
110012101	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			40		[760352]			
110012102	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760243]			
110012103	黑洞I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760411]			
110012104	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			80		[760392]			
110012201	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			40		[760352]			
110012202	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760243]			
110012203	黑洞I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760411]			
110012204	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			80		[760392]			
110012301	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			40		[760352]			
110012302	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760243]			
110012303	黑洞I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760411]			
110012304	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			80		[760392]			
110013101	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			40		[760352]			
110013102	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760243]			
110013103	黑洞I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760411]			
110013104	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			80		[760392]			
110013201	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			40		[760352]			
110013202	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760243]			
110013203	黑洞I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760411]			
110013204	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			80		[760392]			
110013301	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			40		[760352]			
110013302	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760243]			
110013303	黑洞I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760411]			
110013304	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			80		[760392]			
110014101	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			50		[760352]			
110014102	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760243]			
110014103	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			75		[760392]			
110014104	霜盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受到伤害降低，受到普通攻击时降低攻击者移速			100		[712004]			
110014201	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			50		[760352]			
110014202	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760243]			
110014203	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			75		[760392]			
110014204	霜盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受到伤害降低，受到普通攻击时降低攻击者移速			100		[712004]			
110014301	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			50		[760352]			
110014302	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760243]			
110014303	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			75		[760392]			
110014304	霜盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受到伤害降低，受到普通攻击时降低攻击者移速			100		[712004]			
110015101	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			50		[760352]			
110015102	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760243]			
110015103	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			75		[760392]			
110015104	霜盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受到伤害降低，受到普通攻击时降低攻击者移速			100		[712004]			
110015201	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			50		[760352]			
110015202	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760243]			
110015203	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			75		[760392]			
110015204	霜盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受到伤害降低，受到普通攻击时降低攻击者移速			100		[712004]			
110015301	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			50		[760352]			
110015302	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760243]			
110015303	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			75		[760392]			
110015304	霜盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受到伤害降低，受到普通攻击时降低攻击者移速			100		[712004]			
110021101	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			50		[760352]			
110021102	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760243]			
110021103	黑洞I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760411]			
110021104	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			150		[760392]			
110021201	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			50		[760352]			
110021202	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760243]			
110021203	黑洞I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760411]			
110021204	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			150		[760392]			
110021301	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			50		[760352]			
110021302	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760243]			
110021303	黑洞I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760411]			
110021304	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			150		[760392]			
110022101	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			50		[760352]			
110022102	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760243]			
110022103	黑洞I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760411]			
110022104	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			150		[760392]			
110022201	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			50		[760352]			
110022202	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760243]			
110022203	黑洞I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760411]			
110022204	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			150		[760392]			
110022301	电盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受击时，中概率朝攻击者所处位置召雷			50		[760352]			
110022302	护盾III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760243]			
110022303	黑洞I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760411]			
