Id	Type	NextEvent	NextEventGroup	OptionGroupId	EventLevelGroup	Clue	Exp	BgAsset	Name	Desc	RoleIcons	RoleNames	RoleContents	ConfirmContent	LocationName	LocationDesc	LocationDescUnselect	Icon	NextFightGroup
4020201	1	4020202						Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	无辜的羔羊	倚坐在苍郁的大树旁，你们再次反复端详那个在祭坛上发现的粗糙木雕——那是一只匍匐在地的山羊，四肢屈在身下，头颅顺从地贴在底座上，仿佛在引颈就戮。				仔细观察	无辜的羔羊	死亡并不是故事的结束……至少在凶手眼中不是。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
4020202	1				1	4202		Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	无辜的羔羊	部落民信徒特意放置这个雕像在祭坛似乎别有用意，你们不禁联想，他们是否也把被遗弃在仪式现场的死者当成“被献祭的羔羊”，而不是和他们一样有着同样灵魂的人类。\n\n“在部落民的眼中，这些死者也不过是一匹羔羊而已……”他的语气中罕见地带着无法自抑的愤怒，这个残忍的事实彻底触怒了他。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['但愿我们来得及阻止下一桩悲剧的发生。']	继续前进	无辜的羔羊	死亡并不是故事的结束……至少在凶手眼中不是。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
4020301	1	4020302						Assets/Product/Texture/Image/BgStory/Bgstory346.jpg	无形之星	你们越来越接近新佐希克郡附近的区域，越是靠近这个平凡而又寂寂无名的郡城，心中的担忧越是剧烈。				思考联系	无形之星	隐形的线，将一个个地点链接到了一起。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory346.jpg	
4020302	1				1	4203		Assets/Product/Texture/Image/BgStory/Bgstory346.jpg	无形之星	根据万事的推断，凶手之所以不断在各个地方连续犯案，是想将仪式的场地组成一个特殊的形状，并最终通过组成这个形状来达成什么目的。\n\n你们不知道在前方会发生什么，也不知道凶手的目的为何，但心中已经做好了应对一切危机的准备。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['我会一直与你同行……直到见证天灾背后的真相。']	继续前进	无形之星	隐形的线，将一个个地点链接到了一起。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory346.jpg	
4020401	1	4020402						Assets/Product/Texture/Image/BgStory/BgStory539.jpg	孩子们的礼物	在一天的赶路之后，你们找了片宽旷的林间空地作为暂歇的落脚点，你负责架设休眠的帐篷，而万事负责准备今晚的伙食。				架设帐篷	孩子们的礼物	随时随地为孩子们考虑，似乎已经成为了他一种无意识的习惯。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
4020402	1				1	4204		Assets/Product/Texture/Image/BgStory/BgStory539.jpg	孩子们的礼物	“啊，拿错了。”身后传来一声低低的自言自语。回过头，只见万事在本应放着食粮的口袋里掏出了一把亮闪闪的糖果。\n\n“原本是打算等下次回去的时候作为礼物的，不小心装错了……抱歉，今晚我们似乎只能吃点应急干粮了。”他有些不好意思地对你道歉，而你当然也原谅了他这个无心的“过错”。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['从下次开始，把礼物和食粮换两个不同颜色的口袋，分开携带吧……']	短暂休息	孩子们的礼物	随时随地为孩子们考虑，似乎已经成为了他一种无意识的习惯。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
4020501	1	4020502						Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	药学知识	在林中走得越久，你们越发现，这一带的药草长势异常茂盛，似是有人曾对他们精心进行过选育。				陷入思考	药学知识	毒草百里之内必有解药。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
4020502	1				1	4205		Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	药学知识	在烬土边疆，普通人并没有经常服用草药的习惯，而万事所知的草药知识也均来自已逝养母的传授，那到底是谁在照料这片森林呢？\n\n万事不禁联想起了曾在古堡中闻到到药草香，似乎答案只有一个了，那就是部落民中还流传着使用药草的习俗。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['小心，附近应该还有部落民']	继续前进	药学知识	毒草百里之内必有解药。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
4030101	1	4030102						Assets/Product/Texture/Image/BgStory/Bgstory338.jpg	身份之谜	一场激烈的遭遇战结束后，万事蹲下检查那些已经彻底一动不动的活死人尸体，发现他们身上都画着和山羊形木雕一致的五角星徽记，而且画印的笔迹，颜色都完全一致，显然出自同一人之手。				凑近观察	身份之谜	他们生前都有着不同的名字，但死后只剩下了一个身份。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory338.jpg	
4030102	1				1	4301		Assets/Product/Texture/Image/BgStory/Bgstory338.jpg	身份之谜	摩利甘从中发现了重要的线索，激动地大叫起来：“这肯定是出自部落圣女之手，这个部落向来有在出征和进行献祭前祈求圣女祝福的习俗。”\n\n活死人的身份已经昭然若揭，很显然，他们是一批为了献祭而牺牲的部落民。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['前方可能还会有更多活死人在等着我们，提高警惕吧。']	谨慎前进	身份之谜	他们生前都有着不同的名字，但死后只剩下了一个身份。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory338.jpg	
4030201	1	4030202						Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	自愿的献祭	你们在大树下发现了好几把新旧程度各异，但是样式一致的骨刀。它们有的落在干尸的脚边，有的插在干尸的胸膛里，显然是这些死者生前的私人所有物。				仔细端详	自愿的献祭	这场残忍的牺牲真的有其意义吗？	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
4030202	1				1	4302		Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	自愿的献祭	“这些部落民的脑子都不怎么好，似乎相信只有用自己亲手打造出来的武器自尽才能获得神明的垂青……嘎，按老子说，什么劝你自杀的神都是狗屁倒灶，还有什么比自己的命更重要呢！”摩利甘似乎非常鄙夷这个残酷的信仰，在“狗屁倒灶”这个词上特地加了重音。	['Assets/Product/Texture/Image/RoleStory/V3600NietiyaNormal03.png']	['摩利甘']	['无论是人还是恶魔，只有活着才有戏唱……在老子看来，推行这种残酷信仰的人自己才最应该下地狱！']	继续前进	自愿的献祭	这场残忍的牺牲真的有其意义吗？	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
4030301	1	4030302						Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	神秘的草药香	在又击败了几群活死人之后，二人往日光高悬的方向继续前行着。但是浓郁的药草香和阴郁的雾气混在一起，在蓊郁的林间久久不散，你们不禁在心中怀疑，自己是否还深陷在幕后黑手的牢笼中，只是在做徒劳的挣扎。				辨别方向	神秘的草药香	徘徊在林中的草药香久久未散，提醒你们一切还没结束。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
4030302	1				1	4303		Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	神秘的草药香	“……我们又回到原地了。”几小时后，二人又回到了万事曾做过标记的那棵树下，树上高悬着的干尸依旧沉默地注视着你们，似乎在无言地宣告，凶手还没有逃离这座森林。\n\n你掏出刀在树上再次做了标记，和万事一起往另一个方向继续前行。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['跟在我身边，不要走散了。']	继续前进	神秘的草药香	徘徊在林中的草药香久久未散，提醒你们一切还没结束。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
4030401	1	4030402						Assets/Product/Texture/Image/BgStory/BgStory539.jpg	千年的纷争	林中的跋涉之旅依旧看不到尽头，在漫长而又机械的赶路中，你们再次向摩利甘提起那个有关部落民历史的话题。				闲聊	千年的纷争	无人曾真正得知历史的全貌，你我都只是窥见其中的倒影。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
4030402	1	4030403						Assets/Product/Texture/Image/BgStory/BgStory539.jpg	千年的纷争	“你们对那个部落的过去感兴趣？其实老子也不是很清楚，毕竟从几百年前开始，部落民和边疆人一见面就开战，每次都打得要死要活的，早就分不清是谁先挑起战争的了。”\n\n摩利甘停在你肩头摇头晃脑地说着，似乎也被这段漫长的山路折磨得失去了所有耐心。				继续倾听	千年的纷争	无人曾真正得知历史的全貌，你我都只是窥见其中的倒影。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
4030403	1				1	4304		Assets/Product/Texture/Image/BgStory/BgStory539.jpg	千年的纷争	“啊，但是有一件事，老子可以保证——那就是现在天使对你们人类的猎杀是一视同仁的。比起互相仇视，你们还是早点一起联手，先把圣堂收拾了再来算这笔烂账吧。”	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['部落民和边疆人，会有能迎来和解的那天吗……']	继续前进	千年的纷争	无人曾真正得知历史的全貌，你我都只是窥见其中的倒影。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
4030501	1	4030502						Assets/Product/Texture/Image/BgStory/BgStory1215.jpg	死亡圣神	你向万事询问那个出现在木雕底座上的五角星徽记具体含义，万事表示他也只是曾在大书库中见过一些粗略的记载，传说中，这是一个可以召唤出“死亡圣神”的神谕。				追问	死亡圣神	你们仍在前行。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory1215.jpg	
4030502	1				1	4305		Assets/Product/Texture/Image/BgStory/BgStory1215.jpg	死亡圣神	“在部落的神谕中，死亡圣神是一个巨大的苍白色巨人，可以复活所有枉死在战争中的部落民，并将他们的鲜血化作利刃，讨伐那些曾让他们死去的仇敌。”万事的叙说非常平静，从中感受不到任何他对这个传说的主观感受色彩。\n\n你试探性地询问他怎么看待这个传说，他只是摇摇头，表示没有任何复仇需要牺牲更多人的生命去完成。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['如果完成一场复仇就不得不要献祭出更多的鲜血，那一切只会是悲剧的循环。']	继续前进	死亡圣神	你们仍在前行。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory1215.jpg	
4040101	1				101			Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	持续进攻	嘉奈利驱使着源源不断的活死人袭向万事。\n\n万事举起灯炉，不断地吸纳着他们的灵魂，一具又一具的腐尸接连倒在树下，他们终于在林间获得了永远的安眠。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['……安息吧。']	继续进攻	持续进攻	嘉奈利驱使着源源不断的活死人袭向万事。	嘉奈利驱使着源源不断的活死人袭向万事。	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
4040201	1				101			Assets/Product/Texture/Image/BgStory/Bgstory331.png	佯攻观察	嘉奈利驱使着源源不断的活死人袭向万事。\n\n万事没有直接和他们交战，而是一边做出佯攻的姿势吸引他们的注意力，一边观察活死人袭来的方向。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['嘉奈利消失的方向……就在这边。']	继续前进	佯攻观察	嘉奈利驱使着源源不断的活死人袭向万事。	嘉奈利驱使着源源不断的活死人袭向万事。	Assets/Product/Texture/Image/BgStory/Bgstory331.png	
4040301	1				102			Assets/Product/Texture/Image/BgStory/BgStory566.jpg	正面突破	活死人的数量骤然增多，似乎已经开始接近法阵了。\n\n万事没有过多犹豫，举起手枪，准备正面突破这堵由腐肉组成的封锁网。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['我马上就到了……灰鸦！']	继续进攻	正面突破	活死人的数量骤然增多，似乎已经开始接近法阵了。	活死人的数量骤然增多，似乎已经开始接近法阵了。	Assets/Product/Texture/Image/BgStory/BgStory566.jpg	
4040401	1				102			Assets/Product/Texture/Image/BgStory/Bgstory346.jpg	侧面突破	活死人的数量骤然增多，似乎已经开始接近法阵了。\n\n万事躲到活死人的视野盲区，准备利用树影的掩护来突破这层腐肉组成的封锁网。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['看到了……就从此处突破！']	持续观察	侧面突破	活死人的数量骤然增多，似乎已经开始接近法阵了。	活死人的数量骤然增多，似乎已经开始接近法阵了。	Assets/Product/Texture/Image/BgStory/Bgstory346.jpg	
4040501	1				101			Assets/Product/Texture/Image/BgStory/BgStory1219.jpg	直接攻击嘉奈利	嘉奈利的身影出现在活死人的包围之中，在她身边却看不到灰鸦的下落。\n\n万事接连发射出数颗铜弹射向白发圣女，但都被她驱使着活死人挡下。几声枪声响起之后，腐尸们化作污浊的血肉溅满一地，林间充斥着令人作呕的恶臭。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['……尽会耍些小手段！']	直接进攻	直接攻击嘉奈利	嘉奈利的身影出现在活死人的包围之中。	嘉奈利的身影出现在活死人的包围之中。	Assets/Product/Texture/Image/BgStory/BgStory1219.jpg	
4040601	1				101			Assets/Product/Texture/Image/BgStory/Bgstory347.jpg	先处理周围的活死人群	嘉奈利的身影出现在活死人的包围之中，在她身边却看不到灰鸦的下落。\n\n活死人们接二连三地扑上来，万事不得不先解决这些棘手的障碍。铜弹贯穿了他们的头颅，将林间染成一片褐红。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['这么多人……全部都是为了“卡尔克萨”而自愿赴死的吗？']	直接进攻	先处理周围的活死人群	嘉奈利的身影出现在活死人的包围之中。	嘉奈利的身影出现在活死人的包围之中。	Assets/Product/Texture/Image/BgStory/Bgstory347.jpg	
4050101	1	4050102						Assets/Product/Texture/Image/BgStory/BgStory1218.jpg	凝望人间	你拾起了其中一块碎片，那是枢机主神仍在位的时候，统治人间的记忆。\n在那段历史里面，人类将枢机主神奉为圭臬，为他修建起无数繁华的神殿，撰写了数之不尽的歌颂诗谣。而神明也尽数回应了他们的愿望——只是要收取一些价码。				回望过去	凝望人间	二人坠身于无边无涯的历史汪洋中，身边悬浮着无数的记忆碎片	二人坠身于无边无涯的历史汪洋中，身边悬浮着无数的记忆碎片	Assets/Product/Texture/Image/BgStory/BgStory1218.jpg	
4050102	1				101			Assets/Product/Texture/Image/BgStory/BgStory1218.jpg	凝望人间	于是，你看到一个父亲在许下“希望今年获得好收成”的愿望之后，年幼的女儿就在大丰收的次日被失控马匹踩死。\n\n但那位父亲不敢向神官发怒，只是默默地将泪水吞下，同时在心里谴责自己怎么会愚蠢到认为奇迹不需要任何代价。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['……这就是圣堂盘剥人间的“血税”。']	一声叹息	凝望人间	二人坠身于无边无涯的历史汪洋中，身边悬浮着无数的记忆碎片	二人坠身于无边无涯的历史汪洋中，身边悬浮着无数的记忆碎片	Assets/Product/Texture/Image/BgStory/BgStory1218.jpg	
4050201	1	4050202						Assets/Product/Texture/Image/BgStory/BgStory1242.jpg	俯瞰天界	你拾起了其中一块碎片，那是枢机主神位于天庭的时候，端坐在圣座上的记忆。\n\n作为至高天意志的代理人，枢机主神的每一句话都有着不容置疑的份量，麾下的四大天使全部对他忠心耿耿，只要他一句号令，就能把一个都市化为焦土，居住在其中的人民也全部化为“税肉”。				俯瞰神明	俯瞰天界	二人坠身于无边无涯的历史汪洋中，身边悬浮着无数的记忆碎片	二人坠身于无边无涯的历史汪洋中，身边悬浮着无数的记忆碎片	Assets/Product/Texture/Image/BgStory/BgStory1242.jpg	
4050202	1				101			Assets/Product/Texture/Image/BgStory/BgStory1242.jpg	俯瞰天界	但位于天庭顶点的他心中却一无所有，他心中既无对人类的怜爱，也无对恶魔的愤怒。\n\n为了让三界的“法则”持续运转下去，他只是千年如一日地沉默着，无言地履行着作为主神的职责。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['……至高天制定的“法则”到底是什么？']	沉默以对	俯瞰天界	二人坠身于无边无涯的历史汪洋中，身边悬浮着无数的记忆碎片	二人坠身于无边无涯的历史汪洋中，身边悬浮着无数的记忆碎片	Assets/Product/Texture/Image/BgStory/BgStory1242.jpg	
4050301	1	4050302						Assets/Product/Texture/Image/BgStory/BgStory1156.jpg	看向边疆人	你看向了一队正在旷野上行军的边疆人军队。一千年前，边疆人跟随着枢机主神的指示，为了躲避蝗灾和瘟疫从遥远的彼方迁到这座大陆，但这座大陆的原住民——部落民不愿意和这些外来人分享自己神圣的土地，有意无意地窃取和烧毁边疆人的农田进行驱逐。				凝望边疆	看向边疆人	一千年前，枢机主神下令对部落民进行屠杀，一场蔓延到现在的战争就此揭开序幕	一千年前，枢机主神下令对部落民进行屠杀，一场蔓延到现在的战争就此揭开序幕	Assets/Product/Texture/Image/BgStory/BgStory1156.jpg	
4050302	1				102			Assets/Product/Texture/Image/BgStory/BgStory1156.jpg	看向边疆人	于是在枢机主神的指挥下，一队规矩严明而且饱经训练的远征军就此建立，为了从部落民的手中夺得足以填饱饥饿的粮食，边疆人对部落民进行了屠杀。\n\n这场血腥行军持续了快十年，即使是年幼的孩童都未能获得幸免，但成果也是立竿见影的，仅仅十年后，边疆人就在这片大陆上建立了“繁盛”的文明。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['以部落民的血为根基，边疆人在这片大陆上得到了生存之地。']	继续前进	看向边疆人	一千年前，枢机主神下令对部落民进行屠杀，一场蔓延到现在的战争就此揭开序幕	一千年前，枢机主神下令对部落民进行屠杀，一场蔓延到现在的战争就此揭开序幕	Assets/Product/Texture/Image/BgStory/BgStory1156.jpg	
4050401	1	4050402						Assets/Product/Texture/Image/BgStory/Bgstory319.png	看向部落民	你看向了一群躲在森林里逃避战荒的部落民。当枢机主神带领的军队对他们进行屠杀的时候，部分部落民带着哈卢伽部族的神谕，作为复仇的“火种”躲到了密林之中。				凝望部落	看向部落民	一千年前，枢机主神下令对部落民进行屠杀，一场蔓延到现在的战争就此揭开序幕	一千年前，枢机主神下令对部落民进行屠杀，一场蔓延到现在的战争就此揭开序幕	Assets/Product/Texture/Image/BgStory/Bgstory319.png	
4050402	1	4050403						Assets/Product/Texture/Image/BgStory/Bgstory319.png	看向部落民	几百年来，他们一直在苦心研究神谕中的密文，试图破解出召唤“死亡圣神”的办法，但大部分献祭都徒劳无功地失败了，召唤圣神的条件远比他们想象中的苛刻。于是残留人数本就不多的部族中，也有一部分人主张暂忘仇恨，用隐藏行踪的方式在边疆人未曾涉足的密林中活下去。				陷入沉思	看向部落民	一千年前，枢机主神下令对部落民进行屠杀，一场蔓延到现在的战争就此揭开序幕	一千年前，枢机主神下令对部落民进行屠杀，一场蔓延到现在的战争就此揭开序幕	Assets/Product/Texture/Image/BgStory/Bgstory319.png	
4050403	1				102			Assets/Product/Texture/Image/BgStory/Bgstory319.png	看向部落民	而这一切，都被枢机主神看在眼内。不知出于什么缘由，他从未对这群隐姓埋名的部落民出手，而是任由他们在林中繁衍生息。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['或许，枢机主神从一开始就知道这场复仇总有一天会重燃。']	无言以对	看向部落民	一千年前，枢机主神下令对部落民进行屠杀，一场蔓延到现在的战争就此揭开序幕	一千年前，枢机主神下令对部落民进行屠杀，一场蔓延到现在的战争就此揭开序幕	Assets/Product/Texture/Image/BgStory/Bgstory319.png	
4050501	1	4050502						Assets/Product/Texture/Image/BgStory/Bgstory333.png	望向过去	你尝试进行了推演，如果枢机主神没有陨落会通向怎样的结局。答案是一成不变的，三界将不会有任何的变动，律法仍会按照至高天的意愿坚如磐石地运转。				望向过去	望向过去	血红的“琥珀”仍在搏动着，在不停地为你们展示着它推演出的过去和未来。	血红的“琥珀”仍在搏动着，在不停地为你们展示着它推演出的过去和未来。	Assets/Product/Texture/Image/BgStory/Bgstory333.png	
4050502	1				101			Assets/Product/Texture/Image/BgStory/Bgstory333.png	望向过去	这也许不是最好的答案，但是对于一部分人来说，这足够“平稳”——只要愿意屈从这种也许某一天就会变成天使刃下亡灵的命运，“人类”这个族群就会在圣堂的庇佑下，千年不变地繁衍下去。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['在天使的眼中，人类的存在就像牧场中的家畜……以舍弃个人的自由意志为代价，就能换取整个族群的繁荣。']	继续前进	望向过去	血红的“琥珀”仍在搏动着，在不停地为你们展示着它推演出的过去和未来。	血红的“琥珀”仍在搏动着，在不停地为你们展示着它推演出的过去和未来。	Assets/Product/Texture/Image/BgStory/Bgstory333.png	
4050601	1	4050602						Assets/Product/Texture/Image/BgStory/BgStory749.jpg	想象未来	你尝试进行展望，失去枢机主神之后的烬土边疆会迎向怎样的未来。纷乱的“推演”暂停了数秒，然后停在了一片空白之中。				想象未来	想象未来	血红的“琥珀”仍在搏动着，在不停地为你们展示着它推演出的过去和未来。	血红的“琥珀”仍在搏动着，在不停地为你们展示着它推演出的过去和未来。	Assets/Product/Texture/Image/BgStory/BgStory749.jpg	
4050602	1				101			Assets/Product/Texture/Image/BgStory/BgStory749.jpg	想象未来	这个记忆茧房并没有贮存它没有目睹过的情景，因此它也无法回答这个遥远的问题。\n\n但你心中至少得到了一个答案，那就是哪怕是神明，都无法彻底预判人类的命运。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['这个问题的答案，只能靠我们人类自己去解答。']	继续前进	想象未来	血红的“琥珀”仍在搏动着，在不停地为你们展示着它推演出的过去和未来。	血红的“琥珀”仍在搏动着，在不停地为你们展示着它推演出的过去和未来。	Assets/Product/Texture/Image/BgStory/BgStory749.jpg	
4060101	1				201			Assets/Product/Texture/Image/BgUi/BgFightLoading56.png	击碎琥珀	万事认为人类不需要神明来统治，而乌列尔则决意成为新的主神。\n\n为了阻止乌列尔融合主神残躯的记忆，你和万事一起举起了枪口。枪弹击碎了这颗柔软的琥珀，将他留在这个世上的最后一份礼物彻底放逐。				直面神明	击碎琥珀	人类不需要神明来统治。	人类不需要神明来统治。	Assets/Product/Texture/Image/BgUi/BgFightLoading56.png	
30101	2			301010				Assets/Product/Texture/Image/BgStory/BgStory539.jpg	啼哭幼婴	行走在幽深的林间，一声响亮的啼哭突然贯穿寂静。\n\n你们同时向传出哭声的方向望去，只见一个年幼的婴儿被放置在草丛中的藤篮里，正不断发出啼哭。\n这一带附近并没有人类聚居的集落，这个婴儿的出现确实有些可疑，但你们也无法对他置之不理。	['Assets/Product/Texture/Image/RoleStory/V3700WsNormal03.png']	['万事']	['这又是强盗们的把戏吧，小心应对。']	确认	啼哭幼婴	行走在幽深的林间，一声响亮的啼哭突然贯穿寂静。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
30102	1				1			Assets/Product/Texture/Image/BgStory/BgStory539.jpg	啼哭幼婴	正如万事预料的那样，你刚走近向藤篮伸出手，草丛中就跳出了几个面目狰狞的光头大汉。\n\n你们早有预备，联手将他们教训了一顿之后，不仅顺利为婴儿找回了父母，还让那些强盗赔了一大笔金币作为补偿。				继续前进	啼哭幼婴	行走在幽深的林间，一声响亮的啼哭突然贯穿寂静。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
30103	1				2			Assets/Product/Texture/Image/BgStory/BgStory539.jpg	啼哭幼婴	你们一起对草丛发起进攻，几个埋伏在里面的强盗都被吓坏了，纷纷仓皇而逃。\n\n赶走了他们之后，你们为这个婴儿找回了失散的父母，他们感激地送给了你们一笔物资。				继续前进	啼哭幼婴	行走在幽深的林间，一声响亮的啼哭突然贯穿寂静。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
30201	2			302010				Assets/Product/Texture/Image/BgStory/BgStory823.jpg	孤独的守墓人	一位白发苍苍的守墓人倚靠在摇椅上，对你们诉说着过去的故事。\n\n自从三十年前灾变发生之后，这座墓园就再也没有迎来新的住客和祭拜者，而如今他也已经再也拿不起武器了，希望你们能为他想一个办法，让这座属于往生者的净土免于遭受活死人们的打扰。	['Assets/Product/Texture/Image/RoleStory/V220lsNormal03.png']	['守墓人']	['我肯定就是……这座墓园最后一任看守人了。']	确认	孤独的守墓人	秃鹫停在枯败的枝头，这里曾是它祖辈们生活过的“沃土”。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory823.jpg	
30202	1	30203						Assets/Product/Texture/Image/BgStory/BgStory823.jpg	孤独的守墓人	万事举起提灯，将徘徊在墓园附近的活死人超渡后，才从他们的记忆里发现，这些活死人原来都是那位守墓人的家人，自十年前丧生于天灾后一直未能解脱。				返回墓园	孤独的守墓人	秃鹫停在枯败的枝头，这里曾是它祖辈们生活过的“沃土”。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory823.jpg	
30203	1				1			Assets/Product/Texture/Image/BgStory/BgStory823.jpg	孤独的守墓人	你和万事匆匆赶回墓园，发现那位守墓人已经离开了，桌面上留着一封手写信，上面感谢你们帮他解决了最大的心结，他决定在生命的最后时光去见识自己未曾见过的风景。作为回报，他将所有财产都留给了你们。				拿走报酬	孤独的守墓人	秃鹫停在枯败的枝头，这里曾是它祖辈们生活过的“沃土”。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory823.jpg	
30204	1	30205						Assets/Product/Texture/Image/BgStory/BgStory823.jpg	孤独的守墓人	你和万事花费了一些时间，将这座墓园原本腐朽的栅栏修复一新。\n\n在修复的过程中，你们从仓库里发现了一些天灾前时代的古书，其中记载着部落民使用的“黑魔法”咒语，应该是前人们的遗物。				拿起古书	孤独的守墓人	秃鹫停在枯败的枝头，这里曾是它祖辈们生活过的“沃土”。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory823.jpg	
30205	1				2			Assets/Product/Texture/Image/BgStory/BgStory823.jpg	孤独的守墓人	作为答谢，守墓人将这本古书送赠给了你们，从中学到了不少“黑魔法”知识，收获甚多。				阅读咒语	孤独的守墓人	秃鹫停在枯败的枝头，这里曾是它祖辈们生活过的“沃土”。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory823.jpg	
30301	1	30302						Assets/Product/Texture/Image/BgStory/BgStory1252.jpg	赤脚庸医	“卖灵药咯，万能灵药，无论是什么疑难杂症，一瓶就药到病除！”\n\n可疑的叫卖声拦住了你们的脚步，只见一位同样戴着鸟嘴面罩的男子站在镇子街头上，神秘兮兮地兜售着“自制灵药”。				站住脚步	赤脚庸医	“卖灵药咯，万能灵药，无论是什么疑难杂症，一瓶就药到病除！”	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory1252.jpg	
30302	2			303010				Assets/Product/Texture/Image/BgStory/BgStory1252.jpg	赤脚庸医	而一个满脸疲惫的母亲站在旁边，一遍又一遍地反复向这位医生确认着，是不是只要抵押出自己的房子换得灵药，自己不久之后必死无疑的孩子就能起死回生。	['Assets/Product/Texture/Image/RoleStory/V2110npcNormal01.png']	['庸医']	['那肯定可以！这可是万能灵药，没病治不了！']	确认	赤脚庸医	“卖灵药咯，万能灵药，无论是什么疑难杂症，一瓶就药到病除！”	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory1252.jpg	
