Id	TemplateId	Difficulty	IsBoss	EquipBoxIds	GoldIds	ItemBoxIds	NodeName	NodeIcon	NodeBg	NodeDesc	NodeEffectUrl
920021	92121	1			[11]		握手验证	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story121.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n你好。你好。你好。	
920022	92311	1			[11]		结构瓦解	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story121.png	<size=20><color=#808080><i>/*扇区覆灭协议*/</i></color></size>\n我得重新集结部队。	
920023	92411	1			[11]		坚不可摧	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story121.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n真是把我给看扁了。	
920121	92621	2			[12]		致命蠕虫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story121.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n应接不暇的过量挑战。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
920122	92711	2			[12]		免疫瓦解	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story121.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n横冲直撞的失速列车。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
920123	92811	2			[12]		强压抵抗	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story121.png	<size=20><color=#808080><i>/*终极防御协议*/</i></color></size>\n现在的你，汗流浃背了吧。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
920124	92911	2			[12]		不动泰山	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story121.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n纯度，那玩意有用吗？\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
920125	92626	2			[12]		致命蠕虫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story121.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n应接不暇的过量挑战。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
920126	92716	2			[12]		免疫瓦解	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story121.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n横冲直撞的失速列车。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
920127	92816	2			[12]		强压抵抗	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story121.png	<size=20><color=#808080><i>/*终极防御协议*/</i></color></size>\n现在的你，汗流浃背了吧。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
920128	92916	2			[12]		不动泰山	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story121.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n纯度，那玩意有用吗？\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
920031	92121	1			[11]		握手验证	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story122.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n你好。你好。你好。	
920032	92311	1			[11]		结构瓦解	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story122.png	<size=20><color=#808080><i>/*扇区覆灭协议*/</i></color></size>\n我得重新集结部队。	
920033	92411	1			[11]		坚不可摧	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story122.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n真是把我给看扁了。	
920131	92621	2			[12]		致命蠕虫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story122.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n应接不暇的过量挑战。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
920132	92711	2			[12]		免疫瓦解	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story122.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n横冲直撞的失速列车。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
920133	92811	2			[12]		强压抵抗	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story122.png	<size=20><color=#808080><i>/*终极防御协议*/</i></color></size>\n现在的你，汗流浃背了吧。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
920134	92911	2			[12]		不动泰山	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story122.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n纯度，那玩意有用吗？\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
920135	92626	2			[12]		致命蠕虫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story122.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n应接不暇的过量挑战。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
920136	92716	2			[12]		免疫瓦解	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story122.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n横冲直撞的失速列车。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
920137	92816	2			[12]		强压抵抗	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story122.png	<size=20><color=#808080><i>/*终极防御协议*/</i></color></size>\n现在的你，汗流浃背了吧。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
920138	92916	2			[12]		不动泰山	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story122.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n纯度，那玩意有用吗？\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
920041	92122	1			[11]		握手验证	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story124.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n你好。你好。你好。	
920042	92312	1			[11]		结构瓦解	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story124.png	<size=20><color=#808080><i>/*扇区覆灭协议*/</i></color></size>\n我得重新集结部队。	
920043	92412	1			[11]		坚不可摧	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story124.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n真是把我给看扁了。	
920141	92622	2			[12]		致命蠕虫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story123.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n应接不暇的过量挑战。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
920142	92712	2			[12]		免疫瓦解	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story123.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n横冲直撞的失速列车。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
920143	92812	2			[12]		强压抵抗	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story123.png	<size=20><color=#808080><i>/*终极防御协议*/</i></color></size>\n现在的你，汗流浃背了吧。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
920144	92912	2			[12]		不动泰山	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story123.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n纯度，那玩意有用吗？\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
920145	92627	2			[12]		致命蠕虫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story123.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n应接不暇的过量挑战。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
920146	92717	2			[12]		免疫瓦解	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story123.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n横冲直撞的失速列车。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
920147	92817	2			[12]		强压抵抗	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story123.png	<size=20><color=#808080><i>/*终极防御协议*/</i></color></size>\n现在的你，汗流浃背了吧。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
920148	92917	2			[12]		不动泰山	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story123.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n纯度，那玩意有用吗？\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
920051	92122	1			[11]		握手验证	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story124.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n你好。你好。你好。	
920052	92312	1			[11]		结构瓦解	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story124.png	<size=20><color=#808080><i>/*扇区覆灭协议*/</i></color></size>\n我得重新集结部队。	
920053	92412	1			[11]		坚不可摧	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story124.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n真是把我给看扁了。	
920151	92622	2			[12]		致命蠕虫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story124.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n应接不暇的过量挑战。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
920152	92712	2			[12]		免疫瓦解	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story124.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n横冲直撞的失速列车。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
920153	92812	2			[12]		强压抵抗	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story124.png	<size=20><color=#808080><i>/*终极防御协议*/</i></color></size>\n现在的你，汗流浃背了吧。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
920154	92912	2			[12]		不动泰山	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story124.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n纯度，那玩意有用吗？\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
920155	92627	2			[12]		致命蠕虫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story124.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n应接不暇的过量挑战。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
920156	92717	2			[12]		免疫瓦解	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story124.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n横冲直撞的失速列车。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
920157	92817	2			[12]		强压抵抗	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story124.png	<size=20><color=#808080><i>/*终极防御协议*/</i></color></size>\n现在的你，汗流浃背了吧。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
920158	92917	2			[12]		不动泰山	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story124.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n纯度，那玩意有用吗？\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
930011	93121	1			[11]		正当防卫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n知道吗，后手迎击都是重拳。	
930012	93122	1			[11]		正当防卫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n知道吗，后手迎击都是重拳。	
930013	93311	1			[11]		连战连胜	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*扇区覆灭协议*/</i></color></size>\n快看，是一名敌方……	
930014	93411	1			[11]		威猛来袭	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n必可活用于下次。	
930111	93631	2			[12]		大浪淘沙	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n剩下的都是难缠的家伙。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
930112	93711	2			[12]		强弩之末	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n总会在合适的时间枯萎。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
930113	93811	2			[12]		单向信道	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*终极防御协议*/</i></color></size>\n如果你想要，就得来抢。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
930114	93911	2			[12]		拟合战端	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n我将以无敌的形态出击。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
930115	93636	2			[12]		大浪淘沙	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n剩下的都是难缠的家伙。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
930116	93716	2			[12]		强弩之末	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n总会在合适的时间枯萎。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
930117	93816	2			[12]		单向信道	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*终极防御协议*/</i></color></size>\n如果你想要，就得来抢。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
930118	93916	2			[12]		拟合战端	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n我将以无敌的形态出击。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
930021	93121	1			[11]		正当防卫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n知道吗，后手迎击都是重拳。	
930022	93122	1			[11]		正当防卫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n知道吗，后手迎击都是重拳。	
930023	93311	1			[11]		连战连胜	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*扇区覆灭协议*/</i></color></size>\n快看，是一名敌方……	
930024	93411	1			[11]		威猛来袭	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n必可活用于下次。	
930121	93631	2			[12]		大浪淘沙	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n剩下的都是难缠的家伙。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
930122	93711	2			[12]		强弩之末	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n总会在合适的时间枯萎。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
930123	93811	2			[12]		单向信道	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*终极防御协议*/</i></color></size>\n如果你想要，就得来抢。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
930124	93911	2			[12]		拟合战端	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n我将以无敌的形态出击。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
930125	93636	2			[12]		大浪淘沙	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n剩下的都是难缠的家伙。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
930126	93716	2			[12]		强弩之末	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n总会在合适的时间枯萎。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
930127	93816	2			[12]		单向信道	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*终极防御协议*/</i></color></size>\n如果你想要，就得来抢。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
930128	93916	2			[12]		拟合战端	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story125.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n我将以无敌的形态出击。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
930031	93123	1			[11]		正当防卫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story126.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n知道吗，后手迎击都是重拳。	
930032	93124	1			[11]		正当防卫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story126.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n知道吗，后手迎击都是重拳。	
930033	93312	1			[11]		连战连胜	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story126.png	<size=20><color=#808080><i>/*扇区覆灭协议*/</i></color></size>\n快看，是一名敌方……	
930034	93412	1			[11]		威猛来袭	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story126.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n必可活用于下次。	
930131	93632	2			[12]		大浪淘沙	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story126.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n剩下的都是难缠的家伙。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
930132	93712	2			[12]		强弩之末	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story126.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n总会在合适的时间枯萎。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
930133	93812	2			[12]		单向信道	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story126.png	<size=20><color=#808080><i>/*终极防御协议*/</i></color></size>\n如果你想要，就得来抢。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
930134	93912	2			[12]		拟合战端	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story126.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n我将以无敌的形态出击。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
930135	93637	2			[12]		大浪淘沙	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story126.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n剩下的都是难缠的家伙。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
930136	93717	2			[12]		强弩之末	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story126.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n总会在合适的时间枯萎。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
930137	93817	2			[12]		单向信道	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story126.png	<size=20><color=#808080><i>/*终极防御协议*/</i></color></size>\n如果你想要，就得来抢。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
930138	93917	2			[12]		拟合战端	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent03.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story126.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n我将以无敌的形态出击。\n\n<color=#f05642>本次战斗将更加困难，但可获得熵值</color>	QuantumRedCard
930041	93123	1			[11]		正当防卫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story127.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n知道吗，后手迎击都是重拳。	
930042	93124	1			[11]		正当防卫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story127.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n知道吗，后手迎击都是重拳。	
930043	93312	1			[11]		连战连胜	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story127.png	<size=20><color=#808080><i>/*扇区覆灭协议*/</i></color></size>\n快看，是一名敌方……	
930044	93412	1			[11]		威猛来袭	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story127.png	<size=20><color=#808080><i>/*特殊解体协议*/</i></color></size>\n必可活用于下次。	
