Id	StageId	ActiveAssetId	UnActiveAssetId	Durability	CombinationObjectId	Tag	PositionX	PositionY	Rotation	ScaleX	ScaleY	Width	Height	OrderLayer	DrawMode	Type	ColliderType	ColliderOffsetX	ColliderOffsetY	ColliderWidth	ColliderHeight	ColliderEdgeRadius	ColliderRadius	ColliderDirection	Gravity	GravityDirectionX	GravityDirectionY	Injury	MovementEndingX	MovementEndingY	Score	StateSwitchingTime	IsDestructible	IsLockOn	IsTrigger	IsCyclicMovement	IsIgnoreCentrifugalOrbit	MovementVelocity	InitialActivation	ActiveType	IsGenerated	IsRandomGenerated	IsCyclicGenerated	KeyPromptStateCondition	KeyPromptDirectionX	KeyPromptDirectionY	KeyPromptType	KeyPromptDuration	KeyPromptCount	OrbitalRadius	TriggerTags	GenerateGroupIds	CompositeColliderType	CompositeColliderOffsetX	CompositeColliderOffsetY	CompositeColliderWidth	CompositeColliderHeight	CompositeColliderEdgeRadius	CompositeColliderRadius	CompositeColliderDirection
4010119	401						54.0349	-1.5609	317.8026	0.5007	1.0	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4010120	401						53.048	-2.259	2.0268	1.745	1.0	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4010121	401						56.5229	-2.2869	21.2869	0.2033	1.0	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4010122	401						58.443	-3.253	21.2869	4.6406	1.6471	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4010123	401						60.6969	-2.447	21.2869	1.1443	0.6415	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4010124	401						70.046	2.828	21.2869	3.8583	1.5158	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4010125	401						71.091	1.6619	16.7752	0.2789	1.9498	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4010126	401						33.8699	3.3599		81.3728	0.56	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4010127	401						33.8699	-3.2699		81.3728	0.56	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4020001	402	88					0.772	-0.9169		0.3	0.3	1.0	1.0			5	1									1.0												1.0	True	1				1	1.0		1													
4020002	402	80					4.75	0.2469		0.85	0.85	1.0	1.0			1	3						2.5														True	1.0	True	1				1	1.0		1			[1.3999]										
4020003	402	73	73	3			6.9869	2.0699		0.2	0.2	1.0	1.0	3		3	3						2.0					1					True	True				1.0	True	3			True	1	1.0		1					[402000301]								
4020004	402	117					7.0069	-0.17	270.0	0.81	1.0	1.0	1.0			3	2			4.0	1.0							1										1.0	True	1	True			1	1.0		1													
4020005	402	80					9.199	0.2469		0.85	0.85	1.0	1.0			1	3						2.5															1.0	True	1				1	1.0		1			[1.3999]										
4020006	402	73	73	3			11.34	-2.121		0.2	-0.2	1.0	1.0	3		3	3						2.0					1				1.0	True	True				1.0		3			True	1	1.0		1					[402000601]								
4020007	402	117					11.3369	0.18	270.0	0.81	1.0	1.0	1.0			3	2			4.0	1.0							1										1.0	True	1	True			1	1.0		1													
4020008	402	80					13.4899	0.2469		0.85	0.85	1.0	1.0			1	3						2.5															1.0	True	1				1	1.0		1			[1.3999]										
4020009	402	73	73	3			16.52	0.9499	270.0	0.2	0.2	1.0	1.0	3		3	3						2.0					1				1.0	True	True				1.0		3			True	1	1.0		1					[402000901]								
4020010	402	117					14.102	0.92		0.8828	1.0	1.0	1.0			3	2			4.0	1.0							1										1.0	True	1	True			1	1.0		1													
4020011	402	73	73	3			16.5069	-0.3899	270.0	0.2	0.2	1.0	1.0	3		3	3						2.0					1				2.0	True	True				1.0		3			True	1	1.0		1					[402001101]								
4020012	402	117					15.1899	-0.4199		0.3967	1.0	1.0	1.0			3	2			4.0	1.0							1										1.0	True	1	True			1	1.0		1													
4020013	402	72					18.87	0.2599	270.0	0.3	0.3	1.0	1.0			7	2		-4.17	10.0	4.0					1.0												1.0	True	1				1	1.0		1													
4020014	402	91					18.75	3.0399	31.7373	1.0	1.0	1.0	1.0			3	2											1										1.0	True	1				1	1.0		1													
4020015	402	92					18.4799	-1.69	69.8534	1.0	1.0	1.0	1.0			3	2											1										1.0	True	1				1	1.0		1													
4020016	402	80					22.1949	-0.9729		0.85	0.85	1.0	1.0			1	3						2.2			-1.0												1.0	True	1				1	1.0		1			[1.5]										
4020017	402	106	105				19.829	-2.1679		0.2	0.2	1.0	1.0			8	2			1.0	2.0													True	True			1.0	True	1				1	1.0		1				['4021']									
4020018	402	101	101				24.165	0.418		0.5	0.8	1.0	1.0			3	2	0.3199		0.8	2.0							1	24.1624	0.9873								1.0		1				1	1.0		1													
4020019	402	102	102			4021	24.1725	-1.3309		0.5	0.8	1.0	1.0			3	2	0.27		0.8	2.2							1	24.1722	-3.016								2.0		2				1	1.0		1													
4020020	402	105	106				25.1959	0.2249		0.2	0.2	1.0	1.0	1		9	2			1.0	2.0													True	True			1.0	True	1				1	1.0		1				['4022']									
4020021	402	80	80			4022	31.4179	-0.9729		0.72	0.72	1.0	1.0			1	3						2.2						26.2409	-0.9733								1.0		2				1	1.0		1			[1.2]										
4020022	402	87					28.849	-0.9769		1.2799	0.5	1.0	1.0			8	1																					1.0	True	1				1	1.0		1													
4020023	402	80					28.707	1.1		0.72	0.72	1.0	1.0			1	3						2.2															1.0	True	1				1	1.0		1			[1.2]										
4020024	402	73	73	3			25.1889	2.088		0.2	0.2	1.0	1.0	3		3	3						2.0					1					True	True				1.0	True	3			True	1	1.0		1					[402002401]								
4020025	402	117					25.1979	-0.46	90.0	0.9269	1.0	1.0	1.0	2		3	2			4.0	1.0							1										1.0	True	1	True			1	1.0		1													
4020026	402	73	73	3			26.934	1.59	90.0	0.2	0.2	1.0	1.0			3	3						2.0					1					True	True				1.0	True	3			True	1	1.0		1					[402002601]								
4020027	402	116					28.6959	1.6		0.55	0.75	1.0	1.0			8	1																					1.0	True	1	True			1	1.0		1													
4020028	402	91					34.7299	-1.46	338.0881	1.0	1.0	1.0	1.0			3	2											1										1.0	True	1				1	1.0		1													
4020029	402	85					32.29	1.562		0.5799	0.5368	1.0	1.0	1		2	2			5.0999	2.7999				30.0		-1.0											1.0	True	1				1	1.0		1													
4020030	402	81					32.2954	1.5776		0.3	0.3	1.0	1.0			8	1																					1.0	True	1				1	1.0		1													
4020031	402	73	73	3			34.74	1.588	270.0	0.3	0.3	1.0	1.0			3	3						2.0					1					True	True				1.0	True	3			True	1	1.0		1					[402003101]								
4020032	402	116					32.354	1.5762		0.75	1.2	1.0	1.0	3		8	1																					1.0	True	1	True			1	1.0		1													
4020033	402	72					37.284	1.534	270.0	0.3	0.3	1.0	1.0			7	2		-4.17	5.0	4.0					1.0												1.0	True	1				1	1.0		1													
4020034	402	117					28.6959	1.6		0.55	0.75	1.0	1.0			3	2			4.3	1.1							1										1.0	True	1	True			1	1.0		1													
4020035	402	117					32.354	1.5762		0.75	1.2	1.0	1.0			3	2			4.4	1.2							1										1.0	True	1	True			1	1.0		1													
4020036	402	78					4.7553	0.2314		0.25	0.25	1.0	1.0	1		3	1											1										1.0	True	1				1	1.0		1													
4020037	402	78					9.1999	0.2314		0.25	0.25	1.0	1.0	1		3	1											1										1.0	True	1				1	1.0		1													
4020038	402	78					13.4949	0.2314		0.25	0.25	1.0	1.0	1		3	3						1.0					1										1.0	True	1				1	1.0		1													
4020039	402	78					22.1959	-0.9919		0.25	0.25	1.0	1.0	1		3	1											1										1.0	True	1				1	1.0		1													
4020040	402	78					28.7059	1.0859		0.25	0.25	1.0	1.0	1		3	1											1										1.0	True	1				1	1.0		1													
4020041	402	78					31.4179	-0.9729		0.25	0.25	1.0	1.0	1		3	1											1										1.0	True	1				1	1.0		1													
4020042	402	80					40.0579	0.31		0.85	0.85	1.0	1.0			1	3						2.2															1.0	True	1				1	1.0		1			[1.3999]										
4020043	402	80					43.5499	-0.7599		0.85	0.85	1.0	1.0			1	3						2.2															1.0	True	1				1	1.0		1			[1.3999]										
4020044	402	80					47.034	0.31		0.85	0.85	1.0	1.0			1	3						2.2															1.0	True	1				1	1.0		1			[1.3999]										
4020045	402	73		10		4023	38.012	-2.273	142.3529	0.3	0.3	1.0	1.0			8	3						2.0										True	True				1.0		3			True	1	1.0		1					[402004501]								
4020046	402	116					39.83	0.0299	51.6954	1.0	0.5	1.0	1.0			8	1																					1.0	True	1	True			1	1.0		1													
4020047	402	73	73	10		4024	43.539	2.061		0.3	0.3	1.0	1.0			3	3						2.0					1					True	True				1.0		3			True	1	1.0		1					[402004701]								
4020048	402	116					43.5509	-0.8259	90.0	1.0	1.0	1.0	1.0			8	1																					1.0	True	1	True			1	1.0		1													
4020049	402	116					38.95	0.3	65.0	0.8999	0.5	1.0	1.0			8	1																					1.0	True	1	True			1	1.0		1													
4020050	402	116					40.29	-0.7599	38.7569	0.8999	0.5	1.0	1.0			8	1																					1.0	True	1	True			1	1.0		1													
4020051	402						40.053	1.6538		1.0	1.0	1.0	1.0			8	2			0.5	0.5														True			1.0	True	1				1	1.0		1				['4023']									
4020052	402	117					38.95	0.3	65.0	0.8999	0.5	1.0	1.0			3	2			4.1999	1.2							1										1.0	True	1	True			1	1.0		1													
4020053	402	117					39.83	0.0299	51.6954	1.0	0.5	1.0	1.0			3	2			4.1999	1.2							1										1.0	True	1	True			1	1.0		1													
4020054	402	117					40.29	-0.7599	38.7569	0.8999	0.5	1.0	1.0			3	2			4.1999	1.2							1										1.0	True	1	True			1	1.0		1													
4020055	402	73	73	10		4023	38.012	-2.273	142.3529	0.3	0.3	1.0	1.0			3	3						2.0					1					True	True				1.0		3			True	1	1.0		1					[402005501]								
4020056	402	116					39.83	0.0299	51.6954	1.0	0.5	1.0	1.0			8	1																					1.0	True	1	True			1	1.0		1													
4020057	402	117					39.83	0.0299	51.6954	1.0	0.5	1.0	1.0			3	2			4.1999	1.2							1										1.0	True	1	True			1	1.0		1													
4020058	402	116					38.95	0.3	65.0	0.8999	0.5	1.0	1.0			8	1																					1.0	True	1	True			1	1.0		1													
4020059	402	116					40.29	-0.7599	38.7569	0.8999	0.5	1.0	1.0			8	1																					1.0	True	1	True			1	1.0		1													
4020060	402	117					38.95	0.3	65.0	0.8999	0.5	1.0	1.0			3	2			4.1999	1.2							1										1.0	True	1	True			1	1.0		1													
4020061	402	117					40.29	-0.7599	38.7569	0.8999	0.5	1.0	1.0			3	2			4.1999	1.2							1										1.0	True	1	True			1	1.0		1													
4020062	402	73	73	10		4025	47.032	0.237		0.2	0.2	1.0	1.0			3	3						2.0					1					True	True				1.0		3			True	1	1.0		1					[402006201]								
4020063	402	117					43.5509	-0.8259	90.0	1.0	1.0	1.0	1.0			3	2			4.1999	1.2							1										1.0	True	1	True			1	1.0		1													
4020064	402	118					46.4039	-0.9549		0.4	0.4	1.0	1.0	2		8	1																					1.0	True	1	True			1	1.0		1													
4020065	402	118					47.8059	-0.8709		0.4	0.4	1.0	1.0	2		8	1																					1.0	True	1	True			1	1.0		1													
4020066	402	118					48.4339	0.3799		0.4	0.4	1.0	1.0	2		8	1																					1.0	True	1	True			1	1.0		1													
4020067	402	118					47.6739	1.5759		0.4	0.4	1.0	1.0	2		8	1																					1.0	True	1	True			1	1.0		1													
4020068	402	118					46.27	1.488		0.4	0.4	1.0	1.0	2		8	1																					1.0	True	1	True			1	1.0		1													
4020069	402	118					45.6399	0.2249		0.4	0.4	1.0	1.0	2		8	1																					1.0	True	1	True			1	1.0		1													
4020070	402	119					46.27	1.488		0.4	0.4	1.0	1.0			3	3											1										1.0	True	1	True			1	1.0		1													
4020071	402	119					47.6739	1.5759		0.4	0.4	1.0	1.0			3	3											1										1.0	True	1	True			1	1.0		1													
4020072	402	119					48.4339	0.3799		0.4	0.4	1.0	1.0			3	3											1										1.0	True	1	True			1	1.0		1													
4020073	402	119					47.8059	-0.8709		0.4	0.4	1.0	1.0			3	3											1										1.0	True	1	True			1	1.0		1													
4020074	402	119					46.4039	-0.9549		0.4	0.4	1.0	1.0			3	3											1										1.0	True	1	True			1	1.0		1													
4020075	402	119					45.6399	0.2249		0.4	0.4	1.0	1.0			3	3											1										1.0	True	1	True			1	1.0		1													
4020076	402						42.9469	-0.7659		1.0	1.0	1.0	1.0			8	2			0.5	3.0														True			1.0	True	1				1	1.0		1				['4024']									
4020077	402						45.8569	0.2949		1.0	1.0	1.0	1.0			8	2			0.5	4.0														True			1.0	True	1				1	1.0		1				['4025']									
4020078	402	80					51.0099	-0.7599		0.85	0.85	1.0	1.0			1	3						2.2															1.0	True	1				1	1.0		1			[1.3999]										
4020079	402	73	73	10		4025	52.8199	1.5399	321.0945	0.3	0.3	1.0	1.0			3	3						2.0					1					True	True				1.0		3			True	1	1.0		1					[402007901]								
4020080	402	116					50.99	-0.78	51.6954	1.0	0.5	1.0	1.0			8	1																					1.0	True	1	True			1	1.0		1													
4020081	402	117					50.99	-0.78	51.6954	1.0	0.5	1.0	1.0			3	2			4.1999	1.2							1										1.0	True	1	True			1	1.0		1													
4020082	402	116					51.9799	-1.1399	65.0	0.8999	0.5	1.0	1.0			8	1																					1.0	True	1	True			1	1.0		1													
4020083	402	116					50.4199	0.1	38.7569	0.8999	0.5	1.0	1.0			8	1																					1.0	True	1	True			1	1.0		1													
4020084	402	117					51.9799	-1.1399	65.0	0.8999	0.5	1.0	1.0			3	2			4.1999	1.2							1										1.0	True	1	True			1	1.0		1													
4020085	402	117					50.4199	0.1	38.7569	0.8999	0.5	1.0	1.0			3	2			4.1999	1.2							1										1.0	True	1	True			1	1.0		1													
4020086	402	89					55.3699	2.3299	136.4806	1.0	1.0	1.0	1.0	1		3	2			1.0	1.0																	1.0	True	1				1	1.0		1													
4020087	402	91					55.7999	-4.0199	17.1103	1.0	1.0	1.0	1.0			3	2											1										1.0	True	1				1	1.0		1													
4020088	402	77					56.3199	-0.79		0.4699	0.4699	1.0	1.0			6	2	-0.68		2.0	3.0																	1.0	True	1				1	1.0		1													
4020089	402						19.0499	2.95	357.5064	5.69	1.0	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4020090	402						19.044	2.8499	357.5062	2.0484	1.9803	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4020091	402						19.01	2.062	357.5062	1.0458	1.9803	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4020092	402						18.67	-1.7599	335.1141	1.0458	1.9803	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4020093	402						17.812	-2.4279	303.9578	1.0458	1.3025	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4020094	402						34.0219	-1.1469	35.4105	0.2361	3.6682	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4020095	402	98					32.291	0.7289	90.0	0.2	0.6	1.0	1.0	5		3	2	0.43		0.8	5.0							1										1.0	True	1				1	1.0		1													
4020096	402						35.172	-1.536	35.4105	2.9873	2.2186	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4020097	402						34.5359	-1.924	35.4105	2.9873	1.1576	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4020098	402						55.2669	1.6419	346.031	2.7994	1.0	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4020099	402						55.9589	0.493	346.031	0.2598	1.0	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4020100	402						56.9669	1.8289	346.031	1.1536	1.0	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4020101	402						56.5699	-2.5699	346.031	2.4015	1.0	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4020102	402						27.3799	-3.2684		62.4399	0.5	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4020103	402						27.3799	3.25		62.4399	0.5	1.0	1.0			3	2			1.0	1.0							1										1.0	True	1				1	1.0		1													
4020104	402	78					40.0639	0.3112		0.25	0.25	1.0	1.0	1		3	1											1										1.0	True	1				1	1.0		1													
4020105	402	78					43.554	-0.8009		0.25	0.25	1.0	1.0	1		3	1											1										1.0	True	1				1	1.0		1													
4020106	402	78					51.006	-0.786		0.25	0.25	1.0	1.0	1		3	1											1										1.0	True	1				1	1.0		1													
5010001	501	88					0.7799	0.115		0.3	0.3	1.0	1.0			5	3						2.5599			1.0									True			1.0	True	1				1	1.0		1				['99101']									
5010002	501	80					6.4557	0.0079		1.0	1.0	1.0	1.0			1	3						1.7			-1.0												1.0	True	1				1	1.0		1			[1.7]										
5010003	501	72					13.432	-0.0529	270.0	0.2399	0.2399	1.0	1.0	3		7	2		-3.8199	23.0	4.0					1.0			11.18	-0.0529		35.0			True			0.6		2				1	1.0		1				['99102']									
5010004	501	73	73	10			11.4409	0.0039	270.0	0.25	0.25	1.0	1.0	3		3	3						1.0					1	55.2088	-0.0022		35.0						1.0		2				1	1.0		1													
5010005	501	78		1			6.4577	0.0019		0.25	0.25	1.0	1.0	1		3	1											1										1.0	True	1				1	1.0		1													
5010006	501	77					31.971	0.0129		0.4699	0.4699	1.0	1.0			6	2	-1.0499		2.0	12.0								28.25	0.0099								1.0	True	1				1	-0.3948	0.0589	1													
5010007	501						4.7719	0.014		1.0	1.0	1.0	1.0			8	2			0.2	0.2														True			1.0	True	1				1	1.0		1				['5011']									
5010008	501					5011	7.01	3.5399		1.0	1.0	1.0	1.0			8	2			1.0	1.0																	1.0		3				1	1.0		1					[501000801]								
5010009	501	105	106	1			10.7245	0.3488	74.9999	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0							1	-2.5483	3.5091			True	True				1.5	True	2	True			1	1.0		1													
5010010	501					5011	9.6048	3.5209		1.0	1.0	1.0	1.0			8	2			1.0	1.0																	1.0		3				1	1.0		1					[501001001]								
5010011	501	74					10.7705	0.3143	255.0	0.25	0.3	1.0	1.0	3		4	3						0.4			-0.9603	0.2788		-1.8038	3.3592	30							1.5	True	2	True			1	1.0		1													
5010012	501	105	106	1			10.6779	0.023	90.0	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0					-0.9999	-0.0032	1	-1.5038	-0.0049			True	True				1.5	True	2	True			1	1.0		1													
5010013	501	74					10.729	0.0009	270.0	0.25	0.3	1.0	1.0	3		4	3						0.4						-0.8846	-0.0042	30							1.5	True	2	True			1	1.0		1													
5010014	501	105	106	1			10.7199	-0.3129	105.0	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0					0.9609	0.2766	1	-1.6268	-3.4872			True	True				1.5	True	2	True			1	1.0		1													
5010015	501	74					10.774	-0.33	285.0	0.25	0.3	1.0	1.0	3		4	3						0.4			-0.932	-0.3624		-2.3671	-3.5672	30							1.5	True	2	True			1	1.0		1													
5010016	501	74					6.0987	1.6729		0.3	0.3	1.0	1.0	3		4	3						0.4								30							1.0	True	1				1	1.0		1													
5010017	501	74					6.4587	1.71		0.3	0.3	1.0	1.0	3		4	3						0.4								30							1.0	True	1				1	1.0		1													
5010018	501	74					6.8237	1.6699		0.3	0.3	1.0	1.0	3		4	3						0.4								30							1.0	True	1				1	1.0		1													
5010019	501	105	106	1			10.6859	0.1805	79.9999	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0							1	-0.5175	1.9462			True	True				1.5	True	2	True			1	1.0		1													
5010020	501	105	106	1			10.6859	-0.1329	99.9999	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0							1	-0.6092	-1.9602			True	True				1.5	True	2	True			1	1.0		1													
5010021	501	74					10.7519	0.1459	260.0	0.25	0.3	1.0	1.0	3		4	3						0.4			-0.9603	0.2788		-1.4351	2.1075	30							1.5	True	2	True			1	1.0		1													
5010022	501	74					10.75	-0.1439	280.0	0.25	0.3	1.0	1.0	3		4	3						0.4			-0.932	-0.3624		-1.489	-2.1168	30							1.5	True	2	True			1	1.0		1													
5010023	501	105	106	1			10.6779	0.023	90.0	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0							1	-1.5038	-0.0049			True	True				1.5	True	2	True			1	1.0		1													
5010024	501	105	106	1			10.7199	-0.3129	105.0	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0					0.9609	0.2766	1	-1.6268	-3.4872			True	True				1.5	True	2	True			1	1.0		1													
5010025	501	74					10.729	0.0009	270.0	0.25	0.3	1.0	1.0	3		4	3						0.4						-0.8846	-0.0042	30							1.5	True	2	True			1	1.0		1													
5010026	501	74					10.774	-0.33	285.0	0.25	0.3	1.0	1.0	3		4	3						0.4			-0.932	-0.3624		-2.3671	-3.5672	30							1.5	True	2	True			1	1.0		1													
5010027	501	74					10.7704	0.3143	255.0	0.25	0.3	1.0	1.0	3		4	3						0.4			-0.9603	0.2788		-1.8038	3.3592	30							1.5	True	2	True			1	1.0		1													
5010028	501	74					10.7519	0.1459	260.0	0.25	0.3	1.0	1.0	3		4	3						0.4			-0.9603	0.2788		-1.4351	2.1075	30							1.5	True	2	True			1	1.0		1													
5010029	501	74					10.729	0.0009	270.0	0.25	0.3	1.0	1.0	3		4	3						0.4						-0.8846	-0.0042	30							1.5	True	2	True			1	1.0		1													
5010030	501	105	106	1			10.7245	0.3488	74.9999	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0							1	-2.5483	3.5091			True	True				1.5	True	2	True			1	1.0		1													
5010031	501	105	106	1			10.6859	0.1805	79.9999	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0							1	-0.5175	1.9462			True	True				1.5	True	2	True			1	1.0		1													
5010032	501	105	106	1			10.6779	0.023	90.0	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0					-0.9999	-0.0032	1	-1.5038	-0.0049			True	True				1.5	True	2	True			1	1.0		1													
5010033	501	105	106	1			10.7199	-0.3129	105.0	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0					0.9609	0.2766	1	-1.6268	-3.4872			True	True				1.5	True	2	True			1	1.0		1													
5010034	501	105	106	1			10.6859	-0.1329	99.9999	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0							1	-0.6092	-1.9602			True	True				1.5	True	2	True			1	1.0		1													
5010035	501	105	106	1			10.6779	0.023	90.0	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0					-0.9999	-0.0032	1	-1.5038	-0.0049			True	True				1.5	True	2	True			1	1.0		1													
5010036	501	74					10.774	-0.33	285.0	0.25	0.3	1.0	1.0	3		4	3						0.4			-0.932	-0.3624		-2.3671	-3.5672	30							1.5	True	2	True			1	1.0		1													
5010037	501	74					10.75	-0.1439	280.0	0.25	0.3	1.0	1.0	3		4	3						0.4			-0.932	-0.3624		-1.489	-2.1168	30							1.5	True	2	True			1	1.0		1													
5010038	501	74					10.729	0.0009	270.0	0.25	0.3	1.0	1.0	3		4	3						0.4						-0.8846	-0.0042	30							1.5	True	2	True			1	1.0		1													
5010039	501	105	106	1			10.7245	0.3488	74.9999	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0							1	-2.5483	3.5091			True	True				1.5	True	2	True			1	1.0		1													
5010040	501	105	106	1			10.6859	0.1805	79.9999	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0							1	-0.5175	1.9462			True	True				1.5	True	2	True			1	1.0		1													
5010041	501	105	106	1			10.6779	0.023	90.0	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0					-0.9999	-0.0032	1	-1.5038	-0.0049			True	True				1.5	True	2	True			1	1.0		1													
5010042	501	105	106	1			10.6859	-0.1329	99.9999	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0							1	-0.6092	-1.9602			True	True				1.5	True	2	True			1	1.0		1													
5010043	501	105	106	1			10.7199	-0.3129	105.0	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0					0.9609	0.2766	1	-1.6268	-3.4872			True	True				1.5	True	2	True			1	1.0		1													
5010044	501	74					10.7704	0.3143	255.0	0.25	0.3	1.0	1.0	3		4	3						0.4			-0.9603	0.2788		-1.8038	3.3592	30							1.5	True	2	True			1	1.0		1													
5010045	501	74					10.7519	0.1459	260.0	0.25	0.3	1.0	1.0	3		4	3						0.4			-0.9603	0.2788		-1.4351	2.1075	30							1.5	True	2	True			1	1.0		1													
5010046	501	74					10.729	0.0009	270.0	0.25	0.3	1.0	1.0	3		4	3						0.4						-0.8846	-0.0042	30							1.5	True	2	True			1	1.0		1													
5010047	501	74					10.75	-0.1439	280.0	0.25	0.3	1.0	1.0	3		4	3						0.4			-0.932	-0.3624		-1.489	-2.1168	30							1.5	True	2	True			1	1.0		1													
5010048	501	74					10.774	-0.33	285.0	0.25	0.3	1.0	1.0	3		4	3						0.4			-0.932	-0.3624		-2.3671	-3.5672	30							1.5	True	2	True			1	1.0		1													
5010049	501	80					15.3257	0.0079		0.85	0.85	1.0	1.0			1	3						1.7			-1.0												1.0	True	1				1	1.0		1			[1.44]										
5010050	501	78		1			15.3247	0.0019		0.25	0.25	1.0	1.0	1		3	1											1										1.0	True	1				1	1.0		1													
5010051	501	73	73	10		50117	20.0049	0.0029	270.0	0.3	0.3	1.0	1.0	3		3	3						1.0					1	64.2622	-0.0022								1.2		2				1	1.0		1													
5010052	501	73	73	10		50117	19.9979	1.437	270.0	0.3	0.3	1.0	1.0	3		3	3						1.0			-1.0	0.0001	1	64.6693	1.3704								1.2		2				1	1.0		1													
5010053	501	73	73	10		50117	19.9979	0.716	270.0	0.3	0.3	1.0	1.0	3		3	3						1.0					1	64.0487	0.7223								1.2		2				1	1.0		1													
5010054	501	73	73	10		50117	19.9979	-1.421	270.0	0.3	0.3	1.0	1.0	3		3	3						1.0					1	61.0763	-1.488								1.2		2				1	1.0		1													
5010055	501	73	73	10		50117	20.0049	-0.712	270.0	0.3	0.3	1.0	1.0	3		3	3						1.0					1	63.4455	-0.7901								1.2		2				1	1.0		1													
5010056	501					5012	17.665	3.7468		1.0	1.0	1.0	1.0			8	2			1.0	1.0						-1.0											1.0		3				1	0.8809	-0.0108	1					[501005601]								
5010057	501					5012	19.474	3.732		1.0	1.0	1.0	1.0			8	2			1.0	1.0																	1.0		3				1	1.0		1					[501005701]								
5010058	501						15.9558	-1.292		1.0	1.0	1.0	1.0			8	2			0.2	0.2														True			1.0	True	1				1	1.0		1				['5012']									
5010059	501	74					15.3257	-1.422		0.3	0.3	1.0	1.0	3		4	3						0.4								30							1.0	True	1				1	1.0		1													
5010060	501	74					15.0187	-1.396		0.3	0.3	1.0	1.0	3		4	3						0.4								30							1.0	True	1				1	1.0		1													
5010061	501	74					15.6448	-1.391		0.3	0.3	1.0	1.0	3		4	3						0.4								30							1.0	True	1				1	1.0		1													
5010062	501	105	106	1			19.2552	1.4329	90.0	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0					-0.707	0.7071	1	-0.7699	1.4299			True	True				1.5	True	2	True			1	1.0		1													
5010063	501	105	106	1			19.2556	0.7129	90.0	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0					-0.707	0.7071	1	-0.7099	0.7099			True	True				1.5	True	2	True			1	1.0		1													
5010064	501	105	106	1			19.2556	0.0029	90.0	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0					-0.0554	0.9984	1	-0.5799				True	True				1.5	True	2	True			1	1.0		1													
5010065	501	105	106	1			19.2551	-0.717	90.0	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0					-0.7066	0.7075	1	-0.4399	-0.72			True	True				1.5	True	2	True			1	1.0		1													
5010066	501	105	106	1			19.2558	-1.417	90.0	0.2	0.2	1.0	1.0	4		3	2			1.0	2.0					-0.707	0.7071	1	-0.55	-1.4199			True	True				1.5	True	2	True			1	1.0		1													
