Id	CharacterID	Pic	Title	Description	NextTrialID
285	1041005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Bianka.png	转溯	点击/长按核心被动条可以切换比安卡的形态。	286
286	1041005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Bianka.png	展渊	暮形态时，长按闪避进行空间推演，开启展渊领域，期间可造成暗属性伤害，领域结束时释放展渊·倾晦，并聚拢周围敌人。	287
287	1041005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Bianka.png	裁暮	暮形态时，连续点击红球释放3次红球连段，期间可获得戒律值和祝祷。	288
288	1041005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Bianka.png	断海·鞭舞	暮形态时，按住蓝球鞭挞敌人，持续消耗戒律值，获得伤害减免、霸体效果、必杀能量、祝祷层数和断海层数。	289
289	1041005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Bianka.png	断海·噬穹	暮形态时，点击/按住蓝球用鞭子击碎空间，获得必杀能量和祝祷层数，期间无敌且无法释放必杀。	290
290	1041005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Bianka.png	终末祷词·影绞	暮形态时，点击必杀召唤荆棘锁链，触发时滞演算，获得一枚信号球，造成暗属性伤害。	291
291	1041005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Bianka.png	刑晖	晖形态时，点击黄球释放破耀连段，期间再次点击黄球释放踏光连段，均可获得戒律值和熠光积蓄值。	292
292	1041005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Bianka.png	逆守	晖形态时，长按闪避进入逆守·蓄力，获得戒律值，随后可释放逆守·闪隙或逆守·旋刃，造成熠光伤害并获得熠光积蓄值。	293
293	1041005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Bianka.png	断海·剑舞	晖形态时，按住蓝球挥舞大剑，持续消耗戒律值，获得伤害减免、霸体效果、必杀能量和断海层数。	294
294	1041005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Bianka.png	断海·碎穹	晖形态时，点击/按住蓝球重劈敌人，造成熠光伤害获得必杀能量、祝祷层数和熠光积蓄值，期间无敌且无法释放必杀。	295
295	1041005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Bianka.png	终末祷词·烬灭	晖形态时，点击必杀拔出巨剑引爆空间，造成熠光伤害，触发时滞演算，获得一枚信号球；若释放时熠光槽满，则进入圣辉浸礼状态。	285
296	1371002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Xiezou.png	缭旋缚刃	处于缄默时，消除黄球释放缭旋缚刃，造成物理伤害，获得裁刃值。	297
297	1371002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Xiezou.png	丝流缠束	处于缄默时，消除蓝球释放丝流缠束，造成物理伤害并聚集怪物，获得裁刃值。	298
298	1371002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Xiezou.png	斩噬犬牙·敛锋/狱铰	长按闪避进入解线，期间自动消球并持续可获得裁刃值，松开闪避时释放狱铰。	299
299	1371002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Xiezou.png	断织终章·肆妄	处于缄默时，点按必杀进入狂厄，获得无限红球，随后可手动消红球造成物理伤害。	300
300	1371002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Xiezou.png	断织终章·肆妄	处于缄默时，点按必杀进入狂厄，获得无限红球，随后可长按必杀自动消除红球获得碎帛造成真意斩伤害。	301
301	1371002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Xiezou.png	断续迭斩	消除红球释放红球连段获得噬刻层，噬刻层为斩噬提供伤害提升。	302
302	1371002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Xiezou.png	断织终章·斩噬	处于狂厄时，点按必杀释放斩噬，消耗所有噬刻层，退出狂厄状态。	303
303	1371002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Xiezou.png	断织终章·斩噬	处于狂厄时，必杀能量耗尽释放斩噬，拥有碎帛时造成真意斩伤害，退出狂厄状态。	296
304	1381003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Weiluonika.png	异犄峥嵘	裁罪期间点击蓝球进入虬角连段，再次点击蓝球进入锢骨连段，期间获得乱序值。	305
305	1381003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Weiluonika.png	炽流贯铩·断域	裁罪期间达到100点乱序值时，点击黄球释放断域造成物理伤害并治疗自身。	306
306	1381003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Weiluonika.png	炽燃荒	点击或长按必杀跃入空中，触发时滞演算进入正刑，获得9颗红球，造成物理或焚烧伤害。	307
307	1381003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Weiluonika.png	掣烈焚棘	正刑空中时点击红球可先后释放横掣连段、穿棘连段和坠炎连段，并获得肃恶值。	308
308	1381003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Weiluonika.png	炽流贯铩·重锋	正刑空中时点击黄球释放重锋劈向地面，清空全部红球，获得必杀能量。	309
309	1381003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Weiluonika.png	炽流贯铩·贯诛	正刑地面时点击黄球释放贯诛，有罪迹时清空全部肃恶值并造成更高伤害，获得必杀能量。	310
310	1381003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Weiluonika.png	炽流贯铩·轰流	正刑期间肃恶值大于等于1时，长按黄球释放轰流消耗肃恶值造成伤害，治疗自身。	311
311	1381003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Weiluonika.png	墟烬生	正刑期间点击必杀释放墟烬生砸向地面，退出正刑进入裁罪，留下衍墟可恢复友方生命值。	304
312	1031005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Lifu.png	彻无明	三消红球聚集敌人并引爆，造成雷属性伤害并获得飞刃。	313
313	1031005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Lifu.png	散无妄	三消黄球凝聚能量并向前释放，造成雷属性伤害，并获得飞刃。	314
314	1031005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Lifu.png	天闪霆光	拥有4枚飞刃时，长按闪避消耗所有飞刃造成伤害，并触发未冷却的超算空间。	315
315	1031005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Lifu.png	潜梦	点击必杀进入潜梦，造成雷属性伤害，将红黄球转换为蓝球，清除所有飞刃，并触发时滞演算。	316
316	1031005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Lifu.png	鉴无常	三消蓝球释放造成雷属性伤害，并获得白球，释放期间获得霸体。	317
317	1031005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Lifu.png	镜华于飞	潜梦期间点击镜刃球将消耗白球造成伤害，并获得流影值、玲珑心。	318
318	1031005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Lifu.png	晓梦寻光	潜梦期间流影值不低于50点时，长按普攻消耗流影值，可造成伤害并获得玲珑心。	319
319	1031005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Lifu.png	镜映新生	潜梦期间点击必杀释放镜映新生，造成雷属性伤害，处于渡黯身时，则改为造成黯衍伤害。	312
320	1291003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Buouxiong.png	高分贝溃耳	切换入场激活黄色霓虹球，释放可获得必杀能量，选择熠光效应时生成第二颗黄色霓虹球，释放可获得熠光积蓄值。	321
321	1291003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Buouxiong.png	反相缓冲	三消白噪信号球踢击敌人，造成冰属性伤害。第三次消除所有白噪信号球，并生成红色霓虹球。	322
322	1291003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Buouxiong.png	前馈启动	点击红色霓虹球，召唤熊爪制造冰属性伤害，获取必杀能量。	323
323	1291003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Buouxiong.png	新维度展开	点击必杀展开数域空间，期间记录霓虹球颜色，并获得无限布朗信号球。	324
324	1291003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Buouxiong.png	流镜矩阵	数域空间内布朗信号球最多可连续消除三次，随后激活红色霓虹球。	325
325	1291003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Buouxiong.png	后馈坍塌	数域空间内，点击红色霓虹球，召唤熊熊头槌攻击敌人并制造冰属性伤害。	326
326	1291003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Buouxiong.png	前级放大	数域空间内长按普攻，从空中旋转攻击敌人并激活蓝色霓虹球。	327
327	1291003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Buouxiong.png	极巨化失调	数域空间内，点击蓝色霓虹球，召唤巨大熊熊协助攻击，制造冰属性伤害。	328
328	1291003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Buouxiong.png	逆变换	数域空间内激发红色或蓝色霓虹球后，点击普攻将转变为普攻第三段，并激活黄色霓虹球。	329
329	1291003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Buouxiong.png	底噪声失控	数域空间内，点击黄色霓虹球，撕裂空间并制造冰属性伤害。	330
330	1291003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Buouxiong.png	势垒裂隙	数域空间内点击必杀制造冰属性伤害，此前每记录过一种霓虹球颜色都会增加伤害。	320
331	1141004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Luosaita.png	拟态幻甲·模组	极锋只能使用白色信号球，当不处于信号球对应模组时，点击信号球切换到对应模组。	332
332	1141004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Luosaita.png	拟态幻甲·守林者拟态	处于守林者拟态时，消耗白色信号球可获得轻量链接，消耗轻量链接可获得灰度链接。	333
333	1141004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Luosaita.png	势能特别单位	极锋处于涅索斯拟态时，不消耗覆态馈赠无法获取必杀能量。	334
334	1141004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Luosaita.png	双身肃转	点按/长按变形球，可以切换极锋所处的拟态。切换时将消耗灰度链接，并获得覆态馈赠。	335
335	1141004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Luosaita.png	双身肃转·灰度链接	切换到涅索斯拟态时，若是持有2个且同色的灰度链接，可消耗30点必杀能量并获得伤害提升。	336
336	1141004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Luosaita.png	双身维序·守林者拟态	处于守林者拟态时，若是拥有轻量链接，可以通过长按普攻将其消耗并获得对应颜色灰度链接。	337
337	1141004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Luosaita.png	双身维序·涅索斯拟态	处于涅索斯拟态时，若是拥有覆态馈赠，可以通过长按普攻将其消耗并获得必杀能量。	338
338	1141004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Luosaita.png	万维归葬·踏	点击必杀持戟向前突进对敌人施加终结一击，造成伤害，期间触发时滞演算。	331
339	1391003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Nietiya.png	葬仪典章	常态下使用蓝球。消除蓝球可获得兆丧值，至多连消两次。消除后立即闪避可造成伤害。	340
340	1391003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Nietiya.png	渡鸦祭礼	常态下点击黄球，消耗兆丧值释放渡鸦祭礼，自动触发超算并获得必杀能量。	341
341	1391003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Nietiya.png	双鸦赴誓	常态下长按闪避进入鸦影形态，期间充能且可移动，松开闪避时对周围造成伤害。	342
342	1391003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Nietiya.png	刃晫冥路	鸦影形态下闪光时充能完毕，此时松开闪避，消耗至多三枚蓝球额外获得兆丧值、必杀能量。	343
343	1391003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Nietiya.png	夺心一吻	常态下点击必杀释放夺心一吻，进入寻血异客形态，该形态下使用红球。	344
344	1391003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Nietiya.png	审判刈临	寻血异客形态下，消除红球可获得兆丧值，至多连消两次。消除后立即闪避可造成伤害。	345
345	1391003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Nietiya.png	绞刑幽灵	寻血异客形态下，长按黄球，消耗兆丧值造成多段伤害并获得必杀能量，且额外获得亡途烙印增强下次必杀技。	346
346	1391003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Nietiya.png	赴亡末约	寻血异客形态下，点击必杀释放赴亡末约，结束后进入常态。	339
347	1061004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Shenwei.png	落心炎威	大剑蓄能形态时点按蓝球，释放日冕溢光，期间再次点按蓝球，释放日脉荣烬，均获得输出值。	348
348	1061004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Shenwei.png	耀斑迸发	大剑蓄能形态时，点击黄球释放耀斑迸发，巨剑切换形态，释放突刺上斩后获得10s阳炎状态。	349
349	1061004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Shenwei.png	沉蓄日轮	大剑蓄能形态时，长按黄球释放沉蓄日轮，巨剑切换形态，蓝球转化为红球并自动消球。	350
350	1061004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Shenwei.png	炎阳斩光	手持释能形态大剑时，连续消除红球可进入红球连段，依次释放荷燋溢跃、焰连昇和日耳瞬斩。	351
351	1061004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Shenwei.png	冕弧	手持释能形态大剑时，长按闪避释放冕弧，获得必杀能量。	352
352	1061004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Shenwei.png	引火至晖	手持释能形态大剑且耀斑值不少于90时，长按普攻释放引火至晖，获得必杀能量。	353
353	1061004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Shenwei.png	熔心旭燃	点按必杀释放熔心旭燃，触发时滞演算，武器切换为蓄能形态。	347
