Id	Name	Level	Icon	Description	ShowType	Priority	ShowNumType	ShowTimeType	Tag	AssetUrl	ShowNameType	TranslateId	Effect	FadeEffect
780671	入侵	2	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	造成伤害时，每秒对目标造成2%的物理伤害，并引发其它伤害型词缀的效果，持续4秒	1	1								
780672	入侵	3	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	造成伤害时，每秒对目标造成2%的物理伤害，并引发其它伤害型词缀的效果，持续5秒	1	1								
780690	反噬	1	Assets/Product/Texture/Image/IconAffix/AffixIconFanshi.png	生成能量护盾，对攻击能量盾的目标造成15%的物理伤害，持续3秒，冷却时间16秒	1	1								
780691	反噬	2	Assets/Product/Texture/Image/IconAffix/AffixIconFanshi.png	生成能量护盾，对攻击能量盾的目标造成25%的物理伤害，持续4秒，冷却时间17秒	1	1								
780692	反噬	3	Assets/Product/Texture/Image/IconAffix/AffixIconFanshi.png	生成能量护盾，对攻击能量盾的目标造成35%的物理伤害，持续5秒，冷却时间18秒	1	1								
770050	强化	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	机体强化，提升作战能力	1	1								
770051	强化	2	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	机体强化，提升作战能力	1	1								
770052	强化	3	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	机体强化，提升作战能力	1	1								
770053	强化	4	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	机体强化，提升作战能力	1	1								
770054	强化	5	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	机体强化，提升作战能力	1	1								
770551	削弱	1	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	机体衰败，降低作战能力	1	1								
770552	削弱	2	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	机体衰败，降低作战能力	1	1								
770553	削弱	3	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	机体衰败，降低作战能力	1	1								
770554	削弱	4	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	机体衰败，降低作战能力	1	1								
770555	削弱	5	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	机体衰败，降低作战能力	1	1								
770109	抗物理	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangwuli.png	物理抗性增加70%	1	1								
770110	抗火	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanghuo.png	火属性抗性增加70%	1	1								
770111	抗雷	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanglei.png	雷属性抗性增加70%	1	1								
770112	抗冰	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangbing.png	冰属性抗性增加70%	1	1								
770113	抗暗	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangan.png	暗属性抗性增加70%	1	1								
770114	抗物理	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangwuli.png	物理抗性增加70%	1	1								
770115	抗火	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanghuo.png	火属性抗性增加90%	1	1								
770116	抗雷	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanglei.png	雷属性抗性增加90%	1	1								
770117	抗冰	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangbing.png	冰属性抗性增加90%	1	1								
770118	抗暗	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangan.png	暗属性抗性增加90%	1	1								
770124	燃烧	1	Assets/Product/Texture/Image/IconAffix/AffixIconHuoyan.png	该眷属已被标记	1	1								
770134	隐身	1	Assets/Product/Texture/Image/IconAffix/AffixIconAnying.png	改眷属已被标记	1	1								
770138	眷属	1	Assets/Product/Texture/Image/IconAffix/AffixIconhaiqiao.png	眷属为塞壬提供额外免伤	1	1								
770147	保护	1	Assets/Product/Texture/Image/IconAffix/AffixIconhaiqiao.png	刺钳蝎为塞壬提供大幅免伤	1	1								
770626	法律	1	Assets/Product/Texture/Image/IconAffix/AffixIconJingu.png	镜像-法律。造成伤害将减速敌人，概率囚禁敌人	1	1								
770629	暴力	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	镜像-暴力。造成伤害将缩短审判，概率点燃敌人	1	1								
770635	脆弱	1	Assets/Product/Texture/Image/IconAffix/AffixIconZuzhou.png	主体抗性被削弱	1	1								
770646	收割	1	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	造成伤害后治疗主体	1	1								
770662	残片	1	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	模仿主体攻击	1	1								
770698	升华	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanglei.png	攻击积蓄能量	1	1								
770705	暮光	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	攻击时获得护盾并减速敌人；消耗能量产生能量风暴	1	1								
770720	主教	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian2.png	攻击时恢复生命；继承能量风暴；轨道集束打击	1	1								
771774	易伤	1	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	受到伤害增加20%，持续5秒	1	1								
771793	宿主	1	Assets/Product/Texture/Image/IconAffix/AffixIconLiejie.png	该对象已被寄生	1	1								
771852	抗火	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanghuo.png	火属性抗性大幅增加	1	1								
771853	抗冰	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangbing.png	冰属性抗性大幅增加	1	1								
771854	抗暗	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangan.png	暗属性抗性大幅增加	1	1								
771855	守护者	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianshang.png	机兵为罗塞塔提供额外免伤	1	1								
771856	守护者	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianshang.png	机兵为罗塞塔提供额外免伤	1	1								
771857	守护者	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianshang.png	机兵为罗塞塔提供额外免伤	1	1								
776711	幻影	1	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	完全复制卡穆的攻击	1	1								
750697	海鞘羁绊	1	Assets/Product/Texture/Image/IconAffix/AffixIconhaiqiao.png	海鞘会提高周围友军的攻击力，并且对塞壬进行持续恢复	1	1								
772520	霸体保护	1	Assets/Product/Texture/Image/IconAffix/AffixIconYinshen.png	每次受到伤害时，霸体值会获得3s的保护时间	1	1								
772524	伤害限制	1	Assets/Product/Texture/Image/IconAffix/AffixIconFanshi.png	3s内收到的伤害无法超过血量的30%	1	1								
772529	自身强化	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhuanyi.png	按照自身生命百分比提高攻击力（5%-25%）	1	1								
772533	环境辐射	1	Assets/Product/Texture/Image/IconAffix/AffixIconFushe.png	环境辐射造成每秒扣最大值生命的2%	1	1								
772535	环境劣化	1	Assets/Product/Texture/Image/IconAffix/AffixIconLuehua.png	环境劣化造成回血效果降低90%	1	1								
742151	遗言者	1	Assets/Product/Texture/Image/IconAffix/AffixIconYinshen.png	死亡时增加所有友方30%伤害和血量	1	1								
742152	领导者	1	Assets/Product/Texture/Image/IconAffix/AffixIconDudou.png	得到统领和祝福效果，并增加自身50%血量上限	1	1								
742153	牺牲者	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangyuansu.png	可以将自身生命值按照1:2的比例传输给友方单位	1	1								
742198	动态校准	1	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	每秒恢复1%最大生命值，受到伤害的2秒内，恢复效果由1%降至0.4%	1	1								
742199	动态校准	2	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	每秒恢复2%最大生命值，受到伤害的2秒内，恢复效果由2%降至0.8%	1	1								
742200	动态校准	3	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	每秒恢复3%最大生命值，受到伤害的2秒内，恢复效果由3%降至1.2%	1	1								
770003	强攻	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	敌人增加10%攻击力	1	1								
770004	强攻	2	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	敌人增加20%攻击力	1	1								
770005	强攻	3	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	敌人增加30%攻击力	1	1								
772583	散失	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon33021.png	敌人攻击将会消去我方单位的1个球，并在死亡后全部返还	1	1								
772587	治愈	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeianLogistics4.png	每隔10S按自身攻击力恢复周围友方单位的血量攻击力1倍的血量	1	1								
772589	咒怨	1	Assets/Product/Texture/Image/IconAffix/AffixIconXuruo.png	此敌人死亡时将使周围20米内友方单位永久获得20%被攻击伤害加深，可叠加3层	1	1								
772591	复仇	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	此敌人死亡时将会使20米内友方单位增加25%的伤害，可叠加3层	1	1								
772593	薪火	1	Assets/Product/Texture/Image/IconAffix/AffixIconBodong.png	此敌人死亡时将会使20米内友方单位恢复20%的生命	1	1								
772595	庇护	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	每隔10S给自身和周围所有友方单位提供1个护盾，护盾值为自身当前血量的10%（通过这一方式获得的护盾不可叠加）	1	1								
772597	牺牲	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12111.png	将随机选择1个友方单位作为保护对象，当保护单位死亡时，将牺牲自己将其复活至满血。	1	1								
772601	自爆虫	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22100.png	定时召唤1只向敌人攻击的自爆虫	1	1								
772602	吞噬	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22011.png	每隔30S将击杀周围1个友方单位，恢复自身20%的生命	1	1								
772604	噬魂	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22090.png	每当有1个友方单位死亡，将提升自身20%的全伤害加成	1	1								
772608	噬魂	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22090.png	每当有1个友方单位死亡，将提升自身20%的全伤害加成	1	1								
763201	易伤	1	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	受到伤害增加20%	1	1								
763202	易伤	1	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	受到伤害增加30%	1	1								
763203	易伤	1	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	受到伤害增加40%	1	1								
763204	易伤	1	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	受到伤害增加50%	1	1								
712001	分裂	1	Assets/Product/Texture/Image/IconAffix/AffixIconLiejie.png	血量低于50%时召唤两个不继承其他增益效果的同类型复制体	1	1								
712002	主宰	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	免疫超算和大招的限制效果	1	1								
712003	盾墙	1	Assets/Product/Texture/Image/IconAffix/AffixIconHudun.png	降低来自前方的伤害，最多可降低50%	1	1								
712004	霜盾	1	Assets/Product/Texture/Image/IconAffix/AffixIconYubing.png	降低30%自身受到的伤害，受到普通攻击时，攻击者的移动速度降低50%，持续2秒	1	1								
712005	炎盾	1	Assets/Product/Texture/Image/IconAffix/AffixIconYuhuo.png	球形燃烧装置会对触碰到的敌人造成20%自身攻击的持续伤害，并按一定比例将造成的伤害转化为对自身的治疗	1	1								
712006	影盾	1	Assets/Product/Texture/Image/IconAffix/AffixIconYuan.png	每当血量下降超过20%时，将生成一个血量上限10%的护盾，持续5秒钟，当护盾消失时会爆炸，造成一次8米范围的范围伤害	1	1								
712007	投影	1	Assets/Product/Texture/Image/IconAffix/AffixIconhaiqiao.png	在身后投影出1个自身的虚影，和本体一起攻击	1	1								
713011	影之盾	1	Assets/Product/Texture/Image/IconAffix/AffixIconYuan2.png	影盾产生的护盾，消失时会造成一次爆炸伤害	1	1								
715532	结阵	1	Assets/Product/Texture/Image/IconAffix/AffixIconGangti.png	阵型完整，所有成员获得全方位强化效果	1	1								
715539	破阵	1	Assets/Product/Texture/Image/IconAffix/AffixIconPojia.png	阵型已破，受到所有伤害增加20%	1	1								
715540	恐惧	1	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	阵型已破，无心恋战	1	1								
715541	残像	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	黄金时代的残像，小心不要攻击到他们	1	1								
715590	分裂	1	Assets/Product/Texture/Image/IconAffix/AffixIconJingu.png	成长5次后可以消耗所有层数分裂出1个新的分裂体，分裂体拥有原生体的生长能力但不能继续分裂。	1	1								
715591	成长	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	增加了生命上限	1	1								
715592	成长	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	增加了生命上限	1	1								
715593	成长	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	增加了生命上限	1	1								
715594	成长	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	增加了生命上限	1	1								
715595	成长	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	增加了生命上限	1	1								
715596	吸收	1	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	攻击成功命中可吸收敌人生命上限，吸收5次后将得到最大成长，两次成长最少间隔2秒。	1	1								
715599	共生	1	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	由原生体分裂而生，当原生体死亡时会一起死亡	1	1								
715608	战士长	1	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	比一般士兵更加强大，可以统帅一般士兵一起行动。	1	1								
715609	士兵	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	普通士兵，听从战士长的命令行动，无人指挥则会无所适从。	1	1								
715621	银色波纹疾走	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhuanyi.png	间歇强化自身力量与速度，并可以无视碰撞移动。	1	1								
715622	隐者之红	1	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	召唤虚影链接玩家，若一段时间玩家没有远离，则进入暴露弱点状态，速度和抗性降低。	1	1								
715623	黄金之星	1	Assets/Product/Texture/Image/IconAffix/AffixIconBudong.png	自身不受时间效果影响，间歇召唤虚影暂停自身周围小范围的时间。	1	1								
715624	自律钻石	1	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	队友死亡时可以将其修复成半血状态，不能修复自己。	1	1								
715625	白银体验	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhadan.png	间歇在自身周围召唤自爆虫群。	1	1								
715711	电磁化	1	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	造成伤害时会附加20%攻击力的雷属性伤害	1	1								
715712	强雷场	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeiwuli.png	每隔8秒将依次在目标周围生成正向或斜向落雷	1	1								
715713	主宰	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	免疫超算和大招的限制效果	1	1								
715714	超载	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeilei.png	受到雷属性伤害后，将进入“失能”状态，不可叠加	1	1								
715715	坚壁	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	出场时携带10%最大生命值的护盾，不会刷新	1	1								
715719	失能	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12051.png	4秒内流失20闪避值和20能量	1	1								
715734	战鼓α	1	Assets/Product/Texture/Image/IconAffix/AffixIconBihuan.png	为场上所有友军增加效果“强攻α”	1	1								
715735	战鼓β	1	Assets/Product/Texture/Image/IconAffix/AffixIconBihuan.png	为场上所有友军增加效果“免伤β”	1	1								
715736	强攻α	1	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	这个单位的伤害增加了20%	1	1								
715737	免伤β	1	Assets/Product/Texture/Image/IconAffix/AffixIconJiangu.png	这个单位的免伤增加了30%	1	1								
715740	强力	1	Assets/Product/Texture/Image/IconAffix/AffixIconJiangu.png	所有伤害增加10%	1	1								
715741	复苏γ	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeianLogistics.png	每秒恢复1%生命	1	1								
715743	不灭	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	死亡后会在20秒后重生	1	1								
715767	训练有素	1	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	生命力得到了极大地加强	1	1								
715946	光明	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	得到雷电的力量，并在光亮环境中获得【退魔】效果	1	1								
715947	黑暗	1	Assets/Product/Texture/Image/IconAffix/AffixIconDiandun.png	得到黑暗的力量，将身形隐于黑暗，并在黑暗中获得【出血】效果	1	1								
715949	退魔	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanglei.png	每次伤害造成能量消减	1	1								
715953	出血	1	Assets/Product/Texture/Image/IconAffix/AffixIconDudou.png	每次伤害可以积累出血值，并在出血值达到100%时造成目标生命上限70%的真实伤害，出血值只能在光亮中缓慢消除	1	1								
715956	自然之力	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeianLogistics4.png	得到每秒回复1%生命的效果，并于每8秒生成1只小精灵围绕自身转动，达到3只时，将朝当前目标释放全部小精灵，造成伤害并降低血量上限。	1	1								
715973	警戒	1	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	同区域存在敌对目标时，持续提升自身伤害，当同区域不存在敌对目标时，增加的伤害清空。	1	1								
715985	护卫长	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	当场上存在护卫长时，每隔一段时间会召集一次援军。	1	1								
716003	预备	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	等待中，探照灯变色后将获得对应效果。	1	1								
716004	伤害+	1	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	位于红色灯光下，伤害得到大幅提升	1	1								
716005	减伤+	1	Assets/Product/Texture/Image/IconAffix/AffixIconJiangu.png	位于黄色灯光下，减伤得到大幅提升	1	1								
716021	振奋	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	依据生命值百分比获得额外的伤害加成。	1	1								
716024	冲锋	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhuanyi.png	在移动后立即释放技能，可依据移动速度强化本次技能的伤害。	1	1								
716141	灼热	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhuoShao001.png	该单位受到伤害时伤口会被灼烧，持续5秒，增加力量点数可撕裂伤口，每5点力量可增加目标10%额外灼烧伤害和0.5秒灼烧持续时间。	1	1								
716142	灼烧	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeihuo.png	该单位伤口受到灼烧，每秒受到1次灼烧伤害	1	1								
716145	恢复	1	Assets/Product/Texture/Image/IconAffix/AffixIconHuoyan.png	伤口恢复中，8秒内不再受到灼烧影响	1	1								
716151	极寒	1	Assets/Product/Texture/Image/IconAffix/AffixIconShiWen001.png	该单位移动速度和闪避值恢复速度会随时间降低，体质点数可抵抗寒冷的影响，每5点体质可抵抗5%的效果	1	1								
716152	失温	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeibing.png	该单位的移动速度和闪避值恢复速度被降低了	1	1								
716166	雷虫	1	Assets/Product/Texture/Image/IconAffix/AffixIconLeiChong001.png	该单位可受到雷虫伤害影响,御能点数可以控制电力，每5点御能增加雷虫生成间隔0.5秒，并将受到爆炸伤害的5%转移给敌人	1	1								
716167	增压	1	Assets/Product/Texture/Image/IconAffix/AffixIconLeiChong1001.png	该单位将受到额外的雷虫伤害	1	1								
716176	腐蚀	1	Assets/Product/Texture/Image/IconAffix/AffixIconFuShi001.png	该单位受到伤害时会暴露弱点，受到额外的伤害并持续到战斗结束，专注点数可减少弱点的生成，每5点专注可抵消自己2%易伤效果，每10点专注可额外增加目标2%易伤效果	1	1								
716177	弱点	1	Assets/Product/Texture/Image/IconAffix/AffixIconZuzhou.png	该单位根据弱点暴露等级受到额外伤害，受到额外伤害，持续到战斗结束	1	1								
716181	巧变	1	Assets/Product/Texture/Image/IconAffix/AffixIconQiaoBian001.png	10米范围内的友方单位若多于3，则每增加1可提升自己的伤害；若不足3，则提升自己的减伤，最多可叠加3层。力量点数可压制敌人，每10点力量可降低每层5 %伤害加成和1 %减伤加成	1	1								
716182	同进	1	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	友军数量：{0} ，伤害提升：{1} % ({2} % - {3} %)	1	1								
716183	共退	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	友军数量：{0} ，减伤提升：{1} % ({2} % - {3} %)	1	1								
716191	波动	1	Assets/Product/Texture/Image/IconAffix/AffixIconBoDong001.png	该单位处于不稳定状态中，造成的伤害会产生波动。体质点数可更好的适应不稳定的攻击，每5点体质可降低敌人5%伤害波动上限，每10点体质可降低敌人5%波动的下限	1	1								
716196	充能	1	Assets/Product/Texture/Image/IconAffix/AffixIconChongNeng001.png	每20秒充能1次，获得1层【蓄能】效果，当3次充能之后将进入【过载】状态并停止充能，御能点数可增加对充能的理解，每10点御能可增加充能间隔5秒，并可抵消5%充能最终伤害加成，和1点大招能量削减	1	1								
716197	蓄能	1	Assets/Product/Texture/Image/IconAffix/AffixIconChongNeng1001.png	增加 {0} % （{1} % - {2} %）伤害和 {3} % 移速	1	1								
716198	过载	1	Assets/Product/Texture/Image/IconAffix/AffixIconChongNeng2001.png	每次伤害可削减目标{0} % （{1} % - {2} %）大招能量	1	1								
716211	干扰	1	Assets/Product/Texture/Image/IconAffix/AffixIconGanRao001.png	该单位可以干扰敌人的索敌系统，降低远处敌人对自己造成的伤害，并有概率闪避这次攻击。专注点数可提升集中力、抵抗干扰造成的效果，每10点专注可增加1米的抗干扰范围并可抵抗5%的减伤效果和3%的闪避效果	1	1								
716212	隐蔽	1	Assets/Product/Texture/Image/IconAffix/AffixIconGanRao1001.png	该单位对来自于你的伤害降低 {0}，并有 {1} 的概率闪避来自于你的攻击	1	1								
716251	聚能	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	元素抗性增加20%，造成伤害时有概率附加火、冰、雷、暗的元素伤害，每种元素均有25%的概率触发，伤害为自身攻击力的25%，每秒最多触发1次	1	1								
716261	御能	1	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	所有抗性增加20%，每次受到伤害降低全抗性2%，持续12秒，最多可叠加20层；造成伤害时有概率附加物理、火、冰、雷、暗的额外伤害，每种伤害均有30%的概率触发，伤害为自身攻击力的30%，每0.5秒最多触发1次	1	1								
716273	增伤	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	全伤害增加15%	1	1								
716713	强力	1	Assets/Product/Texture/Image/IconAffix/AffixIconDiandun.png	该单位的伤害增加30%	1	1								
716726	高温	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanghuo.png	该单位造成伤害时，会附加自身攻击力30%的额外火焰伤害	1	1								
716729	祝祷	1	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	该单位每秒恢复0.3%最大生命值	1	1								
716741	夕死	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeian.png	该单位死亡时会产生暗爆，造成范围伤害并恢复周围友方生命	1	1								
716746	圣盾	1	Assets/Product/Texture/Image/IconAffix/AffixIconHudun.png	该单位的护盾增加了	1	1								
716747	充沛	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeianLogistics.png	该单位的最大生命增加到300%，但会受到300%的额外伤害	1	1								
716748	毅力	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	该单位在受到致命伤害时，会免疫此次伤害并恢复一定的血量，此效果只会触发一次	1	1								
716754	腐蚀	1	Assets/Product/Texture/Image/IconAffix/AffixIconAnying.png	该单位造成的所有伤害，都可以提升所有感染体持续10秒的伤害和移动速度	1	1								
716758	圣光	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	该单位造成的所有伤害，都可以恢复所有构造体的生命，此效果每5秒最多触发一次	1	1								
716777	遗传	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	该单位的伤害增加30%，且最大生命也增加了	1	1								
716778	哺液	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeianLogistics.png	该单位受到每秒1%的持续生命恢复效果	1	1								
716798	灼烧	1	Assets/Product/Texture/Image/IconAffix/AffixIconHuoyan.png	该单位造成的所有伤害，都会附加持续5秒的灼烧效果	1	1								
760014	畏雷	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeilei.png	雷属性抗性减少20%	1	1								
760015	畏雷	2	Assets/Product/Texture/Image/IconAffix/AffixIconWeilei.png	雷属性抗性减少40%	1	1								
760701	强能	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	伤害增加30%，受到伤害减少40%	1	1								
720001	急救	1	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	生命降至10%时将启动急救，5秒后恢复20%生命	1	1								
720002	复仇	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhadan.png	死亡前会在原地埋下一颗地雷	1	1								
720003	奇点标记	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeian.png	非自爆死亡时将发动一次暗爆	1	1								
720004	狂乱	1	Assets/Product/Texture/Image/IconAffix/AffixIconBaozou.png	移动和爆炸速度提高100%	1	1								
720005	生命	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	生命上限提高10%	1	1								
720006	强攻	4	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	永久提升10%攻击力，可叠加20层	1	1								
720007	易伤	1	Assets/Product/Texture/Image/IconAffix/AffixIconXuruo.png	受到伤害提升20%，持续5秒	1	1								
720008	流血	1	Assets/Product/Texture/Image/IconAffix/AffixIconFanshi.png	攻击命中后，目标每秒会损失1%生命，持续5秒	1	1								
720009	惧超算	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	只在超算空间中受到伤害	1	1								
720010	弱点1	1	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	随机出现某方向的弱点，被击破后受到一定量真实伤害	1	1								
720011	弱点2	1	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	会不断短时间暴露出4个方向的弱点，全部被击破后受到伤害加深	1	1								
720012	易伤	1	Assets/Product/Texture/Image/IconAffix/AffixIconXuruo.png	受到伤害提升	1	1								
776102	致命	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	攻击命中时，50%概率扣除目标50%生命值，50%概率恢复目标50%的生命	1	1								
776105	汲取	1	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	攻击命中时，恢复自身10%的生命	1	1								
778052	抗红	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianhong.png	对来自红色信号球的技能伤害，额外伤害减免提升100%	1	1								
778053	抗蓝	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianlan.png	对来自蓝色信号球的技能伤害，额外伤害减免提升100%	1	1								
778054	抗黄	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianhuang.png	对来自黄色信号球的技能伤害，额外伤害减免提升100%	1	1								
778076	诅咒	1	Assets/Product/Texture/Image/IconAffix/AffixIconZuzhou.png	被击杀时，降低敌对目标15%的额外伤害减免，持续时间无限	1	1								
778077	诅咒	2	Assets/Product/Texture/Image/IconAffix/AffixIconZuzhou.png	被击杀时，降低敌对目标20%的额外伤害减免，持续时间无限	1	1								
778078	诅咒	3	Assets/Product/Texture/Image/IconAffix/AffixIconZuzhou.png	被击杀时，降低敌对目标25%的额外伤害减免，持续时间无限	1	1								
778081	净化	1	Assets/Product/Texture/Image/IconAffix/AffixIconJinghua.png	被击杀时，清除玩家受到的所有【诅咒】效果	1	1								
778091	默哀	1	Assets/Product/Texture/Image/IconAffix/AffixIconMoai.png	被击杀时，使一定范围内的敌对目标在10秒内无法造成伤害	1	1								
778095	默哀	2	Assets/Product/Texture/Image/IconAffix/AffixIconMoai.png	被击杀时，使一定范围内的敌对目标在15秒内无法造成伤害	1	1								
778096	默哀	3	Assets/Product/Texture/Image/IconAffix/AffixIconMoai.png	被击杀时，使一定范围内的敌对目标在20秒内无法造成伤害	1	1								
