Id	PoolId	Weight	SkillId	Icon	Name	Description
503	1	100	102616	Assets/Product/Texture/Image/IconSkill/R6Luxiyapugong1.png	烈羽扬锋	普通攻击等级+1
504	2	100	102617	Assets/Product/Texture/Image/IconSkill/R6Luxiyadazhao1.png	明煌耀日	必杀技等级+1
505	2	100	102618	Assets/Product/Texture/Image/IconSkill/QTE1.png	驱光散雾	qte等级+1
506	2	100	102621	Assets/Product/Texture/Image/IconSkill/R6Luxiyahexin1.png	泽芒照夜	核心被动+1
507	2	100	102623	Assets/Product/Texture/Image/IconSkill/R6Luxiyahexin1.png	进攻型	职业技等级+1
508	1	100	131201	Assets/Product/Texture/Image/IconSkill/R2Bazhihong1.png	奥义·垒	红球等级+1
509	1	100	131206	Assets/Product/Texture/Image/IconSkill/R2Bazhihuang1.png	奥义·崩	黄球等级+1
510	1	100	131211	Assets/Product/Texture/Image/IconSkill/R2Bazhilan1.png	奥义·切	蓝球等级+1
511	1	100	131216	Assets/Product/Texture/Image/IconSkill/R2Bazhipugong1.png	骤岚	普通攻击等级+1
512	2	100	131217	Assets/Product/Texture/Image/IconSkill/R2Bazhidazhao1.png	振天霞闪	必杀技等级+1
513	2	100	131218	Assets/Product/Texture/Image/IconSkill/QTE1.png	破垒	qte等级+1
514	2	100	131221	Assets/Product/Texture/Image/IconSkill/R2Bazhihexin1.png	镜御雷流	核心被动+1
515	2	100	131223	Assets/Product/Texture/Image/IconSkill/R2Bazhihexin1.png	进攻型	职业技等级+1
516	1	100	105501	Assets/Product/Texture/Image/IconSkill/R5Yongyechaohong1.png	耀雷风暴	红球等级+1
517	1	100	105506	Assets/Product/Texture/Image/IconSkill/R5Yongyechaohuang1.png	星芒构解	黄球等级+1
518	1	100	105511	Assets/Product/Texture/Image/IconSkill/R5Yongyechaolan1.png	奔星突烁	蓝球等级+1
519	1	100	105516	Assets/Product/Texture/Image/IconSkill/R5Yongyechaopugong1.png	流光迸击	普通攻击等级+1
520	2	100	105517	Assets/Product/Texture/Image/IconSkill/R5Yongyechaodazhao1.png	决胜轰解！	必杀技等级+1
521	2	100	105518	Assets/Product/Texture/Image/IconSkill/QTE1.png	环星干涉	qte等级+1
522	2	100	105521	Assets/Product/Texture/Image/IconSkill/R5Yongyechaohexin1.png	星冕武装	核心被动+1
523	2	100	105523	Assets/Product/Texture/Image/IconSkill/R5Yongyechaohexin1.png	装甲型	职业技等级+1
524	1	100	132301	Assets/Product/Texture/Image/IconSkill/R3Cibeizhehong1.png	秘邃沉逝	红球等级+1
525	1	100	132306	Assets/Product/Texture/Image/IconSkill/R3Cibeizhehuang1.png	彼界浮象	黄球等级+1
526	1	100	132311	Assets/Product/Texture/Image/IconSkill/R3Cibeizhelan1.png	星天咏叹	蓝球等级+1
527	1	100	132316	Assets/Product/Texture/Image/IconSkill/R3Cibeizhepugong1.png	断灭箴言	普通攻击等级+1
528	2	100	132317	Assets/Product/Texture/Image/IconSkill/R3Cibeizhedazhao1.png	慈悲告解	必杀技等级+1
529	2	100	132318	Assets/Product/Texture/Image/IconSkill/QTE1.png	寰宿祝言	qte等级+1
530	2	100	132321	Assets/Product/Texture/Image/IconSkill/R3Cibeizhehexin1.png	圣状视界	核心被动+1
531	2	100	132323	Assets/Product/Texture/Image/IconSkill/R3Cibeizhehexin1.png	观测者	职业技等级+1
532	1	100	133301	Assets/Product/Texture/Image/IconSkill/R3Lilithhong1.png	谜灯谲影	红球等级+1
533	1	100	133306	Assets/Product/Texture/Image/IconSkill/R3Lilithhuang1.png	欺身戏法	黄球等级+1
534	1	100	133311	Assets/Product/Texture/Image/IconSkill/R3Lilithlan1.png	失乐圆舞	蓝球等级+1
535	1	100	133316	Assets/Product/Texture/Image/IconSkill/R3Lilithpugong1.png	魅夜放逐	普通攻击等级+1
536	2	100	133317	Assets/Product/Texture/Image/IconSkill/R3Lilithdazhao1.png	璀金璨梦之邀	必杀技等级+1
537	2	100	133318	Assets/Product/Texture/Image/IconSkill/QTE1.png	黄金的眷顾	qte等级+1
538	2	100	133321	Assets/Product/Texture/Image/IconSkill/R3Lilithhexin1.png	幻测谜术	核心被动+1
539	2	100	133323	Assets/Product/Texture/Image/IconSkill/R3Lilithhexin1.png	增幅型	职业技等级+1
540	1	100	153501	Assets/Product/Texture/Image/IconSkill/R5Sailinnahong1.png	炘焰和弦	红球等级+1
541	1	100	153506	Assets/Product/Texture/Image/IconSkill/R5Sailinnahuang1.png	辚霆转调	黄球等级+1
542	1	100	153511	Assets/Product/Texture/Image/IconSkill/R5Sailinnalan1.png	流韵穿刺	蓝球等级+1
543	1	100	153516	Assets/Product/Texture/Image/IconSkill/R5Sailinnapugong1.png	迭音连奏	普通攻击等级+1
544	2	100	153517	Assets/Product/Texture/Image/IconSkill/R5Sailinnadazhao1.png	赋格奏鸣曲	必杀技等级+1
545	2	100	153518	Assets/Product/Texture/Image/IconSkill/QTE1.png	交响辉芒	qte等级+1
546	2	100	153521	Assets/Product/Texture/Image/IconSkill/R5Sailinnahexin1.png	古典浪漫主义	核心被动+1
547	2	100	153523	Assets/Product/Texture/Image/IconSkill/R5Sailinnahexin1.png	进攻型	职业技等级+1
548	1	100	132201	Assets/Product/Texture/Image/IconSkill/R2Jetaviehong1.png	暝翼战刃	红球等级+1
549	1	100	132206	Assets/Product/Texture/Image/IconSkill/R2Jetaviehuang1.png	环矩轰击	黄球等级+1
550	1	100	132211	Assets/Product/Texture/Image/IconSkill/R2Jetavielan1.png	钢痕蚀刻	蓝球等级+1
551	1	100	132216	Assets/Product/Texture/Image/IconSkill/R2Jetaviepugong1.png	算法剖解	普通攻击等级+1
552	2	100	132217	Assets/Product/Texture/Image/IconSkill/R2Jetaviedazhao1.png	终凌推演	必杀技等级+1
553	2	100	132218	Assets/Product/Texture/Image/IconSkill/QTE1.png	暗境匿格	qte等级+1
554	2	100	132221	Assets/Product/Texture/Image/IconSkill/R2Jetaviehexin1.png	魔姬的强袭	核心被动+1
555	2	100	132223	Assets/Product/Texture/Image/IconSkill/R2Jetaviehexin1.png	进攻型	职业技等级+1
556	1	100	113401	Assets/Product/Texture/Image/IconSkill/R4Weilahong1.png	掠空斩焰	红球等级+1
557	1	100	113406	Assets/Product/Texture/Image/IconSkill/R4Weilahuang1.png	以火为契	黄球等级+1
558	1	100	113411	Assets/Product/Texture/Image/IconSkill/R4Weilalan1.png	盛燃巡光	蓝球等级+1
559	1	100	113416	Assets/Product/Texture/Image/IconSkill/R4Weilapugong1.png	灼流燎原	普通攻击等级+1
560	2	100	113417	Assets/Product/Texture/Image/IconSkill/R4Weiladazhao1.png	永火照临于此	必杀技等级+1
561	2	100	113418	Assets/Product/Texture/Image/IconSkill/QTE1.png	炽热逆影	qte等级+1
562	2	100	113421	Assets/Product/Texture/Image/IconSkill/R4Weilahexin1.png	终裁焚断之刻	核心被动+1
563	2	100	113423	Assets/Product/Texture/Image/IconSkill/R4Weilahexin1.png	增幅型	职业技等级+1
564	1	100	135301	Assets/Product/Texture/Image/IconSkill/R3Vergilhong1.png	阎魔刀	红球等级+1
565	1	100	135306	Assets/Product/Texture/Image/IconSkill/R3Vergilhuang1.png	贝奥武夫	黄球等级+1
566	1	100	135311	Assets/Product/Texture/Image/IconSkill/R3Vergillan1.png	魅影刃	蓝球等级+1
567	1	100	135316	Assets/Product/Texture/Image/IconSkill/R3Vergilpugong1.png	魔人之心	普通攻击等级+1
568	2	100	135317	Assets/Product/Texture/Image/IconSkill/R3Vergildazhao1.png	真魔人	必杀技等级+1
569	2	100	135318	Assets/Product/Texture/Image/IconSkill/QTE1.png	次元斩·切落	qte等级+1
570	2	100	135321	Assets/Product/Texture/Image/IconSkill/R3Vergilhexin1.png	狩魔技	核心被动+1
571	2	100	135323	Assets/Product/Texture/Image/IconSkill/R3Vergilhexin1.png	进攻型	职业技等级+1
572	1	100	136301	Assets/Product/Texture/Image/IconSkill/R3Dantehong1.png	魔剑但丁	红球等级+1
573	1	100	136306	Assets/Product/Texture/Image/IconSkill/R3Dantehuang1.png	浮士德	黄球等级+1
574	1	100	136311	Assets/Product/Texture/Image/IconSkill/R3Dantelan1.png	巴洛克	蓝球等级+1
575	1	100	136316	Assets/Product/Texture/Image/IconSkill/R3Dantepugong1.png	魔人之心	普通攻击等级+1
576	2	100	136317	Assets/Product/Texture/Image/IconSkill/R3Dantedazhao1.png	真魔人	必杀技等级+1
577	2	100	136318	Assets/Product/Texture/Image/IconSkill/QTE1.png	死亡剑舞·闪击	qte等级+1
578	2	100	136321	Assets/Product/Texture/Image/IconSkill/R3Dantehexin1.png	狩魔技	核心被动+1
579	2	100	136323	Assets/Product/Texture/Image/IconSkill/R3Dantehexin1.png	进攻型	职业技等级+1
580	1	100	104501	Assets/Product/Texture/Image/IconSkill/R5Biankahong1.png	裁暮	红球等级+1
581	1	100	104506	Assets/Product/Texture/Image/IconSkill/R5Biankahuang1.png	刑晖	黄球等级+1
582	1	100	104511	Assets/Product/Texture/Image/IconSkill/R5Biankalan1.png	断海	蓝球等级+1
583	1	100	104516	Assets/Product/Texture/Image/IconSkill/R5Biankapugong1.png	蛇腹鞭刃	普通攻击等级+1
584	2	100	104517	Assets/Product/Texture/Image/IconSkill/R5Biankadazhao1.png	终末祷词	必杀技等级+1
585	2	100	104518	Assets/Product/Texture/Image/IconSkill/QTE1.png	光隙协词	qte等级+1
586	2	100	104521	Assets/Product/Texture/Image/IconSkill/R5Biankahexin1.png	极渊墟生	核心被动+1
587	2	100	104523	Assets/Product/Texture/Image/IconSkill/R5Biankahexin1.png	进攻型	职业技等级+1
588	1	100	137201	Assets/Product/Texture/Image/IconSkill/R2Xiezouhong1.png	断续迭斩	红球等级+1
589	1	100	137206	Assets/Product/Texture/Image/IconSkill/R2Xiezouhuang1.png	缭旋缚刃	黄球等级+1
590	1	100	137211	Assets/Product/Texture/Image/IconSkill/R2Xiezoulan1.png	丝流缠束	蓝球等级+1
591	1	100	137216	Assets/Product/Texture/Image/IconSkill/R2Xiezoupugong1.png	剪裁定式	普通攻击等级+1
592	2	100	137217	Assets/Product/Texture/Image/IconSkill/R2Xiezoudazhao1.png	断织终章	必杀技等级+1
593	2	100	137218	Assets/Product/Texture/Image/IconSkill/QTE1.png	引针坠袭	qte等级+1
594	2	100	137221	Assets/Product/Texture/Image/IconSkill/R2Xiezouhexin1.png	斩噬犬牙	核心被动+1
595	2	100	137223	Assets/Product/Texture/Image/IconSkill/R2Xiezouhexin1.png	进攻型	职业技等级+1
596	1	100	138301	Assets/Product/Texture/Image/IconSkill/R3Weiluonikahong1.png	掣烈焚棘	红球等级+1
597	1	100	138306	Assets/Product/Texture/Image/IconSkill/R3Weiluonikahuang1.png	炽流贯铩	黄球等级+1
598	1	100	138311	Assets/Product/Texture/Image/IconSkill/R3Weiluonikalan1.png	异犄峥嵘	蓝球等级+1
599	1	100	138316	Assets/Product/Texture/Image/IconSkill/R3Weiluonikapugong1.png	龙棘序恶	普通攻击等级+1
600	2	100	138317	Assets/Product/Texture/Image/IconSkill/R3Weiluonikadazhao1.png	烬序重明	必杀技等级+1
601	2	100	138318	Assets/Product/Texture/Image/IconSkill/QTE1.png	焌恶苏生	qte等级+1
602	2	100	138321	Assets/Product/Texture/Image/IconSkill/R3Weiluonikahexin1.png	罪刑净狱	核心被动+1
603	2	100	138323	Assets/Product/Texture/Image/IconSkill/R3Weiluonikahexin1.png	增幅型	职业技等级+1
604	1	100	103501	Assets/Product/Texture/Image/IconSkill/R5Lifuhong1.png	彻无明	红球等级+1
605	1	100	103506	Assets/Product/Texture/Image/IconSkill/R5Lifuhuang1.png	散无妄	黄球等级+1
606	1	100	103511	Assets/Product/Texture/Image/IconSkill/R5Lifulan1.png	鉴无常	蓝球等级+1
607	1	100	103516	Assets/Product/Texture/Image/IconSkill/R5Lifupugong1.png	于樊笼中振羽	普通攻击等级+1
608	2	100	103517	Assets/Product/Texture/Image/IconSkill/R5Lifudazhao1.png	于万象中重生	必杀技等级+1
609	2	100	103518	Assets/Product/Texture/Image/IconSkill/QTE1.png	于寰宇中清歌	qte等级+1
610	2	100	103521	Assets/Product/Texture/Image/IconSkill/R5Lifuhexin1.png	醒世明光	核心被动+1
611	2	100	103523	Assets/Product/Texture/Image/IconSkill/R5Lifuhexin1.png	进攻型	职业技等级+1
612	1	100	129301	Assets/Product/Texture/Image/IconSkill/R3Buouxionghong1.png	双馈转子	红球等级+1
613	1	100	129306	Assets/Product/Texture/Image/IconSkill/R3Buouxionghuang1.png	超重低音混响	黄球等级+1
614	1	100	129311	Assets/Product/Texture/Image/IconSkill/R3Buouxionglan1.png	极巨化失调	蓝球等级+1
615	1	100	129316	Assets/Product/Texture/Image/IconSkill/R3Buouxiongpugong1.png	傅里叶展开	普通攻击等级+1
616	2	100	129317	Assets/Product/Texture/Image/IconSkill/R3Buouxiongdazhao1.png	“Z变换”	必杀技等级+1
617	2	100	129318	Assets/Product/Texture/Image/IconSkill/QTE1.png	参量均衡	qte等级+1
618	2	100	129321	Assets/Product/Texture/Image/IconSkill/R3Buouxionghexin1.png	集成霓虹	核心被动+1
619	2	100	129323	Assets/Product/Texture/Image/IconSkill/R3Buouxionghexin1.png	增幅型	职业技等级+1
620	1	100	114401	Assets/Product/Texture/Image/IconSkill/R4Luosaita/R4Luosaitahong1.png	邃罪重锋	红球等级+1
621	1	100	114406	Assets/Product/Texture/Image/IconSkill/R4Luosaita/R4Luosaitahuang1.png	囚祟蕴锋	黄球等级+1
622	1	100	114411	Assets/Product/Texture/Image/IconSkill/R4Luosaita/R4Luosaitalan1.png	夜行镝锋	蓝球等级+1
623	1	100	114416	Assets/Product/Texture/Image/IconSkill/R4Luosaita/R4Luosaitapugong1.png	双身维序	普通攻击等级+1
624	2	100	114417	Assets/Product/Texture/Image/IconSkill/R4Luosaita/R4Luosaitadazhao1.png	万维归葬·踏	必杀技等级+1
625	2	100	114418	Assets/Product/Texture/Image/IconSkill/QTE1.png	唯吾领域	qte等级+1
626	2	100	114421	Assets/Product/Texture/Image/IconSkill/R4Luosaita/R4Luosaitahexin1.png	战意感知	核心被动+1
627	2	100	114423	Assets/Product/Texture/Image/IconSkill/R4Luosaita/R4Luosaitahexin1.png	破甲型	职业技等级+1
628	1	100	139301	Assets/Product/Texture/Image/IconSkill/R3Nietiyahong1.png	审判刈临	红球等级+1
629	1	100	139306	Assets/Product/Texture/Image/IconSkill/R3Nietiyahuang1.png	归墟悼曲	黄球等级+1
630	1	100	139311	Assets/Product/Texture/Image/IconSkill/R3Nietiyalan1.png	葬仪典章	蓝球等级+1
631	1	100	139316	Assets/Product/Texture/Image/IconSkill/R3Nietiyapugong1.png	异日送唁	普通攻击等级+1
632	2	100	139317	Assets/Product/Texture/Image/IconSkill/R3Nietiyadazhao1.png	死与吻	必杀技等级+1
633	2	100	139318	Assets/Product/Texture/Image/IconSkill/QTE1.png	渡者之约	qte等级+1
634	2	100	139321	Assets/Product/Texture/Image/IconSkill/R3Nietiyahexin1.png	倦游鸟	核心被动+1
635	2	100	139323	Assets/Product/Texture/Image/IconSkill/R3Nietiyahexin1.png	增幅型	职业技等级+1
636	1	100	106401	Assets/Product/Texture/Image/IconSkill/R4Shenweihong1.png	炎阳斩光	红球等级+1
637	1	100	106406	Assets/Product/Texture/Image/IconSkill/R4Shenweihuang1.png	雷火天坠	黄球等级+1
638	1	100	106411	Assets/Product/Texture/Image/IconSkill/R4Shenweilan1.png	落心炎威	蓝球等级+1
639	1	100	106416	Assets/Product/Texture/Image/IconSkill/R4Shenweipugong1.png	炬身回火	普通攻击等级+1
640	2	100	106417	Assets/Product/Texture/Image/IconSkill/R4Shenweidazhao1.png	熔心旭燃	必杀技等级+1
641	2	100	106418	Assets/Product/Texture/Image/IconSkill/QTE1.png	炽电沸动	qte等级+1
642	2	100	106421	Assets/Product/Texture/Image/IconSkill/R4Shenweixin1.png	黄金太阳	核心被动+1
643	2	100	106423	Assets/Product/Texture/Image/IconSkill/R4Shenweixin1.png	破甲型	职业技等级+1
