Id	Name	Content
61334198	赛利卡	本次BOSS被击败后，将会<color=#57f0fb>复活并升级</color>，可再次挑战获得奖励。
61334204	赛利卡	战斗内击破BOSS霸体后，全队可以获得强化。
61335108	赛利卡	BOSS等级达到3级后，可以<color=#57f0fb>自选模式</color>进行挑战！
61332149	赛利卡	更多内容请查阅图文教程
61332165	赛利卡	抵达作战区域前，指挥官需消耗对应物资前往对应区域。
61332172	赛利卡	到达作战区域后，消耗物资可参与作战。通关时间越短，对敌人造成伤害越高。
61332181	赛利卡	此处为资源保障区，在进攻危险区域时需时刻留意并保护己方的资源保障区。
61332184	赛利卡	点击相邻的危险区域，可向前行进。
61332186	赛利卡	<size=38>每次作战将对敌人造成一定伤害，对应区域敌人的剩余血量将在这里显示，完全击杀敌人则可前往下个区域。</size>
61332218	赛利卡	点击返回上一层。
61332221	赛利卡	本次作战还新增<color=#57f0fb>孤崖关塞</color>节点，通关后才可挑战后续节点，根据击杀怪物波次，获得积分。
61331152	赛利卡	每轮开始时，由<color=#57f0fb>会长</color>选择难度<color=#57f0fb>成员战力</color>及<color=#57f0fb>活跃度</color>要求依次提升，请谨慎选择。
61331154	赛利卡	若未能及时处理，系统将<color=#57f0fb>自动选择</color>难度。
61331168	赛利卡	点击可以查看<color=#57f0fb>地图布局</color>。
61330006	赛利卡	<color=#57f0fb>众志行征</color>共<color=#57f0fb>3轮战斗</color>，须在各<color=#57f0fb>轮次开启前</color>进入，才<color=#57f0fb>可参与</color>对应轮次的战斗。
61330185	赛利卡	<color=#57f0fb>众志行征</color>共<color=#57f0fb>3轮战斗</color>，须在各<color=#57f0fb>轮次开启前</color>进入，才<color=#57f0fb>可参与</color>对应轮次的战斗。
50610001	赛利卡	成员进化，可以提高成员战斗力。
50610002	赛利卡	选中露西亚·红莲。
50610003	赛利卡	当前红莲机体的品质为B级。
50610004	赛利卡	选中<color=#57f0fb>品质球</color>。
50610005	赛利卡	每个品质包含若干<color=#57f0fb>阶段</color>，可展开查看对应阶段激活后的<color=#57f0fb>效果</color>。
50610006	赛利卡	消耗该成员的<color=#57f0fb>逆元碎片</color>，可激活阶段效果。解锁当前所有阶段，可进化品质。
50610007	赛利卡	可通过<color=#57f0fb>研发</color>获取更多成员的逆元碎片，来进一步提升成员品质。
50612001	露西亚	指挥官，我感觉到机体性能得到了不小的提升。一起来测试下机体升级后的性能吧。
50613001	赛利卡	S级构造体<color=#57f0fb>露西亚·深红囚影</color>已解锁。
50613002	赛利卡	一键领取第一阶段的任务奖励。
50614001	赛利卡	已获得<color=#57f0fb>深红囚影</color>机体。
50614002	赛利卡	接下来是特训时间！
61340108	赛利卡	指挥官，我们对成员系统进行了调整，让我为您介绍本次更新。
61340111	赛利卡	此处可收起及展开成员筛选列表，展开时可根据能量进行分类。
61340112	赛利卡	成员培养功能进行拆分，成员进化及解放可在外部直接进入。
61340114	赛利卡	<color=#57f1fb>意识</color>入口放入折叠页签，指挥官可以随时点击展开页签查看当前成员携带的意识详情。
61410108	蕾奥妮	欢迎来到<color=#57f0fb>箱庭棋域</color>。本次行动将以回合制形式进行。
61410111	蕾奥妮	使用BRS迎战白方棋子，<color=#57f0fb>击败白方国王</color>取得对局胜利！
61410112	蕾奥妮	移动完毕后，点选图标释放攻击。
61410114	蕾奥妮	点击<color=#57f0fb>蓝色区域可调整攻击位置</color>。
61410118	蕾奥妮	点击<color=#57f0fb>高亮区域可进行移动。</color>\n进入<color=#57f0fb>红色区域，回合结束时会受到敌人攻击</color>，进入时请谨慎考虑。
61410120	蕾奥妮	<color=#57f0fb>岩石炮可对目标中心点造成更多伤害</color>，通过调整位置来攻击更多单位。
61410123	蕾奥妮	点击“确定”执行攻击！
61410124	蕾奥妮	调整站位，从侧翼攻击白方棋子。
61410134	蕾奥妮	尝试击败白方国王！
61411108	蕾奥妮	本关将介绍白方棋子的基本信息和应对策略。
61411111	蕾奥妮	在移动状态时，点击白方棋子，可查看该棋子的移动范围和行动倒计时。
61411112	蕾奥妮	红色区域代表棋子的移动范围&攻击区域，若<color=#57f0fb>BRS在回合结束时位于红色区域，则会被白方棋子吃掉</color>。
61411118	蕾奥妮	棋子右下角表示棋子多少回合后移动，如变成<color=#57f0fb>移动标记时，代表即将移动</color>。
61411119	蕾奥妮	再次击败白方国王，获得对局胜利！
61412108	蕾奥妮	BRS解锁了新的能力——能量值，屏幕右下角可查看剩余能量值。
61412150	蕾奥妮	回合开始时回复一点，每击杀一个单位也可以回复一点能量。
61413108	蕾奥妮	能量到达4点，点击释放闪光射击！
61413150	蕾奥妮	闪光射击中心点可造成更多伤害，溅射地带伤害可击杀骑士。
61413155	蕾奥妮	继续完成本次作战吧！
61414108	蕾奥妮	盘面过于复杂时，可以尝试使用顶视模式，更好的查看战局！
61415108	蕾奥妮	白方主教加入战团！
61415151	蕾奥妮	点击可查看主教特性&移动区域，请谨慎应对。
61416108	蕾奥妮	BRS获得了新技能，消耗8点能量释放全弹爆发！
61416150	蕾奥妮	全弹爆发大招中心点可秒杀城堡，溅射区域可秒杀主教。
61416155	蕾奥妮	继续完成本次作战吧！
61417108	蕾奥妮	BRS得到了漆黑之刃，灵活的斩击可对单体敌人造成大量伤害。
61417150	蕾奥妮	前往主教身前，进行近战斩击。
61417153	蕾奥妮	漆黑之刃的攻击命中敌人后，可获得一个额外回合。
61417155	蕾奥妮	切换成黑刃后，移动距离获得提升，更加灵活。
61417161	蕾奥妮	漆黑之刃的普攻可秒杀主教，发动进攻！
61417163	蕾奥妮	<color=#57f0fb>额外回合造成的伤害将下降3点</color>，继续发起进攻。
61417172	蕾奥妮	焰燃我心为增益技能，释放后本回合伤害提升1，且可以越过前排敌方棋子，直接攻击后排棋子。
61417175	蕾奥妮	利用漆黑之刃，穿越白方棋子，直击国王！
61418108	蕾奥妮	白方城堡加入战团！
61418155	蕾奥妮	城堡血量为7，十字方向移动，可被焰气动斩秒杀。
61418161	蕾奥妮	注意靠近棋盘底线的士兵。
61418178	蕾奥妮	当士兵到达底线时，会升变为除国王外的任意单位，请谨慎应对！
61419108	蕾奥妮	BRS获得了焰气动斩，快切换武器试试吧！
61430101	赛利卡	欢迎来到<color=#57f0fb>奔行日夜</color>。在本次活动中，指挥官的选择将影响<color=#57f0fb>终末关卡的挑战</color>。
61430136	赛利卡	本次活动将分为超频裂缝、本我牢笼两部分，首先进入<color=#57f0fb>超频裂缝</color>。
61430140	赛利卡	超频裂缝中，指挥官将面对不同的章节环境，点击页签进入章节。
61431109	赛利卡	每个章节拥有若干节点关卡，需要<color=#57f0fb>优先突破节点关卡</color>，才能解锁终末关卡。
61431112	赛利卡	指挥官需要为突破节点<color=#57f0fb>选择合适的节点效果</color>。在此可以查看节点的环境效果。
61431121	赛利卡	指挥官可在此选择节点效果，<color=#57f0fb>节点效果将带入关卡中</color>。合理选择对自己有利的效果进行攻略。
61431139	赛利卡	首次进入章节，将显示本章拥有的<color=#57f0fb>所有特性效果</color>。
61432138	赛利卡	突破节点后，<color=#57f0fb>成功突破的节点效果将继承至终末关卡</color>。点击此处可查看终末关卡获得的节点效果。
61433138	赛利卡	<color=#57f0fb>突破所有节点后将解锁终末关卡突破节点后</color>，此时指挥官可进行挑战终末关卡。
61433140	赛利卡	指挥官也可使用<color=#57f0fb>重置章节</color>按钮，重置章节进度，重新选择节点效果。已通关的节点可使用“自动作战”通关。
61433142	赛利卡	指挥官还可点击节点，<color=#57f0fb>重置单个节点通关进度</color>，重新选择节点效果。
61420108	蕾奥妮	进入困难对局后，<color=#57f0fb>部分棋子带有词缀</color>。
61420110	蕾奥妮	点击右上角带有标记的棋子，可查看词缀效果。
61420112	蕾奥妮	从本关开始，白方棋子会呼叫<color=#57f0fb>增援</color>。
61420115	蕾奥妮	倒计时结束后，增援的棋子会出现在棋盘中，请小心应对。
61421108	蕾奥妮	本关卡中，主教不会受到伤害。
61421115	蕾奥妮	可使用闪光射击、全弹爆发的眩晕效果进行控制！
61440176	露西亚	指挥官，欢迎来到特别派对——<color=#57f0fb>舞动绮音</color>！
61440179	露西亚	活动内的不同曲目将随时间逐一开放，指挥官可以随时随地进行游玩。
61440181	露西亚	接下来先为指挥官讲解一下本次指引，希望您能更快融入这个派对中！
61440184	露西亚	本次派对需要根据当前曲目要求，满足对应的上阵成员数量哦！
61512006	赛利卡	<color=#57f0fb>特殊挑战</color>已开启！指挥官现在可以点击进入挑战。
61512147	赛利卡	特殊挑战里，鲨士碧儿的行动单位为<color=#57f0fb>时间</color>，在关卡时间内可<color=#57f0fb>自由行动</color>。
61512156	赛利卡	点击查看BOSS详情。
61511006	赛利卡	点击两个<color=#57f0fb>相邻信号球</color>进行交换，三个及以上同色信号球连成线时可以消除。
61511131	赛利卡	消除达成Combo可以获得<color=#57f0fb>终结能量</color>，存储足够的终结能量可释放终结技能，释放后将短暂冷却。
61511135	赛利卡	留意此处，<color=#57f0fb>剩余条件为0</color>时则本局结束。
61511151	赛利卡	此处可以随时查看BOSS<color=#57f0fb>下一个技能倒计回合数及Buff效果</color>。
61510006	赛利卡	欢迎来到<color=#57f0fb>链合回路·移风破斗</color>！通过消除信号球对Boss造成伤害，消除越多，分数越高。
61510132	赛利卡	选择一个BOSS进入战斗准备。
61510138	赛利卡	点击更换角色，可以更换上场角色。
61510140	赛利卡	此处可查看每个角色不同的<color=#57f0fb>技能效果</color>。
61510142	赛利卡	此外，每个角色携带的<color=#57f0fb>能量属性</color>，与对战的BOSS弱点属性对应时，将造成额外伤害。
61510147	赛利卡	进入下一步战斗准备。
61510149	赛利卡	角色可携带最多3个<color=#57f0fb>副技能</color>。完成每日任务获取<color=#57f0fb>信号扩散装置</color>，在活动商店可以购买更多副技能。
61510153	赛利卡	更多内容请查阅<color=#57f0fb>图文说明</color>。
61510156	赛利卡	点击可查看对应BOSS详情，可以针对Boss的<color=#57f0fb>特性</color>决定策略。
61523005	赛利卡	<color=#57f0fb>益想映像</color>达到100%时，点击将在区域内生成<color=#57f0fb>特殊关卡</color>。
61523069	赛利卡	完成区域作战会累计<color=#57f0fb>福音值</color>。当福音值<color=#57f0fb>达到上限</color>后可以进入福音映像关卡。
61523078	赛利卡	福音映像中<color=#57f0fb>稀有插件的获取概率</color>更高，点击此处可以查看奖励信息。
61522069	赛利卡	可消耗作战获得的<color=#57f0fb>意识突触</color>增幅<color=#57f0fb>全队属性</color>。每项增幅属性点的上限相同，可以通过清理不稳定区域获取道具来提高点数上限。
61522072	赛利卡	点击这里，可将当前增幅方案保存为<color=#57f0fb>模板</color>。通过套用模板可快速替换增幅方案。
61522074	赛利卡	每项增幅属性点都对应有一种<color=#57f0fb>特殊属性</color>，辅助您继续向深处探索。
61522076	赛利卡	当增幅属性点达到<color=#57f0fb>指定等级</color>后，即可获得特殊属性。
61522078	赛利卡	<color=#57f0fb>知觉增幅</color>装置已修复，让我们赶紧看看吧，指挥官！
61522082	赛利卡	更多内容请查阅<color=#57f0fb>图文说明</color>。
61521005	赛利卡	点击这里，可以为当前角色<color=#57f0fb>装载插件</color>。
61521065	赛利卡	插件会为角色提供强力的<color=#57f0fb>战斗效果</color>，但也会占用角色<color=#57f0fb>负载</color>。
61521068	赛利卡	刚才的作战中获得了一些插件，可以为角色进行装载。
61521076	赛利卡	<color=#57f0fb>负载</color>可通过清理不稳定区域获得道具来<color=#57f0fb>提高</color>。
61521079	赛利卡	更多内容请查阅<color=#57f0fb>图文说明</color>。
61520005	赛利卡	远程链接成功，很好，听得见我说话吗指挥官？
61520067	赛利卡	这里是混乱的意识空间，由浅到深共分为<color=#57f0fb>6层</color>区域。这里可以查看层区的具体信息。通过探测让区域稳定后，才能<color=#57f0fb>链接到下一区域</color>。
61520068	赛利卡	让我们先进入对应层区吧。
61520070	赛利卡	每个意识层包含多个不稳定区域。区域稳定后才能链接到下一区域，区域所处<color=#57f0fb>位置越深</color>，遇到的<color=#57f0fb>敌人越强</color>。
61520072	赛利卡	让我们先稳定1km区域的情况吧。
61520079	赛利卡	大部分区域的敌人都是随机生成并具有随机词缀。点击可以查看各个敌人身上的<color=#57f0fb>词缀效果</color>。
61520081	赛利卡	如果遇到比较难以对付敌人和词缀，建议尝试<color=#57f0fb>重构</color>该区域。
61520083	赛利卡	基础说明已经完毕，请开始清理1km区域吧，指挥官。
61520089	赛利卡	完成区域探测可以获得各种<color=#57f0fb>奖励</color>，点击这里可以查看。
61524005	赛利卡	<color=#57f0fb>聚融所</color>也修复完成，让我们看看吧！
61524069	赛利卡	在聚融所中，可以消耗意识突触兑换任意<color=#57f0fb>未获得</color>的插件。
61524074	赛利卡	点击这里进入聚融所。
61524078	赛利卡	在聚融所购买6星插件时也有概率获得对应的<color=#57f0fb>超源插件</color>。并且获得超源插件前都可以<color=#57f0fb>反复购买</color>。
61525005	赛利卡	<color=#57f0fb>收集指定星级的插件</color>达到一定数量后，即可激活对应的强化效果。每个星级的插件收集都对应有五个强化效果，点击可以查看详细。
61525068	赛利卡	指挥官，收集不同类型的插件可以获得<color=#57f0fb>集权升阶</color>的强化，请在这里查看一下。
61525075	赛利卡	点击这里可以查看当前生效的所有<color=#57f0fb>已生效</color>集权升阶效果的总和。
52902030	赛利卡	离群点的BOSS不会重置，挑战不消耗<color=#57f0fb>挑战次数</color>和<color=#57f0fb>角色耐力</color>
52902085	赛利卡	挑战BOSS可完成相关成就任务，可获得<color=#57f0fb>幻痛伤痕</color>奖励，点击可查看成就任务完成情况
61526005	赛利卡	指挥官，真质映层中开启新的<color=#57f0fb>时序</color>了，让我们一起来看看吧！
61526070	赛利卡	真质映层中的关卡都需要通过<color=#57f0fb>90km</color>的跃升来解锁，我们先来看看90km。
61526079	赛利卡	真质映层中，关卡会根据<color=#57f0fb>时序</color>不同而具有不同的<color=#57f0fb>关卡特性</color>。
61526081	赛利卡	时序会随着活动时间变化，每次开启<color=#57f0fb>新时序</color>时还会解锁<color=#57f0fb>新的插件、任务、商品</color>。
61527030	蒲牢	指挥官，这是九龙时下流行的行商游戏——<color=#57f0fb>九龙一商</color>，现在就由蒲牢我来带你走上富商之路吧！
61527088	蒲牢	还不知道怎么玩没关系，我来教你，指挥官这么聪明，肯定一下子就能学会的。
61527098	蒲牢	先点击这里开始吧。
61527103	蒲牢	每个关卡有一定数量<color=#57f0fb>季度限制</color>，完成规定季度的经营后，视为通关关卡，可获得首通奖励。
61527106	蒲牢	达成<color=#57f0fb>挑战目标</color>即可获得额外的一次性奖励。
61527108	蒲牢	让我们正式开始吧~
61528030	蒲牢	这是<color=#57f0fb>主城</color>，我们的旅程就从这里开始！
61528134	蒲牢	指挥官，先以这个<color=#57f0fb>城邦</color>为目标前进吧，如果能顺利到达城邦，后续的贸易就能获得<color=#57f0fb>更高收益</color>。
61528135	蒲牢	出发吧指挥官，先踏出行商之旅的第一步！
61529030	蒲牢	接下来是经营的核心环节，每个季度主城都会<color=#57f0fb>生产货物</color>，我们一起安排本季度的生产规划吧。
61529114	蒲牢	总共有<color=#57f0fb>三种商品</color>，商品各有特色但每个季度只能<color=#57f0fb>生产其中一种</color>。
61529116	蒲牢	这里会展示单件商品<color=#57f0fb>售价</color>，商品售价会受到多方面的影响，指挥官可以<color=#57f0fb>点击图标</color>查看详细内容。
61529131	蒲牢	这里会展示商品<color=#57f0fb>每个季度的产量</color>，要查看更详细的信息也同样是点击<color=#57f0fb>感叹号</color>哦。
61529133	蒲牢	<color=#57f0fb>生产力</color>对每个季度产量的影响最大，每增加一点生产力，都会增加一倍的产量。
61529135	蒲牢	这里会根据商品的单价与产量<color=#57f0fb>估算</color>每个季度生产该商品的<color=#57f0fb>总价值</color>。
61529137	蒲牢	工艺品虽然看着一般，但如果产生暴击就会获得超高收益，是我最喜欢的商品，就先试试它吧。
61529139	蒲牢	作为新手福利，我会帮指挥官把前两个季度的暴击率调高，敬请期待吧！
61529144	蒲牢	该做的都已经做了，<color=#57f0fb>探索点</color>也不够了，需要到<color=#57f0fb>下个季度</color>才会恢复。
61529147	蒲牢	先休息一下，等待下个季度<color=#57f0fb>回复探索点</color>吧。
61530030	蒲牢	成功暴击！生产暴击会大幅提高本季度的产量，大量的<color=#57f0fb>工艺品</color>已经入库，这个季度可以进行<color=#57f0fb>贸易</color>了。
61530112	蒲牢	贸易前需要注意，各种商品的售价每个季度都会有<color=#57f0fb>波动</color>，在波动较高时售出能赚到更多铜钱
61530120	蒲牢	贸易前需要注意，各种商品的售价每个季度都会有<color=#57f0fb>波动</color>，在波动较高时售出能赚到更多铜钱
61531030	蒲牢	点击<color=#57f0fb>贸易</color>按钮就可以制定这个季度<color=#57f0fb>出售商品</color>的计划。
61531112	蒲牢	拖动这里可以调整<color=#57f0fb>出售数目</color>。
61531129	蒲牢	前面提到过的每<color=#57f0fb>季度价格波动</color>等多种因素都会影响商品的<color=#57f0fb>售价</color>，同样是<color=#57f0fb>点击图标</color>可以查看详细。
61531136	蒲牢	这里会展示本次出售工艺品的<color=#57f0fb>预计收入</color>，自动计算真是帮大忙了。
61531138	蒲牢	将规划好要出售的商品装车，就会在<color=#57f0fb>回合结束</color>时统一进行<color=#57f0fb>出售</color>，如果有需要也可以随时修改。
61531141	蒲牢	除了在价格较高时出售外，如果商品的<color=#57f0fb>库存</color>快到<color=#57f0fb>上限</color>了也需要及时出售，避免损失。
61531142	蒲牢	想要查看商品的<color=#57f0fb>库存情况</color>就点这里吧！
61531151	蒲牢	好，触发暴击了！<color=#57f0fb>生产暴击</color>会大幅<color=#57f0fb>提高本季度产量</color>，大量工艺品入库，可以准备去进行<color=#57f0fb>贸易</color>了。
61531153	蒲牢	差点忘记说了，商品的<color=#57f0fb>售价</color>每个季度都会在<color=#57f0fb>一定范围</color>内发生<color=#57f0fb>波动</color>，记得在波动值较高时售出哦。
61531157	蒲牢	正好这个季度工艺品的价格波动就处于比较高的水准，这就去尝试一下贸易吧！
61531162	蒲牢	本季度工艺品的销售<color=#57f0fb>必定暴击</color>，建议<color=#57f0fb>全部出售</color>。
61532030	蒲牢	探索过程中遇到秘藏格子可以获得<color=#57f0fb>秘藏</color>，为我们的经商和旅行提供各类<color=#57f0fb>加成效果</color>。
61532129	蒲牢	根据<color=#57f0fb>想要生产的商品</color>和<color=#57f0fb>已经获得的秘藏</color>，选择指挥官喜欢的秘藏吧！
61533030	蒲牢	指挥官，<color=#57f0fb>主城升级</color>所需要的<color=#57f0fb>行商经验</color>足够啦，我们可以准备升级主城了！
61533092	蒲牢	点击<color=#57f0fb>后续等级</color>可预览主城升级后的<color=#57f0fb>加成效果</color>。
61533095	蒲牢	<color=#57f0fb>行商经验</color>主要通过旅途中的<color=#57f0fb>探索</color>获取。
61533098	蒲牢	<color=#57f0fb>铜钱</color>的话，就要通过出售货物获取。
61533108	蒲牢	提升主城等级的好处可多了，能提升<color=#57f0fb>生产力</color>和<color=#57f0fb>探索点上限</color>、还能<color=#57f0fb>解锁新的可探索区域</color>。
61533111	蒲牢	指挥官如果有不确定如何行动的时候，就<color=#57f0fb>以升级主城</color>为目标吧！
61534030	蒲牢	到达<color=#57f0fb>新的城邦</color>了，跟他们建立贸易可以立即获得大量<color=#57f0fb>商品售价加成</color>。
61534112	蒲牢	每个城邦还有自己的<color=#57f0fb>城邦任务</color>，完成任务取得信任后，他们还会提供更多的<color=#57f0fb>额外加成</color>。
61534129	蒲牢	能探索到的<color=#57f0fb>城邦位置</color>我都帮指挥官标记出来啦。探索时记得<color=#57f0fb>优先以城邦为目标</color>前进哦。
61535030	蒲牢	生产或销售货物时，有一定概率可触发<color=#57f0fb>暴击</color>，大幅提升产量或销售额。
61535129	蒲牢	部分稀有遗物会提升<color=#57f0fb>暴击属性</color>，遇见时建议不要错过。
61535131	蒲牢	生产或销售货物时，有一定概率可触发<color=#57f0fb>暴击</color>，大幅提升产量或销售额。
61536030	蒲牢	指挥官你遇到的这个是....<color=#57f0fb>建筑</color>！在<color=#57f0fb>花费铜钱</color>建造后就能提供<color=#57f0fb>特殊功能</color>。
61536131	蒲牢	发现了建筑就要尽早完成建造，指挥官，我们也<color=#57f0fb>筹集铜钱进行建造</color>吧！
61536133	蒲牢	除了许愿井外还有<color=#57f0fb>另外两种</color>建筑，指挥官玩到后面就知道了。
61537030	蒲牢	指挥官，建造许愿井的过程里，我悄悄去打听了，许愿井建好之后<color=#57f0fb>每隔几个季度</color>就能进行许愿。
61537137	蒲牢	如果有<color=#57f0fb>未使用</color>的许愿机会时，这里会有<color=#57f0fb>提示</color>。指挥官，我能许个一夜暴富的愿望吗。
61538136	蒲牢	恭喜指挥官完成测试，关卡里的<color=#57f0fb>挑战目标</color>都顺利完成了，可以获得<color=#57f0fb>一次性的奖励</color>。
61538140	蒲牢	<color=#57f0fb>游戏结束</color>时，会根据<color=#57f0fb>累计获得铜钱、主城等级、城邦探索</color>等指标结算<color=#57f0fb>积分</color>。
61538141	蒲牢	结算后的<color=#57f0fb>总积分</color>会展示在这里，不愧是指挥官，比我第一次玩的分数高了好多。
61538142	蒲牢	积分会<color=#57f0fb>根据一定规则转化为钱币</color>，钱币可以在外面的<color=#57f0fb>商店兑换奖励</color>，记得去兑换哦。
61539136	蒲牢	指挥官这么快就已经开启<color=#57f0fb>科技功能</color>啦，这里面的每项科技都能帮指挥官提供<color=#57f0fb>全局效果</color>。
61539144	蒲牢	只需要<color=#57f0fb>消耗铜钱</color>就能<color=#57f0fb>解锁科技</color>，感觉非常划算呢！
61539145	蒲牢	可惜后面更厉害的科技暂时还不能解锁，等指挥官<color=#57f0fb>提升主城等级</color>之后再回来看吧。
61540136	蒲牢	指挥官，从初露锋芒关卡开始，不同关卡就会有不同的<color=#57f0fb>初始秘藏</color>了！
61540147	蒲牢	根据初始秘藏的效果<color=#57f0fb>调整经营策略</color>会取得更好的收益，指挥官，准备好了就开始吧。
61541136	蒲牢	这次商品出售也触发了暴击，<color=#57f0fb>销售暴击</color>会大幅<color=#57f0fb>提高</color>本次销售的<color=#57f0fb>收益</color>，大量铜钱入账了！
61541147	蒲牢	铜钱可以用于<color=#57f0fb>升级主城</color>，九龙玩家们还会比赛<color=#57f0fb>累计获得的铜钱</color>数量，指挥官尽量多赚铜钱吧！
61542136	赛利卡	指挥官，欢迎来到<color=#57f0fb>魔方弹跳乐</color>！冲刺、跳跃、躲障碍，三色信号炸BOSS！
61542147	赛利卡	共有<color=#57f0fb>两个难度模式</color>，困难模式随时间开放，开放后可通过切换模式进行对应难度的创房或匹配。
61542149	赛利卡	指挥官随时都可以进入<color=#57f0fb>教学模式</color>，了解本次挑战的<color=#57f0fb>玩法规则</color>。
61542153	赛利卡	事不宜迟，让我们进入教学关卡了解吧！
61542159	赛利卡	共有<color=#57f0fb>两个难度模式</color>，困难模式随时间开放，开放后可通过切换模式进行对应难度的创房或匹配。
61543136	赛利卡	欢迎来到<color=#57f0fb>御电携鸣</color>。本次行动将由薇拉带队，进行一次新的冒险。
61543147	赛利卡	本次作战中，连携技能获得加强，点击此处查看<color=#57f0fb>小队战术</color>。
61543149	赛利卡	本次作战仍然可以使用连携切换，切换时可触发时滞演算，并召唤队友增援！
61543151	赛利卡	三头犬小队成员都有不同的效果，点击此处可查看他们的技能。
61543158	赛利卡	<color=#57f0fb>本次冒险存在挑战时限</color>，请指挥官及时挑战。
61544136	赛利卡	<color=#57f0fb>本次冒险存在挑战时限</color>，请指挥官及时挑战。
61545136	赛利卡	指挥官，欢迎来到<color=#57f0fb>诺曼复兴战</color>。想要压制这里的各个矿区，需要指挥官同时带领多个队伍挑战。
61545147	赛利卡	点击章节进入矿区关卡
61545155	赛利卡	<color=#57f0fb>诺曼复兴战</color>已开启。
61546136	赛利卡	挑战深巢关卡即可一次性通关本矿区
61546147	赛利卡	挑战链接关卡就会削弱深巢关卡的难度
61547136	赛利卡	不同属性场地，会有对应的主属性加成。没有对应属性场地的队伍，会获得较弱加成。
61547138	赛利卡	每个队伍可以设置不同的能量场特殊效果，获得特殊增益。
61547140	赛利卡	梯队全部满编时，只要平均战力达到完美战术的条件，就能获得完美战术增益效果。
61547142	赛利卡	消耗电力可以增加队伍的战斗力。不过要注意部分关卡和任务会有电力限制。
61548136	赛利卡	矿区的战斗会需要让不同属性的队伍在合适的关卡进行挑战，最好事先准备好不同属性的梯队。
61548147	赛利卡	这里点击一键上阵，可以快速配置队伍。
61600136	布偶熊	欢迎来到<color=#57f0fb>熊熊破坏王</color>哦，指挥官。
61600139	布偶熊	选中一个关卡进入吧。
61600142	布偶熊	此处显示当前关卡的<color=#57f0fb>行动回合限制</color>。
61600149	布偶熊	此处可查看对局内随机掉落的<color=#57f0fb>道具类型</color>。
61600151	布偶熊	事不宜迟，开始挑战吧。
61601136	布偶熊	选中方块后，当方块<color=#57f0fb>左右</color>相邻有空位，可进行<color=#57f0fb>横向移动</color>。
61601139	布偶熊	刚刚的消除获得了<color=#57f0fb>道具</color>，点击可以查看对应道具效果并使用。
61601153	布偶熊	当方块下方空位大于或等于方块长度，方块会<color=#57f0fb>自动下落填充</color>，方块<color=#57f0fb>填满</color>整行将自动消除。
61601155	布偶熊	每次行动后整体方块会<color=#57f0fb>向上移动</color>，此处可以提前<color=#57f0fb>预览下次</color>生成的方块组合。
61601157	布偶熊	每次移动方块消耗1回合，当<color=#57f0fb>剩余回合为0</color>时，对局将结算。
61601159	布偶熊	当方块上升<color=#57f0fb>超过顶部</color>时，也将进行结算。
61601170	布偶熊	道具最多仅可储存<color=#57f0fb>4个</color>，溢出将不再继续获得，指挥官记得及时使用哦！
61601172	布偶熊	此处可以<color=#57f0fb>查阅道具效果</color>，使用道具<color=#57f0fb>不消耗回合数</color>。
61610136	蒲牢	哼哼~指挥官~欢迎开启<color=#57f0fb>蒲牢大冒险</color>~
61610157	蒲牢	在这里选择句式的<color=#57f0fb>空白</color>
61610159	蒲牢	选择词语填入句式的<color=#57f0fb>空白处</color>补全故事。
61610162	蒲牢	指挥官可以点击<color=#57f0fb>卸下按钮</color>，把已填入词汇单独卸下来。
61610163	蒲牢	点击<color=#57f0fb>重置</color>，可以把句式重置为初始状态。
61611136	蒲牢	这里显示句式对应的<color=#57f0fb>句式效果</color>。尝试组合不同的效果，让蒲牢变得更强大吧！
61611157	蒲牢	点击<color=#57f0fb>确定</color>跟蒲牢一起进入冒险吧！顺便说一句，<color=#57f0fb>蒲牢天下无敌</color>！
61612136	蒲牢	有时候敌人太强大了，指挥官可以选择敌方<color=#57f0fb>默认的词语</color>。
61612157	蒲牢	尝试更换敌方的<color=#57f0fb>句式效果</color>，让蒲牢可以更轻松的暴打敌人！
61700136	露西亚	欢迎来到<color=#57f0fb>新岁游园</color>，指挥官。
61700167	露西亚	游园会共分为<color=#57f0fb>新岁、华灯、元夕3个章节</color>，在不同的时间开启，选中<color=#57f0fb>新岁</color>章节进入吧。
61701136	露西亚	选择第一个关卡【教学·岁】
61701172	露西亚	此处预览展示了庙会的<color=#57f0fb>初始地形</color>。
61701179	露西亚	这里显示庙会布置目标，获得<color=#57f0fb>1颗星</color>即可通关，尽可能获得更多星数。
61701181	露西亚	事不宜迟，让我们正式开始这次的庙会布置吧~
61702192	露西亚	我们先了解<color=#57f0fb>关卡规则</color>，摆放地块需要满足规则才能获得奖励分数。<color=#57f0fb>点击规则，可查看规则详情。</color>
61702197	露西亚	根据<color=#57f0fb>摆置·桃树</color>和<color=#57f0fb>相邻·桃花流水</color>规则，我们需要在<color=#57f0fb>地块区</color>选择一个<color=#57f0fb>桃树</color>地块。
61702199	露西亚	<color=#57f0fb>点击桃树地块</color>，地块将生成在<color=#57f0fb>布置区</color>。
61702201	露西亚	根据左侧的<color=#57f0fb>得分提示</color>可以看到地块摆放在当前位置<color=#57f0fb>满足的规则</color>，以及获得的<color=#57f0fb>分数</color>。
