Id	Type	IsInit	Name	ImgSrc	LockDesc	ConvertItemId	ConvertItemCount	Description	WorldDesc	Effect	Priority	LimitType	TimeId	ShowTimeStr	Duration	IsRepetition	GroupId	Quality	Expire
9091014	1		乘龙华会	Assets/Product/Texture/Image/RolePlayerSp/RolePlayer21.png	参与【新颂盈宵】签到活动获得	1	10000	玩家头像	杯酌椒酒，御龙而去。		321			2024/2/9 5:00				4	
9091015	1		猫步轻俏	Assets/Product/Texture/Image/RolePlayerSp/RolePlayer22.png	参与【幽塔黎光】签到活动获得	1	10000	玩家头像	音乐未停，她仍在起舞，如猫轻盈。		322			2024/3/14 10:00				5	
9091016	1		未尽乐章	Assets/Product/Texture/Image/RolePlayerSp/RolePlayerArtBook2.png	购买【战双帕弥什美术集 Vol.2】获得	1	10000	玩家头像	指挥，请听。希望此曲的音符可以抵达你所希冀的未来。		323			2024/5/15 5:00				5	
9091017	1		誓约之焰	Assets/Product/Texture/Image/RolePlayerSp/RolePlayerKeybordLucia.png	购买【键盘周边】获得	1	10000	玩家头像	炽焰如翼，熠明迷雾，以锋为誓，此志不渝		324			2024/9/26 7:00				5	
9091018	1		甜意魔法	Assets/Product/Texture/Image/RolePlayerSp/RolePlayChupaNanami.png	【珍宝珠联动活动获取】	1	10000	玩家头像	指挥官，七实闻到了你身上有糖果的味道！快交出来快交出来，不然的话，七实就要对你使出捣蛋魔法了哦！		325			2024/10/16 12:00				5	
9091019	1		宴后憩语	Assets/Product/Texture/Image/RolePlayerSp/RolePlayChupaBianca.png	【珍宝珠联动活动获取】	1	10000	玩家头像	指挥官阁下，今晚我带来了许多口味的糖果，不知道您会喜欢哪一种呢？		326			2024/10/16 12:00				5	
9091020	1		怀溯剪影	Assets/Product/Texture/Image/RolePlayerSp/RolePlayBirthday05.png	参与【锈夜逐光】签到活动获得	1	10000	玩家头像	回首曾经走过的道路，星霜荏苒，急景流年。定格无数个记忆瞬间，拼成铭记不忘的碎片剪影。封存珍藏，名为“陪伴”的星会在未来一直闪闪发亮。指挥官，五周年快乐！		327							5	
9091021	1		蛇舞祥瑞	Assets/Product/Texture/Image/RolePlayerSp/RolePlayer23.png	参与【万祥沐春】签到活动获得	1	10000	玩家头像	禧盈满门，灵蛇献福		328			2025/1/28 10:00				4	
9091022	1		祈愿深契	Assets/Product/Texture/Image/RolePlayerSp/RolePlayerArtBook3.png	购买【战双帕弥什美术集 Vol.3】获得	1	10000	玩家头像	此身为影，恒随不悔。我将践行此道，直至指挥官阁下的愿景成为现实。		329			2025/4/10 7:00				5	
9091023	1		TCG-深红囚影	Assets/Product/Texture/Image/RolePlayerSp/RoleHeadTCG01.png	参加《战双帕弥什-卡牌对战》线下超前体验会获得，通过兑换码发放领取。	1	10000	玩家头像	现在，我是你的囚笼了。		330			2025/8/16 5:00				5	
9091024	1		TCG-鸦羽	Assets/Product/Texture/Image/RolePlayerSp/RoleHeadTCG02.png	参加《战双帕弥什-卡牌对战》线下超前体验会获得，通过兑换码发放领取。	1	10000	玩家头像	张开灰鸦羽翼，我将向前翱翔。		331			2025/8/16 5:00				5	
9091025	1		冲线库洛洛	Assets/Product/Texture/Image/RolePlayerSp/RoleHeadRace.png	参与限时活动【星间飞驰】获得	1	10000	玩家头像	马力和赛道！速度与激情！引擎轰鸣，欢呼响动！		332			2025/11/13 5:00				5	
9091026	1		拾光六叙	Assets/Product/Texture/Image/RolePlayerSp/RolePlayBirthday06.png	参与【眠于厄寐之境】签到活动获得	1	10000	玩家头像	时光熬煮的温甜里，藏着六年的细碎回忆。那些难忘的旧影——初遇的瞬间、并肩的深夜、重逢的欢喜，都缩成胶片上的浅印，落在蛋糕的方寸间。		333			2025/11/13 5:00				5	
9091027	1		像素骇影	Assets/Product/Texture/Image/RolePlayerSp/RolePlayer24.png	参与【像素回响】网页活动获得	1	10000	玩家头像	“伊利希恩犯罪调查局，欢迎你的加入。”		334			2025/12/23 5:00				5	
9091028	1		糖霜甜心	Assets/Product/Texture/Image/RolePlayerSp/RolePlayer25.png	参与【全境特遣·墟市猎商】获得	1	10000	玩家头像	毛茸茸的布偶小熊，正手捧着糖霜，在大雪纷飞的街角等你。		335			2025/12/23 5:00				5	
9091029	1		绒绒探长	Assets/Product/Texture/Image/RolePlayerSp/RolePlayer26.png	参与【全境特遣·墟市猎商】获得	1	10000	玩家头像	嘘——当小勺碰响杯沿，谜底就顺着红茶，悄悄溜进了心里。		336			2025/12/23 5:00				5	
9091030	1		骐骥踏云	Assets/Product/Texture/Image/RolePlayerSp/RolePlayer27.png	参与【福韶祈岁】签到活动获得	1	10000	玩家头像	霜蹄送岁瑞，风鬣入长天		337			2026/2/16 5:00				5	
9091031	1		骏业迎祥	Assets/Product/Texture/Image/RolePlayerSp/RolePlayer28.png	购买【新华网联动-限量新春礼盒】获得	1	10000	玩家头像	双骏裁春春似锦，千家纳福福如潮		338			2026/2/3 5:00				5	
9091032	1		困困小狗	Assets/Product/Texture/Image/RolePlayerSp/HeadButterDog2.png	馥郁献礼活动中购买好睡眠守护包获得	1	10000	玩家头像	万事-困困小狗		339			2026/4/21 5:00				4	
9091033	1		沉思小狗	Assets/Product/Texture/Image/RolePlayerSp/HeadButterDog3.png	馥郁献礼活动中购买集中力补充包获得	1	10000	玩家头像	库洛姆-沉思小狗		340			2026/4/21 5:00				4	
9091034	1		观察小狗	Assets/Product/Texture/Image/RolePlayerSp/HeadButterDog4.png	馥郁献礼活动中购买运动力提升包获得	1	10000	玩家头像	卡穆-观察小狗		341			2026/4/21 5:00				4	
9091035	1		开心小狗	Assets/Product/Texture/Image/RolePlayerSp/HeadButterDog1.png	馥郁献礼活动中购买好心情补给包获得	1	10000	玩家头像	神威-开心小狗		342			2026/4/21 5:00				4	
9090008	2		头像框-百历	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame8.png	在异聚迷宫玩法中段位达到【百历】	1	10000	头像框	艺术协会最新设计，用于纪念指挥官对异聚迷宫的探索进度。(在异聚迷宫达成不同段位可获得对应的头像框奖励)		101						1000	4	
9090009	2		头像框-千劫	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame9.png	在异聚迷宫玩法中段位达到【千劫】	1	10000	头像框	艺术协会最新设计，用于纪念指挥官对异聚迷宫的探索进度。(在异聚迷宫达成不同段位可获得对应的头像框奖励)		102	1			604800	1	1000	4	
9090010	2		头像框-万仞	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame10.png	在异聚迷宫玩法中段位达到【万仞】	1	10000	头像框	艺术协会最新设计，用于纪念指挥官对异聚迷宫的探索进度。(在异聚迷宫达成不同段位可获得对应的头像框奖励)		103	1			604800	1	1000	4	
9090011	2		头像框-亿变	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame11.png	在异聚迷宫玩法中段位达到【亿变】	1	10000	头像框	艺术协会最新设计，用于纪念指挥官对异聚迷宫的探索进度。(在异聚迷宫达成不同段位可获得对应的头像框奖励)		104	1			604800	1	1000	4	
9090012	2		头像框-兆黎	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame12.png	在异聚迷宫玩法中段位达到【兆黎】	1	10000	头像框	艺术协会最新设计，用于纪念指挥官对异聚迷宫的探索进度。(在异聚迷宫达成不同段位可获得对应的头像框奖励)		105	1			604800	1	1000	4	
9090013	2		头像框-京垓	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame13.png	在异聚迷宫玩法中段位达到【京垓】	1	10000	头像框	艺术协会最新设计，用于纪念指挥官对异聚迷宫的探索进度。(在异聚迷宫达成不同段位可获得对应的头像框奖励)		106	1			604800	1	1000	4	
9090014	2		头像框-瑞虎云尾	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame22.png	参与【福禄献礼】活动获取	1	10000	头像框	避邪禳灾，祈丰惩恶！ 白虎自西前来，长尾化云，纵贯天穹，见者必得虎年吉祥！		107			2022/1/27 10:00				5	
9090015	2		头像框-拾梦白菀	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame24.png	参与限时活动【拾梦白菀】获得	1	10000	头像框	拾梦游弋，寒雪生花。  叹息声拾起了沉睡的碎片，指引着梦的旅人步入覆雪的教堂。 圣者在此献上祈祷—— 即使神会永远沉默，有你在聆听，便好。  当那些曾被遗落的爱与花种再次盛开时，她定会回到这里，在微笑中守候着誓约者的到来。		108			2023/1/6 10:00				5	
9090016	2		头像框-弥撒圣福	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame27.png	累计购买30000虹卡可获得	1	10000	头像框	指挥官，你有听到我的祝福吗？		109							5	
9090018	2		头像框-茕心溯愿	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame29.png	参与限时活动【茕心溯愿】获得	1	10000	头像框	游鱼藏身梦境，窥视岸边停泊的明光。风雨赴岸，深浪沦没，罅隙间的妄念化作泡影，伪饰的愿景终将被海渊埋葬。 如果，如果一切都能停留在这个片刻……能否为她留住，那海面遥不可及的光？		110			2024/2/8 10:00				5	
9090019	2		头像框-赤樗椿	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame31.png	参与限时活动【赤樗椿】获得	1	10000	头像框	鬼魅退散，真心归寻。		111			2024/7/18 10:00				5	
9090020	2		头像框-拂晓长誓	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame32.png	参与限时活动【拂晓长誓】获得	1	10000	头像框	我会忠诚地爱你、守护你，不论是今日、明日，亦或是永远。		112			2025/1/23 7:00				5	
9090021	2		头像框-缘纺祈糸	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame33.png	参与限时活动【缘纺祈糸】获得	1	10000	头像框	祈愿凝成丝线，编织成缘，将两颗心的未来温柔相系于此刻。		113			2025/7/3 7:00				5	
9090022	2		头像框-燃擎竞界	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame34.png	参与限时活动【星间飞驰】获得	1	10000	头像框	极速驰骋的拖影，为你加冕竞速世界的无上锋芒。		114			2025/11/13 5:00				5	
9090023	2		头像框-旖夜咏奏	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame35.png	参与限时活动【旖夜咏奏】获得	1	10000	头像框	唯有你能赋予我的歌声翅膀，夜之乐章，此刻已至终篇。		115			2026/2/3 5:00				5	
9090024	2		头像框-悠羽倾舞	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame35.png	参与限时活动【悠羽倾舞】获得	1	10000	头像框	舞步相携，像白鸟晨昏戏于微风，浪潮日夜亲吻海岸。		116			2026/6/5 10:00				5	
9090101	2		Solon lee的钻石之心	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame14.png	选择【守护者Solon lee】阵营 并且在活动中获得胜利后获得	1	10000	头像框	守护成功的纪念品。感谢你对Solon lee的坚定信心！用不是土豆的材料做的……真的不是土豆！		108			2020/11/21 12:00				5	
9090103	2		罗绮留香	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame16.png	参与限时活动【红绡春榭】获得	1	10000	头像框	春风入霞，罗绮留香。		109			2021/2/4 10:00				5	
9090105	2		复兴之星	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame17.png	暂无	1	10000	头像框	诺曼矿业公司给予荣誉员工的至高奖励，愿在经营复兴之路上铭记此刻。		110	1		2021/11/11 5:00	2592000	1		5	True
9090106	1		灰鸦的大家！	Assets/Product/Texture/Image/RolePlayerSp/RolePlayerArtBook.png	购买【一周年美术集 Vol.1】获得	1	10000	玩家头像	无论你身在何方，灰鸦的大家都会一直在一起。		320							5	
9090107	1		鱼与鱼与鱼	Assets/Product/Texture/Image/RolePlayerSp/RolePlayerKeybordLamia.png	购买【键盘周边】获得	1	10000	玩家头像	灰鸦的指挥官啊，你落下的是这条咸鱼，还是这条烤鱼……		321			2023/9/20 5:00				5	
9090108	1		葵珍异宝	Assets/Product/Texture/Image/RolePlayerSp/RolePlayQiaqia02.png	洽洽香瓜子联动获取	1	10000	玩家头像	“给我的礼物……？呵，你是怎么知道我喜欢这道九龙小吃的？倒是学会了投我所好。”		322			2023/11/5 0:00				5	
9090109	1		意洽情投	Assets/Product/Texture/Image/RolePlayerSp/RolePlayQiaqia01.png	洽洽香瓜子联动获取	1	10000	玩家头像	“没想到指挥官会那么喜欢九龙的这道小吃，看来我的手艺不错呢。”		323			2023/11/5 0:00				5	
9053005	1		Happy 癸卯年~	Assets/Product/Texture/Image/RolePlayerSp/RoleHeadTWYuanDan2023.png	参与【万象更新】签到活动获得	1	10000	玩家头像	指挥官！你也要一起变成“兔子”吗？		319			2023/1/1 5:00				4	
9092001	2		深潮学者	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame23.png	【厄愿潮声】玩法中的【溯潮之帐】中完成指定数量的条目即可获得	1	10000	头像框	此份证明，给予在轮回的狭缝中致力于探究潮声本质的渡厄者。		111							5	
9092002	1		契约	Assets/Product/Texture/Image/RolePlayerSp/BiancaTheatreRoleHead.png	【厄愿潮声】玩法中的【溯潮之帐】中完成指定数量的条目即可获得	1	10000	玩家头像	作为达成契约之礼，少女认定了你的决心		112							4	
9092003	2		矩阵行者	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame30.png	在【矩阵循生】玩法-【交错扇区】中完成指定数量的成就任务后即可获得	1	10000	头像框	摇曳的晚钟响彻矩阵之海，比明天先到来的，究竟是彼岸，还是海市蜃楼……		113							5	
9092004	1		祇旅	Assets/Product/Texture/Image/RolePlayerSp/Theatre3RoleHead.png	在【矩阵循生】玩法-【交错扇区】中完成指定数量的成就任务后即可获得	1	10000	玩家头像	濒临崩溃的弦音，如何奏出超越宿命的最强音。		114							4	
9100001	2		虚境历战	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame26.png	【历战映射】中在高算力区完成挑战获得	1	10000	头像框	算异相的衍生，干涉悖论的坍缩，前往裂变的循环，你的身影与决策已经烙印入这场宏大的演算，你的功绩与勋荣已经赢得了迈向明天的证明。		330	1			1728000	1		4	
9100002	2		复兴之星	Assets/Product/Texture/Image/RolePlayerSp/HeadFrame28.png	在诺曼复兴战玩法中通过【渊山矿区深巢】	1	10000	头像框	诺曼矿业公司给予荣誉员工的至高奖励，愿在经营复兴之路上铭记此刻。		110	1		2023/11/9 10:00	2592000	1		5	
