Id	Name	Type	Star	Ability	CharacterId	FightEvent	FightEventLevel	FixAttrIds	FixAttrLevels	AttrFixGroupIds	Load	DecomposeValue	Icon	Quality	DescId	DescParam	DescTipsId	DescInitValue	DescFixAttrId	DescCoefficient	IsDisplay	SimpleDescId	Tags	Element	Sort	GoldDesc	Chapter	SlotCount	AffixUnlockCost	AffixResetCost	AffixSameTypeResetCost	BuyCost	RandomInitialAffixCount
771	技巧·回复Ⅱ	155	4	593		221022	2	[1, 2]	[2, 1]	[102, 401]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip051.png	2	172	['2%']		40000	4	5000	1	475	[3, 4]	2	2000155		1		200	50	250	1000	
772	技巧·回复Ⅲ	155	5	916		221023	3	[1, 4]	[2, 2]	[102, 702]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip051.png	3	172	['3%']		40000	4	5000	1	475	[3, 4]	2	2000155		1		200	50	250	3000	
773	技巧·回复Ⅳ	155	6	1450		221024	4	[1, 4]	[3, 3]	[103, 703]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip051.png	4	172	['4%']		40000	4	5000	1	475	[3, 4]	2	2000155		1	4	200	50	250	5000	2
774	属性·生命Ⅰ	156	3	290		221025	1	[2, 3]	[2, 1]	[402, 501]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip012.png	1	173	['500']		40000	4	5000	1	476	[4]	2	2000156		1		200	50	250	500	
775	属性·生命Ⅱ	156	4	593		221026	2	[2, 3]	[2, 2]	[402, 502]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip012.png	2	173	['1000']		40000	4	5000	1	476	[4]	2	2000156		1		200	50	250	1000	
776	属性·生命Ⅲ	156	5	916		221027	3	[2, 3]	[3, 2]	[403, 502]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip012.png	3	173	['1500']		40000	4	5000	1	476	[4]	2	2000156		1		200	50	250	3000	
777	属性·生命Ⅳ	156	6	1450		221028	4	[2, 3]	[3, 3]	[403, 503]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip012.png	4	173	['2000']		40000	4	5000	1	476	[4]	2	2000156		1	4	200	50	250	5000	2
778	属性·攻击Ⅰ	157	3	290		221029	1	[1, 4]	[2, 1]	[102, 701]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip011.png	1	174	['300']		40000	4	5000		477	[3]	2	2000157		1		200	50	250	500	
779	属性·攻击Ⅰ	157	3	290		221029	1	[4, 1]	[2, 1]	[702, 101]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip011.png	1	174	['300']		40000	4	5000	1	477	[3]	2	2000157		1		200	50	250	500	
780	属性·攻击Ⅱ	157	4	593		221030	2	[4, 1]	[2, 2]	[702, 102]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip011.png	2	174	['650']		40000	4	5000		477	[3]	2	2000157		1		200	50	250	1000	
781	属性·攻击Ⅱ	157	4	593		221030	2	[1, 4]	[2, 2]	[102, 702]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip011.png	2	174	['650']		40000	4	5000	1	477	[3]	2	2000157		1		200	50	250	1000	
782	属性·攻击Ⅲ	157	5	916		221031	3	[1, 4]	[2, 2]	[102, 702]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip011.png	3	174	['1000']		40000	4	5000		477	[3]	2	2000157		1		200	50	250	3000	
783	属性·攻击Ⅳ	157	6	1450		221032	4	[1, 4]	[3, 3]	[103, 703]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip011.png	4	174	['1500']		40000	4	5000		477	[3]	2	2000157		1	4	200	50	250	5000	2
784	属性·火伤Ⅰ	158	3	290		221033	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip005.png	1	175	['15%']		40000	4	5000		478	[1, 3]	2	2000158		1		200	50	250	500	
785	属性·火伤Ⅱ	158	4	593		221034	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip005.png	2	175	['30%']		40000	4	5000		478	[1, 3]	2	2000158		1		200	50	250	1000	
786	属性·火伤Ⅲ	158	5	916		221035	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip005.png	3	175	['50%']		40000	4	5000		478	[1, 3]	2	2000158		1		200	50	250	3000	
787	属性·火伤Ⅳ	158	6	1450		221036	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip005.png	4	175	['65%']		40000	4	5000		478	[1, 3]	2	2000158		1	4	200	50	250	5000	2
788	属性·冰伤Ⅰ	159	3	290		221037	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip007.png	1	176	['15%']		40000	4	5000		479	[1, 3]	3	2000159		1		200	50	250	500	
789	属性·冰伤Ⅱ	159	4	593		221038	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip007.png	2	176	['30%']		40000	4	5000		479	[1, 3]	3	2000159		1		200	50	250	1000	
790	属性·冰伤Ⅲ	159	5	916		221039	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip007.png	3	176	['50%']		40000	4	5000		479	[1, 3]	3	2000159		1		200	50	250	3000	
791	属性·冰伤Ⅳ	159	6	1450		221040	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip007.png	4	176	['65%']		40000	4	5000		479	[1, 3]	3	2000159		1	4	200	50	250	5000	2
792	属性·暗伤Ⅰ	160	3	290		221041	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip008.png	1	177	['15%']		40000	4	5000		480	[1, 3]	5	2000160		1		200	50	250	500	
793	属性·暗伤Ⅱ	160	4	593		221042	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip008.png	2	177	['30%']		40000	4	5000		480	[1, 3]	5	2000160		1		200	50	250	1000	
794	属性·暗伤Ⅲ	160	5	916		221043	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip008.png	3	177	['50%']		40000	4	5000		480	[1, 3]	5	2000160		1		200	50	250	3000	
795	属性·暗伤Ⅳ	160	6	1450		221044	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip008.png	4	177	['65%']		40000	4	5000		480	[1, 3]	5	2000160		1	4	200	50	250	5000	2
796	属性·雷伤Ⅰ	161	3	290		221045	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip006.png	1	178	['15%']		40000	4	5000		481	[1, 3]	4	2000161		1		200	50	250	500	
797	属性·雷伤Ⅱ	161	4	593		221046	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip006.png	2	178	['30%']		40000	4	5000		481	[1, 3]	4	2000161		1		200	50	250	1000	
798	属性·雷伤Ⅲ	161	5	916		221047	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip006.png	3	178	['50%']		40000	4	5000		481	[1, 3]	4	2000161		1		200	50	250	3000	
799	属性·雷伤Ⅳ	161	6	1450		221048	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip006.png	4	178	['65%']		40000	4	5000		481	[1, 3]	4	2000161		1	4	200	50	250	5000	2
800	属性·物伤Ⅰ	162	3	290		221049	1	[1, 4]	[1, 1]	[101, 701]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip009.png	1	179	['15%']		40000	4	5000		482	[1, 3]	1	2000162		1		200	50	250	500	
801	属性·物伤Ⅱ	162	4	593		221050	2	[1, 4]	[2, 2]	[102, 702]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip009.png	2	179	['30%']		40000	4	5000		482	[1, 3]	1	2000162		1		200	50	250	1000	
802	属性·物伤Ⅲ	162	5	916		221051	3	[1, 4]	[2, 2]	[102, 702]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip009.png	3	179	['50%']		40000	4	5000		482	[1, 3]	1	2000162		1		200	50	250	3000	
803	属性·物伤Ⅳ	162	6	1450		221052	4	[1, 4]	[3, 3]	[103, 703]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip009.png	4	179	['65%']		40000	4	5000		482	[1, 3]	1	2000162		1	4	200	50	250	5000	2
804	属性·切人Ⅰ	163	3	290		221053	1	[1, 2]	[1, 1]	[101, 401]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip043.png	1	180	['3']		40000	4	5000		483	[3]	3	2000163		1		200	50	250	500	
805	属性·切人Ⅰ	163	3	290		221053	1	[4, 2]	[1, 1]	[701, 401]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip043.png	1	180	['3']		40000	4	5000	1	483	[3]	3	2000163		1		200	50	250	500	
806	属性·切人Ⅱ	163	4	593		221054	2	[4, 2]	[2, 1]	[702, 401]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip043.png	2	180	['5']		40000	4	5000		483	[3]	3	2000163		1		200	50	250	1000	
807	属性·切人Ⅱ	163	4	593		221054	2	[1, 2]	[2, 1]	[102, 401]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip043.png	2	180	['5']		40000	4	5000	1	483	[3]	3	2000163		1		200	50	250	1000	
808	属性·切人Ⅲ	163	5	916		221055	3	[1, 4]	[2, 2]	[102, 702]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip043.png	3	180	['7']		40000	4	5000		483	[3]	3	2000163		1		200	50	250	3000	
809	属性·切人Ⅳ	163	6	1450		221056	4	[1, 4]	[3, 3]	[103, 703]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip043.png	4	180	['9']		40000	4	5000		483	[3]	3	2000163		1	4	200	50	250	5000	2
810	属性·闪避Ⅰ	164	3	290		221057	1	[1, 2]	[1, 1]	[101, 401]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip018.png	1	181	['200']		40000	4	5000		484	[4]	3	2000164		1		200	50	250	500	
811	属性·闪避Ⅰ	164	3	290		221057	1	[4, 2]	[1, 1]	[701, 401]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip018.png	1	181	['200']		40000	4	5000	1	484	[4]	3	2000164		1		200	50	250	500	
812	属性·闪避Ⅱ	164	4	593		221058	2	[4, 2]	[2, 1]	[702, 401]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip018.png	2	181	['400']		40000	4	5000		484	[4]	3	2000164		1		200	50	250	1000	
813	属性·闪避Ⅱ	164	4	593		221058	2	[1, 2]	[2, 1]	[102, 401]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip018.png	2	181	['400']		40000	4	5000	1	484	[4]	3	2000164		1		200	50	250	1000	
814	属性·闪避Ⅲ	164	5	916		221059	3	[1, 4]	[2, 2]	[102, 702]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip018.png	3	181	['600']		40000	4	5000		484	[4]	3	2000164		1		200	50	250	3000	
815	属性·闪避Ⅳ	164	6	1450		221060	4	[1, 4]	[3, 3]	[103, 703]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip018.png	4	181	['800']		40000	4	5000		484	[4]	3	2000164		1	4	200	50	250	5000	2
816	聚融所限定		6	1450		2230105	4				6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip022.png	4	182						1	485	[3]	3	3000000		1	4	200	50	250	5000	2
817	超量启迪Ⅰ	1165	3	290		2230516	1	[2, 2]	[2, 1]	[402, 801]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip82.png	1	183	['5%']		40000	2	5000	1	486	[6]	3	2000165		1		200	50	250	500	
818	超量启迪Ⅱ	1165	4	593		2230516	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip82.png	2	183	['10%']		40000	2	5000	1	487	[6]	3	2000165		1		200	50	250	1000	
819	超量启迪Ⅲ	1165	5	916		2230516	3	[2, 2]	[3, 2]	[403, 802]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip82.png	3	183	['15%']		40000	2	5000	1	488	[6]	3	2000165		1		200	50	250	3000	
820	超量启迪Ⅳ	1165	6	1450		2230516	4	[2, 2]	[3, 3]	[403, 803]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip82.png	4	183	['20%']		40000	2	5000	1	489	[6]	3	2000165		1	4	200	50	250	5000	2
821	超量启迪Ⅰ	1166	3	290		2230516	1	[2, 2]	[2, 1]	[402, 801]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip60.png	1	184	['15']		40000	2	5000		490	[6]	3	2000166		1		200	50	250	500	
822	超量启迪Ⅱ	1166	4	593		2230516	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip60.png	2	184	['30']		40000	2	5000		490	[6]	3	2000166		1		200	50	250	1000	
823	超量启迪Ⅲ	1166	5	916		2230516	3	[2, 2]	[3, 2]	[403, 802]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip60.png	3	184	['50']		40000	2	5000		490	[6]	3	2000166		1		200	50	250	3000	
824	超量启迪Ⅳ	1166	6	1450		2230516	4	[2, 2]	[3, 3]	[403, 803]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip60.png	4	184	['65']		40000	2	5000		490	[6]	3	2000166		1	4	200	50	250	5000	2
825	涌动·蔚蓝Ⅰ	1167	3	290		2230517	1	[2, 2]	[2, 1]	[402, 801]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip89.png	1	185	['3', '3', '1']		40000	2	5000		491	[6]	3	2000167		1		200	50	250	500	
826	涌动·蔚蓝Ⅱ	1167	4	593		2230517	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip89.png	2	185	['3', '3', '2']		40000	2	5000		491	[6]	3	2000167		1		200	50	250	1000	
827	涌动·蔚蓝Ⅲ	1167	5	916		2230517	3	[2, 2]	[3, 2]	[403, 802]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip89.png	3	185	['3', '3', '2']		40000	2	5000		491	[6]	3	2000167		1		200	50	250	3000	
828	涌动·蔚蓝Ⅳ	1167	6	1450		2230517	4	[2, 2]	[3, 3]	[403, 803]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip89.png	4	185	['6', '2', '3']		40000	2	5000		491	[6]	3	2000167		1	4	200	50	250	5000	2
829	涌动·金黄Ⅰ	1168	3	290		2230518	1	[2, 2]	[2, 1]	[402, 801]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip88.png	1	186	['3', '3', '1']		40000	2	5000		492	[6]	3	2000168		1		200	50	250	500	
830	涌动·金黄Ⅱ	1168	4	593		2230518	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip88.png	2	186	['3', '3', '2']		40000	2	5000		492	[6]	3	2000168		1		200	50	250	1000	
831	涌动·金黄Ⅲ	1168	5	916		2230518	3	[2, 2]	[3, 2]	[403, 802]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip88.png	3	186	['3', '3', '2']		40000	2	5000		492	[6]	3	2000168		1		200	50	250	3000	
832	涌动·金黄Ⅳ	1168	6	1450		2230518	4	[2, 2]	[3, 3]	[403, 803]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip88.png	4	186	['6', '2', '3']		40000	2	5000		492	[6]	3	2000168		1	4	200	50	250	5000	2
833	涌动·赤红Ⅰ	1169	3	290		2230519	1	[2, 2]	[2, 1]	[402, 801]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip87.png	1	187	['3', '3', '1']		40000	2	5000		493	[6]	3	2000169		1		200	50	250	500	
834	涌动·赤红Ⅱ	1169	4	593		2230519	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip87.png	2	187	['3', '3', '2']		40000	2	5000		493	[6]	3	2000169		1		200	50	250	1000	
835	涌动·赤红Ⅲ	1169	5	916		2230519	3	[2, 2]	[3, 2]	[403, 802]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip87.png	3	187	['3', '3', '2']		40000	2	5000		493	[6]	3	2000169		1		200	50	250	3000	
836	涌动·赤红Ⅳ	1169	6	1450		2230519	4	[2, 2]	[3, 3]	[403, 803]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip87.png	4	187	['6', '2', '3']		40000	2	5000		493	[6]	3	2000169		1	4	200	50	250	5000	2
837	暗伤噬渴Ⅰ	1170	3	290		2230520	1	[2, 2]	[2, 1]	[402, 801]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip049.png	1	188	['16%', '10%']		40000	2	5000		494	[3, 4]	3	2001170		1		200	50	250	500	
838	暗伤噬渴Ⅱ	1170	4	593		2230520	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip049.png	2	188	['32%', '20%']		40000	2	5000		494	[3, 4]	3	2001170		1		200	50	250	1000	
839	暗伤噬渴Ⅲ	1170	5	916		2230520	3	[2, 2]	[3, 2]	[403, 802]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip049.png	3	188	['50%', '30%']		40000	2	5000		494	[3, 4]	3	2001170		1		200	50	250	3000	
840	暗伤噬渴Ⅳ	1170	6	1450		2230520	4	[2, 2]	[3, 3]	[403, 803]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip049.png	4	188	['70%', '40%']		40000	2	5000		494	[3, 4]	3	2001170		1	4	200	50	250	5000	2
841	源伤守护Ⅰ	1171	3	290		2230521	1	[2, 2]	[2, 1]	[402, 801]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip76.png	1	189	['3%']		40000	2	5000		495	[4]	3	2001171		1		200	50	250	500	
842	源伤守护Ⅱ	1171	4	593		2230521	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip76.png	2	189	['5%']		40000	2	5000		495	[4]	3	2001171		1		200	50	250	1000	
843	源伤守护Ⅲ	1171	5	916		2230521	3	[2, 2]	[3, 2]	[403, 802]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip76.png	3	189	['8%']		40000	2	5000		495	[4]	3	2001171		1		200	50	250	3000	
844	源伤守护Ⅳ	1171	6	1450		2230521	4	[2, 2]	[3, 3]	[403, 803]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip76.png	4	189	['10%']		40000	2	5000		495	[4]	3	2001171		1	4	200	50	250	5000	2
845	愈伤之怒Ⅰ	1172	3	290		2230522	1	[2, 2]	[2, 1]	[402, 801]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip044.png	1	190	['200%']		40000	2	5000		496	[3]	3	2001172		1		200	50	250	500	
846	愈伤之怒Ⅱ	1172	4	593		2230522	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip044.png	2	190	['300%']		40000	2	5000		496	[3]	3	2001172		1		200	50	250	1000	
847	愈伤之怒Ⅲ	1172	5	916		2230522	3	[2, 2]	[3, 2]	[403, 802]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip044.png	3	190	['400%']		40000	2	5000		496	[3]	3	2001172		1		200	50	250	3000	
848	愈伤之怒Ⅳ	1172	6	1450		2230522	4	[2, 2]	[3, 3]	[403, 803]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip044.png	4	190	['500%']		40000	2	5000		496	[3]	3	2001172		1	4	200	50	250	5000	2
849	初击预演Ⅰ	1173	3	290		2230523	1	[2, 2]	[2, 1]	[402, 801]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip81.png	1	191	['200%']		40000	2	5000		497	[3]	3	2002173		1		200	50	250	500	
850	初击预演Ⅱ	1173	4	593		2230523	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip81.png	2	191	['400%']		40000	2	5000		497	[3]	3	2002173		1		200	50	250	1000	
851	初击预演Ⅲ	1173	5	916		2230523	3	[2, 2]	[3, 2]	[403, 802]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip81.png	3	191	['500%']		40000	2	5000		497	[3]	3	2002173		1		200	50	250	3000	
852	初击预演Ⅳ	1173	6	1450		2230523	4	[2, 2]	[3, 3]	[403, 803]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip81.png	4	191	['600%']		40000	2	5000		497	[3]	3	2002173		1	4	200	50	250	5000	2
853	超频终结Ⅰ	1174	3	290		2230524	1	[2, 2]	[2, 1]	[402, 801]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip042.png	1	192	['2']		40000	2	5000		498	[3]	3	2002174		1		200	50	250	500	
854	超频终结Ⅱ	1174	4	593		2230524	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip042.png	2	192	['3']		40000	2	5000		498	[3]	3	2002174		1		200	50	250	1000	
855	超频终结Ⅲ	1174	5	916		2230524	3	[2, 2]	[3, 2]	[403, 802]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip042.png	3	192	['4']		40000	2	5000		498	[3]	3	2002174		1		200	50	250	3000	
856	超频终结Ⅳ	1174	6	1450		2230524	4	[2, 2]	[3, 3]	[403, 803]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip042.png	4	192	['6']		40000	2	5000		498	[3]	3	2002174		1	4	200	50	250	5000	2
857	过载演算Ⅰ	1175	3	290		2230525	1	[2, 2]	[2, 1]	[402, 801]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip043.png	1	193	['1.5']		40000	2	5000		499	[3]	3	2002175		1		200	50	250	500	
858	过载演算Ⅱ	1175	4	593		2230525	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip043.png	2	193	['2']		40000	2	5000		499	[3]	3	2002175		1		200	50	250	1000	
859	过载演算Ⅲ	1175	5	916		2230525	3	[2, 2]	[3, 2]	[403, 802]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip043.png	3	193	['3']		40000	2	5000		499	[3]	3	2002175		1		200	50	250	3000	
860	过载演算Ⅳ	1175	6	1450		2230525	4	[2, 2]	[3, 3]	[403, 803]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip043.png	4	193	['4']		40000	2	5000		499	[3]	3	2002175		1	4	200	50	250	5000	2
861	暗星引力Ⅰ	1176	3	290		2230526	1	[2, 2]	[2, 1]	[402, 801]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip017.png	1	194	['15%']	291	40000	2	5000		500	[6, 5]	3	2003176		1		200	50	250	500	
862	暗星引力Ⅱ	1176	4	593		2230526	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip017.png	2	194	['30%']	291	40000	2	5000		500	[6, 5]	3	2003176		1		200	50	250	1000	
863	暗星引力Ⅲ	1176	5	916		2230526	3	[2, 2]	[3, 2]	[403, 802]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip017.png	3	194	['50%']	291	40000	2	5000		500	[6, 5]	3	2003176		1		200	50	250	3000	
864	暗星引力Ⅳ	1176	6	1450		2230526	4	[2, 2]	[3, 3]	[403, 803]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip017.png	4	194	['70%']	291	40000	2	5000		500	[6, 5]	3	2003176		1	4	200	50	250	5000	2
865	星能留痕Ⅰ	1177	3	290		2230527	1	[2, 2]	[2, 1]	[402, 801]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip65.png	1	195	['5%']	291	40000	2	5000	1	501	[3, 5]	3	2003177		1		200	50	250	500	
866	星能留痕Ⅱ	1177	4	593		2230527	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip65.png	2	195	['10%']	291	40000	2	5000	1	501	[3, 5]	3	2003177		1		200	50	250	1000	
867	星能留痕Ⅲ	1177	5	916		2230527	3	[2, 2]	[3, 2]	[403, 802]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip65.png	3	195	['15%']	291	40000	2	5000	1	501	[3, 5]	3	2003177		1		200	50	250	3000	
868	星能留痕Ⅳ	1177	6	1450		2230527	4	[2, 2]	[3, 3]	[403, 803]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip65.png	4	195	['20%']	291	40000	2	5000	1	501	[3, 5]	3	2003177		1	4	200	50	250	5000	2
869	光辉星塔Ⅰ	1178	3	290		2230528	1	[2, 2]	[2, 1]	[402, 801]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip66.png	1	196	['1', '10000']	291	40000	2	5000		502	[6, 5]	3	2003178		1		200	50	250	500	
870	光辉星塔Ⅱ	1178	4	593		2230528	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip66.png	2	196	['1', '15000']	291	40000	2	5000		502	[6, 5]	3	2003178		1		200	50	250	1000	
871	光辉星塔Ⅲ	1178	5	916		2230528	3	[2, 2]	[3, 2]	[403, 802]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip66.png	3	196	['2', '20000']	291	40000	2	5000		502	[6, 5]	3	2003178		1		200	50	250	3000	
872	光辉星塔Ⅳ	1178	6	1450		2230528	4	[2, 2]	[3, 3]	[403, 803]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip66.png	4	196	['3', '20000']	291	40000	2	5000		502	[6, 5]	3	2003178		1	4	200	50	250	5000	2
873	动能迭加Ⅰ	1179	3	290		2230529	1	[2, 2]	[2, 1]	[402, 801]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip010.png	1	197	['10%']	291	40000	2	5000		503	[3, 5]	3	2004179		1		200	50	250	500	
874	动能迭加Ⅱ	1179	4	593		2230529	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip010.png	2	197	['20%']	291	40000	2	5000		503	[3, 5]	3	2004179		1		200	50	250	1000	
875	动能迭加Ⅲ	1179	5	916		2230529	3	[2, 2]	[3, 2]	[403, 802]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip010.png	3	197	['30%']	291	40000	2	5000		503	[3, 5]	3	2004179		1		200	50	250	3000	
876	动能迭加Ⅳ	1179	6	1450		2230529	4	[2, 2]	[3, 3]	[403, 803]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip010.png	4	197	['50%']	291	40000	2	5000		503	[3, 5]	3	2004179		1	4	200	50	250	5000	2
877	势能聚焦Ⅰ	1180	3	290		2230530	1	[2, 2]	[2, 1]	[402, 801]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip85.png	1	198	['2%', '30%']		40000	2	5000		504	[3]	3	2004180		1		200	50	250	500	
878	势能聚焦Ⅱ	1180	4	593		2230530	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip85.png	2	198	['3%', '45%']		40000	2	5000		504	[3]	3	2004180		1		200	50	250	1000	
