Id	Type	Price	DiscountPrice	SellPrice	Quality	BuffType	CharacterId	Name	IconRes	Info	Desc	DescDigit	EvolveDescDigit	AddDesc	AddDigit	Tags	Keywords	IsShow	Order
20552	2	4	3	3	2	20550		增幅节奏【血伤】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#f15265>血源伤害</color>提升{1}%，持续{2}秒	['5', '28', '2']				[1, 7]		True	533
20554	2	8	6	6	3	20550		增幅节奏【血伤】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#f15265>血源伤害</color>提升{1}%，持续{2}秒	['5', '42', '2']				[1, 7]		True	534
20556	2	16	12	12	4	20550		增幅节奏【血伤】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#f15265>血源伤害</color>提升{1}%，持续{2}秒	['5', '56', '2']	['5', '112', '2']			[1, 7]		True	535
20558	2	2	1	1	1	20558		增幅节奏【灵伤】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#77baf0>灵源伤害</color>提升{1}%，持续{2}秒	['5', '14', '2']				[2, 7]		True	536
20560	2	4	3	3	2	20558		增幅节奏【灵伤】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#77baf0>灵源伤害</color>提升{1}%，持续{2}秒	['5', '28', '2']				[2, 7]		True	537
20562	2	8	6	6	3	20558		增幅节奏【灵伤】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#77baf0>灵源伤害</color>提升{1}%，持续{2}秒	['5', '42', '2']				[2, 7]		True	538
20564	2	16	12	12	4	20558		增幅节奏【灵伤】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#77baf0>灵源伤害</color>提升{1}%，持续{2}秒	['5', '56', '2']	['5', '112', '2']			[2, 7]		True	539
20566	2	2	1	1	1	20566		增幅节奏【圣伤】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#f2c870>圣源伤害</color>提升{1}%，持续{2}秒	['5', '14', '2']				[3, 7]		True	540
20568	2	4	3	3	2	20566		增幅节奏【圣伤】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#f2c870>圣源伤害</color>提升{1}%，持续{2}秒	['5', '28', '2']				[3, 7]		True	541
20570	2	8	6	6	3	20566		增幅节奏【圣伤】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#f2c870>圣源伤害</color>提升{1}%，持续{2}秒	['5', '42', '2']				[3, 7]		True	542
20572	2	16	12	12	4	20566		增幅节奏【圣伤】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#f2c870>圣源伤害</color>提升{1}%，持续{2}秒	['5', '56', '2']	['5', '112', '2']			[3, 7]		True	543
20574	2	2	1	1	1	20574		增幅节奏【护盾】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#fe8f7fc>护盾强度</color>提升{1}%，持续{2}秒	['5', '24', '2']				[4, 7]	[4]	True	544
20576	2	4	3	3	2	20574		增幅节奏【护盾】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#fe8f7fc>护盾强度</color>提升{1}%，持续{2}秒	['5', '48', '2']				[4, 7]	[4]	True	545
20578	2	8	6	6	3	20574		增幅节奏【护盾】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#fe8f7fc>护盾强度</color>提升{1}%，持续{2}秒	['5', '72', '2']				[4, 7]	[4]	True	546
20580	2	16	12	12	4	20574		增幅节奏【护盾】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#fe8f7fc>护盾强度</color>提升{1}%，持续{2}秒	['5', '96', '2']	['5', '192', '2']			[4, 7]	[4]	True	547
20582	2	2	1	1	1	20582		增幅节奏【回复】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#6ad29b>回复效率</color>提升{1}%，持续{2}秒	['5', '24', '2']				[5, 7]	[5]	True	548
20584	2	4	3	3	2	20582		增幅节奏【回复】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#6ad29b>回复效率</color>提升{1}%，持续{2}秒	['5', '48', '2']				[5, 7]	[5]	True	549
20586	2	8	6	6	3	20582		增幅节奏【回复】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#6ad29b>回复效率</color>提升{1}%，持续{2}秒	['5', '72', '2']				[5, 7]	[5]	True	550
20588	2	16	12	12	4	20582		增幅节奏【回复】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	每间隔{0}秒，<color=#6ad29b>回复效率</color>提升{1}%，持续{2}秒	['5', '96', '2']	['5', '192', '2']			[5, 7]	[5]	True	551
20590	2	16	12	12	4	20590		渐强	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	厄难节拍类符纹效果提升{0}%	['100']		【厄难节拍】类符纹触发{0}次后，会召唤火球攻击敌人，造成{1}%<color=#ecd7bd>物理属性</color>伤害，每次召唤后，火球的伤害提升{2}%，最多提升至{3}%，相同效果可叠加	['3', '50', '10', '80']	[7]		True	552
20592	2	16	12	12	4	20592		抢拍	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	厄难节拍类符纹的触发间隔缩短{0}秒	['2']		【厄难节拍】类符纹触发{0}次后，会召唤火球攻击敌人，造成{1}%<color=#ecd7bd>物理属性</color>伤害，每次召唤后，火球的伤害提升{2}%，最多提升至{3}%，相同效果可叠加	['3', '50', '10', '80']	[7]		True	553
20594	2	16	12	12	4	20594		坚毅	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	厄难节拍与赌命戏法符纹触发时，{0}秒内受到伤害减少{1}%	['2', '7.41']		【厄难节拍】类符纹触发{0}次后，会召唤火球攻击敌人，造成{1}%<color=#ecd7bd>物理属性</color>伤害，每次召唤后，火球的伤害提升{2}%，最多提升至{3}%，相同效果可叠加	['3', '50', '10', '80']	[7, 10]		True	554
20600	2	2	1	1	1	20600		完美主义【血伤】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#f15265>血源伤害</color>{1}%	['80', '9.38']				[1, 8]		True	555
20602	2	4	3	3	2	20600		完美主义【血伤】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#f15265>血源伤害</color>{1}%	['80', '18.75']				[1, 8]		True	556
20604	2	8	6	6	3	20600		完美主义【血伤】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#f15265>血源伤害</color>{1}%	['80', '28.13']				[1, 8]		True	557
20606	2	16	12	12	4	20600		完美主义【血伤】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#f15265>血源伤害</color>{1}%	['80', '37.5']	['80', '75']			[1, 8]		True	558
20608	2	2	1	1	1	20608		完美主义【灵伤】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#77baf0>灵源伤害</color>{1}%	['80', '9.38']				[2, 8]		True	559
20610	2	4	3	3	2	20608		完美主义【灵伤】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#77baf0>灵源伤害</color>{1}%	['80', '18.75']				[2, 8]		True	560
20612	2	8	6	6	3	20608		完美主义【灵伤】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#77baf0>灵源伤害</color>{1}%	['80', '28.13']				[2, 8]		True	561
20614	2	16	12	12	4	20608		完美主义【灵伤】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#77baf0>灵源伤害</color>{1}%	['80', '37.5']	['80', '75']			[2, 8]		True	562
20616	2	2	1	1	1	20616		完美主义【圣伤】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#f2c870>圣源伤害</color>{1}%	['80', '9.38']				[3, 8]		True	563
20618	2	4	3	3	2	20616		完美主义【圣伤】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#f2c870>圣源伤害</color>{1}%	['80', '18.75']				[3, 8]		True	564
20620	2	8	6	6	3	20616		完美主义【圣伤】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#f2c870>圣源伤害</color>{1}%	['80', '28.13']				[3, 8]		True	565
20622	2	16	12	12	4	20616		完美主义【圣伤】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#f2c870>圣源伤害</color>{1}%	['80', '37.5']	['80', '75']			[3, 8]		True	566
20624	2	2	1	1	1	20624		完美主义【护盾】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#fe8f7fc>护盾强度</color>{1}%	['80', '14.06']				[4, 8]	[4]	True	567
20626	2	4	3	3	2	20624		完美主义【护盾】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#fe8f7fc>护盾强度</color>{1}%	['80', '28.13']				[4, 8]	[4]	True	568
20628	2	8	6	6	3	20624		完美主义【护盾】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#fe8f7fc>护盾强度</color>{1}%	['80', '42.19']				[4, 8]	[4]	True	569
20630	2	16	12	12	4	20624		完美主义【护盾】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#fe8f7fc>护盾强度</color>{1}%	['80', '56.25']	['80', '112.5']			[4, 8]	[4]	True	570
20632	2	2	1	1	1	20632		完美主义【回复】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#6ad29b>回复效率</color>{1}%	['80', '14.06']				[5, 8]	[5]	True	571
20634	2	4	3	3	2	20632		完美主义【回复】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#6ad29b>回复效率</color>{1}%	['80', '28.13']				[5, 8]	[5]	True	572
20636	2	8	6	6	3	20632		完美主义【回复】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#6ad29b>回复效率</color>{1}%	['80', '42.19']				[5, 8]	[5]	True	573
20638	2	16	12	12	4	20632		完美主义【回复】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，增加<color=#6ad29b>回复效率</color>{1}%	['80', '56.25']	['80', '112.5']			[5, 8]	[5]	True	574
20640	2	16	12	12	4	20640		铁壁	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，受到伤害降低{1}%	['80', '27.27']		【无瑕沐血】类符纹触发期间，每秒随机向双方落下雷电，命中敌人直接造成{0}%<color=#ecd7bd>物理属性</color>伤害，命中自身时提升自身{1}%攻击力，最多提升至{2}%，【无瑕沐血】类符纹效果结束后增伤效果同步结束，相同效果可叠加	['30', '10', '50']	[8]		True	204
20642	2	16	12	12	4	20642		沸血	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时，造成伤害提升{1}%	['80', '56.25']		【无瑕沐血】类符纹触发期间，每秒随机向双方落下雷电，命中敌人直接造成{0}%<color=#ecd7bd>物理属性</color>伤害，命中自身时提升自身{1}%攻击力，最多提升至{2}%，【无瑕沐血】类符纹效果结束后增伤效果同步结束，相同效果可叠加	['30', '10', '50']	[8]		True	205
20648	2	16	12	12	4	20648		潜能迸发	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	自身生命值高于{0}%时即可触发无瑕沐血类型符纹效果	['40']		【无瑕沐血】类符纹触发期间，每秒随机向双方落下雷电，命中敌人直接造成{0}%<color=#ecd7bd>物理属性</color>伤害，命中自身时提升自身{1}%攻击力，最多提升至{2}%，【无瑕沐血】类符纹效果结束后增伤效果同步结束，相同效果可叠加	['30', '10', '50']	[8]		True	206
20650	2	2	1	1	1	20650		鏖战【血伤】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#f15265>血源伤害</color>增加{0}%	['33.33']				[1, 9]		True	575
20652	2	4	3	3	2	20650		鏖战【血伤】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#f15265>血源伤害</color>增加{0}%	['66.67']				[1, 9]		True	576
20654	2	8	6	6	3	20650		鏖战【血伤】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#f15265>血源伤害</color>增加{0}%	['100']				[1, 9]		True	577
20656	2	16	12	12	4	20650		鏖战【血伤】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#f15265>血源伤害</color>增加{0}%	['133.33']	['266.67']			[1, 9]		True	578
20658	2	2	1	1	1	20658		鏖战【灵伤】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#77baf0>灵源伤害</color>增加{0}%	['33.33']				[2, 9]		True	579
20660	2	4	3	3	2	20658		鏖战【灵伤】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#77baf0>灵源伤害</color>增加{0}%	['66.67']				[2, 9]		True	580
20662	2	8	6	6	3	20658		鏖战【灵伤】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#77baf0>灵源伤害</color>增加{0}%	['100']				[2, 9]		True	581
20664	2	16	12	12	4	20658		鏖战【灵伤】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#77baf0>灵源伤害</color>增加{0}%	['133.33']	['266.67']			[2, 9]		True	582
20666	2	2	1	1	1	20666		鏖战【圣伤】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#f2c870>圣源伤害</color>增加{0}%	['33.33']				[3, 9]		True	583
20668	2	4	3	3	2	20666		鏖战【圣伤】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#f2c870>圣源伤害</color>增加{0}%	['66.67']				[3, 9]		True	584
20670	2	8	6	6	3	20666		鏖战【圣伤】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#f2c870>圣源伤害</color>增加{0}%	['100']				[3, 9]		True	585
20672	2	16	12	12	4	20666		鏖战【圣伤】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#f2c870>圣源伤害</color>增加{0}%	['133.33']	['266.67']			[3, 9]		True	586
20674	2	2	1	1	1	20674		鏖战【护盾】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#fe8f7fc>护盾强度</color>增加{0}%	['33.33']				[4, 9]	[4]	True	587
20676	2	4	3	3	2	20674		鏖战【护盾】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#fe8f7fc>护盾强度</color>增加{0}%	['66.67']				[4, 9]	[4]	True	588
20678	2	8	6	6	3	20674		鏖战【护盾】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#fe8f7fc>护盾强度</color>增加{0}%	['100']				[4, 9]	[4]	True	589
20680	2	16	12	12	4	20674		鏖战【护盾】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#fe8f7fc>护盾强度</color>增加{0}%	['133.33']	['266.67']			[4, 9]	[4]	True	590
20682	2	2	1	1	1	20682		鏖战【回复】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#6ad29b>回复效率</color>增加{0}%	['33.33']				[5, 9]	[5]	True	591
20684	2	4	3	3	2	20682		鏖战【回复】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#6ad29b>回复效率</color>增加{0}%	['66.67']				[5, 9]	[5]	True	592
20686	2	8	6	6	3	20682		鏖战【回复】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#6ad29b>回复效率</color>增加{0}%	['100']				[5, 9]	[5]	True	593
20688	2	16	12	12	4	20682		鏖战【回复】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	绝命时速阶段，<color=#6ad29b>回复效率</color>增加{0}%	['133.33']	['266.67']			[5, 9]	[5]	True	594
20690	2	16	12	12	4	20690		拉力赛	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	未进入绝命时速阶段时，双方攻击力降低{0}%	['20']		【超越死境】类符纹触发期间，每{0}秒召唤恶魔对敌人进行攻击，造成{1}%<color=#ecd7bd>物理属性</color>伤害，相同效果可叠加	['5', '350']	[9]		True	227
20694	2	16	12	12	4	20694		忍耐寻机	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	未进入绝命时速阶段时，受到伤害降低{0}%	['22.22']		【超越死境】类符纹触发期间，每{0}秒召唤恶魔对敌人进行攻击，造成{1}%<color=#ecd7bd>物理属性</color>伤害，相同效果可叠加	['5', '350']	[9]		True	228
20696	2	16	12	12	4	20696		险境作战	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	战斗计时{0}秒时进入绝命时速阶段	['20']		【超越死境】类符纹触发期间，每{0}秒召唤恶魔对敌人进行攻击，造成{1}%<color=#ecd7bd>物理属性</color>伤害，相同效果可叠加	['5', '350']	[9]		True	229
20700	2	2	1	1	1	20700		幸运轮【血伤】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#f15265>血源伤害</color>{2}%，最多叠加{3}层	['5', '40', '9.38', '4']				[1, 10]		True	595
20702	2	4	3	3	2	20700		幸运轮【血伤】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#f15265>血源伤害</color>{2}%，最多叠加{3}层	['5', '40', '18.75', '4']				[1, 10]		True	596
20704	2	8	6	6	3	20700		幸运轮【血伤】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#f15265>血源伤害</color>{2}%，最多叠加{3}层	['5', '40', '28.13', '4']				[1, 10]		True	597
20706	2	16	12	12	4	20700		幸运轮【血伤】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#f15265>血源伤害</color>{2}%，最多叠加{3}层	['5', '40', '37.5', '4']	['5', '40', '75', '4']			[1, 10]		True	598
20708	2	2	1	1	1	20708		幸运轮【灵伤】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#77baf0>灵源伤害</color>{2}%，最多叠加{3}层	['5', '40', '9.38', '4']				[2, 10]		True	599
20710	2	4	3	3	2	20708		幸运轮【灵伤】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#77baf0>灵源伤害</color>{2}%，最多叠加{3}层	['5', '40', '18.75', '4']				[2, 10]		True	600
20712	2	8	6	6	3	20708		幸运轮【灵伤】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#77baf0>灵源伤害</color>{2}%，最多叠加{3}层	['5', '40', '28.13', '4']				[2, 10]		True	601
20714	2	16	12	12	4	20708		幸运轮【灵伤】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#77baf0>灵源伤害</color>{2}%，最多叠加{3}层	['5', '40', '37.5', '4']	['5', '40', '75', '4']			[2, 10]		True	602
20716	2	2	1	1	1	20716		幸运轮【圣伤】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#f2c870>圣源伤害</color>{2}%，最多叠加{3}层	['5', '40', '9.38', '4']				[3, 10]		True	603
20718	2	4	3	3	2	20716		幸运轮【圣伤】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#f2c870>圣源伤害</color>{2}%，最多叠加{3}层	['5', '40', '18.75', '4']				[3, 10]		True	604
20720	2	8	6	6	3	20716		幸运轮【圣伤】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#f2c870>圣源伤害</color>{2}%，最多叠加{3}层	['5', '40', '28.13', '4']				[3, 10]		True	605
20722	2	16	12	12	4	20716		幸运轮【圣伤】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#f2c870>圣源伤害</color>{2}%，最多叠加{3}层	['5', '40', '37.5', '4']	['5', '40', '75', '4']			[3, 10]		True	606
20724	2	2	1	1	1	20724		幸运轮【护盾】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#fe8f7fc>护盾强度</color>{2}%，最多叠加{3}层	['5', '40', '6.25', '4']				[4, 10]	[4]	True	607
20726	2	4	3	3	2	20724		幸运轮【护盾】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#fe8f7fc>护盾强度</color>{2}%，最多叠加{3}层	['5', '40', '12.5', '4']				[4, 10]	[4]	True	608
20728	2	8	6	6	3	20724		幸运轮【护盾】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#fe8f7fc>护盾强度</color>{2}%，最多叠加{3}层	['5', '40', '18.75', '4']				[4, 10]	[4]	True	609
20730	2	16	12	12	4	20724		幸运轮【护盾】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#fe8f7fc>护盾强度</color>{2}%，最多叠加{3}层	['5', '40', '25', '4']	['5', '40', '50', '4']			[4, 10]	[4]	True	610
20732	2	2	1	1	1	20732		幸运轮【回复】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#6ad29b>回复效率</color>{2}%，最多叠加{3}层	['5', '40', '6.25', '4']				[5, 10]	[5]	True	611
20734	2	4	3	3	2	20732		幸运轮【回复】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#6ad29b>回复效率</color>{2}%，最多叠加{3}层	['5', '40', '12.5', '4']				[5, 10]	[5]	True	612
20736	2	8	6	6	3	20732		幸运轮【回复】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#6ad29b>回复效率</color>{2}%，最多叠加{3}层	['5', '40', '18.75', '4']				[5, 10]	[5]	True	613
