Id	TxtGroup	ChapterId	Txt	StartIndex	EndIndex	HShakeType	HStrength	HSpeed	HoriDensity	VShakeType	VStrength	VSpeed	VDensity
408	8	4	所有<color=#dbb536>招募券</color>提供的<color=#dbb536>招募次数+1</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
409	8	5	所有<color=#dbb536>招募券</color>提供的<color=#dbb536>招募次数+1</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
410	8	6	所有<color=#dbb536>招募券</color>提供的<color=#dbb536>招募次数+1</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
411	8	7	所有<color=#dbb536>招募券</color>提供的<color=#dbb536>招募次数+1</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
412	8	8	所有<color=#dbb536>招募券</color>提供的<color=#dbb536>招募次数+1</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
413	8	9	所有<color=#dbb536>招募券</color>提供的<color=#dbb536>招募次数+1</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
414	8	10	所有<color=#dbb536>招募券</color>提供的<color=#dbb536>招募次数+1</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
415	8	11	所有<color=#dbb536>招募券</color>提供的<color=#dbb536>招募次数+1</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
416	8	12	所有<color=#dbb536>招募券</color>提供的<color=#dbb536>招募次数+1</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
417	8	13	所有<color=#dbb536>招募券</color>提供的<color=#dbb536>招募次数+1</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
418	8	14	所有<color=#dbb536>招募券</color>提供的<color=#dbb536>招募次数+1</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
419	8	15	所有<color=#dbb536>招募券</color>提供的<color=#dbb536>招募次数+1</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
420	8	16	所有<color=#dbb536>招募券</color>提供的<color=#dbb536>招募次数+1</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
