Id	PowerId	Type	Pos	Quality	Lv	FightAbility	Name	Desc	Icon	NeedPowerFavor	FightEventId	SkillWeight
145	6	1	4	3	15	300	王权倾向Ⅲ·无懈	<color=#ff8d1e>触发超算</color>会召唤<color=#ff8d1e>能量体</color>并进行2次充能【已有则进行2次充能】冷却时间<color=#ff8d1e>1.5秒</color>【充能10层后进行任意充能将消耗<color=#ff8d1e>能量体</color>触发持续4秒的<color=#ff8d1e>能量冲击</color>，造成每秒<color=#ff8d1e>800%攻击力</color>的真实伤害】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		[2240145]	115
146	6	1	4	4	18	350	王权倾向Ⅳ·无懈	<color=#ff8d1e>触发超算</color>会召唤<color=#ff8d1e>能量体</color>并进行2次充能【已有则进行2次充能】冷却时间<color=#ff8d1e>1秒</color>【充能10层后进行任意充能将消耗<color=#ff8d1e>能量体</color>触发持续4秒的<color=#ff8d1e>能量冲击</color>，造成每秒<color=#ff8d1e>800%攻击力</color>的真实伤害】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		[2240146]	115
147	6	2				100	理性颂歌	角色造成的<color=#ff8d1e>最终伤害额外获得15%</color>的提升	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		[2240147]	70
148	6	2				100	楷模赞颂	每场战斗开始时提供额外<color=#ff8d1e>40%最终伤害加成</color>，该效果持续10秒	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		[2240148]	70
149	6	2				200	集权拥护	所有队员<color=#ff0000>初始血量为50%</color>，根据当前的血量获得<color=#ff8d1e>真伤附加效果</color>，<color=#ff8d1e>1%的血量损失额外获得0.8%的终伤加成</color>，角色受到致命伤害后免疫死亡，并且全队生命值回满，并使能力的所有效果本局不再生效	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png	1	[2240149]	20
150	6	2				150	妥协吸收	当存在<color=#ff8d1e>能量体</color>时，<color=#ff8d1e>能量体</color>每3秒自动进行<color=#ff8d1e>1次充能</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png	1	[2240150]	40
151	6	2				100	规范标准	<color=#ff8d1e>能量冲击</color>的每次造成伤害，都会给当前的<color=#ff8d1e>能量体</color>进行<color=#ff8d1e>1次充能</color>，冷却时间3秒	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png	1	[2240151]	70
152	6	2				150	纯挚蜕变	<color=#ff8d1e>能量体</color>每次获得充能值时，均有一定概率<color=#ff8d1e>直接触发光球撞击</color>，内置3秒冷却，但充能最大值会提升至15点	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png	1	[2240152]	40
153	6	2				200	借古喻今	每次<color=#ff8d1e>能量冲击</color>造成的伤害都将削减敌人的<color=#ff8d1e>全属性抗性3%</color>，最多叠加10层，持续时间无限	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png	1	[2240153]	20
154	6	2				100	辉煌汲取	<color=#ff8d1e>能量体</color>每进行一次充能，便可以提升角色<color=#ff8d1e>3%的最终伤害</color>，最多叠加8层，每层持续时间5秒	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		[2240154]	70
155	6	2				100	典雅主张	<color=#ff8d1e>能量体</color>每次溢出的充能点，会直接<color=#ff8d1e>直接添加</color>至下一个被召唤出的<color=#ff8d1e>能量体</color>中	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		[2240155]	70
156	6	2				150	类型塑造	<color=#ff8d1e>能量冲击</color>的持续时间延长至<color=#ff8d1e>6秒</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		[2240156]	40
157	7	1	1	1	5	200	堕落瓦解Ⅰ·迅击	<color=#8fcf06>触发普攻</color>会召唤自动寻敌的<color=#8fcf06>浮游炮</color>，每1.5秒造成<color=#8fcf06>490%</color>真实伤害，无人机持续4.5秒，冷却<color=#8fcf06>10秒</color>【最多同时存在两只<color=#8fcf06>浮游炮</color>，达到上限时，会替换掉旧的<color=#8fcf06>浮游炮</color>，并继承剩余时长】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240157]	115
158	7	1	1	2	10	250	堕落瓦解Ⅱ·迅击	<color=#8fcf06>触发普攻</color>会召唤自动寻敌的<color=#8fcf06>浮游炮</color>，每1.5秒造成<color=#8fcf06>595%</color>真实伤害，无人机持续4.5秒，冷却<color=#8fcf06>9秒</color>【最多同时存在两只<color=#8fcf06>浮游炮</color>，达到上限时，会替换掉旧的<color=#8fcf06>浮游炮</color>，并继承剩余时长】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240158]	115
159	7	1	1	3	15	300	堕落瓦解Ⅲ·迅击	<color=#8fcf06>触发普攻</color>会召唤自动寻敌的<color=#8fcf06>浮游炮</color>，每1.5秒造成<color=#8fcf06>665%</color>真实伤害，无人机持续4.5秒，冷却<color=#8fcf06>8秒</color>【最多同时存在两只<color=#8fcf06>浮游炮</color>，达到上限时，会替换掉旧的<color=#8fcf06>浮游炮</color>，并继承剩余时长】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240159]	115
160	7	1	1	4	18	350	堕落瓦解Ⅳ·迅击	<color=#8fcf06>触发普攻</color>会召唤自动寻敌的<color=#8fcf06>浮游炮</color>，每1.5秒造成<color=#8fcf06>700%</color>真实伤害，无人机持续4.5秒，冷却<color=#8fcf06>7秒</color>【最多同时存在两只<color=#8fcf06>浮游炮</color>，达到上限时，会替换掉旧的<color=#8fcf06>浮游炮</color>，并继承剩余时长】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240160]	115
161	7	1	2	1	5	200	堕落瓦解Ⅰ·消除	<color=#8fcf06>触发三消</color>会召唤自动寻敌的<color=#8fcf06>浮游炮</color>，每1.5秒造成<color=#8fcf06>525%</color>真实伤害，无人机持续6秒，冷却<color=#8fcf06>12秒</color>【最多同时存在两只<color=#8fcf06>浮游炮</color>，达到上限时，会替换掉旧的<color=#8fcf06>浮游炮</color>，并继承剩余时长】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240161]	115
162	7	1	2	2	10	250	堕落瓦解Ⅱ·消除	<color=#8fcf06>触发三消</color>会召唤自动寻敌的<color=#8fcf06>浮游炮</color>，每1.5秒造成<color=#8fcf06>640%</color>真实伤害，无人机持续6秒，冷却<color=#8fcf06>11秒</color>【最多同时存在两只<color=#8fcf06>浮游炮</color>，达到上限时，会替换掉旧的<color=#8fcf06>浮游炮</color>，并继承剩余时长】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240162]	115
163	7	1	2	3	15	300	堕落瓦解Ⅲ·消除	<color=#8fcf06>触发三消</color>会召唤自动寻敌的<color=#8fcf06>浮游炮</color>，每1.5秒造成<color=#8fcf06>710%</color>真实伤害，无人机持续6秒，冷却<color=#8fcf06>10秒</color>【最多同时存在两只<color=#8fcf06>浮游炮</color>，达到上限时，会替换掉旧的<color=#8fcf06>浮游炮</color>，并继承剩余时长】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240163]	115
164	7	1	2	4	18	350	堕落瓦解Ⅳ·消除	<color=#8fcf06>触发三消</color>会召唤自动寻敌的<color=#8fcf06>浮游炮</color>，每1.5秒造成<color=#8fcf06>750%</color>真实伤害，无人机持续6秒，冷却<color=#8fcf06>9秒</color>【最多同时存在两只<color=#8fcf06>浮游炮</color>，达到上限时，会替换掉旧的<color=#8fcf06>浮游炮</color>，并继承剩余时长】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240164]	115
165	7	1	3	1	5	200	堕落瓦解Ⅰ·迸发	<color=#8fcf06>触发必杀技</color>会召唤自动寻敌的<color=#8fcf06>浮游炮</color>，每1.5秒造成<color=#8fcf06>610%</color>真实伤害，无人机持续9秒，冷却<color=#8fcf06>15秒</color>【最多同时存在两只<color=#8fcf06>浮游炮</color>，达到上限时，会替换掉旧的<color=#8fcf06>浮游炮</color>，并继承剩余时长】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240165]	115
166	7	1	3	2	10	250	堕落瓦解Ⅱ·迸发	<color=#8fcf06>触发必杀技</color>会召唤自动寻敌的<color=#8fcf06>浮游炮</color>，每1.5秒造成<color=#8fcf06>740%</color>真实伤害，无人机持续9秒，冷却<color=#8fcf06>14秒</color>【最多同时存在两只<color=#8fcf06>浮游炮</color>，达到上限时，会替换掉旧的<color=#8fcf06>浮游炮</color>，并继承剩余时长】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240166]	115
167	7	1	3	3	15	300	堕落瓦解Ⅲ·迸发	<color=#8fcf06>触发必杀技</color>会召唤自动寻敌的<color=#8fcf06>浮游炮</color>，每1.5秒造成<color=#8fcf06>825%</color>真实伤害，无人机持续9秒，冷却<color=#8fcf06>13秒</color>【最多同时存在两只<color=#8fcf06>浮游炮</color>，达到上限时，会替换掉旧的<color=#8fcf06>浮游炮</color>，并继承剩余时长】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240167]	115
168	7	1	3	4	18	350	堕落瓦解Ⅳ·迸发	<color=#8fcf06>触发必杀技</color>会召唤自动寻敌的<color=#8fcf06>浮游炮</color>，每1.5秒造成<color=#8fcf06>870%</color>真实伤害，无人机持续9秒，冷却<color=#8fcf06>12秒</color>【最多同时存在两只<color=#8fcf06>浮游炮</color>，达到上限时，会替换掉旧的<color=#8fcf06>浮游炮</color>，并继承剩余时长】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240168]	115
169	7	1	4	1	5	200	堕落瓦解Ⅰ·无懈	<color=#8fcf06>触发超算</color>会召唤自动寻敌的<color=#8fcf06>浮游炮</color>，每1.5秒造成<color=#8fcf06>525%</color>真实伤害，无人机持续6秒，冷却<color=#8fcf06>10秒</color>【最多同时存在两只<color=#8fcf06>浮游炮</color>，达到上限时，会替换掉旧的<color=#8fcf06>浮游炮</color>，并继承剩余时长】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240169]	115
170	7	1	4	2	10	250	堕落瓦解Ⅱ·无懈	<color=#8fcf06>触发超算</color>会召唤自动寻敌的<color=#8fcf06>浮游炮</color>，每1.5秒造成<color=#8fcf06>640%</color>真实伤害，无人机持续6秒，冷却<color=#8fcf06>9秒</color>【最多同时存在两只<color=#8fcf06>浮游炮</color>，达到上限时，会替换掉旧的<color=#8fcf06>浮游炮</color>，并继承剩余时长】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240170]	115
171	7	1	4	3	15	300	堕落瓦解Ⅲ·无懈	<color=#8fcf06>触发超算</color>会召唤自动寻敌的<color=#8fcf06>浮游炮</color>，每1.5秒造成<color=#8fcf06>710%</color>真实伤害，无人机持续6秒，冷却<color=#8fcf06>8秒</color>【最多同时存在两只<color=#8fcf06>浮游炮</color>，达到上限时，会替换掉旧的<color=#8fcf06>浮游炮</color>，并继承剩余时长】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240171]	115
172	7	1	4	4	18	350	堕落瓦解Ⅳ·无懈	<color=#8fcf06>触发超算</color>会召唤自动寻敌的<color=#8fcf06>浮游炮</color>，每1.5秒造成<color=#8fcf06>750%</color>真实伤害，无人机持续6秒，冷却<color=#8fcf06>7秒</color>【最多同时存在两只<color=#8fcf06>浮游炮</color>，达到上限时，会替换掉旧的<color=#8fcf06>浮游炮</color>，并继承剩余时长】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240172]	115
173	7	2				100	均衡破解	角色<color=#8fcf06>基础攻击力提升45%</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240173]	70
174	7	2				100	强烈表现	角色QTE/切人的冷却时间<color=#8fcf06>减少30%</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240174]	70
175	7	2				200	激情创造	额外获得一个<color=#8fcf06>永久的<color=#8fcf06>浮游炮</color></color>【该<color=#8fcf06>浮游炮</color>不受到存在上限限制，不会被替换，持续时间无限】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png	1	[2240175]	20
176	7	2				150	动魄效果	<color=#8fcf06>浮游炮</color>每次攻击到敌人时，都将永久降低其<color=#8fcf06>全抗性2%</color>，持续时间无限，最多叠加10层	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png	1	[2240176]	40
177	7	2				200	日常脱离	<color=#8fcf06>浮游炮</color>每造成10次伤害便会随机<color=#8fcf06>复制一个主能力</color>再次进行释放【<color=#8fcf06>浮游炮</color>能力不能被再次复制】	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png	1	[2240177]	20
178	7	2				150	激情过载	<color=#8fcf06>浮游炮</color>可以同时存在的<color=#8fcf06>数量+1</color>，<color=#8fcf06>浮游炮</color>的攻击频率提高为<color=#8fcf06>1秒一次</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png	1	[2240178]	40
179	7	2				100	空间强化	<color=#8fcf06>浮游炮</color>每次命中敌人时<color=#8fcf06>20%</color>概率引发的爆炸伤害，造成同等倍率的真实伤害	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png	1	[2240179]	70
180	7	2				100	运动灵魂	每一个在场的<color=#8fcf06>浮游炮</color>，都将提高玩家的基础攻击力<color=#8fcf06>15%</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240180]	70
181	7	2				100	想象溢出	所有<color=#8fcf06>浮游炮</color>持续时间提高<color=#8fcf06>50%</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240181]	70
182	7	2				150	综合铭刻	<color=#8fcf06>浮游炮</color>每次攻击到敌人时，有<color=#8fcf06>40%</color>概率缩短所有主动技能的冷却1秒	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType1.png		[2240182]	40
