Id	MaxCount	Width	Height	Name	Icon	SmallIcon	Quality	Model	Desc	TypeId	LocateType	IsObstacle	SuitId	GainType	InitAttr	CreateTime	RandomGroupId	InteractRange	InteractWeight	InteractPos	InteractName	ReturnId	PicId	PicNum	MoneyNum	IlluminationSO	PointLight	BehaviorType	AttractBehaviorType	AnimationId	AttrTagY	FunitureBehaviorType	PutOnWidgetHight	HasBehavior	PosChangeType	PutNumType	IsDefaultLocked	PetId	ShowTimeStr
8981807		15	3	老派冰柜	Assets/Product/Texture/Image/IconTools/IconDormBiankaBar001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankaBar001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Bianka/BiankaBar001/BiankaBar001.prefab	摆满无酒精饮料的冰柜。调酒师的表演是本餐厅的一大亮点。	25006	1	1	32	2		1800	1						2466	1	2					1	1.0						True		
8981808		3	2	售卖机GOGO	Assets/Product/Texture/Image/IconTools/IconDormBiankaMachines001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankaMachines001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Bianka/BiankaMachines001/BiankaMachines001.prefab	贩卖冰镇饮料的售卖机。幸运的顾客有可能得到再来一瓶的机会。	25006	1	1	32	2		1800	1	2		1			2467	1	2			['CABINET']	['GOCABINET']	1	1.0						True		
8981809		4	2	怀旧时光	Assets/Product/Texture/Image/IconTools/IconDormBiankaTable001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankaTable001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Bianka/BiankaTable001/BiankaTable001.prefab	摆放着老式BCL接收机的饭桌。储存着黄金时代以来数百条经典电台节目的录音。	25007	1	1	32	2		1800	1						2468	1	2					1	1.0						True		
8981810		2	2	餐厅椅	Assets/Product/Texture/Image/IconTools/IconDormBiankaBarchair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankaBarchair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Bianka/BiankaBarchair001/BiankaBarchair001.prefab	朴实无华的餐厅椅。以坚固耐用为唯一的优点。	25008	1	1	32	2		1800	1	2		1			2469	1	2			['CHAIR']	['GOCHAIR']	1	1.0						True		
8981811		5	2	流行金曲	Assets/Product/Texture/Image/IconTools/IconDormBiankaPlayer001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankaPlayer001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Bianka/BiankaPlayer001/BiankaPlayer001.prefab	为餐厅营造氛围的音乐柜。在营业时间内不间断地播放本世纪的经典流行音乐。	25010	1	1	32	2		1800	1						2470	1	2					1	1.0						True		
8981812		15	6	四冲程吧台	Assets/Product/Texture/Image/IconTools/IconDormBiankaCounter001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankaCounter001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Bianka/BiankaCounter001/BiankaCounter001.prefab	据说由真正的汽车引擎改造而来的吧台。但员工的效率并不能达到四倍。	25011	1	1	32	2		1800	1						2471	1	2					1	1.0						True		
8981813		5	4	黄昏	Assets/Product/Texture/Image/IconTools/IconDormBiankaWindow001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankaWindow001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Bianka/BiankaWindow001/BiankaWindow001.prefab	让时间静止在这一刻，让日落成为永恒。	25012	2		32	2		1800	1						2472	1	2					1	1.0						True		
8981814		4	1	请往此处	Assets/Product/Texture/Image/IconTools/IconDormBiankaArrow001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankaArrow001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Bianka/BiankaArrow001/BiankaArrow001.prefab	标识的意思是，“请往此处”	25012	2		32	2		1800	1						2473	1	2					1	1.0						True		
8981815		6	2	灯牌·日落	Assets/Product/Texture/Image/IconTools/IconDormBiankaNeonlights001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankaNeonlights001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Bianka/BiankaNeonlights001/BiankaNeonlights001.prefab	由无数灯泡串联起来的灯牌。浅金色的微光仿佛落日余晖。	25012	2		32	2		1800	1						2474	1	2					1	1.0						True		
8981816		4	4	黄金时代	Assets/Product/Texture/Image/IconTools/IconDormBiankaPhotoframe001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankaPhotoframe001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Bianka/BiankaPhotoframe001/BiankaPhotoframe001.prefab	相框之内，镶嵌的是不愿忘却的珍贵回忆。	25012	2		32	2		1800	1						2475	1	2					1	1.0						True		
8981817		8	8	无星夜	Assets/Product/Texture/Image/IconTools/IconDormBiankasushe001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankasushe001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Bianka/Biankasushe001/Biankasushe001.prefab	即使在暗色染尽的无星之夜，她也会一直守护着你的梦乡。	25005	1	1	18	2		1800	1	2		1			2476	1	2			['SLEEP']	['ATTRACT']	1	1.0						True		
8981818		10	1	曜景	Assets/Product/Texture/Image/IconTools/IconDormBiankaScreen001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankaScreen001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Bianka/BiankaScreen001/BiankaScreen001.prefab	“日出天而曜景，露下地而腾文。”	25013	1	1	18	2		1800	1						2477	1	2					1	1.0						True		
8981901		8	6	银杏入梦	Assets/Product/Texture/Image/IconTools/IconDormAutumnBed001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormAutumnBed001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheDoll/AutumnBed001/AutumnBed001.prefab	带有金黄银杏叶装饰的睡榻，不知梦里能不能嗅到银杏的苦涩清香？	25005	1	1	33	2		1800	1	2		1			2478	1	2			['SLEEP']	['ATTRACT']	1	1.0						True		
8981902		5	5	飨月宴席	Assets/Product/Texture/Image/IconTools/IconDormAutumnTable001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormAutumnTable001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheDoll/AutumnTable001/AutumnTable001.prefab	一桌摆着月饼和大闸蟹的丰盛宴席，氤氲香气预告着月圆下的又一次团聚。	25007	1	1	33	2		1800	1						2479	1	2					1	1.0						True		
8981903		2	2	飨月鼓凳	Assets/Product/Texture/Image/IconTools/IconDormAutumnChair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormAutumnChair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheDoll/AutumnChair001/AutumnChair001.prefab	垫着竹编软席的鼓凳，坐上去很舒服，舒服到能一直聊天聊到月沉西方。	25008	1	1	33	2		1800	1	2		1			2480	1	2			['CHAIR']	['GOCHAIR']	1	1.0						True		
8981904		10	5	醉卧葡萄架低香	Assets/Product/Texture/Image/IconTools/IconDormAutumnGrape001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormAutumnGrape001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheDoll/AutumnGrape001/AutumnGrape001.prefab	满架茂盛的葡萄，成熟度刚刚好，随手摘下就能品尝那份清爽的甘甜。	25011	1	1	33	2		1800	1						2481	1	2					1	1.0						True		
8981905		2	2	桂影芳	Assets/Product/Texture/Image/IconTools/IconDormAutumnQiuju001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormAutumnQiuju001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheDoll/AutumnQiuju001/AutumnQiuju001.prefab	承载着圆月清香的鲜花提篮。中庭白露桂影芳，云母屏开动琅珰。	25011	1	1	33	2		1800	1						2482	1	2					1	1.0						True		
8981906		1	5	晶莹幻想	Assets/Product/Texture/Image/IconTools/IconDormSusheDollark001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSusheDollark001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheDoll/SusheDollark001/SusheDollark001.prefab	没有小女孩能够拒绝这样一个剔透的矮柜和这样一套精致的玩偶。	25006	1	1	34	2		1800	1	2		1			2483	1	2			['CABINET']	['GOCABINET']	1	1.0						True		
8981907		5	2	糖果工作台	Assets/Product/Texture/Image/IconTools/IconDormSusheDollWorkbench001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSusheDollWorkbench001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheDoll/SusheDollWorkbench001/SusheDollWorkbench001.prefab	糖果色工作台，摆放着全套设计玩偶的工具。这里不止设计玩偶，也设计小女孩的梦想。	25007	1	1	34	2		1800	1						2484	1	2					1	1.0						True		
8981908		5	2	缝合梦境	Assets/Product/Texture/Image/IconTools/IconDormSusheDollMachine001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSusheDollMachine001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheDoll/SusheDollMachine001/SusheDollMachine001.prefab	那些糖果色的玩偶在这里被缝纫成型，送到每一个孩子的梦境中。	25007	1	1	34	2		1800	1						2485	1	2					1	1.0						True		
8981909		2	2	糖果工作椅	Assets/Product/Texture/Image/IconTools/IconDormSusheDollStool001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSusheDollStool001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheDoll/SusheDollStool001/SusheDollStool001.prefab	糖果色工作椅，只有坐在最舒适的椅子上，才能设计出最可爱的玩偶。	25008	1	1	34	2		1800	1	2		1			2486	1	2			['CHAIR']	['GOCHAIR']	1	1.0						True		
8981910		2	2	独立展柜	Assets/Product/Texture/Image/IconTools/IconDormSusheDollBooth001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSusheDollBooth001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheDoll/SusheDollBooth001/SusheDollBooth001.prefab	摆放在工作室的全景展柜，设计师通常会在里面摆放最近的设计灵感来源。	25011	1	1	34	2		1800	1						2487	1	2					1	1.0						True		
8981911		2	2	梦境白花	Assets/Product/Texture/Image/IconTools/IconDormSusheDollPotted001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSusheDollPotted001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheDoll/SusheDollPotted001/SusheDollPotted001.prefab	梦境中的小白花，在花盆中盛开吧。这里有数不尽的糖果，和可爱的洋娃娃。	25011	1	1	34	2		1800	1						2488	1	2					1	1.0						True		
8981912		6	4	设计工具板	Assets/Product/Texture/Image/IconTools/IconDormSusheDollposters001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSusheDollposters001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheDoll/SusheDollposters001/SusheDollposters001.prefab	放置设计工具和缝纫工具的挂墙版，设计师能方便的从这里取到每一个工具。	25012	2		34	2		1800	1						2489	1	2					1	1.0						True		
8981913		3	3	镜寂玩具箱	Assets/Product/Texture/Image/IconTools/IconDormsusheBangbi001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormsusheBangbi001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheDoll/SusheBangbi001/susheBangbi001.prefab	系着蓝色蝴蝶结的小箱子，里面零散摆放着一些玩具、一张模糊的相片，以及邦比娜塔沉眠的记忆。	25011	1	1	18	2		1800	1						2490	1	2					1	1.0						True		
8981914		4	4	浮游炮整备台	Assets/Product/Texture/Image/IconTools/IconDormsusheyangguang001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormsusheyangguang001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheDoll/Susheyangguang001/susheyangguang001.prefab	灰鸦特殊定制，丽芙武器的整备台，精巧的设计完美契合仰光机体，方便丽芙随时调整浮游炮参数。	25011	1	1	18	2		1800	1	2		1			2491	1	2			['GARAGEKIT']	['GOGARAGEKIT']	1	1.0						True		
8982001				本影地砖	Assets/Product/Texture/Image/IconTools/IconDormStudioFloor001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioFloor001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioFloor001/StudioFloor001.prefab	简约的哑光地砖，适用于精密光学场景。	25001			35	2		1800	1						2492	1	2					1	1.0								
8982002				本影幕墙	Assets/Product/Texture/Image/IconTools/IconDormStudioWall001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioWall001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioWall001/StudioWall001.prefab	深暗的金属幕墙，收光效果非常好。	25002			35	2		1800	1						2493	1	2					1	1.0								
8982003				灯箱吊顶	Assets/Product/Texture/Image/IconTools/IconDormStudioCeiling001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioCeiling001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioCeiling001/StudioCeiling001.prefab	摄影棚中常见的补光灯，但被添加了自动测光功能。	25003			35	2		1800	1						2494	1	2	Assets/Product/Scene/SuShe/IlluminationSO/GlobalIllumSOStudio.asset				1	1.0								
8982004		4	3	简约沙发椅	Assets/Product/Texture/Image/IconTools/IconDormStudioChair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioChair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioChair001/StudioChair001.prefab	模糊了沙发和椅子的界限，坐上去出乎意料地很舒服。	25004	1	1	35	2		1800	1	2		1			2495	1	2			['SIT']	['GOSOFA']	1	1.0								
8982005		4	9	智能睡床	Assets/Product/Texture/Image/IconTools/IconDormStudioBed001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioBed001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioBed001/StudioBed001.prefab	可以智能监测入睡者的各项机能，据说加装的监视器可以接入其他信号，也许可以用来收看空中花园最新节目。	25005	1	1	35	2		1800	1	2		1			2496	1	2			['SLEEP']	['ATTRACT']	1	1.0								
8982006		5	3	摄影展柜	Assets/Product/Texture/Image/IconTools/IconDormStudioRevealark001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioRevealark001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioRevealark001/StudioRevealark001.prefab	没有摄影师可以拒绝把自己的摄影作品陈列于此。	25006	1	1	35	2		1800	1	2		1			2497	1	2			['CABINET']	['GOCABINET']	1	1.0								
8982007		9	4	光学工具台	Assets/Product/Texture/Image/IconTools/IconDormStudioCabinet001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioCabinet001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioCabinet001/StudioCabinet001.prefab	各式焦距镜头，反光板，补光灯……工具永远不嫌多。	25006	1	1	35	2		1800	1	2		1			2498	1	2			['CABINET']	['GOCABINET']	1	1.0								
8982008		9	3	摄影室柜台	Assets/Product/Texture/Image/IconTools/IconDormStudioCounter001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioCounter001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioCounter001/StudioCounter001.prefab	照片冲洗还要一会，不如来杯咖啡？	25007	1	1	35	2		1800	1						2499	1	2					1	1.0								
8982009		7	3	后期工作台	Assets/Product/Texture/Image/IconTools/IconDormStudioDesk001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioDesk001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioDesk001/StudioDesk001.prefab	除了高超的摄影技术之外，照片的后期处理也同样重要——尤其是对于爱美之人而言。	25007	1	1	35	2		1800	1						2500	1	2					1	1.0								
8982010		8	2	曝光台	Assets/Product/Texture/Image/IconTools/IconDormStudioLighthouse001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioLighthouse001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioLighthouse001/StudioLighthouse001.prefab	相当专业的曝光设备，建议交由专业人员操作。	25007	1	1	35	2		1800	1						2501	1	2					1	1.0								
8982011		13	4	冲印台	Assets/Product/Texture/Image/IconTools/IconDormStudioWorkbench001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioWorkbench001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioWorkbench001/StudioWorkbench001.prefab	为了使冲印出来的照片质量上乘，请小心处理显影液。	25007	1	1	35	2		1800	1						2502	1	2					1	1.0								
8982012		3	3	OMP-2相机	Assets/Product/Texture/Image/IconTools/IconDormStudioPhotography003.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioPhotography003Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioPhotography001/StudioPhotography003.prefab	采用先进的镜箱和反光镜设计，专业只为更好的你。	25011	1	1	35	2		1800	1						2503	1	2					1	1.0								
8982013		19	14	自动化影棚	Assets/Product/Texture/Image/IconTools/IconDormStudioPhotography001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioPhotography001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioPhotography001/StudioPhotography001.prefab	装有自动测光补光设备的影棚，最大程度地解放双手——不过最好还是亲自按下快门。	25011	1	1	35	2		1800	1	2		1			2504	1	2			['TAKEPHOTO']	['GOTAKEPHOTO']	1	1.0								
8982014		3	4	旧日影踪	Assets/Product/Texture/Image/IconTools/IconDormStudioCamera001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioCamera001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioCamera001/StudioCamera001.prefab	与老式胶片相机外观相仿的相机，在一些怀旧的收藏家圈子里价位甚高。	25012	2		35	2		1800	1						2505	1	2					1	1.0								
8982015		2	1	暗房散光灯	Assets/Product/Texture/Image/IconTools/IconDormStudioWalllamp001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioWalllamp001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioWalllamp001/StudioWalllamp001.prefab	专门用于暗房的安全LED灯，也可以根据实际情况调整亮度。	25012	2		35	2		1800	1						2506	1	2					1	1.0								
8982016		6	4	影棚玻璃窗	Assets/Product/Texture/Image/IconTools/IconDormStudioWindow001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioWindow001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioWindow001/StudioWindow001.prefab	镜头里与窗口外，风景与发现风景的人始终同在。	25012	2		35	2		1800	1						2507	1	2					1	1.0								
8982017		10	4	成片风干墙	Assets/Product/Texture/Image/IconTools/IconDormStudioPhotowall001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioPhotowall001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioPhotowall001/StudioPhotowall001.prefab	待到显影液褪去，人或是物，美好的记忆就在这里慢慢浮现。	25012	2		35	2		1800	1						2508	1	2					1	1.0								
8982018		2	9	滤光隔断（左）	Assets/Product/Texture/Image/IconTools/IconDormStudioScreen001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioScreen001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioScreen001/StudioScreen001.prefab	用以构建小型暗房的隔离墙，虽然看上去是透明的，但能够有效过滤光线。	25013	1	1	35	2		1800	1						2509	1	2					1	1.0								
8982019		2	9	滤光隔断（右）	Assets/Product/Texture/Image/IconTools/IconDormStudioScreen002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioScreen002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioScreen001/StudioScreen002.prefab	用以构建小型暗房的隔离墙，虽然看上去是透明的，但能够有效过滤光线。	25013	1	1	35	2		1800	1						2510	1	2					1	1.0								
8982020		3	3	洛伦兹沙漏	Assets/Product/Texture/Image/IconTools/IconDormStudioSushe001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormStudioSushe001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Studio/StudioSushe001/StudioSushe001.prefab	使用者无需了解洛伦兹流形在时间问题上的构造方法，但请注意，不要反转三次及三次以上。	25011	1	1	18	2		1800	1						2511	1	2					1	1.0						True		
8982101				古典地砖	Assets/Product/Texture/Image/IconTools/IconDormArchaeologicalFloor001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormArchaeologicalFloor001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Archaeological/ArchaeologicalFloor001/ArchaeologicalFloor001.prefab	混合拼接的地砖，颜色非常温和，古典而优雅。	25001			36	2		1800	1						2512	1	2					1	1.0								
8982102				古典墙纸	Assets/Product/Texture/Image/IconTools/IconDormArchaeologicalWall001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormArchaeologicalWall001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Archaeological/ArchaeologicalWall001/ArchaeologicalWall001.prefab	密铺多种几何图形的米白色墙纸，精致而平实。	25002			36	2		1800	1						2513	1	2					1	1.0								
8982103				工棚拱顶	Assets/Product/Texture/Image/IconTools/IconDormArchaeologicalCeiling001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormArchaeologicalCeiling001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Archaeological/ArchaeologicalCeiling001/ArchaeologicalCeiling001.prefab	仿照考古工棚搭建的拱顶，多重受力结构足以保证绝对的安全。	25003			36	2		1800	1						2514	1	2	Assets/Product/Scene/SuShe/IlluminationSO/GlobalIllumSOArchaeological.asset				1	1.0								
8982104		3	3	古典沙发	Assets/Product/Texture/Image/IconTools/IconDormArchaeologicalSofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormArchaeologicalSofa001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Archaeological/ArchaeologicalSofa001/ArchaeologicalSofa001.prefab	拼色真皮沙发，样式虽然略显古板，但只要坐上去就能感受到与价格相符的舒适。	25004	1	1	36	2		1800	1	2		1			2515	1	2			['SIT']	['GOSOFA']	1	1.0								
8982105		8	5	即时小憩	Assets/Product/Texture/Image/IconTools/IconDormArchaeologicalBed001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormArchaeologicalBed001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Archaeological/ArchaeologicalBed001/ArchaeologicalBed001.prefab	专门提供给考古队员用以随时休息或者倒时差的睡床，倒头就睡完全没问题。	25005	1	1	36	2		1800	1	2		1			2516	1	2			['SLEEP']	['ATTRACT']	1	1.0								
8982106		5	2	工具书陈列柜	Assets/Product/Texture/Image/IconTools/IconDormArchaeologicalCabinet002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormArchaeologicalCabinet002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Archaeological/ArchaeologicalCabinet002/ArchaeologicalCabinet002.prefab	即便是经验丰富的考古队员，也很难把所有知识全都记在脑子里。	25006	1	1	36	2		1800	1	2		1			2517	1	2			['CABINET']	['GOCABINET']	1	1.0								
8982107		4	3	临时置物架	Assets/Product/Texture/Image/IconTools/IconDormArchaeologicalShelf001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormArchaeologicalShelf001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Archaeological/ArchaeologicalShelf001/ArchaeologicalShelf001.prefab	用于放置文物和发掘工具。注意，仅限临时！	25006	1	1	36	2		1800	1	2		1			2518	1	2			['CABINET']	['GOCABINET']	1	1.0								
8982108		3	2	古典茶几	Assets/Product/Texture/Image/IconTools/IconDormArchaeologicalTable001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormArchaeologicalTable001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Archaeological/ArchaeologicalTable001/ArchaeologicalTable001.prefab	除了茶、咖啡和书，这里还偶尔会贴心地放上眼罩。	25007	1	1	36	2		1800	1						2519	1	2					1	1.0								
8982109		6	6	研讨会议桌	Assets/Product/Texture/Image/IconTools/IconDormArchaeologicalTable002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormArchaeologicalTable002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Archaeological/ArchaeologicalTable002/ArchaeologicalTable002.prefab	人类的科技和文明是在争论中进步的——尤其是在你无法判断这到底是哪种动物身上的骨头时。	25007	1	1	36	2		1800	1						2520	1	2					1	1.0								
8982110		7	3	测定工作台	Assets/Product/Texture/Image/IconTools/IconDormArchaeologicalTable003.png	Assets/Product/Texture/Image/IconToolsSp/IconDormArchaeologicalTable003Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Archaeological/ArchaeologicalTable003/ArchaeologicalTable003.prefab	考古学当然是一门实证科学。	25007	1	1	36	2		1800	1						2521	1	2					1	1.0								
8982111		2	2	古典工作椅	Assets/Product/Texture/Image/IconTools/IconDormArchaeologicalChair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormArchaeologicalChair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Archaeological/ArchaeologicalChair001/ArchaeologicalChair001.prefab	简约的靠背座椅，但包有棕色的皮革装饰，实用且美观。	25008	1	1	36	2		1800	1	2		1			2522	1	2			['CHAIR']	['GOCHAIR']	1	1.0								
8982112		2	2	青瓷玉壶春	Assets/Product/Texture/Image/IconTools/IconDormArchaeological0orcelain001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormArchaeological0orcelain001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Archaeological/Archaeological0orcelain001/Archaeological0orcelain001.prefab	据说是在九龙地区发现的文物，附有曲的鉴定证书。	25011	1	1	36	2		1800	1						2523	1	2					1	1.0								
8982113		3	2	“藏品2001”	Assets/Product/Texture/Image/IconTools/IconDormArchaeologicalCabinet001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormArchaeologicalCabinet001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Archaeological/ArchaeologicalCabinet001/ArchaeologicalCabinet001.prefab	从一根骨头到宇宙飞船，这便是人类立足于星球上的证明。	25011	1	1	36	2		1800	1						2524	1	2					1	1.0								
8982114		19	13	“回响”	Assets/Product/Texture/Image/IconTools/IconDormArchaeologicalWhale001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormArchaeologicalWhale001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Archaeological/ArchaeologicalWhale001/ArchaeologicalWhale001.prefab	它不只是化石骨架，也是千万年前深海的回响。	25011	1	1	36	2		1800	1						2525	1	2					1	1.0								
8982115		2	2	古典壁灯	Assets/Product/Texture/Image/IconTools/IconDormArchaeologicalLamp001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormArchaeologicalLamp001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Archaeological/ArchaeologicalLamp001/ArchaeologicalLamp001.prefab	装有米白色灯罩的壁灯，温和而护眼。	25012	2		36	2		1800	1						2526	1	2					1	1.0								
8982116		2	5	“标本8543”	Assets/Product/Texture/Image/IconTools/IconDormArchaeologicalPlant001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormArchaeologicalPlant001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Archaeological/ArchaeologicalPlant001/ArchaeologicalPlant001.prefab	没有什么特别的原因，只是因为很好看。——采集者：艾拉	25012	2		36	2		1800	1						2527	1	2					1	1.0								
8982117		5	5	“守望者”	Assets/Product/Texture/Image/IconTools/IconDormArchaeologicalPlant002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormArchaeologicalPlant002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Archaeological/ArchaeologicalPlant001/ArchaeologicalPlant002.prefab	在后人尚未踏足之前，它是守望这座遗迹唯一的生命。	25012	2		36	2		1800	1						2528	1	2					1	1.0								
8982118		7	9	古典拱窗	Assets/Product/Texture/Image/IconTools/IconDormArchaeologicalWindow001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormArchaeologicalWindow001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Archaeological/ArchaeologicalWindow001/ArchaeologicalWindow001.prefab	古典风格的拱窗，很适合在窗边来一杯咖啡。	25012	2		36	2		1800	1						2529	1	2					1	1.0								
