Id	ChapterId	PreStage	MapId	Name	StageHint	BG	Prefab	LoseHint	NumberName	HintCost	AnswerCost	UseRoleId	ShadowId
4104	401	4103	4104	一杆进洞	知道台球吗？把目标分别推到正确的位置，然后——一杆进洞	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Red.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGamePink.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.1-4	25	100	401	406
4105	401	4104	4105	换位法阵	听我口令！斯——维——持——！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.1-5	25	100	401	406
4106	401	4105	4106	挤进圈里	只要有一颗小小的垫脚石——	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.1-6	25	100	401	406
4107	401	4106	4107	双边作战	两个战场，同个目的。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Red.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGamePink.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.1-7	25	100	401	406
4108	401	4107	4108	鲨士碧儿	不要轻易挑战看上去就很不妙的敌人——除非搞偷袭	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.1-8	25	100	401	406
4109	401	4108	4109	致命电墙	嗯……烤肉的香味	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.1-9	25	100	401	406
4110	401	4109	4110	一个不留	冲啊——！！！一个不留——！！！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Red.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGamePink.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.1-10	25	100	401	406
4201	402		4201	碍手碍脚	“不要再给我添麻烦啦！”“就要就要！”	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.2-1	25	100	402	407
4202	402	4201	4202	打草惊蛇	我是说打草会惊蛇！所以不要打草惊蛇！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.2-2	25	100	402	407
4203	402	4202	4203	杂草乱生	这里的草太多啦！能不能想想办法！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.2-3	25	100	402	407
4204	402	4203	4204	杂草丛生	救救，影子被杂草包围啦！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.2-4	25	100	402	407
4205	402	4204	4205	助人为乐	歪歪歪！是影子吗！快点开门帮我出去！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.2-5	25	100	402	407
4206	402	4205	4206	异路同归	看到那个终点了吗！我在终点等你！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.2-6	25	100	402	407
4207	402	4206	4207	分隔两路	“听我指挥！你先过来！”“哼！怎么不是你先过来！”	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Red.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGamePink.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.2-7	25	100	402	407
4208	402	4207	4208	分工合作	这里怪物太多了！我们需要分工合作！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Red.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGamePink.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.2-8	25	100	402	407
4209	402	4208	4209	小心触电	我电墙开关呢？电墙开关藏哪里了！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.2-9	25	100	402	407
4210	402	4209	4210	步步为营	影子！你最好看着我好好行动！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Red.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGamePink.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.2-10	25	100	402	407
4301	403		4301	梦幻泡影	哇哦，是泡泡——	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-1	25	100	403	408
4302	403	4301	4302	各退一步	有时也是要以退为进，才能达成目的	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-2	25	100	403	408
4303	403	4302	4303	声东击西	有个泡泡……是假象吧？	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-3	25	100	403	408
4304	403	4303	4304	致命陷阱	别别别别掉下去了——！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-4	25	100	403	408
4305	403	4304	4305	必要牺牲	组织！会记住！你的贡献！安心吧——！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-5	25	100	403	408
4306	403	4305	4306	偷梁换柱	我换位了！我又换位了！我到终点了！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Red.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGamePink.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-6	25	100	403	408
4307	403	4306	4307	镜像任务	一切有为法，如梦幻泡影，如露亦如电，应作如是观。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-7	25	100	403	408
4308	403	4307	4308	双线绕行	有时候，绕绕路反而是捷径	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-8	25	100	403	408
4309	403	4308	4309	以敌为凭	就算是对手，也可以成为工具	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Red.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGamePink.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-9	25	100	403	408
4310	403	4309	4310	提前布局	再说一次，就算是对手，也可以成为工具	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Red.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGamePink.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-10	25	100	403	408
4401	404		4401	冻结燃烧	影子，这次一起行动，让我看看你的能力。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-1	25	100	404	409
4402	404	4401	4402	鼎力相助	影子，我够不着终点，把我举起来一点。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-2	25	100	404	409
4403	404	4402	4403	循冰而行	影子，请帮助我开门，顺便解决敌人吧。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-3	25	100	404	409
4404	404	4403	4404	穿越红线	朋友，我们分头行动，穿越警戒线。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-4	25	100	404	409
4405	404	4404	4405	隔岸观火	朋友，诱敌入水！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-5	25	100	404	409
4406	404	4405	4406	逐个击破	上头多派了一位朋友，我跑圈望风，你们故技重施！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-6	25	100	404	409
4407	404	4406	4407	各司其职	最新的指示，我负责击杀太阿，你负责换位。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-7	25	100	404	409
4408	404	4407	4408	偷天换日	朋友，和我互换位置，击杀敌人。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-8	25	100	404	409
4409	404	4408	4409	合作无间	朋友，刺杀敌人麻烦你了，我直接终点等你。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Red.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGamePink.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-9	25	100	404	409
4410	404	4409	4410	永冬降临	朋友，今天小心地滑。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Red.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGamePink.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-10	25	100	404	409
4501	405		4501	临崖勒马	影子！能学学我怎么使用钢板吗！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-1	25	100	405	410
4502	405	4501	4502	行者让路	喂！可恶！你在前面挡住我去终点了！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-2	25	100	405	410
4503	405	4502	4503	望尘莫及	那个传送阵太远了！还有别的办法吗？	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-3	25	100	405	410
4504	405	4503	4504	直视前方	这里好空旷，但我们只需要直视我们的前方就好了。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-4	25	100	405	410
4505	405	4504	4505	向左向右	注意观察！这里的地形，你应该很熟悉了吧！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Red.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGamePink.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-5	25	100	405	410
4506	405	4505	4506	必要牺牲	这里的机关不适合我的行走！快帮帮我！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-6	25	100	405	410
4507	405	4506	4507	人满为患	我说！这是必要的彩蛋环节吗！好多人啊！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-7	25	100	405	410
4508	405	4507	4508	注意脚下	该碰的机关，不该碰的机关，要记得呐！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Red.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGamePink.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-8	25	100	405	410
4509	405	4508	4509	南辕北辙	听我说，这一次你是主角！影子加油！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-9	25	100	405	410
4510	405	4509	4510	心之所向	我们该派谁去拿到那把钥匙……	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-10	25	100	405	410
5101	501		5101	力大球飞	一往无前吧！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	1-1		100	501	
5102	501	5101	5102	驱球击库	藤球挡路，一拳打飞！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	1-2		100	501	
5103	501	5102	5103	隔山打怪	我还以为是减速带呢。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	1-3		100	501	
5104	501	5103	5104	沾花撞草	这草软绵绵的还有弹性。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	1-4		100	501	
5105	501	5104	5105	打草惊球	撞到草上一点都不疼。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	1-5		100	501	
5106	501	5105	5106	全垒打！	和我的藤球说去吧。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	1-6		100	501	
5201	502	5106	5201	惹火上身	燃起来了。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	2-1		100	502	
5202	502	5201	5202	星火燎原	熊熊燃烧~	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	2-2		100	502	
5203	502	5202	5203	水到林成	小小藤球，野蛮生长。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	2-3		100	502	
5204	502	5203	5204	声东击西	最远的路就是最近的路。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	2-4		100	502	
5205	502	5204	5205	背水一战	被包围啦！背后好像有路？	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	2-5		100	502	
5206	502	5205	5206	火烧连草	正面强攻不利，试试背后放火。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	2-6		100	502	
5301	503	5206	5301	引火上身	为什么不一开始就用红色形态呢。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	3-1		100	503	
5302	503	5301	5302	远程打击	您的快递已送达。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	3-2		100	503	
5303	503	5302	5303	连锁反应	水中取路，火拳出击！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	3-3		100	503	
5304	503	5303	5304	深入敌背	绝境之中，尚有一线生机。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	3-4		100	503	
5305	503	5304	5305	隔岸观火	付之一炬，大火延绵。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	3-5		100	503	
5306	503	5305	5306	草烬路明	下走一圈，上走一圈。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	3-6		100	503	
5401	504	5306	5401	双卡双态	不再孤单。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	4-1		100	503	504
5402	504	5401	5402	影踏飞藤	左脚踩球，右脚蹬草。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	4-2		100	503	504
5403	504	5402	5403	如履薄冰	冰层很薄，小心一点！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	4-3		100	503	504
5404	504	5403	5404	复路难行	融冰难凝，回不了头了……	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '多试试利用元素机制来通关', '用尽回合数并不会导致失败，可以试着后退或重置']	4-4		100	503	504
