Id	BlockId	TargetPurification	TimeStr
4615	57	223031320	2026/1/5 20:10
4616	57	224387691	2026/1/5 20:15
4617	57	225605957	2026/1/5 20:20
4618	57	227031850	2026/1/5 20:25
4619	57	228136895	2026/1/5 20:30
4620	57	229448194	2026/1/5 20:35
4621	57	230656286	2026/1/5 20:40
4622	57	231932251	2026/1/5 20:45
4623	57	233272680	2026/1/5 20:50
4624	57	234697391	2026/1/5 20:55
4625	57	236871110	2026/1/5 21:00
4626	57	239050977	2026/1/5 21:05
4627	57	241116025	2026/1/5 21:10
4628	57	243381789	2026/1/5 21:15
4629	57	245366687	2026/1/5 21:20
4630	57	247656756	2026/1/5 21:25
4631	57	249640678	2026/1/5 21:30
4632	57	251755283	2026/1/5 21:35
4633	57	254048273	2026/1/5 21:40
4634	57	256248210	2026/1/5 21:45
4635	57	258258600	2026/1/5 21:50
4636	57	260324430	2026/1/5 21:55
4637	57	262632461	2026/1/5 22:00
4638	57	264917494	2026/1/5 22:05
4639	57	267182130	2026/1/5 22:10
4640	57	269404232	2026/1/5 22:15
4641	57	271480429	2026/1/5 22:20
4642	57	273600145	2026/1/5 22:25
4643	57	300000000	2026/1/5 22:30
4644	26	2000000	2026/1/5 22:35
4645	26	3547240	2026/1/5 22:40
4646	26	5040933	2026/1/5 22:45
4647	26	6414420	2026/1/5 22:50
4648	26	7994945	2026/1/5 22:55
4649	26	9439376	2026/1/5 23:00
4650	26	10915192	2026/1/5 23:05
4651	26	12540663	2026/1/5 23:10
4652	26	13954270	2026/1/5 23:15
4653	26	15229605	2026/1/5 23:20
4654	26	16764352	2026/1/5 23:25
4655	26	18038949	2026/1/5 23:30
4656	26	19274029	2026/1/5 23:35
4657	26	20545493	2026/1/5 23:40
4658	26	22027971	2026/1/5 23:45
4659	26	23519333	2026/1/5 23:50
4660	26	24895718	2026/1/5 23:55
4661	26	26515986	2026/1/6 0:00
4662	26	27818416	2026/1/6 8:00
4663	26	29372343	2026/1/6 8:05
4664	26	30783367	2026/1/6 8:10
4665	26	32135676	2026/1/6 8:15
4666	26	33537454	2026/1/6 8:20
4667	26	34775964	2026/1/6 8:25
4668	26	36257098	2026/1/6 8:30
4669	26	37578368	2026/1/6 8:35
4670	26	39040753	2026/1/6 8:40
4671	26	40372943	2026/1/6 8:45
4672	26	41878583	2026/1/6 8:50
4673	26	43311080	2026/1/6 8:55
4674	26	44625586	2026/1/6 9:00
4675	26	46089707	2026/1/6 9:05
4676	26	48604468	2026/1/6 9:10
4677	26	50877432	2026/1/6 9:15
4678	26	53137746	2026/1/6 9:20
4679	26	55730829	2026/1/6 9:25
4680	26	58092918	2026/1/6 9:30
4681	26	60510408	2026/1/6 9:35
4682	26	63126026	2026/1/6 9:40
4683	26	65735668	2026/1/6 9:45
4684	26	68335238	2026/1/6 9:50
4685	26	70814508	2026/1/6 9:55
4686	26	73074240	2026/1/6 10:00
4687	26	75595644	2026/1/6 10:05
4688	26	78114694	2026/1/6 10:10
4689	26	80503625	2026/1/6 10:15
4690	26	83135434	2026/1/6 10:20
4691	26	85488121	2026/1/6 10:25
4692	26	88100051	2026/1/6 10:30
4693	26	90684902	2026/1/6 10:35
4694	26	93223852	2026/1/6 10:40
4695	26	95828334	2026/1/6 10:45
4696	26	98186186	2026/1/6 10:50
4697	26	100583221	2026/1/6 10:55
4698	26	103049765	2026/1/6 11:00
4699	26	105564026	2026/1/6 11:05
4700	26	108171909	2026/1/6 11:10
4701	26	110529686	2026/1/6 11:15
4702	26	112812796	2026/1/6 11:20
4703	26	115258863	2026/1/6 11:25
4704	26	117654899	2026/1/6 11:30
4705	26	120284604	2026/1/6 11:35
4706	26	122549529	2026/1/6 11:40
4707	26	125053463	2026/1/6 11:45
4708	26	127358318	2026/1/6 11:50
4709	26	129815972	2026/1/6 11:55
4710	26	132160370	2026/1/6 12:00
4711	26	134656346	2026/1/6 12:05
4712	26	136599334	2026/1/6 12:10
4713	26	138523080	2026/1/6 12:15
4714	26	140527191	2026/1/6 12:20
4715	26	142539600	2026/1/6 12:25
4716	26	144516840	2026/1/6 12:30
4717	26	146546537	2026/1/6 12:35
4718	26	148766654	2026/1/6 12:40
4719	26	150889657	2026/1/6 12:45
4720	26	152734415	2026/1/6 12:50
4721	26	154778984	2026/1/6 12:55
4722	26	156676608	2026/1/6 13:00
4723	26	158796272	2026/1/6 13:05
4724	26	160907366	2026/1/6 13:10
4725	26	163064166	2026/1/6 13:15
4726	26	164949876	2026/1/6 13:20
4727	26	166866030	2026/1/6 13:25
4728	26	168867555	2026/1/6 13:30
4729	26	170808692	2026/1/6 13:35
4730	26	172662875	2026/1/6 13:40
4731	26	174607629	2026/1/6 13:45
4732	26	176675766	2026/1/6 13:50
4733	26	178540063	2026/1/6 13:55
4734	26	180686727	2026/1/6 14:00
4735	26	182917437	2026/1/6 14:05
4736	26	184289723	2026/1/6 14:10
4737	26	185718890	2026/1/6 14:15
4738	26	186951733	2026/1/6 14:20
4739	26	188414414	2026/1/6 14:25
4740	26	189934576	2026/1/6 14:30
4741	26	191208647	2026/1/6 14:35
4742	26	192657829	2026/1/6 14:40
4743	26	194079966	2026/1/6 14:45
4744	26	195677381	2026/1/6 14:50
4745	26	197139722	2026/1/6 14:55
4746	26	198404367	2026/1/6 15:00
4747	26	199865812	2026/1/6 15:05
4748	26	201157721	2026/1/6 15:10
4749	26	202454835	2026/1/6 15:15
4750	26	203827950	2026/1/6 15:20
4751	26	205402412	2026/1/6 15:25
4752	26	206782879	2026/1/6 15:30
4753	26	208320170	2026/1/6 15:35
4754	26	209628304	2026/1/6 15:40
4755	26	211014762	2026/1/6 15:45
4756	26	212466893	2026/1/6 15:50
4757	26	213989212	2026/1/6 15:55
4758	26	215423475	2026/1/6 16:00
4759	26	216938608	2026/1/6 16:05
4760	26	218368175	2026/1/6 16:10
4761	26	219904200	2026/1/6 16:15
4762	26	221465469	2026/1/6 16:20
4763	26	222745939	2026/1/6 16:25
4764	26	224045297	2026/1/6 16:30
4765	26	225447042	2026/1/6 16:35
4766	26	226834136	2026/1/6 16:40
4767	26	228300772	2026/1/6 16:45
4768	26	229828690	2026/1/6 16:50
4769	26	231107729	2026/1/6 16:55
4770	26	232669210	2026/1/6 17:00
4771	26	233933822	2026/1/6 17:05
4772	26	235341027	2026/1/6 17:10
4773	26	236624291	2026/1/6 17:15
4774	26	238119103	2026/1/6 17:20
4775	26	239454408	2026/1/6 17:25
4776	26	240841763	2026/1/6 17:30
4777	26	242173040	2026/1/6 17:35
4778	26	243512044	2026/1/6 17:40
4779	26	244972562	2026/1/6 17:45
4780	26	246495520	2026/1/6 17:50
4781	26	247936130	2026/1/6 17:55
4782	26	249521707	2026/1/6 18:00
4783	26	250756417	2026/1/6 18:05
4784	26	253121056	2026/1/6 18:10
4785	26	255570036	2026/1/6 18:15
4786	26	257903440	2026/1/6 18:20
4787	26	260211944	2026/1/6 18:25
4788	26	262837777	2026/1/6 18:30
4789	26	265204166	2026/1/6 18:35
4790	26	300000000	2026/1/6 18:40
4791	27	1700000	2026/1/6 18:45
4792	27	3412516	2026/1/6 18:50
4793	27	5341566	2026/1/6 18:55
4794	27	7140857	2026/1/6 19:00
4795	27	8852958	2026/1/6 19:05
4796	27	10505463	2026/1/6 19:10
4797	27	12266054	2026/1/6 19:15
4798	27	13942862	2026/1/6 19:20
4799	27	15805613	2026/1/6 19:25
4800	27	17616009	2026/1/6 19:30
4801	27	19317493	2026/1/6 19:35
4802	27	21114249	2026/1/6 19:40
4803	27	22409143	2026/1/6 19:45
4804	27	23621431	2026/1/6 19:50
4805	27	24908008	2026/1/6 19:55
4806	27	26048104	2026/1/6 20:00
4807	27	27346504	2026/1/6 20:05
4808	27	28515463	2026/1/6 20:10
4809	27	29913907	2026/1/6 20:15
4810	27	31302295	2026/1/6 20:20
4811	27	32643062	2026/1/6 20:25
4812	27	33884710	2026/1/6 20:30
4813	27	35217421	2026/1/6 20:35
4814	27	36614223	2026/1/6 20:40
4815	27	37876366	2026/1/6 20:45
4816	27	39117229	2026/1/6 20:50
4817	27	40352932	2026/1/6 20:55
4818	27	41573837	2026/1/6 21:00
4819	27	42931089	2026/1/6 21:05
4820	27	44235750	2026/1/6 21:10
4821	27	45556146	2026/1/6 21:15
4822	27	46773605	2026/1/6 21:20
4823	27	48061961	2026/1/6 21:25
4824	27	49475050	2026/1/6 21:30
4825	27	50820358	2026/1/6 21:35
4826	27	52113787	2026/1/6 21:40
4827	27	53425321	2026/1/6 21:45
4828	27	54842477	2026/1/6 21:50
4829	27	55965845	2026/1/6 21:55
4830	27	57265985	2026/1/6 22:00
4831	27	58671524	2026/1/6 22:05
4832	27	59908634	2026/1/6 22:10
4833	27	61225244	2026/1/6 22:15
4834	27	62504601	2026/1/6 22:20
4835	27	63756391	2026/1/6 22:25
4836	27	65137428	2026/1/6 22:30
4837	27	66237252	2026/1/6 22:35
4838	27	67404035	2026/1/6 22:40
4839	27	69696366	2026/1/6 22:45
4840	27	71930894	2026/1/6 22:50
4841	27	73973610	2026/1/6 22:55
4842	27	76070579	2026/1/6 23:00
4843	27	78139705	2026/1/6 23:05
4844	27	80422209	2026/1/6 23:10
4845	27	82609094	2026/1/6 23:15
4846	27	84669301	2026/1/6 23:20
4847	27	86969049	2026/1/6 23:25
4848	27	88985519	2026/1/6 23:30
4849	27	91276899	2026/1/6 23:35
4850	27	93477006	2026/1/6 23:40
4851	27	95544000	2026/1/6 23:45
4852	27	97674481	2026/1/6 23:50
4853	27	99727956	2026/1/6 23:55
4854	27	101914514	2026/1/7 0:00
4855	27	104076937	2026/1/7 0:05
4856	27	106330101	2026/1/7 0:10
4857	27	108399301	2026/1/7 0:15
4858	27	110641842	2026/1/7 0:20
4859	27	112841633	2026/1/7 0:25
4860	27	114959630	2026/1/7 0:30
4861	27	117147654	2026/1/7 0:35
4862	27	119434005	2026/1/7 0:40
4863	27	121729681	2026/1/7 0:45
4864	27	123912795	2026/1/7 0:50
4865	27	126099128	2026/1/7 0:55
4866	27	128407261	2026/1/7 1:00
4867	27	130408202	2026/1/7 1:05
4868	27	132420367	2026/1/7 1:10
4869	27	134738939	2026/1/7 1:15
4870	27	137033939	2026/1/7 1:20
4871	27	139104216	2026/1/7 1:25
4872	27	141139936	2026/1/7 1:30
4873	27	143427273	2026/1/7 1:35
4874	27	145740448	2026/1/7 1:40
4875	27	147383935	2026/1/7 1:45
4876	27	149204052	2026/1/7 1:50
4877	27	151148078	2026/1/7 1:55
4878	27	152910582	2026/1/7 2:00
4879	27	154628894	2026/1/7 2:05
4880	27	156329821	2026/1/7 2:10
4881	27	158094737	2026/1/7 2:15
4882	27	159888236	2026/1/7 2:20
4883	27	161520968	2026/1/7 2:25
4884	27	163234478	2026/1/7 2:30
4885	27	165072668	2026/1/7 2:35
4886	27	167003869	2026/1/7 2:40
4887	27	168899135	2026/1/7 2:45
4888	27	170699581	2026/1/7 2:50
4889	27	172558029	2026/1/7 2:55
4890	27	174225448	2026/1/7 3:00
4891	27	175878971	2026/1/7 3:05
4892	27	177563406	2026/1/7 3:10
4893	27	179231557	2026/1/7 3:15
4894	27	181072971	2026/1/7 3:20
4895	27	182845000	2026/1/7 3:25
4896	27	184644998	2026/1/7 3:30
4897	27	186504236	2026/1/7 3:35
4898	27	188192130	2026/1/7 3:40
4899	27	189562076	2026/1/7 3:45
4900	27	190830860	2026/1/7 3:50
4901	27	192009168	2026/1/7 3:55
4902	27	193187542	2026/1/7 4:00
4903	27	194406717	2026/1/7 4:05
4904	27	195769241	2026/1/7 4:10
4905	27	196992778	2026/1/7 4:15
4906	27	198379560	2026/1/7 4:20
4907	27	199494899	2026/1/7 4:25
4908	27	200741158	2026/1/7 4:30
4909	27	202106777	2026/1/7 4:35
4910	27	203308629	2026/1/7 4:40
4911	27	204590874	2026/1/7 4:45
4912	27	205870662	2026/1/7 4:50
4913	27	206979093	2026/1/7 4:55
4914	27	208353907	2026/1/7 5:00
4915	27	209523979	2026/1/7 5:05
4916	27	210819581	2026/1/7 5:10
4917	27	212159362	2026/1/7 5:15
4918	27	213458977	2026/1/7 5:20
4919	27	214669301	2026/1/7 5:25
4920	27	215971233	2026/1/7 5:30
4921	27	217095732	2026/1/7 5:35
4922	27	218402383	2026/1/7 5:40
4923	27	219709500	2026/1/7 5:45
4924	27	220931802	2026/1/7 5:50
4925	27	222204662	2026/1/7 5:55
4926	27	223422932	2026/1/7 6:00
4927	27	224621776	2026/1/7 6:05
4928	27	225788513	2026/1/7 6:10
4929	27	227020575	2026/1/7 6:15
4930	27	228183506	2026/1/7 6:20
4931	27	229344480	2026/1/7 6:25
4932	27	230660699	2026/1/7 6:30
4933	27	231983374	2026/1/7 6:35
4934	27	233377365	2026/1/7 6:40
4935	27	234620115	2026/1/7 6:45
4936	27	235730423	2026/1/7 6:50
4937	27	236879078	2026/1/7 6:55
4938	27	238123647	2026/1/7 7:00
4939	27	239332412	2026/1/7 7:05
4940	27	240574790	2026/1/7 7:10
4941	27	241860425	2026/1/7 7:15
4942	27	243058043	2026/1/7 7:20
4943	27	244291997	2026/1/7 7:25
4944	27	245697988	2026/1/7 7:30
4945	27	247112590	2026/1/7 7:35
4946	27	248224740	2026/1/7 7:40
4947	27	250482508	2026/1/7 7:45
4948	27	252483579	2026/1/7 7:50
4949	27	254519298	2026/1/7 7:55
4950	27	266641779	2026/1/7 8:00
4951	27	288828799	2026/1/7 8:05
4952	27	291020373	2026/1/7 8:10
4953	27	300000000	2026/1/7 8:15
4954	28	1700000	2026/1/7 8:00
4955	28	3428623	2026/1/7 8:05
4956	28	5244730	2026/1/7 8:10
4957	28	6983483	2026/1/7 8:15
4958	28	8671078	2026/1/7 8:20
4959	28	10475305	2026/1/7 8:25
4960	28	12422892	2026/1/7 8:30
4961	28	14071697	2026/1/7 8:35
4962	28	15844291	2026/1/7 8:40
4963	28	17709519	2026/1/7 8:45
4964	28	19364719	2026/1/7 8:50
4965	28	21056795	2026/1/7 8:55
4966	28	22112192	2026/1/7 9:00
4967	28	23477291	2026/1/7 9:05
4968	28	24592128	2026/1/7 9:10
4969	28	26012575	2026/1/7 9:15
4970	28	27186168	2026/1/7 9:20
4971	28	28242372	2026/1/7 9:25
4972	28	29308892	2026/1/7 9:30
4973	28	30645516	2026/1/7 9:35
4974	28	31880827	2026/1/7 9:40
4975	28	33270312	2026/1/7 9:45
4976	28	34577997	2026/1/7 9:50
4977	28	35754809	2026/1/7 9:55
4978	28	36921438	2026/1/7 10:00
4979	28	38071607	2026/1/7 10:05
4980	28	39211621	2026/1/7 10:10
4981	28	40493154	2026/1/7 10:15
4982	28	41727318	2026/1/7 10:20
4983	28	42897533	2026/1/7 10:25
4984	28	43963367	2026/1/7 10:30
4985	28	45015408	2026/1/7 10:35
4986	28	46139194	2026/1/7 10:40
4987	28	47481962	2026/1/7 10:45
4988	28	48802220	2026/1/7 10:50
4989	28	50030695	2026/1/7 10:55
4990	28	51431490	2026/1/7 11:00
4991	28	52563656	2026/1/7 11:05
4992	28	53668066	2026/1/7 11:10
4993	28	55005110	2026/1/7 11:15
4994	28	56178072	2026/1/7 11:20
4995	28	57318372	2026/1/7 11:25
4996	28	58695312	2026/1/7 11:30
4997	28	60106934	2026/1/7 11:35
4998	28	61262033	2026/1/7 11:40
4999	28	62323436	2026/1/7 11:45
5000	28	63570264	2026/1/7 11:50
5001	28	64721277	2026/1/7 11:55
5002	28	66708937	2026/1/7 12:00
5003	28	68919324	2026/1/7 12:05
5004	28	71123345	2026/1/7 12:10
5005	28	73213716	2026/1/7 12:15
5006	28	75428789	2026/1/7 12:20
5007	28	77497542	2026/1/7 12:25
5008	28	79686856	2026/1/7 12:30
5009	28	81966521	2026/1/7 12:35
5010	28	83937889	2026/1/7 12:40
5011	28	86216011	2026/1/7 12:45
5012	28	88480184	2026/1/7 12:50
5013	28	90757717	2026/1/7 12:55
5014	28	92871014	2026/1/7 13:00
5015	28	95002621	2026/1/7 13:05
5016	28	97299419	2026/1/7 13:10
5017	28	99489057	2026/1/7 13:15
5018	28	101613606	2026/1/7 13:20
5019	28	103578161	2026/1/7 13:25
5020	28	105740240	2026/1/7 13:30
5021	28	107681669	2026/1/7 13:35
5022	28	109788332	2026/1/7 13:40
5023	28	111974569	2026/1/7 13:45
5024	28	114042043	2026/1/7 13:50
5025	28	116152946	2026/1/7 13:55
5026	28	118405267	2026/1/7 14:00
5027	28	120559728	2026/1/7 14:05
5028	28	122789001	2026/1/7 14:10
5029	28	125089860	2026/1/7 14:15
5030	28	127099572	2026/1/7 14:20
5031	28	129129145	2026/1/7 14:25
5032	28	131153670	2026/1/7 14:30
5033	28	133342699	2026/1/7 14:35
5034	28	135544518	2026/1/7 14:40
5035	28	137709688	2026/1/7 14:45
5036	28	139700741	2026/1/7 14:50
5037	28	141979098	2026/1/7 14:55
5038	28	143840192	2026/1/7 15:00
5039	28	145540274	2026/1/7 15:05
5040	28	147501218	2026/1/7 15:10
5041	28	149419110	2026/1/7 15:15
5042	28	151318217	2026/1/7 15:20
5043	28	153164231	2026/1/7 15:25
5044	28	154837070	2026/1/7 15:30
5045	28	156424485	2026/1/7 15:35
5046	28	158329502	2026/1/7 15:40
5047	28	160215308	2026/1/7 15:45
5048	28	162126608	2026/1/7 15:50
5049	28	163979181	2026/1/7 15:55
5050	28	165844400	2026/1/7 16:00
5051	28	167797370	2026/1/7 16:05
5052	28	169633469	2026/1/7 16:10
5053	28	171533236	2026/1/7 16:15
5054	28	173275003	2026/1/7 16:20
5055	28	175167557	2026/1/7 16:25
5056	28	176897276	2026/1/7 16:30
5057	28	178778385	2026/1/7 16:35
5058	28	180486716	2026/1/7 16:40
5059	28	182390167	2026/1/7 16:45
5060	28	184056186	2026/1/7 16:50
5061	28	185788395	2026/1/7 16:55
5062	28	187078977	2026/1/7 17:00
5063	28	188169130	2026/1/7 17:05
5064	28	189410856	2026/1/7 17:10
5065	28	190465018	2026/1/7 17:15
5066	28	191582320	2026/1/7 17:20
5067	28	192920805	2026/1/7 17:25
5068	28	194245945	2026/1/7 17:30
5069	28	195514117	2026/1/7 17:35
5070	28	196944682	2026/1/7 17:40
5071	28	198339241	2026/1/7 17:45
5072	28	199473127	2026/1/7 17:50
5073	28	200579216	2026/1/7 17:55
5074	28	201978780	2026/1/7 18:00
5075	28	203085492	2026/1/7 18:05
5076	28	204434814	2026/1/7 18:10
5077	28	205716404	2026/1/7 18:15
5078	28	206881082	2026/1/7 18:20
5079	28	207955447	2026/1/7 18:25
5080	28	209054231	2026/1/7 18:30
5081	28	210366970	2026/1/7 18:35
5082	28	211622423	2026/1/7 18:40
5083	28	213032083	2026/1/7 18:45
5084	28	214173888	2026/1/7 18:50
5085	28	215492420	2026/1/7 18:55
5086	28	216597905	2026/1/7 19:00
5087	28	217797793	2026/1/7 19:05
5088	28	219043441	2026/1/7 19:10
5089	28	220328938	2026/1/7 19:15
5090	28	221613499	2026/1/7 19:20
5091	28	223001390	2026/1/7 19:25
5092	28	224177658	2026/1/7 19:30
5093	28	225394659	2026/1/7 19:35
5094	28	226535735	2026/1/7 19:40
5095	28	227953378	2026/1/7 19:45
5096	28	229347916	2026/1/7 19:50
5097	28	230605906	2026/1/7 19:55
5098	28	231962207	2026/1/7 20:00
5099	28	233133640	2026/1/7 20:05
5100	28	234386919	2026/1/7 20:10
5101	28	235788374	2026/1/7 20:15
5102	28	236877378	2026/1/7 20:20
5103	28	238272097	2026/1/7 20:25
5104	28	239478184	2026/1/7 20:30
5105	28	240614256	2026/1/7 20:35
5106	28	241714748	2026/1/7 20:40
5107	28	242894412	2026/1/7 20:45
5108	28	244037210	2026/1/7 20:50
5109	28	245409681	2026/1/7 20:55
5110	28	247661364	2026/1/7 21:00
5111	28	249887950	2026/1/7 21:05
5112	28	252163612	2026/1/7 21:10
5113	28	254280832	2026/1/7 21:15
5114	28	256426417	2026/1/7 21:20
5115	28	258560684	2026/1/7 21:25
5116	28	260535125	2026/1/7 21:30
5117	28	262795498	2026/1/7 21:35
5118	28	264941316	2026/1/7 21:40
5119	28	267028307	2026/1/7 21:45
5120	28	268982430	2026/1/7 21:50
5121	28	271031298	2026/1/7 21:55
5122	28	300000000	2026/1/7 22:00
5123	29	1800000	2026/1/7 8:20
5124	29	3582767	2026/1/7 8:25
5125	29	5618413	2026/1/7 8:30
5126	29	7633441	2026/1/7 8:35
5127	29	9588919	2026/1/7 8:40
5128	29	11386977	2026/1/7 8:45
5129	29	13400959	2026/1/7 8:50
5130	29	15398143	2026/1/7 8:55
5131	29	16717049	2026/1/7 9:00
5132	29	18086881	2026/1/7 9:05
5133	29	19242936	2026/1/7 9:10
5134	29	20394506	2026/1/7 9:15
5135	29	21760507	2026/1/7 9:20
5136	29	22940285	2026/1/7 9:25
5137	29	24112415	2026/1/7 9:30
5138	29	25457011	2026/1/7 9:35
5139	29	26873120	2026/1/7 9:40
5140	29	28295948	2026/1/7 9:45
5141	29	29603229	2026/1/7 9:50
5142	29	30949737	2026/1/7 9:55
5143	29	32227496	2026/1/7 10:00
5144	29	33666165	2026/1/7 10:05
5145	29	35034969	2026/1/7 10:10
5146	29	36337865	2026/1/7 10:15
5147	29	37816232	2026/1/7 10:20
5148	29	39158247	2026/1/7 10:25
5149	29	40469463	2026/1/7 10:30
5150	29	41896146	2026/1/7 10:35
5151	29	43353826	2026/1/7 10:40
5152	29	44611322	2026/1/7 10:45
5153	29	45773459	2026/1/7 10:50
5154	29	47194496	2026/1/7 10:55
5155	29	48335926	2026/1/7 11:00
5156	29	49837587	2026/1/7 11:05
5157	29	51147518	2026/1/7 11:10
5158	29	52455915	2026/1/7 11:15
5159	29	53716181	2026/1/7 11:20
5160	29	54969323	2026/1/7 11:25
5161	29	56256500	2026/1/7 11:30
5162	29	57651775	2026/1/7 11:35
5163	29	58878361	2026/1/7 11:40
5164	29	60358751	2026/1/7 11:45
5165	29	61771886	2026/1/7 11:50
5166	29	63217021	2026/1/7 11:55
5167	29	65510593	2026/1/7 12:00
5168	29	67908781	2026/1/7 12:05
5169	29	70115989	2026/1/7 12:10
5170	29	72501815	2026/1/7 12:15
5171	29	74677243	2026/1/7 12:20
5172	29	76871776	2026/1/7 12:25
5173	29	79286713	2026/1/7 12:30
5174	29	81472221	2026/1/7 12:35
5175	29	83628441	2026/1/7 12:40
5176	29	85730633	2026/1/7 12:45
5177	29	87837002	2026/1/7 12:50
5178	29	90273732	2026/1/7 12:55
5179	29	92365461	2026/1/7 13:00
5180	29	94506523	2026/1/7 13:05
5181	29	96947556	2026/1/7 13:10
5182	29	99046353	2026/1/7 13:15
5183	29	101477327	2026/1/7 13:20
5184	29	103609525	2026/1/7 13:25
5185	29	105979477	2026/1/7 13:30
5186	29	108294873	2026/1/7 13:35
5187	29	110644234	2026/1/7 13:40
5188	29	112845659	2026/1/7 13:45
5189	29	115288411	2026/1/7 13:50
5190	29	117649169	2026/1/7 13:55
5191	29	120020661	2026/1/7 14:00
5192	29	122433975	2026/1/7 14:05
5193	29	124869694	2026/1/7 14:10
5194	29	126963568	2026/1/7 14:15
5195	29	129135733	2026/1/7 14:20
5196	29	131312468	2026/1/7 14:25
5197	29	133464405	2026/1/7 14:30
5198	29	135784471	2026/1/7 14:35
5199	29	138075664	2026/1/7 14:40
5200	29	140160855	2026/1/7 14:45
5201	29	142319598	2026/1/7 14:50
5202	29	144747051	2026/1/7 14:55
5203	29	146461757	2026/1/7 15:00
5204	29	148176202	2026/1/7 15:05
5205	29	150013708	2026/1/7 15:10
5206	29	151863590	2026/1/7 15:15
5207	29	153725850	2026/1/7 15:20
5208	29	155543821	2026/1/7 15:25
5209	29	157413286	2026/1/7 15:30
5210	29	159207416	2026/1/7 15:35
5211	29	161088657	2026/1/7 15:40
5212	29	162821189	2026/1/7 15:45
5213	29	164762540	2026/1/7 15:50
5214	29	166678103	2026/1/7 15:55
5215	29	168431063	2026/1/7 16:00
5216	29	170295114	2026/1/7 16:05
5217	29	172064613	2026/1/7 16:10
5218	29	174109303	2026/1/7 16:15
5219	29	175998708	2026/1/7 16:20
5220	29	177791387	2026/1/7 16:25
5221	29	179537498	2026/1/7 16:30
5222	29	181492872	2026/1/7 16:35
5223	29	183484137	2026/1/7 16:40
5224	29	185209460	2026/1/7 16:45
5225	29	187090370	2026/1/7 16:50
5226	29	188916710	2026/1/7 16:55
5227	29	190353319	2026/1/7 17:00
5228	29	191716659	2026/1/7 17:05
5229	29	193115656	2026/1/7 17:10
5230	29	194280807	2026/1/7 17:15
5231	29	195454922	2026/1/7 17:20
5232	29	196715806	2026/1/7 17:25
5233	29	198162193	2026/1/7 17:30
5234	29	199558380	2026/1/7 17:35
5235	29	200717094	2026/1/7 17:40
5236	29	202083472	2026/1/7 17:45
5237	29	203418280	2026/1/7 17:50
5238	29	204774325	2026/1/7 17:55
5239	29	206063623	2026/1/7 18:00
5240	29	207264742	2026/1/7 18:05
5241	29	208585800	2026/1/7 18:10
5242	29	209834352	2026/1/7 18:15
5243	29	211316095	2026/1/7 18:20
5244	29	212665002	2026/1/7 18:25
5245	29	213840564	2026/1/7 18:30
5246	29	215250588	2026/1/7 18:35
5247	29	216601651	2026/1/7 18:40
5248	29	218009512	2026/1/7 18:45
5249	29	219149212	2026/1/7 18:50
5250	29	220316225	2026/1/7 18:55
5251	29	221741211	2026/1/7 19:00
5252	29	222917551	2026/1/7 19:05
5253	29	224083365	2026/1/7 19:10
5254	29	225339714	2026/1/7 19:15
5255	29	226749314	2026/1/7 19:20
5256	29	228054778	2026/1/7 19:25
5257	29	229464513	2026/1/7 19:30
5258	29	230788220	2026/1/7 19:35
5259	29	232155229	2026/1/7 19:40
5260	29	233457915	2026/1/7 19:45
5261	29	234873195	2026/1/7 19:50
5262	29	236301652	2026/1/7 19:55
5263	29	237792573	2026/1/7 20:00
5264	29	238952825	2026/1/7 20:05
5265	29	240386965	2026/1/7 20:10
5266	29	241833204	2026/1/7 20:15
5267	29	242996149	2026/1/7 20:20
5268	29	244315190	2026/1/7 20:25
5269	29	245608181	2026/1/7 20:30
5270	29	247001471	2026/1/7 20:35
5271	29	248327197	2026/1/7 20:40
5272	29	249549356	2026/1/7 20:45
5273	29	250771866	2026/1/7 20:50
5274	29	251959790	2026/1/7 20:55
5275	29	254154624	2026/1/7 21:00
5276	29	256345453	2026/1/7 21:05
5277	29	258586255	2026/1/7 21:10
5278	29	260708032	2026/1/7 21:15
5279	29	262876498	2026/1/7 21:20
5280	29	265220862	2026/1/7 21:25
5281	29	300000000	2026/1/7 21:30
5282	30	2100000	2026/1/7 9:30
5283	30	3442189	2026/1/7 9:35
5284	30	5019195	2026/1/7 9:40
5285	30	6356283	2026/1/7 9:45
5286	30	8068608	2026/1/7 9:50
5287	30	9383522	2026/1/7 9:55
5288	30	11083355	2026/1/7 10:00
5289	30	12525338	2026/1/7 10:05
5290	30	14211711	2026/1/7 10:10
5291	30	15558406	2026/1/7 10:15
5292	30	16993566	2026/1/7 10:20
5293	30	18576974	2026/1/7 10:25
5294	30	20174375	2026/1/7 10:30
5295	30	21505567	2026/1/7 10:35
5296	30	22889008	2026/1/7 10:40
5297	30	24528372	2026/1/7 10:45
5298	30	25840139	2026/1/7 10:50
5299	30	27197759	2026/1/7 10:55
5300	30	28609781	2026/1/7 11:00
5301	30	30131256	2026/1/7 11:05
5302	30	31559748	2026/1/7 11:10
5303	30	32853826	2026/1/7 11:15
5304	30	34427761	2026/1/7 11:20
5305	30	35934395	2026/1/7 11:25
5306	30	37462990	2026/1/7 11:30
5307	30	38910433	2026/1/7 11:35
5308	30	40236956	2026/1/7 11:40
5309	30	41772185	2026/1/7 11:45
5310	30	43144204	2026/1/7 11:50
5311	30	44545622	2026/1/7 11:55
5312	30	47255679	2026/1/7 12:00
