StageId	Type	Name	Description	Icon	StoryIcon	BgmId	AmbientSound	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId	NormalEventId	PreEventId	ClearEventId	DisappearCondition	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	FirstRequireActionPoint	FinishRequireActionPoint	CharacterLimitType	CareerSuggestType	AISuggestType	LimitBuffId	PassTimeLimit	PreStageId	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId	TeamExp	FirstTeamExp	FinishTeamExp	CardExp	FirstCardExp	FinishCardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryIds	BeginConditions	EndStoryIds	EndConditions	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc	DescEventId	SettleLoseTipId	SuggestedConditionId	ForceConditionId	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId	UrgentEventId	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType	MultiChallengeId	Restartable	ResetHpCount	StoryUiStyle	OnlineMsgId	ForceAllyEffect	DisableDeadEffect	HideAction	Ability	GeneralSkillIds	NextStageId
30130302	18	遗忘者与节日	这可能是唯一值得期待的日子。	Assets/Product/Texture/Image/UiFubenYurenjie/Yurenjie01.png		101					1						2	1				1							1		[30130301]																1	['DW00102BA']					3	['击毁所有感染体。', '注意构造体阵容搭配。']					True		2	1			12		2	Square			[1, 2, 3]											[30130303]
30130303	18	替代品与觉悟	世界上有两种事物——可以替代的，与无可替代的。	Assets/Product/Texture/Image/UiFubenDuanwu/YuDuanwu032.png		101					1						3	1				1	15						1		[30130302]		100701020	2105011	100702	2105011		15									1	['DW00103BA']		['DW00103EA']			3	['击毁所有感染体。', '注意构造体阵容搭配。']					True		2	1	[1131, 7002, 7010]		12		1	Rectangle			[1, 2, 3]											[30130304]
30130304	18	背影与决定	今天是节日，无论是谁也不允许缺席。	Assets/Product/Texture/Image/UiFubenYurenjie/Yurenjie03.png		101					1						4	1				1							1		[30130303]																1	['DW00104BA']					3	['击毁所有感染体。', '注意构造体阵容搭配。']					True		2	1			12		2	Square			[1, 2, 3]											[30130305]
30130305	18	故乡与“粽子”	这是……天下第一好吃的粽子。	Assets/Product/Texture/Image/UiFubenDuanwu/YuDuanwu033.png		101					1						5	1				1	15						1		[30130304]		100701040	2105012	100704	2105012		15									1	['DW00105BA']		['DW00105EA']			3	['击毁所有感染体。', '注意构造体阵容搭配。']					True		2	1			12		1	Rectangle			[1, 2, 3]											[30130306]
30130306	18	旅途与未来	旅程结束了，但是端午还在继续。	Assets/Product/Texture/Image/UiFubenYurenjie/UiFubenYurenjieImg01.png		101					1						6	1				1							1		[30130305]																1	['DW00106BA']					3	['击毁所有感染体。', '注意构造体阵容搭配。']					True		2	1			12		2	Square			[1, 2, 3]											[30130307]
30130307	18	端午与“战争”	这是场关乎尊严的战争！	Assets/Product/Texture/Image/UiFubenYurenjie/UiFubenYurenjieImg01.png		7					1						6	1				1							1		[30130306]																1	['DW00107BA']					3	['击毁所有感染体。', '注意构造体阵容搭配。']					True		2	1			12		2	Square			[1, 2, 3]											
30130310	18	剧本研讨会	完结的故事要出续集？大家都来想想办法吧。	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Gk3.png	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Gk4.png	36		10101			1						7					1								300																	1	['HD02301BA']					3						True		2	1			3		2	Square			[1, 2, 3]											[30130311]
30130311	18	贤者从天而降	隐约记得上一次……我们也是这么过来的吧，乘务长……乘务长！！	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Gk3.png	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Gk4.png	36		10101			1						7					1								300	[30130310]																1	['HD02302BA']					3						True		2	1			3		2	Square			[1, 2, 3]											[30130312]
30130312	18	“老朋友”	那家伙，一点都没有变老嘛。	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Gk01.png		36		10101			1						5					1								300	[30130311]			61268		61268											1	['HD02303BA']					3	['顺利通关关卡', '通关时间不超过600秒', '全员存活通过关卡']					True		2	1	[127623]		3		1	Rectangle			[1, 2, 3]											[30130313]
30130313	18	灰鸦小小队	灰鸦小小队，集结！	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Gk3.png	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Gk4.png	36		10101			1						7					1								300	[30130312]																1	['HD02304BA']					3						True		2	1			3		2	Square			[1, 2, 3]											[30130314]
30130314	18	贤者的任务	悠哉游哉的勇者与心急火燎的贤者。	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Gk3.png	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Gk4.png	36		10101			1						7					1								300	[30130313]																1	['HD02305BA']					3						True		2	1			3		2	Square			[1, 2, 3]											[30130315]
30130315	18	飞天拉面	无心播下的种子，业已成长为了苍天大树。	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Gk3.png	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Gk4.png	36		10101			1						7					1								300	[30130314]																1	['HD02306BA']					3						True		2	1			3		2	Square			[1, 2, 3]											[30130316]
30130316	18	当人类学会用火	自人类学会用火的那一刻起，日新月异的时代就此到来。	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Gk02.png		36		10101			1						5					1								300	[30130315]			61269		61269											1	['HD02307BA']					3	['顺利通关关卡', '通关时间不超过600秒', '全员存活通过关卡']					True		2	1	[127624]		3		1	Rectangle			[1, 2, 3]											[30130317]
30130317	18	漫长的故事	他将最珍视的宝物，埋藏在了岁月长河之中。	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Gk3.png	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Gk4.png	36		10101			1						7					1								300	[30130316]																1	['HD02308BA']					3						True		2	1			3		2	Square			[1, 2, 3]											[30130318]
30130318	18	同伴	无声的陪伴，是他给同伴的最终答案。	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Gk3.png	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Gk4.png	36		10101			1						7					1								300	[30130317]																1	['HD02309BA']					3						True		2	1			3		2	Square			[1, 2, 3]											[30130319]
30130319	18	回声	明年的今天，又将会是怎样的故事呢？	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Gk3.png	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Gk4.png	36		10101			1						7					1								300	[30130318]																1	['HD02310BA']					3						True		2	1			3		2	Square			[1, 2, 3]											
30150231	19	BP-2	词缀关卡2	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg1.png		30		30001			1						1												1																								3									1						Rectangle			[1, 2, 3]											
30150232	19	BP-3	词缀关卡3	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg2.png		29		30001			1						1												1																								3									1						Rectangle			[1, 2, 3]											
30150233	19	BP-4	词缀关卡4	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		30		30001			1						1												1																								3									1						Rectangle			[1, 2, 3]											
30150234	19	BP-1	词缀关卡1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg4.png		101		30001			1						1												2																								3									1						Rectangle			[1, 2, 3]											
30150235	19	BP-3	词缀关卡1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		8		30001			1						1												1																								3									1						Rectangle			[1, 2, 3]		True									
30150236	19	BP-1	词缀关卡1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg1.png		8		30001			1						1												1																								3									1						Rectangle			[1, 2, 3]		True									
30150237	19	BP-2	词缀关卡1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg2.png		30		30001			1						1												1																								3									1						Rectangle			[1, 2, 3]		True									
30150238	19	BP-2	曲版本词缀关卡1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		35		20010			1						1												1																								3									1						Rectangle			[1, 2, 3]		True									
30150239	19	BP-3	曲版本词缀关卡2	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg2.png		35		20010			1						1												1																								3									1						Rectangle			[1, 2, 3]		True									
30150240	19	BP-1	曲版本词缀关卡3	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg1.png		35		20010			1						1												2																								3									1						Rectangle			[1, 2, 3]		True									
30150241	19	BP-1	万事版本词缀关卡1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg1.png		52		20013			1						1												2																								3									1						Rectangle			[1, 2, 3]		True									
30150242	19	BP-2	万事版本词缀关卡2	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg2.png		21		20013			1						1												1																								3									1						Rectangle			[1, 2, 3]		True									
30150243	19	BP-3	万事版本词缀关卡3	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		44		20013			1						1												1																								3									1						Rectangle			[1, 2, 3]		True									
30150244	19	BP-1	薇拉版本词缀关卡1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg1.png		21		20016			1						1												2																								3									1						Rectangle			[1, 2, 3]		True									
30150245	19	BP-2	薇拉版本词缀关卡2	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg2.png		35		20016			1						1												1																								3									1						Rectangle			[1, 2, 3]		True									
30150246	19	BP-3	薇拉版本词缀关卡3	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		52		20016			1						1												1																								3									1						Rectangle			[1, 2, 3]		True									
30150247	19	BP-3	超丽芙版本词缀关卡1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg1.png		38		20016			1						1												1																								3									1						Rectangle			[1, 2, 3]		True									
30150248	19	BP-2	超丽芙版本词缀关卡2	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg2.png		75		20016			1						1												1																								3									1						Rectangle			[1, 2, 3]		True									
30150249	19	BP-1	超丽芙版本词缀关卡3	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		73		20016			1						1												2																								3									1						Rectangle			[1, 2, 3]		True									
30150250	50	赛琳娜预热	Q版跑酷占位关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		52		20016			1						1												1																								3	['跑酷说明1', '跑酷说明2', '跑酷说明3']								1						Rectangle			[1, 2, 3]		True									
30150251	50	赛琳娜预热	Q版跑酷占位关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		52		20016			1						1												1																								3	['跑酷说明1', '跑酷说明2', '跑酷说明3']								1						Rectangle			[1, 2, 3]		True									
30150252	50	赛琳娜预热	Q版跑酷占位关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		52		20016			1						1												1																								3	['跑酷说明1', '跑酷说明2', '跑酷说明3']								1						Rectangle			[1, 2, 3]		True									
30150253	50	赛琳娜预热	Q版跑酷占位关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		52		20016			1						1												1																								3	['跑酷说明1', '跑酷说明2', '跑酷说明3']								1						Rectangle			[1, 2, 3]		True									
30150254	50	赛琳娜预热	Q版跑酷占位关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		52		20016			1						1												1																								3	['跑酷说明1', '跑酷说明2', '跑酷说明3']								1						Rectangle			[1, 2, 3]		True									
30150255	50	赛琳娜预热	Q版跑酷占位关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		52		20016			1						1												1																								3	['跑酷说明1', '跑酷说明2', '跑酷说明3']								1						Rectangle			[1, 2, 3]		True									
30150256	50	赛琳娜预热	Q版跑酷占位关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		52		20016			1						1												1																								3	['跑酷说明1', '跑酷说明2', '跑酷说明3']								1						Rectangle			[1, 2, 3]		True									
30150257	50	赛琳娜预热	Q版跑酷占位关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		52		20016			1						1												1																								3	['跑酷说明1', '跑酷说明2', '跑酷说明3']								1						Rectangle			[1, 2, 3]		True									
30150258	50	赛琳娜预热	Q版跑酷占位关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		52		20016			1						1												1																								3	['跑酷说明1', '跑酷说明2', '跑酷说明3']								1						Rectangle			[1, 2, 3]		True									
30150259	50	赛琳娜预热	Q版跑酷占位关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		52		20016			1						1												1																								3	['跑酷说明1', '跑酷说明2', '跑酷说明3']								1						Rectangle			[1, 2, 3]		True									
30150260	19	BP-1	超丽芙巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		9		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150261	19	BP-2	超丽芙巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg2.png		9		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150262	19	BP-3	超丽芙巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg3.png		9		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150263	19	BP-4	超丽芙巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg4.png		9		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150264	19	BP-5	超丽芙巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg5.png		9		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150265	19	BP-1 巫毒大王	春节巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		9		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150266	19	BP-2 猛牛之怒	春节巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg1.png		9		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150267	19	BP-3 元素恶龙	春节巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg2.png		82		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150268	19	BPR-1	春节巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		13		20004			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150269	19	BPR-2	春节巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg2.png		13		20004			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150270	19	BPR-3	春节巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg3.png		13		20004			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150271	19	BPR-4	春节巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg4.png		13		20004			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150272	19	BPR-5	春节巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg5.png		13		20004			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150273	19	BPR-1	比安卡巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg3.png		13		20004			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150274	19	BPR-2	比安卡巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg2.png		13		20004			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150275	19	BPR-3	比安卡巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg4.png		13		20004			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150276	19	BPR-4	比安卡巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		13		20004			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150277	19	BP-3	比安卡巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg2.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150278	19	BP-2	比安卡巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg1.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150279	19	BP-1	比安卡巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150284	19	BPR-1	2.0巴别塔（复刻）	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150285	19	BPR-2	2.0巴别塔（复刻）	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg2.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150286	19	BPR-3	2.0巴别塔（复刻）	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg3.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150280	19	BP-2	2.0巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg2.png		167		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150281	19	BP-1	2.0巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg1.png		53		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150283	19	BP-3	2.0巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		111		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150282	19	BP-1	2.3巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg1.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150288	19	BP-2	2.3巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg2.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150294	19	BP-3	2.3巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		172		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150291	19	BPR-1	2.3巴别塔（复刻）	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150292	19	BPR-2	2.3巴别塔（复刻）	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg2.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150293	19	BPR-3	2.3巴别塔（复刻）	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg3.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150295	19	BPR-1	2.6巴别塔（复刻）	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150296	19	BPR-2	2.6巴别塔（复刻）	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg2.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150297	19	BPR-3	2.6巴别塔（复刻）	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg3.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30162738	19	BPR-1	2.6巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg1.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150289	19	BPR-2	2.6巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30162740	19	BPR-3	2.6巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg2.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150298	19	BPR-1	2.11复刻巴别塔1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		21		20016			1						1												2																								3									1						Rectangle			[1, 2, 3]		True									
30150299	19	BPR-2	2.11复刻巴别塔2	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg2.png		35		20016			1						1												1																								3									1						Rectangle			[1, 2, 3]		True									
30150300	19	BPR-3	2.11复刻巴别塔3	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg3.png		52		20016			1						1												1																								3									1						Rectangle			[1, 2, 3]		True									
30150301	19	BP-1	2.11巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150302	19	BP-2	2.11巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg2.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True								[1]	
30150303	19	BP-3	2.11巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg3.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150305	19	BP-1	3.0巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg1.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150306	19	BP-2	3.0巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg2.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150307	19	BP-3	3.0巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150308	19	BP-1	3.0复刻巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150309	19	BP-2	3.0复刻巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg2.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True								[1]	
30150310	19	BP-3	3.0复刻巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg3.png		9		20016			1						1												1																								3			7						1			18			Rectangle			[1, 2, 3]		True									
30150400	92	复沓厄息-维罗妮卡	2.16高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		5017		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150401	92	复沓厄息-心像	2.16高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		186		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150402	92	复沓厄息-异合巨象	2.16高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		5005		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150403	92	复沓厄息-回音	2.16高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		186		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150404	92	复沓厄息-完美程式体	2.16高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		5017		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150405	92	复沓厄息-斯凯奇	2.16高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		5005		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150406	92	复沓厄息-维罗妮卡	2.16高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		5017		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150407	92	复沓厄息-心像	2.16高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		186		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150408	92	复沓厄息-异合巨象	2.16高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		5005		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150409	92	复沓厄息-回音	2.16高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		186		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150410	92	复沓厄息-完美程式体	2.16高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		5017		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150411	92	复沓厄息-斯凯奇	2.16高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		5005		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150412	92	复沓厄息-芬里尔	3.4高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		247		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150413	92	复沓厄息-异合螳螂	3.4高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		186		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150414	92	复沓厄息-机械采矿跳蛛	3.4高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		186		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150415	92	复沓厄息-蒙扎诺夫人	3.4高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		6124		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150416	92	复沓厄息-海仙女	3.4高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		186		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150417	92	复沓厄息-“国王”	3.4高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		369		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150418	92	复沓厄息-芬里尔	3.4高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		247		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150419	92	复沓厄息-蒙扎诺夫人	3.4高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		6124		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150420	92	复沓厄息-“国王”	3.4高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		369		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
30150421	92	复沓厄息-异合螳螂	3.4高难继承关	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageReprintBg1.png		186		20016			1						1												1																								3			7						1						Rectangle			[1, 2, 3]		True									
